hanzi,pinyin,english,thai_current,freq,level
男士,nán shì,man; gentleman,ชายผู้ใหญ่,2,6
畅销,chàng xiāo,to sell well; bestselling,"ขายดี, เป็นสินค้าขายดี",2,6
留学生,liú xué shēng,student studying abroad,นักเรียนแลกเปลี่ยน,2,3
留言,liú yán,to leave a message; message,"ปล่อยข้อความ, แสดงความคิดเห็น",2,5
番茄,fān qié,tomato,มะเขือเทศ,2,6
疲惫,pí bèi,beaten; exhausted,"เหนื่อยล้า, อ่อนเพลีย",2,6
痕迹,hén jì,vestige; mark,"ร่องรอย, เครื่องหมาย",2,5
痛,tòng,ache; pain,ปวด,2,6
登机,dēng jī,to board a plane,ขึ้นเครื่องบิน,2,4
登记,dēng jì,to register,ลงทะเบียน,2,5
皆,jiē,all; each and every,"ทั้งหมด, ทุกคน",2,6
皇宫,huáng gōng,imperial palace,พระราชวัง,2,6
皮鞋,pí xié,leather shoes,รองเท้าหนัง,2,3
盛,shèng,flourishing; abundant; grand,"เจริญรุ่งเรือง, อุดมสมบูรณ์",2,5
盲目,máng mù,unthinking,"บอด, โดยไม่คิด",2,6
直至,zhí zhì,lasting until; up till,"จนกระทั่ง, ถึง",2,6
相声,xiàng shēng,comic dialogue; sketch,การแสดงตลกคู่ (เซียงเซิง),2,5
相差,xiāng chà,to differ,แตกต่างจากกัน,2,6
相当,xiāng dāng,equivalent to; appropriate,เทียบเท่า,2,5
看似,kàn shì,to look as if; to seem,ดูเหมือน,2,5
看出,kàn chū,to make out; to see,มองเห็น,2,4
眼界,yǎn jiè,field of vision; outlook; horizon,"แนวมองของตา, ความเข้าใจ",2,6
矮小,ǎi xiǎo,short and small; low and small,"เตี้ย, เล็กน้อย",2,6
砍,kǎn,to chop; to cut down,"ฟัน, สับ",2,5
研发,yán fā,research and development; to develop,วิจัยและพัฒนา,2,5
破产,pò chǎn,to go bankrupt; to become impoverished,ล้มละลาย,2,5
破裂,pò liè,to burst; to rupture,ฉีกขาด,2,6
碰到,pèng dào,to come across; to run into,เจอ,2,5
碳,tàn,carbon,คาร์บอน,2,6
磨难,mó nàn,a torment; a trial,"ความยากลำบาก, การทดสอบ",2,6
示意,shì yì,to hint; to indicate,เบาะแส,2,5
礼,lǐ,gift; courtesy,ของขวัญ,2,4
祖先,zǔ xiān,ancestors; forebears,บรรพบุรุษ,2,5
祝福,zhù fú,blessings; to wish someone well,ความเป็นสิริมงคล,2,5
神经,shén jīng,nerve; mental state,เส้นประสาท,2,5
福利,fú lì,material benefit; benefit in kind,สวัสดิการ,2,5
离婚,lí hūn,to divorce,หย่า,2,5
种种,zhǒng zhǒng,all kinds of,"หลายชนิด, ประเภทต่างๆ",2,5
租金,zū jīn,rent,ค่าเช่า,2,4
秩序,zhì xù,order; orderliness,"ระเบียบ, ลำดับ",2,5
积,jī,to amass; to accumulate,"สะสม, เก็บ",2,5
积蓄,jī xù,to save; to put aside,"เก็บสะสม, ออม",2,6
稀少,xī shǎo,sparse; rare,หาได้ยาก,2,5
稍,shāo,somewhat; a little,เล็กน้อย,2,4
空隙,kòng xì,crack; gap between two objects,ช่องว่างระหว่างวัตถุ,2,6
穿过,chuān guò,to pass through,ผ่านไป,2,5
窝,wō,nest; hollow,รัง,2,5
立场,lì chǎng,position; standpoint,"ตำแหน่ง, จุดยืน",2,6
站立,zhàn lì,to stand; standing,ยืนตัวตั้ง,2,5
童话,tóng huà,children's fairy tales,"นิทานเด็ก, นิทานพ้อ",2,6
端,duān,tip; end,"ปลาย, ขอบ",2,6
端午节,duān wǔ jié,Dragon Boat Festival,เทศกาลเรือมังกร,2,5
答,dá,to answer; to reply,ตอบ,2,5
筛选,shāi xuǎn,to filter,"กลั่นกรอง, เลือก",2,6
简历,jiǎn lì,curriculum vitae; résumé,เอกสารประวัติ,2,5
简洁,jiǎn jié,concise; succinct,"สั้นกระชับ, กระชับ",2,6
算是,suàn shì,considered to be; at last,ถือว่า,2,4
箭,jiàn,arrow,ลูกศร,2,5
粒,lì,grain; granule,"เม็ด, ละเม็ด",2,6
精,jīng,essence; extract,"สาระสำคัญ, สกัด",2,6
精品,jīng pǐn,quality goods; premium product,"สินค้าคุณภาพ, ผลิตภัณฑ์ระดับพรีเมียม",2,6
素材,sù cái,source material,"วัสดุดิบ, ข้อมูลต้นฉบับ",2,6
紧密,jǐn mì,inseparably close,ยึดติดกันแน่นแฟ้น,2,5
紧急,jǐn jí,urgent; emergency,เร่งด่วน,2,5
紧紧,jǐn jǐn,closely; tightly,"แน่นหนา, มิดชิด",2,5
繁忙,fán máng,busy; bustling,"ยุ่งเหลือเฟือ, หนาแน่น",2,6
繁荣,fán róng,prosperous; booming,เจริญรุ่งเรือง,2,5
红茶,hóng chá,black tea,ชาดำ,2,3
约束,yuē shù,to restrict; to limit to,"จำกัด, บังคับ",2,6
纪念,jì niàn,to commemorate; to honor the memory of,ระลึกถึง,2,5
纯,chún,pure; simple,"บริสุทธิ์, เรียบง่าย",2,6
纯洁,chún jié,pure; clean and honest,"บริสุทธิ์, สะอาด",2,6
组合,zǔ hé,to assemble; to combine,"รวมเข้าด้วยกัน, การรวมกัน",2,6
细微,xì wēi,tiny; minute,ละเอียดอ่อน,2,6
细心,xì xīn,meticulous; careful,ระมัดระวัง,2,5
细腻,xì nì,of skin etc smooth; satiny,"ละเอียดอ่อน, ประณีต",2,6
终生,zhōng shēng,throughout one's life; lifetime,"ตลอดชีวิต, ทั้งชีวิต",2,6
经商,jīng shāng,to trade; to carry out commercial activities,ทำการค้า,2,5
结冰,jié bīng,to freeze,เยือกแข็ง,2,5
结合,jié hé,to combine; to link,รวมกัน,2,5
绝,jué,to cut short; extinct,"ขาด, สูญหาย",2,6
统计,tǒng jì,statistics; to count,"สถิติ, นับหลาย",2,5
继,jì,to continue; to follow after,"ทำต่อ, ติดตามหลัง",2,6
续,xù,to continue; to replenish,ดำเนินต่อไป,2,6
维护,wéi hù,to defend; to safeguard,ปกป้อง,2,5
缘故,yuán gù,reason; cause,เหตุผล,2,5
缩小,suō xiǎo,to reduce; to decrease,ลดขนาด,2,5
缩短,suō duǎn,to shorten; to reduce,ลดให้สั้นลง,2,6
罚款,fá kuǎn,to fine; penalty,"ปรับเงิน, โทษเงิน",2,6
美容,měi róng,beauty treatment,สมุนไพรความสวย,2,5
美满,měi mǎn,happy; blissful,"สุขสม, พอใจ",2,6
群体,qún tǐ,community; colony,กลุ่มสัตว์,2,5
翻,fān,to turn over; to flip over,พลิก,2,5
老实,lǎo shí,honest; sincere,"สัจจะ, ตรงไปตรงมา",2,5
考量,kǎo liáng,to consider carefully,พิจารณาอย่างรอบคอบ,2,6
考验,kǎo yàn,to test; to put to the test,"ทดสอบ, ทำให้สัมผัสการทดสอบ",2,5
耍,shuǎ,to play,เล่น,2,5
职责,zhí zé,duty; responsibility,หน้าที่,2,6
聘用,pìn yòng,to employ; to hire,ว่าจ้าง,2,5
聚集,jù jí,to assemble; to gather,"รวมตัว, ชุมนุม",2,5
肉,ròu,meat; flesh,เนื้อสัตว์,2,2
胃口,wèi kǒu,appetite; liking,"ความอยากอาหาร, รสนิยม",2,5
胆子,dǎn zi,courage; nerve,"ความกล้า, ใจกล้า",2,5
胜,shèng,victory; success,"ชัยชนะ, ความสำเร็จ",2,6
胳膊,gē bó,arm,แขน,2,4
脚步,jiǎo bù,footstep; step,การเดินเท้า,2,5
脱身,tuō shēn,to get away; to escape,หนีออก,2,6
腐蚀,fǔ shí,corrosion; to corrode,"ผุกร่อน, เน่าเสีย",2,6
膜,mó,membrane; film,เยื่อบาง,2,5
自从,zì cóng,since; ever since,ตั้งแต่,2,5
自信心,zì xìn xīn,self-confidence,ความเชื่อมั่นในตนเอง,2,6
自学,zì xué,self-study; to study on one's own,เรียนด้วยตนเอง,2,6
自私,zì sī,selfish; selfishness,เห็นแก่ตัว,2,5
致富,zhì fù,to become rich,ให้รวยมั่งคั่ง,2,5
舌头,shé tou,tongue,ลิ้น,2,6
航运,háng yùn,shipping; transport,การขนส่งทางเรือ,2,6
良性,liáng xìng,positive; leading to good consequences,"เชิงบวก, ดี",2,6
艰辛,jiān xīn,hardships; arduous,ความยากลำบาก,2,6
色,sè,color; look,"สี, รูปลักษณ์",2,3
芬芳,fēn fāng,perfume; fragrant,หอม,2,5
芭蕾,bā lěi,ballet,บัลเล่ต์,2,6
花园,huā yuán,garden; park,สวนดอกไม้,2,3
花样,huā yàng,pattern; way of doing something,"รูปแบบ, วิธีการ",2,6
花纹,huā wén,decorative design,ลวดลายตกแต่ง,2,6
苗条,miáo tiáo,of a woman slim; slender,สูงผอม,2,5
