hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
战争,zhàn zhēng,war; conflict,สงคราม,2,5,สงคราม,
战场,zhàn chǎng,battlefield,สนามรบ,2,6,สนามรบ,
手套,shǒu tào,glove; mitten,ถุงมือ,2,5,ถุงมือ,
手工,shǒu gōng,handwork; manual,"งานมือ, ผลงานด้วยมือ, งานฝีมือ",2,6,"งานฝีมือ, ทำด้วยมือ",
手帕,shǒu pà,handkerchief,ผ้าเช็ดหน้า,2,6,ผ้าเช็ดหน้า,
手术,shǒu shù,surgical operation; surgery,ผ่าตัด,2,5,ผ่าตัด,
手续,shǒu xù,procedure; formalities,ขั้นตอน,2,5,"ขั้นตอน, ระเบียบการ",
扎,zhā,to prick; to run or stick into,แทง,2,5,"ทิ่ม, แทง",
扎根,zhā gēn,to take root,หยั่งรากเข้า,2,6,หยั่งราก; ลงหลักปักฐาน,
扑,pū,to throw oneself at; to pounce on,"ขึ้นไป, พุ่งเข้า, กระโดดเข้า",2,5,"พุ่งเข้าใส่, กระโจนใส่",
打击,dǎ jī,to hit; to strike,"ตบ, ทำลาย, การโจมตี",2,6,"โจมตี, ทุบตี",
打动,dǎ dòng,to move; arousing,"กระทบใจ, ทำให้เสียใจ, สัมผัสใจ",2,5,"ทำให้ประทับใจ, สัมผัสใจ",thai_current 'ทำให้เสียใจ' inverts the sense (打动 is to move positively)
打印机,dǎ yìn jī,printer,เครื่องพิมพ์,2,5,เครื่องพิมพ์,
打架,dǎ jià,to fight; to scuffle,ชกต่อย,2,5,"ทะเลาะวิวาท, ชกต่อย",
打球,dǎ qiú,to play ball; to play with a ball,เล่นลูกบอล,2,4,เล่นบอล,
执行,zhí xíng,to implement; to carry out,ปฏิบัติ,2,5,"ปฏิบัติ, ดำเนินการ",
扶,fú,to support with the hand; to help someone up,ช่วยพยุง,2,5,"พยุง, ประคอง",
批判,pī pàn,to criticize; critique,"วิจารณ์, ตำหนิ",2,6,"วิจารณ์, ตำหนิ",
技艺,jì yì,skill; art,"ทักษะ, ศิลปะ, ศิลปะฝีมือ",2,5,"ทักษะฝีมือ, ฝีมือ",
投入,tóu rù,to throw into; to put into,หลั่งเข้าไป,2,5,ทุ่มเทให้; ใส่ลงไป,
抗争,kàng zhēng,to resist; to make a stand and fight,"ต่อต้าน, ต่อสู้",2,6,"ต่อต้าน, ต่อสู้",
折叠,zhé dié,to fold; collapsible,"พับ, พับเก็บ, พับซ้อน",2,6,"พับ, พับเก็บได้",
抛,pāo,to throw; to toss,ปัดขว้าง,2,6,"โยน, ขว้าง",
抢,qiǎng,to grab; to snatch,"ชิง, รีบเร่ง",2,5,"แย่ง, ชิง",
抢救,qiǎng jiù,to rescue,"ช่วยชีวิต, ปกป้อง, ช่วยเหลือด่วน",2,6,ช่วยชีวิตฉุกเฉิน; กู้ชีพ,
报废,bào fèi,to scrap; to dispose of,บอกว่าใช้ไม่ได้,2,6,ทิ้งเป็นของเสีย; ปลดระวาง,thai_current 'บอกว่าใช้ไม่ได้' misreads 报废 (to scrap/write off)
报社,bào shè,newspaper,สำนักพิมพ์,2,5,สำนักงานหนังสือพิมพ์,"EN-GLOSS-BUG: 报社 is the newspaper office/publisher, not the paper itself (报纸)"
抬头,tái tóu,to raise one's head; to look up,ยกหัวขึ้น,2,4,"เงยหน้าขึ้น, ยกศีรษะ",
抱负,bào fù,aspiration; ambition,"ความมีเป้าหมาย, ความปรารถนา, ความเสียสละ",2,6,ความใฝ่ฝันทะเยอทะยาน; ปณิธาน,thai_current 'ความเสียสละ' (sacrifice) is unrelated
抽,chōu,to draw out; to pull out from in between,"ดึง, ดึงออก",2,4,"ดึง, ดึงออก",
抽象,chōu xiàng,abstract; abstraction,นามธรรม,2,5,นามธรรม,
拆,chāi,to tear open; to tear down,ปลดปล่อย,2,5,แกะออก; รื้อถอน,thai_current 'ปลดปล่อย' (release) is wrong; 拆 is to tear open/down
拐杖,guǎi zhàng,crutches; crutch,ไม้ที่อ้อม,2,6,"ไม้เท้า, ไม้ค้ำยัน",thai_current 'ไม้ที่อ้อม' is not a valid word
拓展,tuò zhǎn,to expand; to extend,"ขยาย, ขยายออกไป, ทำให้กว้าง",2,6,"ขยาย, ขยายขอบเขต",
招待,zhāo dài,to hold a reception,ต้อนรับ,2,5,"ต้อนรับ, เลี้ยงรับรอง",
拜访,bài fǎng,to pay a visit; to call on,"ไปเยี่ยม, ไปหา, ไปพบปะ",2,5,"ไปเยี่ยมเยือน, ไปหา",
拧,níng,to pinch; wring,บิด,2,5,"บิด, บีบ",
持,chí,to hold; to grasp,"ถือ, ยึด, รักษา",2,4,"ถือ, ยึดถือ",
挂号,guà hào,to register; to send by registered mail,ลงทะเบียน,2,5,ลงทะเบียน; ส่งจดหมายลงทะเบียน,
指挥,zhǐ huī,to conduct; to command,นำการ,2,5,บัญชาการ; กำกับวง(ดนตรี),thai_current 'นำการ' is not idiomatic
挑选,tiāo xuǎn,to choose; to select,เลือก,2,5,"เลือก, คัดเลือก",
挖掘,wā jué,to excavate; to unearth,"ขุด, ขุดเก็บ",2,6,"ขุด, ขุดค้น",
挥,huī,to wave; to brandish,โบก,2,5,"โบก, กวัดแกว่ง",
挨,āi,in order; in sequence,"ตามลำดับ, ตามเนื่อง, ต่อเนื่อง",2,5,เรียงตามลำดับ; ติดๆ กัน,
捏,niē,to pinch; to knead,"ม้วน, ปัญจา, บีบ",2,6,"บีบ, ปั้น",thai_current contained 'ปัญจา' (not a valid word)
据悉,jù xī,according to reports; it is reported,"ตามรายงาน, ฉันได้ยิน, อ้างว่า",2,6,ตามรายงาน; เท่าที่ทราบ,
排,pái,to arrange in order; to line up,แถว,2,4,จัดเรียง; เข้าแถว,
接待,jiē dài,to receive; to entertain,ต้อนรับ,2,5,"ต้อนรับ, รับรอง",
推广,tuī guǎng,to extend; to spread,"ขยาย, ขยายออก, ทำให้เป็นที่นิยม",2,6,เผยแพร่; ส่งเสริมให้แพร่หลาย,
推测,tuī cè,speculation; to conjecture,คาดเดา,2,5,"คาดเดา, สันนิษฐาน",
推辞,tuī cí,to decline,ปฏิเสธสุภาพ,2,5,"บอกปัด, ปฏิเสธ",
掩盖,yǎn gài,to conceal; to hide behind,ปิดบังซ่อน,2,6,"ปกปิด, กลบเกลื่อน",
描述,miáo shù,to describe; description,"บรรยาย, อธิบาย, บอกถึง",2,6,"บรรยาย, พรรณนา",
插,chā,to insert; stick in,แทรก,2,5,"เสียบ, แทรก",
搜寻,sōu xún,to search; to look for,"สืบค้น, หา, มองหา",2,6,"ค้นหา, เสาะหา",
摄影师,shè yǐng shī,photographer; cinematographer,"ช่างภาพ, นักถ่ายภาพ",2,6,"ช่างภาพ, นักถ่ายภาพ",
摆动,bǎi dòng,to sway; to swing,เหวี่ยงแกว่ง,2,6,"แกว่งไกว, โยกไปมา",
摇头,yáo tóu,to shake one's head,โยกหัว,2,5,"ส่ายหัว, ส่ายหน้า",thai_current 'โยกหัว' (sway) misses the negation sense of 摇头
摔倒,shuāi dǎo,to fall down; to slip and fall,ล้มลง,2,5,"หกล้ม, ล้มลง",
支,zhī,to support; to prop up,"ค้ำ, ค้ำสนับสนุน, ช่วย",2,5,"ค้ำ, ค้ำจุน",
收藏,shōu cáng,to collect; a collection,"เก็บสะสม, เก็บไว้, สะสม",2,6,สะสม; ของสะสม,
改造,gǎi zào,to transform; to reform,"เปลี่ยนแปลง, ปรับปรุง, ปฏิรูป",2,5,"ดัดแปลง, ปรับเปลี่ยน",
改革,gǎi gé,reform; to reform,"ปฏิรูป, ปรับปรุง, เปลี่ยนแปลง",2,5,ปฏิรูป,
放假,fàng jià,to have a holiday or vacation,"หยุดพัก, ปิดเทอม",2,4,"หยุดพัก, ปิดเทอม",
政治,zhèng zhì,politics; political,การเมือง,2,5,การเมือง,
效益,xiào yì,benefit; effectiveness,"ประโยชน์, ประสิทธิภาพ, ผลประโยชน์",2,5,ผลประโยชน์; ประสิทธิผล,
敬,jìng,respectful; to respect,"เคารพ, ให้ความสำคัญ, เทิดทูน",2,6,"เคารพ, นับถือ",
敬业,jìng yè,dedicated to one's work,"หมั่นหมาย, ทำงานให้ถูกต้อง, หมั่นชำนาญ",2,6,ทุ่มเทให้งาน; มีใจรักในอาชีพ,thai_current glosses were not idiomatic
敬请,jìng qǐng,please,"กรุณา, โปรด",2,6,"กรุณา, โปรด",
敬酒,jìng jiǔ,to toast; to propose a toast,เชิญชวนการดื่ม,2,6,ยกแก้วอวยพร; เชิญดื่ม,
数目,shù mù,amount; number,"จำนวน, ปริมาณ, จำนวนเงิน",2,6,"จำนวน, ปริมาณ",
整齐,zhěng qí,orderly; neat,"เรียบร้อย, ตัดตรง, เรียงเรียบ",2,4,"เป็นระเบียบ, เรียบร้อย",
文人,wén rén,cultivated individual; scholar,"นักวรรณกรรม, อักษรศาสตร์, นักเขียน",2,6,นักอักษรศาสตร์; ผู้มีความรู้,
斗,dòu,to fight; to struggle,ต่อสู้; ดิ้นรน,2,6,ต่อสู้; ดิ้นรน,
新人,xīn rén,newcomer; new recruit,"คนใหม่, สมาชิกใหม่",2,4,"คนใหม่, สมาชิกใหม่",
新年,xīn nián,New Year,ปีใหม่,2,2,ปีใหม่,
新陈代谢,xīn chén dài xiè,metabolism; the new replaces the old,"การออกและเข้า, แลกเปลี่ยนแนว, หรือการเปลี่ยนแปลง",2,6,การเผาผลาญ(เมแทบอลิซึม); ของใหม่แทนที่ของเก่า,
无不,wú bù,none lacking; none missing,ไม่มีใครขาด,2,5,ล้วนแต่; ทุกคนต่างก็,EN-GLOSS-BUG: 'none lacking; none missing' reads 无不 as 无缺; it actually means 'invariably / all without exception'
无偿,wú cháng,free; no charge,"ไม่มีค่าใช้จ่าย, ฟรี, ไม่มีค่าแรง",2,6,"ไม่คิดค่าตอบแทน, ฟรี",
无恶不作,wú è bù zuò,not to shrink from any crime,ทำชั่วร้าย,2,6,ทำชั่วสารพัด; ไม่เว้นความเลวใดๆ,
无所谓,wú suǒ wèi,to be indifferent; not to matter,ไม่สนใจ,2,5,อะไรก็ได้; ไม่สำคัญหรอก,
无比,wú bǐ,incomparable; matchless,"ไม่เปรียบเทียบ, ดีเยี่ยม, ยอดเยี่ยม",2,6,หาที่เปรียบมิได้; อย่างที่สุด,
无能为力,wú néng wéi lì,idiom powerless to do anything about it,"ไม่มีประสิทธิภาพ, ไม่มีอำนาจ, ขาดความสามารถ",2,6,จนปัญญา; ทำอะไรไม่ได้,
日前,rì qián,the other day; a few days ago,เมื่อวันก่อน,2,5,เมื่อวันก่อน,
日常,rì cháng,day-to-day; daily,ประจำวัน,2,5,ประจำวัน,
日期,rì qī,date,วันที่,2,5,วันที่,
早就,zǎo jiù,already at an earlier time,"นานแล้ว, ตั้งแต่เนิ่นๆ",2,5,"นานแล้ว, ตั้งแต่เนิ่นๆ",
早年,zǎo nián,many years ago; in the past,"ปีแรก, ตอนเด็ก, เมื่อวัยเยาว์",2,6,สมัยก่อน; ในวัยเยาว์,
早晚,zǎo wǎn,morning and evening; sooner or later,"เช้าและเย็น, ไม่ช้านัก",2,4,เช้าและเย็น; ไม่ช้าก็เร็ว,
早晨,zǎo chén,early morning,"เช้าตรู่, เช้า, ตอนเช้ากำลังสาง",2,4,"ตอนเช้า, เช้าตรู่",
早餐,zǎo cān,breakfast,อาหารเช้า,2,6,อาหารเช้า,
旱,hàn,drought,"แห้ง, ความแห้ง, ไม่มีน้ำ",2,6,"ภัยแล้ง, แห้งแล้ง",
时常,shí cháng,often; frequently,"บ่อยครั้ง, บ่อย ๆ, เป็นประจำ",2,5,"บ่อยๆ, เป็นประจำ",
时空,shí kōng,time and space,เวลาและอวกาศ,2,6,เวลาและอวกาศ,
昂贵,áng guì,expensive; costly,"แพง, ราคาสูง, มีราคาแพง",2,6,"แพง, ราคาสูง",
昆虫,kūn chóng,insect,แมลง,2,6,แมลง,
明亮,míng liàng,bright; shining,"สว่าง, ส่องแสง, ส่องสว่าง",2,6,"สว่าง, สว่างไสว",
明年,míng nián,next year,ปีหน้า,2,2,ปีหน้า,
昏迷,hūn mí,to lose consciousness; to be in a coma,"หมดสติ, โคม่า",2,6,หมดสติ; โคม่า,
显而易见,xiǎn ér yì jiàn,clearly and easy to see; obviously,"ชัดแจ้ง, เห็นชัดว่า, ง่ายที่จะเห็น",2,6,"เห็นได้ชัด, ชัดแจ้ง",
显著,xiǎn zhù,outstanding; notable,"โดดเด่น, ประเด็น, สำคัญ",2,6,"เด่นชัด, โดดเด่น",thai_current 'ประเด็น' (an issue) is unrelated
晚会,wǎn huì,evening party,งานเลี้ยงค่ำ,2,4,งานเลี้ยงค่ำ,
晚报,wǎn bào,evening newspaper,หนังสือพิมพ์เย็น,2,5,หนังสือพิมพ์เย็น,
晚点,wǎn diǎn,of trains etc late; delayed,ล่าช้า,2,4,ล่าช้ากว่ากำหนด,
景观,jǐng guān,landscape,"ทัศนียภาพ, ภูมิทัศน์, วิถีการมองเห็น",2,6,"ภูมิทัศน์, ทัศนียภาพ",
替换,tì huàn,to exchange,แทนที่,2,5,"สับเปลี่ยน, แทนที่",
有力,yǒu lì,powerful; forceful,มีความแข็งแรง,2,6,"ทรงพลัง, หนักแน่น",thai_current 'มีความแข็งแรง' is the banned มีความ+adj pattern
有毒,yǒu dú,poisonous,มีพิษ,2,5,มีพิษ,
服从,fú cóng,to obey; to comply,"เชื่อฟัง, เชื่อฟังคำสั่ง, ปฏิบัติตามคำสั่ง",2,5,"เชื่อฟัง, ปฏิบัติตาม",
朝气蓬勃,zhāo qì péng bó,full of youthful energy; vigorous,"เต็มไปด้วยความสดชื่น, มีพลังชีวิต, เต็มเรี่ยวแรง",2,6,เต็มไปด้วยพลังหนุ่มสาว; กระปรี้กระเปร่า,
期待,qī dài,to look forward to; to await,"รอคอย, ตั้งหน้าตั้งตารอ",2,5,"รอคอย, ตั้งหน้าตั้งตารอ",
期望,qī wàng,to have expectations; to earnestly hope,คาดหวัง,2,5,"คาดหวัง, ตั้งความหวัง",
末,mò,tip; end,ปลายสุด,2,6,ปลาย; ตอนท้าย,
朴素,pǔ sù,plain and simple; unadorned,ธรรมชาติ,2,5,"เรียบง่าย, สมถะ",thai_current 'ธรรมชาติ' (nature) misses the sense
朵,duǒ,flower; earlobe,ดอก,2,4,ดอก (ลักษณนามของดอกไม้),EN-GLOSS-BUG: 朵 is a measure word for flowers/clouds; 'flower; earlobe' mislabels it
束,shù,bundle; bunch (of flowers),"มัด, ช่อ",2,6,"มัด, ช่อ",
来临,lái lín,to approach; to come closer,"มาถึง, เข้ามา, เข้ามายังตรงนี้",2,6,"มาถึง, ใกล้เข้ามา",
来往,lái wǎng,to come and go; to have dealings with,มาไปมา,2,5,ไปๆ มาๆ; ไปมาหาสู่กัน,
松,sōng,pine tree; relaxed,ต้นสน,2,6,ต้นสน; หลวม,
果园,guǒ yuán,orchard,สวนผลไม้,2,5,สวนผลไม้,
枪,qiāng,gun; spear,ปืน,2,5,ปืน; หอก,
柔软,róu ruǎn,soft,นุ่ม,2,5,"นุ่ม, อ่อนนุ่ม",
标志,biāo zhì,sign; mark,"เครื่องหมาย, สัญลักษณ์, มีหมายเลขกำกับ",2,6,"เครื่องหมาย, สัญลักษณ์",
校园,xiào yuán,campus,ลานวิทยาลัย,2,4,บริเวณสถานศึกษา; รั้วโรงเรียน,
格局,gé jú,structure; pattern,"โครงสร้าง, ลักษณะ, การจัดแบ่ง",2,6,โครงสร้าง; รูปแบบการจัดวาง,
格式,gé shì,form; specification,"รูปแบบ, ลักษณะ, แบบฟอร์ม",2,6,รูปแบบ; แบบฟอร์ม,
栽,zāi,to plant; to grow,ปลูก,2,6,ปลูก,
梦想,mèng xiǎng,dream,"ฝันถึง, ความฝัน, ปรารถนา",2,5,"ความฝัน, ความใฝ่ฝัน",
检验,jiǎn yàn,to inspect; to examine,"ตรวจสอบ, ตรวจสอบผ่าน, ทดลอง",2,6,"ตรวจสอบ, ตรวจพิสูจน์",
棉花,mián huā,cotton,สำไหร,2,5,"ฝ้าย, สำลี",thai_current 'สำไหร' is not a valid word (cotton = ฝ้าย)
椰子,yē zi,a coconut palm; a coconut,มะพร้าว,2,5,มะพร้าว,
楼,lóu,building; floor (story),"อาคาร, ตึกสูง, บ้านสูงชั้น",2,5,อาคาร; ชั้น(ของตึก),
楼梯,lóu tī,stair; staircase,บันได,2,3,บันได,
榜样,bǎng yàng,model; example,"ตัวอย่าง, ผู้ที่เป็นแบบอย่าง, บุคคลดี",2,6,"แบบอย่าง, ตัวอย่างที่ดี",
次数,cì shù,number of times; frequency,"จำนวนครั้ง, ความถี่, หลายครั้ง",2,5,"จำนวนครั้ง, ความถี่",
欲望,yù wàng,desire; longing,"ความปรารถนา, ความต้องการ, ความอยากได้",2,6,"ความปรารถนา, ความอยาก",
歌曲,gē qǔ,song,เพลง,2,5,เพลง,
歌舞,gē wǔ,singing and dancing,เพลงและการเต้น,2,3,ร้องรำทำเพลง; การขับร้องและเต้นรำ,
歌词,gē cí,song lyric; lyrics,บทเพลง,2,4,เนื้อเพลง,
正如,zhèng rú,just as; precisely as,"เช่นเดียวกับ, เหมือนเดิม, ตรงไปตรงมา",2,5,"ดังที่, เช่นเดียวกับ",
此次,cǐ cì,this time,ครั้งนี้,2,4,ครั้งนี้,
步骤,bù zhòu,procedure; step,"ขั้นตอน, การขั้นตอน, ก้าว",2,5,ขั้นตอน,
武术,wǔ shù,martial arts,ศิลปะการต่อสู้,2,5,ศิลปะการต่อสู้,
歪,wāi,askew; at a crooked angle,"อ้วก, เบี่ยง, เบี่ยงไปข้างหนึ่ง",2,5,"เอียง, เบี้ยว",thai_current 'อ้วก' means vomit; 歪 is crooked/askew
死亡,sǐ wáng,to die; death,"ตาย, ความตาย, เสียชีวิต",2,6,"ตาย, เสียชีวิต",
毁,huǐ,to destroy; to ruin,"ทำลาย, บ้านพังลง, ทำให้ถูกทำลาย",2,6,"ทำลาย, ทำให้พินาศ",
比如说,bǐ rú shuō,for example,เช่น,2,4,"ยกตัวอย่างเช่น, เช่น",
毫不犹豫,háo bù yóu yù,without the slightest hesitation,"ไม่มีการลังเล, ตัดสินใจแน่นอน, ไม่ย้อนไม่ลังเล",2,5,ไม่ลังเลแม้แต่น้อย,
毫升,háo shēng,milliliter,มิลลิลิตร,2,6,มิลลิลิตร,
毫米,háo mǐ,millimeter,มิลลิเมตร,2,6,มิลลิเมตร,
民歌,mín gē,folk song,เพลงชาวบ้าน,2,5,เพลงพื้นบ้าน,
气体,qì tǐ,gas,"แก๊ส, อากาศ, สารเป็นไอ",2,6,"แก๊ส, ก๊าซ",
气象,qì xiàng,meteorological condition; weather,"ปรากฏการณ์อากาศ, สภาพอากาศ, ลักษณ์อากาศ",2,6,สภาพอากาศ; อุตุนิยมวิทยา,
水手,shuǐ shǒu,mariner; sailor,"กะลาสีเรือ, ลูกเรือ",2,5,"กะลาสีเรือ, ลูกเรือ",
水面,shuǐ miàn,water surface,"ผิวน้ำ, พื้นผิวน้ำ, ผิวน้ำ",2,6,ผิวน้ำ,
永不,yǒng bù,never; will never,"ไม่เคยอย่างไร, ไม่มีวันจะ, นิรันดร์",2,4,ไม่มีวัน; ไม่มีทางจะ,
求,qiú,to seek; to look for,"ขอ, หา",2,5,แสวงหา; ขอร้อง,
求助,qiú zhù,to request help; to appeal,"ขอความช่วยเหลือ, ขอปรึกษา, ขอความสงวนนอก",2,6,ขอความช่วยเหลือ,thai_current contained 'ขอความสงวนนอก' (not meaningful)
求职,qiú zhí,to seek employment,"มองหาการจ้างงาน, มองหาท่าที่ทำงาน, สมัครงาน",2,6,"หางาน, สมัครงาน",
