hanzi,pinyin,english,thai_current,freq,level
叉,chā,fork; pitchfork,ส้อม,1,5
叉子,chā zi,fork,ส้อม,1,5
及其,jí qí,conjunction linking two nouns and its,และสิ่งต่างๆ,1,6
及早,jí zǎo,at the earliest possible time,เร็วๆ,1,5
友人,yǒu rén,friend,เพื่อน,1,6
双手,shuāng shǒu,both hands,มือทั้งสองข้าง,1,5
双胞胎,shuāng bāo tāi,twin,ฝาแฝด,1,6
反倒,fǎn dào,but on the contrary; but instead,แต่กลับ,1,6
反差,fǎn chà,contrast; discrepancy,"ความแตกต่าง, ความเหลื่อม",1,6
反常,fǎn cháng,unusual; abnormal,"ผิดปกติ, ไม่ปกติ",1,6
反过来,fǎn guò lái,conversely; in reverse order,ในทางกลับกัน,1,5
反面,fǎn miàn,reverse side; backside,"ด้านหลัง, ด้านกลับ",1,6
发动,fā dòng,to start; to launch,"ริเริ่ม, เริ่มต้น",1,6
发怒,fā nù,to get angry,"โกรธ, ฉุนเฉียว",1,6
发抖,fā dǒu,to tremble; to shake,"สั่น, ตัวสั่น",1,6
发掘,fā jué,to excavate; to explore,"ขุด, สำรวจ",1,6
发放,fā fàng,to provide; to give,แจกจ่าย,1,5
发电,fā diàn,to generate electricity; to send a telegram,"ผลิตไฟฟ้า, ส่งโทรเลข",1,6
发病,fā bìng,to fall ill; to get sick,"เจ็บป่วย, แสดงอาการ",1,6
发行,fā xíng,to publish,"ออกจำหน่าย, เผยแพร่",1,5
发言,fā yán,to make a speech; statement,พูดสุนทรพจน์,1,5
发誓,fā shì,to vow; to pledge,สาบาน,1,5
发财,fā cái,to get rich,"รวย, ค้าขาย",1,6
发起,fā qǐ,to originate; to initiate,"เริ่มต้น, ริเริ่ม",1,6
发酵,fā jiào,to ferment,"หมัก, การหมัก",1,6
取决于,qǔ jué yú,to hinge on; to be decided by,ขึ้นอยู่กับ,1,5
取经,qǔ jīng,to learn from others' experience,เรียนรู้จากประสบการณ์,1,6
取胜,qǔ shèng,to win; to prevail,ชนะสิ้นสุด,1,5
受过,shòu guò,to take the blame,รับผิด,1,5
受骗,shòu piàn,to be cheated; to be taken in,ถูกหลอก,1,5
变幻莫测,biàn huàn mò cè,to change unpredictably; unpredictable,เปลี่ยนแปลงอย่างคาดไม่ได้,1,6
变革,biàn gé,to transform; to change,"เปลี่ยนแปลง, ปฏิรูป",1,6
口号,kǒu hào,slogan; catchphrase,"คำขวัญ, สโลแกน",1,6
口感,kǒu gǎn,mouthfeel; texture,"สัมผัสในปาก, เนื้อสัมผัส",1,6
口气,kǒu qì,tone of voice; the way one speaks,"น้ำเสียง, วิธีพูด",1,6
口水,kǒu shuǐ,saliva,น้ำลาย,1,5
古怪,gǔ guài,strange; weird,"แปลกประหลาด, คนแปลก",1,6
古朴,gǔ piáo,simple and unadorned,เรียบง่ายและไม่หรูหรา,1,6
