hanzi,pinyin,english,thai_current,freq,level
启蒙,qǐ méng,to instruct the young,"สอนเด็ก, ให้ความรู้เบื้องต้น",1,6
启迪,qǐ dí,to edify; enlightenment,"สอน, ให้แสงสว่าง",1,6
吸取,xī qǔ,to absorb; to draw,"ดูดซึม, เรียนรู้",1,6
吸烟,xī yān,to smoke,สูบบุหรี่,1,6
吼,hǒu,to roar; to howl,"คำราม, ผ่านโต้",1,6
告知,gào zhī,to inform; to notify,แจ้งให้ทราบ,1,5
告示,gào shì,announcement,ประกาศ,1,5
周密,zhōu mì,careful; thorough,"ระมัดระวัง, รอบคอบ",1,6
周年,zhōu nián,anniversary; annual,"วันครบปี, ประจำปี",1,6
味儿,wèi ér,taste,รสชาติ,1,4
呼吁,hū yù,to call on; to appeal,"เรียกร้อง, ขอให้",1,6
呼救,hū jiù,to call for help,ร้องขอความช่วยเหลือ,1,5
和尚,hé shàng,Buddhist monk,"เณร, พระภิกษุ",1,6
咱,zán,I or me; we,ผม/เรา,1,4
咳,ké,cough,"เสียงไอ, ห้อม",1,6
咽,yàn,to swallow,กลืน,1,5
品行,pǐn xíng,behavior; moral conduct,"พฤติกรรม, นิสัย",1,6
响亮,xiǎng liàng,loud and clear; resounding,ดังกึ่งกระหึ่ม,1,5
响起,xiǎng qǐ,to ring out; to sound,ดังขึ้น,1,4
哪些,nǎ xiē,which ones?; who?,อะไรบ้าง,1,3
唤起,huàn qǐ,to waken; to rouse,ปลุกเร้า,1,5
唯,wéi,only; alone,เพียง,1,5
唯独,wéi dú,only; just,เพียงเท่านั้น,1,5
商讨,shāng tǎo,to discuss; to deliberate,พูดคุยปรึกษา,1,6
啦,la,(exclamatory particle),คำลงท้ายประโยคแสดงอารมณ์,1,6
善意,shàn yì,goodwill; benevolence,ความจงรักษ์,1,5
喇叭,lǎ bā,horn; loudspeaker,"แตร, ลำโพง",1,6
喜庆,xǐ qìng,jubilation; festive,สนุกสนาน,1,5
喜怒哀乐,xǐ nù āi lè,the full range of human emotions,อารมณ์ที่หลากหลายของมนุษย์,1,6
嘉宾,jiā bīn,esteemed guest; honored guest,แขกสำคัญ,1,5
器材,qì cái,equipment; material,"อุปกรณ์, เครื่องมือ",1,6
嚷,rǎng,to shout; to bellow,ตะโกน,1,5
四处,sì chù,everywhere; all around,ทุกที่,1,5
回味,huí wèi,to call to mind and ponder over; aftertaste,สะท้อนครุ่นคิด,1,6
回国,huí guó,to return to one's home country,กลับประเทศ,1,3
回想,huí xiǎng,to recall; to recollect,"ระลึก, หวนคิดถึง",1,6
回避,huí bì,to shun; to avoid,"หลีกเลี่ยง, พยายามหลบ",1,6
回馈,huí kuì,to repay a favor; to give back,"ตอบแทน, ให้ของขวัญ",1,6
因人而异,yīn rén ér yì,varying from person to person,แตกต่างตามบุคคล,1,5
团圆,tuán yuán,to have a reunion,ชุมนุมครอบครัว,1,5
园地,yuán dì,garden area,พื้นที่สวน,1,6
困扰,kùn rǎo,to perplex; to disturb,อุปสรรค,1,5
围巾,wéi jīn,scarf; shawl,ผ้าพันคอ,1,5
围绕,wéi rào,to revolve around; to center on,"โคจรรอบ, เหตุมูลความ",1,6
固执,gù zhí,obstinate; stubborn,"ดื้อรั้น, ดื้อดึง",1,6
国土,guó tǔ,country's territory; national land,"อาณาเขต, พื้นดิน",1,6
国籍,guó jí,nationality,สัญชาติ,1,4
图书,tú shū,books,หนังสือ,1,4
图形,tú xíng,picture; figure,"ภาพ, รูปร่าง",1,6
圆形,yuán xíng,round; circular,รูปวงกลม,1,5
圆满,yuán mǎn,satisfactory; consummate,"น่าพอใจ, บรรเลง",1,6
圈,quān,circle; ring,"ล้อม, ปิด",1,6
圈套,quān tào,trap; snare,กับดัก,1,5
土地,tǔ dì,land; soil,"ดิน, ที่ดิน",1,6
土豆,tǔ dòu,potato,มันฝรั่ง,1,5
在职,zài zhí,to be employed; to be in post,อยู่ในตำแหน่ง,1,5
地步,dì bù,stage; degree,"ระดับ, ชั้นของสภาพการณ์",1,6
地道,dì dào,tunnel; causeway,"อุโมงค์, ทางสาย",1,6
场地,chǎng dì,space; site,พื้นที่,1,4
场景,chǎng jǐng,scene; scenario,"ฉาก, สภาพการณ์",1,6
坏人,huài rén,bad person; villain,คนร้าย,1,5
坐落,zuò luò,to be situated; to be located,"ตั้งอยู่, อยู่บนพื้นที่",1,6
坚信,jiān xìn,to believe firmly; without any doubt,เชื่อมั่น,1,5
坚决,jiān jué,firm; resolute,"หาญหาญ, เด็ดขาด",1,6
坚守,jiān shǒu,to hold fast to; to stick to,ถือมั่น,1,5
坚实,jiān shí,firm and substantial; solid,"มั่นคง, แข็งแรง",1,6
坚持不懈,jiān chí bù xiè,idiom to persevere unremittingly,อุตสาหะไม่ท้อ,1,5
坛,tán,altar; platform,เวทีสูง,1,5
型号,xíng hào,model; type,รุ่นชนิด,1,5
垫,diàn,pad; cushion,"นวม, หมอน",1,6
城里,chéng lǐ,in the city; downtown,ในเมือง,1,6
城镇,chéng zhèn,town; cities and towns,เมืองเล็ก,1,5
基地,jī dì,base; home base,ฐานทัพ,1,5
堪称,kān chēng,can be rated as; can be said to be,อาจกล่าวว่า,1,5
填充,tián chōng,to fill up; to stuff,"เติม, ยัด",1,6
填写,tián xiě,to fill in a form; to write data in a box,กรอกแบบฟอร์ม,1,4
填空,tián kòng,to fill a job vacancy; to fill in a blank,เติมตำแหน่งว่าง,1,6
墓,mù,grave; tomb,"สุสาน, หลุมศพ",1,6
增多,zēng duō,to increase; to grow in number,เพิ่มขึ้น,1,4
增大,zēng dà,to enlarge; to amplify,"ขยาย, เพิ่ม",1,6
壁画,bì huà,mural; fresco,ภาพจิตรกรรม,1,6
声明,shēng míng,to state; to declare,"ประกาศ, ประกาศ",1,6
声望,shēng wàng,reputation; prestige,คุณเสียง,1,5
处在,chù zài,to be situated at; to find oneself at,"อยู่ในสภาพ, พบเจออยู่",1,6
备受,bèi shòu,to receive a great deal of,ประสบอย่างเต็มที่,1,6
复活,fù huó,to revive,"ฟื้นขึ้น, คืนชีวิต",1,6
外交,wài jiāo,diplomacy; diplomatic,"นโยบายต่างประเทศ, สัมพันธ์",1,6
外形,wài xíng,figure; shape,"รูปร่าง, ลักษณะนอก",1,6
外衣,wài yī,outer clothing; semblance,"เสื้อนอก, ตัวอักษร",1,6
外观,wài guān,outward appearance,รูปลักษณ์ภายนอก,1,6
外部,wài bù,the outside; external,ส่วนนอก,1,5
多久,duō jiǔ,of time how long?; not a long time,นานเท่าไร,1,3
多云,duō yún,meteorology cloudy,มีเมฆ,1,5
多余,duō yú,superfluous; unnecessary,ส่วนเกิน,1,5
多功能,duō gōng néng,multifunctional; multifunction,"หลายหน้าที่, เอนกประสงค์",1,6
大众,dà zhòng,the masses; the public,ประชาชน,1,6
大体上,dà tǐ shàng,overall; in general terms,โดยทั่วไป,1,5
大厦,dà shà,large building; mansion; tower,อาคารใหญ่,1,5
大吃一惊,dà chī yī jīng,idiom astounded,ตกใจ,1,4
大名鼎鼎,dà míng dǐng dǐng,grand reputation; renowned,มีชื่อเสียง,1,6
大大,dà dà,greatly; enormously,มากมาย,1,6
大意,dà yì,general idea; main idea,ใจความสำคัญ,1,4
大方,dà fāng,generous; poised; tasteful,ผู้ชำนาญ,1,5
大楼,dà lóu,building,อาคาร,1,6
大片,dà piàn,wide expanse; large area,พื้นที่กว้างใหญ่,1,5
大致,dà zhì,more or less; roughly,ประมาณนั้น,1,5
大街,dà jiē,street; main street,ถนนหลัก,1,6
大象,dà xiàng,elephant,ช้าง,1,6
大赛,dà sài,grand contest,การแข่งขันใหญ่,1,4
大门,dà mén,gate; front door; entrance,เดอะดอร์ส (วงร็อกอเมริกัน),1,4
天性,tiān xìng,nature; innate tendency,ธรรมชาติ,1,6
天文,tiān wén,astronomy,ศาสตร์ดาราศาสตร์,1,6
天桥,tiān qiáo,overpass; pedestrian bridge,สะพานฟ้า,1,4
天然气,tiān rán qì,natural gas,ก๊าซธรรมชาติ,1,6
天真,tiān zhēn,naive; innocent,ไร้เดียงสา,1,5
天赋,tiān fù,gift; innate skill,พรสวรรค์,1,6
太阳能,tài yáng néng,solar energy,พลังงานแสงอาทิตย์,1,5
夫妇,fū fù,a couple; husband and wife,ชายหญิงสมรส,1,5
失传,shī chuán,of skills etc to die out; lost,สูญหาย,1,6
失利,shī lì,to lose; to suffer defeat,แพ้,1,6
失控,shī kòng,to go out of control,หลุดออกจากการควบคุม,1,6
失误,shī wù,lapse; mistake,ข้อผิดพลาด,1,6
头晕,tóu yūn,dizzy,เวียนศีรษะ,1,5
夸,kuā,to praise; to boast; to exaggerate,พูดเกินจริง,1,6
夸大,kuā dà,to exaggerate,ขยายโตได้,1,5
夺,duó,to seize; to take away forcibly,ยึด,1,6
奇特,qí tè,peculiar; unusual,ประหลาด,1,6
奋力,fèn lì,to do everything one can; to spare no effort,พยายามอย่างแรง,1,6
奏效,zòu xiào,to show results; to be effective,มีผล,1,6
奔,bēn,to hurry; to rush,วิ่ง,1,6
奖项,jiǎng xiàng,award; prize,รางวัล,1,6
好人,hǎo rén,good person; healthy person,คนดี,1,5
好似,hǎo sì,to seem; to be like,ดูเหมือนว่า,1,6
好坏,hǎo huài,good or bad; good and bad,ดี-เลว,1,6
好意,hǎo yì,good intention; kindness,ความใจดี,1,5
好笑,hǎo xiào,laughable; funny,ตลก,1,2
如愿以偿,rú yuàn yǐ cháng,to have one's wish fulfilled,สมปรารถนา,1,5
妇女,fù nǚ,woman,ผู้หญิง,1,6
妙,miào,clever; wonderful,วิจิตร,1,6
妨碍,fáng ài,to hinder; to obstruct,เป็นอุปสรรค,1,5
妹,mèi,younger sister,น้องสาว,1,2
姑娘,gū niáng,girl; young woman,เด็กหญิง,1,5
娶,qǔ,to take a wife; to marry,แต่งงาน,1,6
嫩,nèn,young and tender; of food tender,อ่อนนุ่ม,1,5
孕育,yùn yù,to be pregnant; to produce offspring,ตั้งครรภ์,1,6
字体,zì tǐ,calligraphic style; typeface,ลักษณ์ตัวอักษร,1,6
存款,cún kuǎn,to deposit money; bank savings,เงินสะสม,1,5
季,jì,season,ฤดู,1,3
季度,jì dù,quarter of a year; season,ฤดูกาล,1,6
学艺,xué yì,to learn a skill or art,เรียนศิลป์,1,5
学说,xué shuō,theory; doctrine,ทฤษฎี,1,6
宁愿,nìng yuàn,would rather ...,ชอบมากกว่า,1,6
宇航员,yǔ háng yuán,astronaut,นักบินอวกาศ,1,6
守,shǒu,to guard; to defend,พิทักษ์,1,6
安检,ān jiǎn,security check; to do a security check,ตรวจสอบความปลอดภัย,1,4
安逸,ān yì,easy and comfortable; easy,สบาย,1,5
完好,wán hǎo,intact; in good condition,สมบูรณ์,1,6
宏伟,hóng wěi,grand; imposing,ยิ่งใหญ่,1,6
宏观,hóng guān,macro-; macroscopic,ลักษณะกว้าง,1,6
宗教,zōng jiào,religion,ศาสนา,1,5
官,guān,official; government officer,เจ้าหน้าที่,1,6
定义,dìng yì,definition; to define,นิยาม,1,5
定居,dìng jū,to settle; to take up residence,ตั้งรกรากอยู่,1,6
定期,dìng qī,at set dates; at regular intervals,ตามกำหนดเวลา,1,5
定论,dìng lùn,final conclusion; accepted argument,บทสรุป,1,5
定金,dìng jīn,down payment; advance payment,เงินมัดจำ,1,5
宝,bǎo,jewel; gem,อัญมณี,1,5
宝宝,bǎo bǎo,darling; baby,ลูกน้อย,1,6
宝藏,bǎo zàng,precious mineral deposits; hidden treasure,สมบัติที่ซ่อนอยู่,1,6
