hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
规矩,guī jǔ,rules; norms,กฎเกณฑ์,4,5,กฎเกณฑ์,
触摸,chù mō,to touch,แตะ,4,6,แตะ,
认同,rèn tóng,to approve of; to endorse,"ยอมรับ, เห็นพ้อง",4,6,"ยอมรับ, เห็นพ้อง",
记号,jì hào,mark; symbol,สัญลักษณ์,4,5,"เครื่องหมาย, สัญลักษณ์",
记忆,jì yì,to remember; to recall,ความจำ,4,5,ความจำ,
讲座,jiǎng zuò,course of lectures; lecture series,บรรยายชุด,4,5,การบรรยาย,
诗,shī,poem; poetry,บทกวี,4,4,บทกวี,
说明书,shuō míng shū,technical manual; book of directions,คู่มือการใช้งาน,4,4,คู่มือการใช้งาน,
请帖,qǐng tiě,invitation card; written invitation,บัตรเชิญ,4,5,บัตรเชิญ,
谈判,tán pàn,to negotiate; negotiation,เจรจา,4,5,เจรจา,
谈话,tán huà,to talk; to have a conversation,สนทนา,4,5,พูดคุย,
贡献,gòng xiàn,to contribute; to dedicate,"อุทิศ, ทำคุณประโยชน์",4,6,"อุทิศ, ทำคุณประโยชน์",
责任,zé rèn,responsibility; duty,ความรับผิดชอบ,4,4,ความรับผิดชอบ,
贴,tiē,to stick; to paste,ติด,4,5,ติด,
贵族,guì zú,lord; nobility,ชนชั้นสูง,4,5,ชนชั้นสูง,
贺卡,hè kǎ,greeting card; congratulation card,การ์ดอวยพร,4,6,การ์ดอวยพร,
赛,sài,to compete; competition,แข่งขัน,4,6,แข่งขัน,
跪,guì,to kneel,คุกเข่า,4,6,คุกเข่า,
踩,cǎi,to step on; to tread,เหยียบ,4,5,เหยียบ,
转折,zhuǎn zhé,shift in the trend of events; turnaround,"จุดเปลี่ยน, หักเห",4,6,"จุดเปลี่ยน, หักเห",
辐射,fú shè,to radiate; radiation,รังสี,4,6,รังสี,
辞职,cí zhí,to resign,ลาออก,4,5,ลาออก,
辣椒,là jiāo,hot pepper; chili,พริกขี้หนู,4,5,พริก,
过期,guò qī,to be overdue; to exceed the time limit,หมดอายุ,4,5,หมดอายุ,
适度,shì dù,moderately; appropriate,พอเหมาะ,4,6,พอเหมาะ,
逐步,zhú bù,progressively; step by step,"ทีละขั้น, ค่อยเป็นค่อยไป",4,5,"ทีละขั้น, ค่อยเป็นค่อยไป",
造,zào,to make; to build,สร้าง,4,5,สร้าง,
造纸术,zào zhǐ shù,papermaking process,ศิลปะทำกระดาษ,4,6,กรรมวิธีทำกระดาษ,
遗传,yí chuán,heredity; to inherit,ทางพันธุกรรม,4,6,การถ่ายทอดทางพันธุกรรม,
遗憾,yí hàn,regret; to regret,"เสียดาย, เสียใจ",4,5,"เสียดาย, เสียใจ",
邮局,yóu jú,post office,ที่ทำการไปรษณีย์,4,4,ที่ทำการไปรษณีย์,
部门,bù mén,department; branch,"แผนก, ฝ่าย",4,6,"แผนก, ฝ่าย",
鉴定,jiàn dìng,to appraise; to authenticate,ตัดสิน,4,6,ตรวจพิสูจน์,
针对,zhēn duì,to target,ตั้งเป้าหมาย,4,5,มุ่งเป้าไปที่,
钓鱼,diào yú,to fish; to angle,ตกปลา,4,5,ตกปลา,
销售,xiāo shòu,to sell; to market,"ขาย, การขาย",4,5,"ขาย, การขาย",
长久,cháng jiǔ,long-time; long-term,"ยาวนาน, ยั่งยืน",4,5,"ยาวนาน, ยั่งยืน",
长寿,cháng shòu,longevity; long-lived,อายุยืนยาว,4,5,อายุยืนยาว,
闻,wén,to smell; to hear; news,ได้ยิน; ข่าว,4,3,"ดม, ได้กลิ่น; ได้ยิน",3 EN senses (smell/hear/news); led with smell + hear per max-two; 'news' bound in 新闻.
队员,duì yuán,team member,สมาชิกทีม,4,5,สมาชิกทีม,
阳台,yáng tái,balcony; porch,ระเบียง,4,5,ระเบียง,
阴,yīn,cloudy; overcast; shady,(ท้องฟ้า)มืดครึ้ม,4,2,(ท้องฟ้า)มืดครึ้ม,
阻碍,zǔ ài,to obstruct; to hinder,"ขัดขวาง, กีดขวาง",4,6,"ขัดขวาง, กีดขวาง",
陆续,lù xù,in turn; successively,"ทยอย, ต่อเนื่องกัน",4,5,"ทยอย, ต่อเนื่องกัน",
降温,jiàng wēn,to become cooler; to lower the temperature,"เย็นลง, ลดอุณหภูมิ",4,4,"เย็นลง, ลดอุณหภูมิ",
限度,xiàn dù,limitation; limit,ขีดจำกัด,4,5,ขีดจำกัด,
陷入,xiàn rù,to sink into; to get caught up in,จมลงไป,4,5,ตกอยู่ใน,
随,suí,to follow; along with,ตามไป,4,6,ตามไป,
随即,suí jí,immediately; presently,ทันทีทันใด,4,5,ทันทีทันใด,
隐患,yǐn huàn,hidden danger; hazard,อันตรายแอบซ่อน,4,6,ภัยแฝง,
隔,gé,to separate; to partition,แยก,4,6,"กั้น, แยก",
难题,nán tí,difficult problem,ปัญหายาก,4,4,ปัญหายาก,
雨水,yǔ shuǐ,rainwater; (solar term),น้ำฝน,4,4,น้ำฝน,
顺便,shùn biàn,conveniently; in passing,"ถือโอกาส, เผื่อ",4,4,"ถือโอกาส, เผื่อ",
领导,lǐng dǎo,lead; leading,นำหนา,4,5,ผู้นำ; นำ,EN-GLOSS-BUG: primary sense is the noun 'leader/leadership'; 'lead; leading' understates it.
风暴,fēng bào,storm; violent commotion,พายุ,4,5,พายุ,
风险,fēng xiǎn,risk; hazard,ความเสี่ยง,4,5,ความเสี่ยง,
食欲,shí yù,appetite,ความอยากกิน,4,6,ความอยากอาหาร,
首,shǒu,first; chief,อันดับแรก; (ลักษณนามเพลง/บทกวี),4,5,อันดับแรก; (ลักษณนามเพลง/บทกวี),
验,yàn,to examine; to test,สอบเทียบ,4,5,"ตรวจสอบ, ทดสอบ",
骗人,piàn rén,to cheat someone; a scam,"ลวง, การหลอก",4,4,"ลวง, การหลอก",
高大,gāo dà,tall; lofty,สูงใหญ่,4,4,สูงใหญ่,
高明,gāo míng,brilliant; superior,ฉลาด,4,6,ฉลาด,
鸽子,gē zi,pigeon; dove,นกพิราบ,4,6,นกพิราบ,
黄金,huáng jīn,gold; golden,ทอง,4,5,ทอง,
黑,hēi,black; dark,สีดำ,4,2,สีดำ,
黑暗,hēi àn,dark; darkly,มืด,4,4,มืด,
鼓掌,gǔ zhǎng,to applaud; to clap,ปรบมือ,4,4,ปรบมือ,
一下子,yī xià zi,in a short while; all at once,ทันใดนั้น,3,4,ทันใดนั้น,
一半,yí bàn,half,ครึ่ง,3,5,ครึ่ง,
一口气,yì kǒu qì,one breath; in one breath,ครั้งเดียวจบ,3,5,รวดเดียว,
一味,yī wèi,persistently; stubbornly,"ดื้อดึง, ยืนกราน",3,6,"ดื้อดึง, ยืนกราน",
一点点,yì diǎn diǎn,a little bit,นิดหน่อย,3,5,นิดหน่อย,
一瞬间,yī shùn jiān,split second,ชั่วพริบตา,3,5,ชั่วพริบตา,
一系列,yī xì liè,a series of; a string of,อนุกรม,3,6,ชุดหนึ่ง,
一般来说,yì bān lái shuō,generally speaking,โดยทั่วไป,3,4,โดยทั่วไป,
一身,yī shēn,whole body; from head to toe,ทั้งตัว,3,5,ทั้งตัว,
一连串,yī lián chuàn,a succession of; a series of,ลำดับต่อเนื่อง,3,6,ลำดับต่อเนื่อง,
上升,shàng shēng,to rise; to go up,ขึ้น,3,5,ขึ้น,
上去,shàng qù,to go up,ขึ้นไป,3,4,ขึ้นไป,
下个月,xià gè yuè,next month,เดือนหน้า,3,5,เดือนหน้า,
不以为然,bù yǐ wéi rán,not to accept as correct; to object,ไม่เห็นด้วย,3,5,ไม่เห็นด้วย,
不好意思,bù hǎo yì sī,to feel embarrassed; to find it embarrassing,อายใจ,3,4,"เขินอาย, กระดากใจ",
不幸,bù xìng,misfortune; adversity,โชคร้าย,3,4,โชคร้าย,
不必,bù bì,need not; does not have to,ไม่จำเป็น,3,4,ไม่จำเป็น,
不成,bù chéng,won't do; unable to,ไม่สำเร็จ,3,5,ไม่ได้,
不易,bù yì,not easy to do something; difficult,ยาก,3,4,ยาก,
不景气,bù jǐng qì,slack; in a slump,ตก,3,6,ซบเซา,
不满,bù mǎn,dissatisfied; discontented,ไม่พอใจ,3,4,ไม่พอใจ,
不耐烦,bù nài fán,impatient; to lose patience,อีดอี้,3,5,"หงุดหงิด, ใจร้อน",thai_current 'อีดอี้' is not standard Thai.
不肯,bù kěn,unwilling to,ปฏิเสธ,3,5,ไม่ยอม,
不能不,bù néng bù,have to; cannot but,ต้อง,3,6,ต้อง,
不适,bù shì,unwell; indisposed,ป่วย,3,6,ไม่สบาย,
世代,shì dài,for many generations; generation,รุ่น,3,6,รุ่น,
东方,dōng fāng,the East; the Orient,ตะวันออก,3,6,ตะวันออก,
丢弃,diū qì,to discard; to abandon,ทิ้ง,3,5,ทิ้ง,
丢掉,diū diào,to lose; to throw away,สูญหาย,3,4,ทิ้ง; ทำหาย,
两边,liǎng biān,either side; both sides,สองข้าง,3,3,สองข้าง,
中秋节,zhōng qiū jié,Mid-Autumn Festival,เทศกาลไหว้พระจันทร์,3,4,เทศกาลไหว้พระจันทร์,
为何,wèi hé,why,ทำไม,3,5,ทำไม,
为此,wèi cǐ,for this reason; with regards to this,เพื่อเหตุนี้,3,5,ด้วยเหตุนี้,
主持,zhǔ chí,to take charge of; to manage or direct,จัดการ,3,5,จัดการ,
主观,zhǔ guān,subjective,ส่วนตัว,3,6,อัตวิสัย,
主食,zhǔ shí,staple food,อาหารหลัก,3,5,อาหารหลัก,
之下,zhī xià,under; beneath,ล่าง,3,5,ภายใต้,
乐趣,lè qù,delight; pleasure,ความสุข,3,5,ความเพลิดเพลิน,
也好,yě hǎo,that's fine; may as well,ก็ดี,3,4,ก็ดี,
也就是说,yě jiù shì shuō,in other words; that is to say,นั่นคือ,3,5,นั่นคือ,
乡,xiāng,country or countryside; native place,ชนบท,3,6,ชนบท; บ้านเกิด,
书房,shū fáng,study; studio,"ห้องหนังสือ, ห้องทำงาน",3,5,"ห้องหนังสือ, ห้องทำงาน",
书籍,shū jí,books; works,หนังสือ,3,5,หนังสือ,
了不起,liǎo bù qǐ,amazing; terrific,"เยี่ยมยอด, ยิ่งใหญ่",3,5,"เยี่ยมยอด, ยิ่งใหญ่",
事先,shì xiān,in advance; before the event,ล่วงหน้า,3,5,ล่วงหน้า,
事实,shì shí,fact,ความจริง,3,5,ข้อเท็จจริง,
事实上,shì shí shàng,in fact; in reality,ในความเป็นจริง,3,5,ในความเป็นจริง,
井,jǐng,well (for water),บ่อ,3,5,บ่อน้ำ,
交往,jiāo wǎng,to associate; to have contact,มีสัมพันธ์,3,5,คบหา,
交警,jiāo jǐng,traffic police,ตำรวจจราจร,3,4,ตำรวจจราจร,
交谈,jiāo tán,to discuss; to converse,คุยกัน,3,5,คุยกัน,
亦,yì,also,เช่นกัน,3,6,เช่นกัน,
人口,rén kǒu,population; people,ประชากร,3,5,ประชากร,
人士,rén shì,person; figure,บุคคล,3,5,บุคคล,
人工,rén gōng,artificial; manpower,ประดิษฐ์,3,6,เทียม; แรงงานคน,
人造,rén zào,man-made; artificial,ประดิษฐ์,3,6,เทียม,
仅仅,jǐn jǐn,barely; only,เพียงแค่,3,4,เพียงแค่,
从容,cóng róng,to go easy; unhurried,อย่างสงบ,3,5,"ใจเย็น, ไม่รีบร้อน",
从未,cóng wèi,never,ไม่เคยมี,3,5,ไม่เคย,
从来不,cóng lái bù,never,ไม่เคย,3,4,ไม่เคย,
以便,yǐ biàn,so that; so as to,เพื่อให้,3,6,เพื่อให้,
以免,yǐ miǎn,in order to avoid; so as not to,เพื่อหลีกเลี่ยง,3,6,เพื่อหลีกเลี่ยง,
以外,yǐ wài,apart from; other than,นอกเหนือจาก,3,4,นอกเหนือจาก,
仿佛,fǎng fú,to seem; as if,เหมือนว่า,3,5,เหมือนว่า,
休闲,xiū xián,leisure; relaxation,พักผ่อน,3,5,พักผ่อน,
优惠,yōu huì,privilege; favorable,สิทธิพิเศษ,3,5,สิทธิพิเศษ; ส่วนลด,
会计,kuài jì,accountant; accountancy,บัญชี,3,5,นักบัญชี; การบัญชี,
传奇,chuán qí,legendary; fantasy saga,"ตำนาน, นิยายอิงตำนาน",3,6,"ตำนาน, นิยายอิงตำนาน",
传达,chuán dá,to pass on; to convey,ส่งสารถึง,3,6,"ถ่ายทอด, สื่อสาร",
低头,dī tóu,to bow the head; to yield,"ก้มหัว, ยอมจำนน",3,4,"ก้มหัว, ยอมจำนน",
体温,tǐ wēn,body temperature,อุณหภูมิ,3,5,อุณหภูมิร่างกาย,
何时,hé shí,when,เมื่อไร,3,5,เมื่อไร,
例子,lì zi,case; for instance,ตัวอย่าง,3,5,ตัวอย่าง,
便于,biàn yú,easy to; convenient for,สะดวก,3,6,"สะดวกต่อ, เอื้อต่อ",
便是,biàn shì,namely; precisely,คือ,3,5,คือ,
保养,bǎo yǎng,to maintain; to take care of,บำรุงรักษา,3,6,บำรุงรักษา,
保留,bǎo liú,to keep; to retain,เก็บไว้,3,5,เก็บไว้,
信封,xìn fēng,envelope,ซองจดหมาย,3,4,ซองจดหมาย,
俱乐部,jù lè bù,loanword club,สโมสร,3,5,"สโมสร, คลับ",EN-GLOSS-BUG: gloss 'loanword club' contains a lexical annotation; sense is just 'club'.
借口,jiè kǒu,to use as an excuse; excuse,ข้ออ้าง,3,5,ข้ออ้าง,
元素,yuán sù,element; chemistry element,องค์ประกอบ,3,6,ธาตุ; องค์ประกอบ,
兄弟,xiōng dì,brothers; younger brother,"พี่ชาย, น้องชาย",3,6,"พี่ชาย, น้องชาย",
光盘,guāng pán,compact disc; DVD,แผ่นซีดี,3,5,แผ่นซีดี,
光线,guāng xiàn,light ray; light,แสง,3,5,แสง,
克,kè,gram,กรัม,3,5,กรัม,
全球,quán qiú,the whole world; worldwide,ทั่วโลก,3,5,ทั่วโลก,
全都,quán dōu,all; without exception,ทั้งหมด,3,5,ทั้งหมด,
公众,gōng zhòng,public,สาธารณชน,3,6,สาธารณชน,
其间,qí jiān,in between; within that interval,ระหว่าง,3,5,ระหว่างนั้น,
具体,jù tǐ,concrete; specific,ชัดเจน,3,5,"เป็นรูปธรรม, เฉพาะเจาะจง",
内部,nèi bù,interior; inside,ภายใน,3,6,ภายใน,
再三,zài sān,over and over again; again and again,ซ้ำแล้วซ้ำเล่า,3,5,ซ้ำแล้วซ้ำเล่า,
冠军,guàn jūn,champion,"แชมป์, ผู้ชนะเลิศ",3,5,"แชมป์, ผู้ชนะเลิศ",
冰雪,bīng xuě,ice and snow,น้ำแข็งและหิมะ,3,6,น้ำแข็งและหิมะ,
冲击,chōng jī,to attack; to batter,"โจมตี, กระแทก",3,6,"โจมตี, กระแทก",
决赛,jué sài,finals,ชิงชนะเลิศ,3,5,ชิงชนะเลิศ,
冷冻,lěng dòng,to freeze; of weather freezing,แช่แข็ง,3,5,แช่แข็ง,
净,jìng,clean; completely,สะอาด,3,6,สะอาด,
净化,jìng huà,to purify,ทำให้บริสุทธิ์,3,6,ทำให้บริสุทธิ์,
凉爽,liáng shuǎng,cool and refreshing,เย็นสบาย,3,6,เย็นสบาย,
凡是,fán shì,each and every; every,ทุกคน,3,5,ทุกสิ่งที่,grammatical scope word (every/any X that…); hard to gloss standalone — second opinion?
凳子,dèng zi,stool; small seat,ม้านั่ง,3,5,ม้านั่ง,
出版社,chū bǎn shè,publishing house,บ้านพิมพ์,3,5,สำนักพิมพ์,
出自,chū zì,to come from,มาจาก,3,5,มาจาก,
分散,fēn sàn,to scatter; to disperse,กระจาย,3,6,กระจาย,
分明,fēn míng,clear; distinct,แจ่มแจ้ง,3,5,แจ่มแจ้ง,
分歧,fēn qí,divergent; difference,เห็นต่างกัน,3,6,ความเห็นต่าง,
分离,fēn lí,to separate,แยก,3,5,แยก,
列车,liè chē,railway train,รถไฟ,3,6,รถไฟ,
利,lì,sharp; profit,คม,3,5,คม; ผลกำไร,
刮,guā,to scrape; to blow,(ลม)พัด; ขูด,3,3,(ลม)พัด; ขูด,
