hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
幸好,xìng hǎo,fortunately,โชคดี,1,5,โชคดีที่,
幼稚,yòu zhì,young; childish,เด็กเก็กและช่างช้อม,1,6,ไร้เดียงสา; ทำตัวเป็นเด็ก,
广场,guǎng chǎng,public square; plaza,จัตุรัส,1,5,จัตุรัส,
庆幸,qìng xìng,to rejoice; to be glad,ยินดี,1,6,รู้สึกโชคดี,
序,xù,order; sequence,ลำดับ,1,6,ลำดับ,
应有尽有,yīng yǒu jìn yǒu,to have everything one needs,มีทุกอย่างที่ต้องการ,1,6,มีทุกอย่างที่ต้องการ,
应邀,yìng yāo,at someone's invitation; on invitation,ได้รับการเชิญชวน,1,6,ตามคำเชิญ,
应酬,yìng chóu,to engage in social activities; dinner party,การสังสรรค์ทางสังคม,1,6,เข้าสังคมตามมารยาท; งานเลี้ยงรับรอง,
底下,dǐ xià,the location below something; afterwards,ด้านล่าง,1,4,ด้านล่าง,
庞大,páng dà,huge; enormous,ใหญ่โตมหาศาล,1,6,ใหญ่โตมหาศาล,
废墟,fèi xū,ruins,ซากปรักหักพัง,1,6,ซากปรักหักพัง,
废物,fèi wù,rubbish; waste material,ขยะเสีย,1,6,ของเสีย,
度假,dù jià,to go on holidays; to spend one's vacation,พักผ่อน,1,6,ไปพักร้อน,
庸俗,yōng sú,vulgar; tacky,"หยาบคาย, ไม่มีรสนิยม",1,6,ไร้รสนิยม,
建成,jiàn chéng,to establish; to build,สร้างเสร็จ,1,5,สร้างเสร็จ,
开业,kāi yè,to open a business; to open a practice,เปิดธุรกิจ,1,5,เปิดธุรกิจ,
开创,kāi chuàng,to initiate; to start,เริ่มก่อตั้ง,1,6,บุกเบิก,
开头,kāi tóu,beginning; to start,เริ่มต้น,1,6,เริ่มต้น,
开学,kāi xué,(school) term begins,เปิดปีการศึกษา,1,4,เปิดเทอม,
开展,kāi zhǎn,to launch; to develop,เปิดกว้าง,1,6,เริ่มดำเนินการ,
开张,kāi zhāng,to open for business,เปิดกิจการ,1,5,เปิดกิจการ,
开支,kāi zhī,expenditures; expenses,ค่าใช้จ่าย,1,6,ค่าใช้จ่าย,
开水,kāi shuǐ,boiled water; boiling water,น้ำเดือด,1,5,น้ำเดือด,
开设,kāi shè,to offer; to open,เปิดให้บริการ,1,6,เปิดให้บริการ,
异性,yì xìng,the opposite sex; of the opposite sex,เพศตรงข้าม,1,6,เพศตรงข้าม,
弊端,bì duān,systemic problem,"ปัญหาเชิงระบบ, ข้อบกพร่อง",1,6,"ปัญหาเชิงระบบ, ข้อบกพร่อง",
引人注目,yǐn rén zhù mù,to attract attention; eye-catching,ดึงความสนใจ,1,6,สะดุดตา,
引领,yǐn lǐng,to crane one's neck; to await eagerly,นำทาง,1,6,นำทาง,"EN-GLOSS-BUG: English lists only the archaic ""crane one's neck; await eagerly"" sense; the common modern meaning is ""to lead/guide"". Translated to the real sense (นำทาง)."
弥漫,mí màn,to pervade; to fill the air,แพร่กระจาย,1,6,แพร่กระจาย,
弯,wān,to bend; bent,โค้ง,1,5,โค้ง,
强劲,qiáng jìng,strong; powerful,แรง,1,6,แรง,
归,guī,to return; to go back,กลับ,1,5,กลับ,
归根到底,guī gēn dào dǐ,after all; in the final analysis,ที่สุดแล้ว,1,6,ที่สุดแล้ว,
归纳,guī nà,to sum up; to summarize,สรุป,1,5,สรุป,
归还,guī huán,to return something; to revert,คืนให้,1,6,คืนให้,
当下,dāng xià,immediately; at once,ในขณะนี้,1,5,ในขณะนี้,
当中,dāng zhōng,among; in the middle,ตรงกลาง,1,4,ตรงกลาง; ในบรรดา,
当代,dāng dài,the present age; the contemporary era,ยุคสมัยปัจจุบัน,1,6,ยุคสมัยปัจจุบัน,
当场,dāng chǎng,at the scene; on the spot,ณ ที่เหตุการณ์เกิด,1,5,ตรงนั้นทันที,
当天,dàng tiān,on that day,ในวันเดียวกัน,1,4,ในวันเดียวกัน,
当年,dāng nián,in those days; back then,ในสมัยนั้น,1,5,ในสมัยนั้น,
当成,dàng chéng,to consider as; to take to be,ถือว่า,1,6,ถือว่า,
录,lù,to record,บันทึก,1,6,บันทึก,
录制,lù zhì,to record,บันทึก,1,5,บันทึก,
录音,lù yīn,to record sound; an audio recording,บันทึกเสียง,1,5,บันทึกเสียง,
录音机,lù yīn jī,tape recording machine; tape recorder,เครื่องบันทึกเสียง,1,5,เครื่องบันทึกเสียง,
形态,xíng tài,shape; form,รูปร่าง,1,5,รูปร่าง,
彩票,cǎi piào,lottery ticket,ตั๋วสลากกินแบ่ง,1,6,สลากกินแบ่ง,
彩色,cǎi sè,color; multicolored,สีสัน,1,5,สี,
影星,yǐng xīng,film star,ดาราซิเนมา,1,6,ดาราภาพยนตร์,
影片,yǐng piàn,a copy of a film; film,ภาพยนตร์,1,5,ภาพยนตร์,
往后,wǎng hòu,from now on; in the future,ต่อจากนี้ไป,1,6,ต่อจากนี้ไป,
往来,wǎng lái,dealings; contacts,"การไปมาหาสู่, การติดต่อ",1,5,"การไปมาหาสู่, การติดต่อ",
征,zhēng,journey; trip,การเดินทาง,1,5,การเดินทาง,
征求,zhēng qiú,to solicit; to seek,ขออนุมัติ,1,5,ขอความคิดเห็น,
征集,zhēng jí,to collect; to recruit,เก็บรวบรวม,1,6,เก็บรวบรวม,
很难说,hěn nán shuō,hard to say,เป็นการยากที่จะบอก,1,4,พูดยาก,
徐徐,xú xú,slowly; gently,ค่อยๆ,1,6,ค่อยๆ,
得以,dé yǐ,able to; so that someone can,สามารถ,1,5,สามารถ,
得分,dé fēn,to score a point; score,ได้คะแนน,1,6,ได้คะแนน,
微不足道,wēi bù zú dào,idiom negligible; insignificant,เล็กน้อย,1,6,เล็กน้อยจนไม่ควรเอ่ยถึง,
微妙,wēi miào,subtle,บดบาง,1,6,ละเอียดอ่อน,
心事,xīn shì,a load on one's mind; worry,ความวิตกกังวล,1,5,เรื่องหนักใจ,
心声,xīn shēng,heartfelt wish; inner voice,ความคิดเห็น,1,6,เสียงจากใจ,
心思,xīn sī,mind; thoughts,ความคิด,1,5,ความคิด,
心愿,xīn yuàn,cherished desire; dream,ความปรารถนา,1,5,ความปรารถนา,
心爱,xīn ài,beloved,ที่รัก,1,6,ที่รัก,
心疼,xīn téng,to love dearly; to feel sorry for someone,เห็นใจ,1,5,รักจนเป็นห่วง; สงสาร,
心脏病,xīn zàng bìng,heart disease,โรคหัวใจ,1,6,โรคหัวใจ,
心酸,xīn suān,to feel sad,เศร้าใจ,1,5,เศร้าใจ,
心里话,xīn lǐ huà,one's true feelings; inner thoughts,ความในใจ,1,5,ความในใจ,
必要,bì yào,necessary; essential,จำเป็น,1,6,จำเป็น,
忍受,rěn shòu,to bear; to endure,อดทน,1,6,อดทน,
忧郁,yōu yù,sullen; depressed,เศร้า,1,6,หม่นหมอง,
快递,kuài dì,express delivery,บริการส่งด่วน,1,5,บริการส่งด่วน,
快餐,kuài cān,fast food; snack,อาหารสำเร็จรูป,1,6,อาหารจานด่วน,
念念不忘,niàn niàn bù wàng,to keep in mind constantly,ไม่ลืมเลย,1,5,คิดถึงไม่เคยลืม,
怀念,huái niàn,to cherish the memory of; to think of,"คิดถึง, รำลึกถึง",1,5,"คิดถึง, รำลึกถึง",
怀抱,huái bào,to hug; to cherish,กอด,1,6,โอบกอด; ทะนุถนอมไว้ในใจ,
怀着,huái zhe,harboring (a feeling),ด้วย,1,6,ด้วย(ความรู้สึก),"Second opinion: bound form meaning 'harboring (a feeling)', hard to gloss standalone; rendered ด้วย(ความรู้สึก)."
思念,sī niàn,to think of; to long for,คิดถึง,1,5,คิดถึง,
思索,sī suǒ,to think deeply; to ponder,คิดหมกมุ่น,1,6,ครุ่นคิด,
怠慢,dài màn,to slight; to neglect,ดูถูก,1,6,เย็นชา; ละเลย,
急于,jí yú,eager to; in a hurry to,รีบร้อนที่จะ,1,5,รีบร้อนที่จะ,
急性,jí xìng,acute,เฉียบพลัน,1,6,เฉียบพลัน,
急需,jí xū,to urgently need; urgent need,ต้องการด่วน,1,6,ต้องการด่วน,
性价比,xìng jià bǐ,cost-performance ratio,อัตราส่วนราคาต่อประสิทธิภาพ,1,6,อัตราส่วนราคาต่อประสิทธิภาพ,
性能,xìng néng,function; performance,สมรรถนะ,1,6,สมรรถนะ,
性质,xìng zhì,nature; characteristic,"ลักษณะ, คุณสมบัติ",1,5,"ลักษณะ, คุณสมบัติ",
怨言,yuàn yán,complaint,บ่นร้อง,1,6,คำบ่น,
恋爱,liàn ài,romantic love; in love,"ความรัก, มีความรัก",1,6,"ความรัก, มีความรัก",
恍然大悟,huǎng rán dà wù,idiom to suddenly realize,เข้าใจโดยกะทันหัน,1,5,ถึงบางอ้อ,
恐怖,kǒng bù,terrible; frightful,ร้ายแรง,1,5,น่ากลัว,
恐慌,kǒng huāng,panic; panicky,ตื่นตกใจ,1,5,ตื่นตระหนก,
恭维,gōng wéi,to compliment; to praise,ชื่นชม,1,6,ยกยอ,"Nuance is flattery / complimenting (often insincere), hence ยกยอ rather than plain ชื่นชม."
息息相关,xī xī xiāng guān,closely bound up; intimately related,เกี่ยวพันกันอย่างใกล้ชิด,1,5,เกี่ยวพันกันอย่างใกล้ชิด,
恰巧,qià qiǎo,by chance; as chance would have it,บังเอิญ,1,6,บังเอิญ,
恰恰,qià qià,exactly; just,พอดี,1,6,พอดี,
恳求,kěn qiú,to beg; to beseech,"วิงวอน, อ้อนวอน",1,5,"วิงวอน, อ้อนวอน",
恶化,è huà,to worsen,เลวลง,1,6,เลวลง,
悬,xuán,to hang or suspend; to worry,แขวน,1,6,แขวน,
悲剧,bēi jù,tragedy,เรื่องเศร้า,1,6,โศกนาฏกรรม,
情侣,qíng lǚ,sweethearts; lovers,คู่รัก,1,6,คู่รัก,
惊,jīng,to startle; to be frightened,ตกใจ,1,5,ตกใจ,
惊人,jīng rén,astonishing,"น่าทึ่ง, น่าตกใจ",1,5,"น่าทึ่ง, น่าตกใจ",
惊叹,jīng tàn,to exclaim in admiration; a gasp of surprise,อุทานด้วยความทึ่ง,1,5,อุทานด้วยความทึ่ง,
惊喜,jīng xǐ,nice surprise; to be pleasantly surprised,"ดีใจปนประหลาดใจ, เซอร์ไพรส์",1,5,"ดีใจปนประหลาดใจ, เซอร์ไพรส์",
