hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
防疫,fáng yì,to prevent epidemics,ป้องกันโรค,1,6,ป้องกันโรคระบาด,
阴影,yīn yǐng,shadow,"เงา, ความมืด",1,5,เงา,
阴暗,yīn àn,dim; dark,มืด,1,6,มืด,
阶层,jiē céng,social class,"ชั้นหนึ่ง, ลำดับชั้น",1,5,ชนชั้น,
阻力,zǔ lì,resistance; drag,แรงต้าน,1,6,แรงต้าน,
陈列,chén liè,to display; to exhibit,จัดแสดง,1,6,จัดแสดง,
陈述,chén shù,to state; to declare,ประกาศ,1,6,"แถลง, ระบุ",
降临,jiàng lín,to descend; to arrive,มาถึง,1,6,มาถึง,
限,xiàn,to limit; to restrict,"ขีดจำกัด, เขต",1,5,จำกัด,
院,yuàn,courtyard; institution,สถาบัน,1,6,สถาบัน; ลานบ้าน,
陨石,yǔn shí,meteorite; aerolite,อุกาบาต,1,5,อุกกาบาต,current 'อุกาบาต' misspelling
陪同,péi tóng,to accompany,"ไปเป็นเพื่อน, ไปด้วยกัน",1,4,"ไปเป็นเพื่อน, ไปด้วยกัน",
陷,xiàn,pitfall; trap,"บ่อ, กับดัก",1,5,"หลุมพราง, กับดัก",
随处可见,suí chù kě jiàn,can be seen everywhere,เห็นได้ทั่วไป,1,6,เห็นได้ทั่วไป,
随手,suí shǒu,conveniently; without extra trouble,"อย่างสะดวก, โดยไม่ต้องใช้ความพยายามเพิ่ม",1,5,อย่างสะดวกมือ,
随时随地,suí shí suí dì,anytime and anywhere,ทุกที่ทุกเวลา,1,6,ทุกที่ทุกเวลา,
随身,suí shēn,to carry on one's person; portable,พกพา,1,6,พกพา,
隐蔽,yǐn bì,to conceal; to hide,"ซ่อน, ปกปิด",1,5,"ซ่อน, ปกปิด",
隐藏,yǐn cáng,to hide; to conceal,"ซ่อน, ลับ",1,5,"ซ่อน, ปกปิด",
隔离,gé lí,to separate; to isolate,แยก,1,6,แยกออก; กักตัว,
隔阂,gé hé,misunderstanding; estrangement,ความเข้าใจผิด,1,6,"ความห่างเหิน, ช่องว่างระหว่างกัน",
难以,nán yǐ,hard to,"ยาก, ลำบาก",1,5,ยากที่จะ,
难以想象,nán yǐ xiǎng xiàng,hard to imagine,ยากที่จะนึกออก,1,6,ยากที่จะนึกออก,
难听,nán tīng,unpleasant to hear; coarse,เสียงแหลว,1,4,ฟังไม่เพราะ; หยาบคาย,current 'เสียงแหลว' is not a standard word; sense = unpleasant to hear / coarse
难忘,nán wàng,unforgettable,ไม่ลืมง่ายๆ,1,3,ไม่ลืมง่ายๆ,
难怪,nán guài,it's no wonder; it's not surprising,ไม่แปลก,1,5,ไม่แปลก,
难看,nán kàn,ugly; unsightly,ไม่สวย,1,4,ไม่สวย,
雄伟,xióng wěi,grand; imposing,"งดงาม, ยิ่งใหญ่",1,5,ยิ่งใหญ่อลังการ,
集团,jí tuán,group; bloc,กลุ่ม,1,6,กลุ่ม,
雪上加霜,xuě shàng jiā shuāng,to make matters worse,ทำให้แย่ลง,1,6,ทำให้แย่ลง,
零食,líng shí,snack; nibbles,"ขนม, ขนมขบเคี้ยว",1,5,"ขนม, ขนมขบเคี้ยว",
雾,wù,fog; mist,หมอก,1,5,หมอก,
震,zhèn,to shake; to vibrate,สั่น,1,6,สั่น,
震惊,zhèn jīng,to shock; to astonish,ตกใจ,1,6,"ตกตะลึง, ตกใจ",
青蛙,qīng wā,frog; old ugly guy,กบ,1,6,กบ,"EN-GLOSS-BUG: 'old ugly guy' is derogatory internet slang, not a dictionary sense; real meaning = frog"
静,jìng,still; calm,"นิ่ง, สงบ",1,5,"นิ่ง, สงบ",
静止,jìng zhǐ,still; immobile,นิ่ง,1,6,หยุดนิ่ง,
非凡,fēi fán,out of the ordinary; unusually,พิเศษ,1,6,ไม่ธรรมดา,
面向,miàn xiàng,to face; geared toward,"หันไป, เผชิญ",1,5,หันไปทาง; มุ่งสู่,
革命,gé mìng,to withdraw the mandate of heaven; revolution,การปฏิวัติ,1,6,การปฏิวัติ,
韧性,rèn xìng,toughness,ความยืดหยุ่น,1,5,"ความเหนียว, ความยืดหยุ่น",
音乐会,yīn yuè huì,concert,คอนเสิร์ต,1,4,คอนเสิร์ต,
音像,yīn xiàng,audio and video; audiovisual,เสียงภาพ,1,6,ภาพและเสียง,
顶级,dǐng jí,top-notch; first-rate,ระดับสูง,1,6,"ระดับสูงสุด, ชั้นยอด",
项链,xiàng liàn,necklace,สร้อยคอ,1,5,สร้อยคอ,
顺其自然,shùn qí zì rán,to let nature take its course,ตามธรรมชาติ,1,5,ปล่อยให้เป็นไปตามธรรมชาติ,
顺手,shùn shǒu,conveniently; in passing,อย่างไม่เสียหาย,1,4,"สะดวกมือ, ทำไปในตัว",current 'อย่างไม่เสียหาย' (=without damage) is wrong; 顺手 = conveniently / in passing
须,xū,must; to have to,ต้องจำเป็น,1,4,"ต้อง, จำเป็นต้อง",
顽强,wán qiáng,tenacious; hard to defeat,ดื้อ,1,6,"ทรหดอดทน, ไม่ยอมแพ้",current ดื้อ (stubborn) has wrong negative connotation; 顽强 = tenacious / indomitable
顾,gù,to look after; to consider,ดูแล,1,6,ดูแล; คำนึงถึง,
颁布,bān bù,to issue; to proclaim,ประกาศใช้,1,6,ประกาศใช้,
预料,yù liào,to forecast; to anticipate,คาดการณ์,1,6,คาดการณ์,
预期,yù qī,to expect; to anticipate,คาดการณ์,1,5,คาดการณ์,
预约,yù yuē,booking; reservation,จองล่วงหน้า,1,6,จองล่วงหน้า,
预见,yù jiàn,to foresee; to predict,"คาดการณ์ล่วงหน้า, มองเห็นล่วงหน้า",1,6,"คาดการณ์ล่วงหน้า, มองเห็นล่วงหน้า",
预计,yù jì,to forecast; to predict,"คาดการณ์, ประมาณการ",1,5,"คาดการณ์, ประมาณการ",
颇,pǒ,quite; rather,ค่อนข้าง,1,6,ค่อนข้าง,
频道,pín dào,frequency; television channel,"ช่อง, ความถี่",1,5,ช่อง; คลื่นความถี่,'frequency' sense is imprecise — that is 频率; 频道 = channel
风光,fēng guāng,scene; view,ทิวทัศน์,1,5,ทิวทัศน์,
风范,fēng fàn,air; manner,"ท่าที, ความสง่างาม",1,6,"ท่าที, ความสง่างาม",
风貌,fēng mào,style; manner,"ลักษณะ, รูปแบบ",1,5,"ลักษณะ, รูปแบบ",
风趣,fēng qù,charm; humor,ความเสน่ห์,1,6,"อารมณ์ขัน, ไหวพริบชวนหัว",
风采,fēng cǎi,svelte; elegant manner,ความงดงาม,1,5,ความสง่างาม,
飞行,fēi xíng,of planes etc to fly; flying,บิน,1,4,บิน,
餐桌,cān zhuō,dining table; dinner table,โต๊ะรับประทาน,1,5,"โต๊ะอาหาร, โต๊ะกินข้าว",
餐饮,cān yǐn,food and beverage; catering,ธุรกิจอาหาร,1,6,ธุรกิจอาหารและเครื่องดื่ม,
饭碗,fàn wǎn,rice bowl,"อาชีพ, งาน",1,5,ชามข้าว; อาชีพการงาน,
饲养,sì yǎng,to raise; to rear,เลี้ยงสัตว์,1,6,เลี้ยงสัตว์,
馒头,mán tou,steamed bun,หมั่นโถว,1,5,หมั่นโถว,
首府,shǒu fǔ,capital city of an autonomous region,เมืองหลวง,1,6,"เมืองหลวงของมณฑล, เมืองเอก","regional/provincial capital, distinct from 首都 national capital"
首都,shǒu dū,capital,เมืองหลวง,1,4,เมืองหลวง,
马路,mǎ lù,street; road,ถนน,1,4,ถนน,
驱动,qū dòng,to drive; to propel,ขับเคลื่อน,1,6,ขับเคลื่อน,
驱逐,qū zhú,to expel; to deport,ไล่ออก,1,6,ขับไล่; เนรเทศ,
骚扰,sāo rǎo,to disturb; to cause a commotion,รบกวน,1,6,รบกวน; คุกคาม,
骤然,zhòu rán,suddenly; abruptly,ทันที,1,6,"อย่างกะทันหัน, ทันทีทันใด",
高于,gāo yú,greater than; to exceed,"มากกว่า, เกิน",1,5,"มากกว่า, เกิน",
高原,gāo yuán,plateau,ที่สูง,1,6,ที่ราบสูง,
高尚,gāo shàng,noble; lofty,สูงส่วน,1,6,"สูงส่ง, มีคุณธรรม",current 'สูงส่วน' typo for สูงส่ง
高峰,gāo fēng,peak; summit,จุดสูงสุด,1,6,จุดสูงสุด,
高手,gāo shǒu,expert; past master,ผู้เชี่ยวชาญ,1,4,"ผู้เชี่ยวชาญ, เซียน",
高昂,gāo áng,to hold high; expensive,แพง,1,6,แพงมาก; ฮึกเหิม,
高贵,gāo guì,grandeur; noble,สูงส่วน,1,6,"สูงส่ง, สูงศักดิ์",current 'สูงส่วน' typo for สูงส่ง
高超,gāo chāo,excellent; superlative,ยอดเยี่ยม,1,6,ยอดเยี่ยม,
高速,gāo sù,high speed; expressway,ความเร็วสูง,1,6,ความเร็วสูง; ทางด่วน,
高龄,gāo líng,elderly,สูงอายุ,1,5,สูงอายุ,
鲜美,xiān měi,fresh and delicious; tasty,สดชื่นอร่อย,1,6,"อร่อยกลมกล่อม, รสเลิศ",
鲜花,xiān huā,flower; fresh flowers,ดอกไม้สด,1,3,ดอกไม้สด,
鸟巢,niǎo cháo,bird's nest (Beijing stadium),รังนก,1,6,รังนก,
鸦雀无声,yā què wú shēng,dead silence; not a sound,นิ่งเงียบ,1,5,"เงียบกริบ, เงียบสนิท",
麻木,má mù,numb; insensitive,"ชา, มึนชา",1,6,ชา; เฉยชา,
黑白,hēi bái,black and white; right and wrong,"ดำขาว, ถูกผิด",1,5,ดำขาว; ถูกผิด,
默契,mò qì,tacit understanding; mutual understanding,ความเข้าใจกันทั่ว,1,6,"ความเข้าใจกันโดยไม่ต้องพูด, ความเข้าขากัน",
默读,mò dú,to read in silence,อ่านเงียบ,1,6,อ่านในใจ,
默默,mò mò,in silence; not speaking,เงียบ,1,6,"อย่างเงียบๆ, โดยไม่พูดสักคำ",
鼠标,shǔ biāo,computing mouse,เมาส์,1,5,เมาส์,
龙舟,lóng zhōu,dragon boat; imperial boat,เรือมังกร,1,5,เรือมังกร,
