hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
情景,qíng jǐng,scene; spectacle,"ฉาก, สถานการณ์",4,5,"ฉาก, สถานการณ์",
意味着,yì wèi zhe,to signify; to mean,หมายถึง,4,5,หมายถึง,
感兴趣,gǎn xìng qù,to be interested,สนใจ,4,3,สนใจ,
愿,yuàn,to wish; willing,"ปรารถนา, เต็มใจ",4,5,ปรารถนา; เต็มใจ,distinct senses (wish; willing) take ';'
慌张,huāng zhāng,flustered; agitated,"ตื่นตระหนก, ลนลาน",4,5,"ตื่นตระหนก, ลนลาน",
成员,chéng yuán,member,สมาชิก,4,6,สมาชิก,
戒指,jiè zhǐ,finger ring,แหวน,4,5,แหวน,
房东,fáng dōng,landlord,เจ้าของบ้านเช่า,4,4,เจ้าของบ้านเช่า,
手脚,shǒu jiǎo,hand and foot; movement of limbs,มือเท้า,4,4,มือเท้า,
打败,dǎ bài,to defeat; to overpower,"เอาชนะ, ตีแตก",4,5,"เอาชนะ, ตีแตก",
扛,káng,to carry; to take on,ยกขึ้น,4,6,แบก,"扛 = carry on the shoulder = แบก, not ยกขึ้น (lift)"
承受,chéng shòu,to bear; to support,"แบกรับ, ทนรับ",4,5,"แบกรับ, ทนรับ",
技能,jì néng,technical ability; skill,ทักษะ,4,6,ทักษะ,
把握,bǎ wò,to grasp; to seize,ทำความเข้าใจ,4,5,"คว้าไว้, ฉวย",current ทำความเข้าใจ (understand) is the wrong sense; 把握=grasp/seize
报酬,bào chóu,reward; remuneration,ค่าตอบแทน,4,6,ค่าตอบแทน,
抱,bào,to hold; to carry,"โอบกอด, เอา",4,4,"กอด, อุ้ม",current 'เอา' is wrong; 抱 = embrace/carry in arms
担,dān,to undertake; to carry,รับผิดชอบ,4,6,รับผิดชอบ,
担任,dān rèn,to hold (a position); to serve as,"ดำรงตำแหน่ง, รับหน้าที่",4,5,"ดำรงตำแหน่ง, รับหน้าที่",
拉,lā,to pull; to play,ดึง,4,4,ดึง,
拥挤,yōng jǐ,crowded; to throng,"แออัด, เบียดเสียด",4,5,"แออัด, เบียดเสียด",
拨,bō,to push aside; to dial,ผลัก,4,6,ปัด; กดหมายเลข,adds the 'dial' sense; ผลัก alone missed it
拼命,pīn mìng,to do one's utmost,ทำให้ได้ดีที่สุด,4,5,"สุดชีวิต, สุดกำลัง",more natural for 'do one's utmost'
指令,zhǐ lìng,to order; to command,คำสั่ง,4,6,คำสั่ง,
挣,zhēng,to earn (money); to struggle,พยายามหา,4,5,หาเงิน; ดิ้น,two distinct senses: earn money; struggle free
挣扎,zhēng zhá,to struggle,ดิ้นรน,4,6,ดิ้นรน,
排队,pái duì,to line up,"ต่อแถว, เข้าคิว",4,4,"ต่อแถว, เข้าคิว",
接到,jiē dào,to receive,ได้รับ,4,3,ได้รับ,
推,tuī,to push; to cut,ผลัก,4,4,ผลัก,
提升,tí shēng,to promote; to lift,ยกระดับ,4,5,ยกระดับ,
搬家,bān jiā,to move house; to relocate,ย้ายบ้าน,4,3,ย้ายบ้าน,
操作,cāo zuò,to work; to operate,"ปฏิบัติการ, ใช้งาน",4,6,"ปฏิบัติการ, ใช้งาน",
支配,zhī pèi,to control; to dominate,"ควบคุม, ครอบงำ",4,6,"ควบคุม, ครอบงำ",
改进,gǎi jìn,to improve; to make better,ปรับปรุง,4,5,ปรับปรุง,
故意,gù yì,deliberately; on purpose,"โดยตั้งใจ, เจตนา",4,4,"โดยตั้งใจ, เจตนา",
敏感,mǐn gǎn,sensitive; susceptible,"อ่อนไหว, ไว (ต่อสิ่งเร้า)",4,5,"อ่อนไหว, ไว (ต่อสิ่งเร้า)",
教师,jiào shī,teacher,"ครู, อาจารย์",4,4,"ครู, อาจารย์",
敢,gǎn,to dare; daring,กล้า,4,3,กล้า,
整个,zhěng gè,whole; entire,ทั้งหมด,4,5,ทั้งหมด,
整整,zhěng zhěng,whole; full,"เต็มๆ, ทั้ง...",4,5,"เต็มๆ, ทั้ง...",
文学,wén xué,literature,วรรณกรรม,4,4,วรรณกรรม,
料,liào,material; stuff,วัตถุดิบ,4,5,วัตถุดิบ,
新颖,xīn yǐng,new and original; novel,"แปลกใหม่, ริเริ่ม",4,6,"แปลกใหม่, ริเริ่ม",
无数,wú shù,countless; numberless,นับไม่ถ้วน,4,4,นับไม่ถ้วน,
既然,jì rán,since; as,ในเมื่อ,4,4,ในเมื่อ,
日记,rì jì,diary,"ไดอารี่, บันทึกประจำวัน",4,4,"ไดอารี่, บันทึกประจำวัน",
时光,shí guāng,time; era,เวลา,4,6,เวลา,
时刻,shí kè,time; juncture,"ช่วงเวลา, ขณะ",4,5,"ช่วงเวลา, ขณะ",
时髦,shí máo,in vogue; fashionable,ทันสมัย,4,5,ทันสมัย,
旺,wàng,prosperous; flourishing,เจริญรุ่งเรือง,4,6,เจริญรุ่งเรือง,
明确,míng què,clear-cut; definite,"ชัดเจน, แน่ชัด",4,5,"ชัดเจน, แน่ชัด",
星期,xīng qī,week; day of the week,สัปดาห์,4,1,สัปดาห์,
景象,jǐng xiàng,scene; sight,ทัศนียวิทยา,4,5,"ภาพ, ทัศนียภาพ",Thai fix: ทัศนียวิทยา is not a standard word
望,wàng,to hope; to expect,หวัง; มองไกล,4,4,หวัง; มองไกล,
未必,wèi bì,not necessarily; maybe not,ไม่จำเป็นเสมอไป,4,5,ไม่จำเป็นเสมอไป,
本领,běn lǐng,skill; ability,"ความสามารถ, ฝีมือ",4,5,"ความสามารถ, ฝีมือ",
权力,quán lì,power; authority,อำนาจ,4,5,อำนาจ,
枚,méi,(classifier for small objects),ตัวนับเหรียญ,4,5,ลักษณนามของชิ้นเล็ก (เช่น เหรียญ),classifier/measure word; no direct Thai equivalent
果实,guǒ shí,fruit,ผลไม้,4,6,ผลไม้,
查,chá,to research; to check,"ตรวจสอบ, ค้นหา",4,3,"ตรวจสอบ, ค้นหา",
树林,shù lín,woods; forest; grove,ซู่หลิน (เขตในนิวไทเป),4,4,"ป่าไม้, ป่า","current is a transliterated place name (Shulin, New Taipei); 树林=woods/forest"
树枝,shù zhī,branch; twig,กิ่งไม้,4,5,กิ่งไม้,
格外,gé wài,especially; extra,"เป็นพิเศษ, อย่างยิ่ง",4,5,"เป็นพิเศษ, อย่างยิ่ง",
梨,lí,pear,ลูกแพร์,4,5,ลูกแพร์,
欺骗,qī piàn,to deceive; to cheat,หลอกลวง,4,5,หลอกลวง,
歌,gē,song; to sing,เพลง,4,2,เพลง,
步入,bù rù,to step into; to enter,"ก้าวเข้า, เข้าสู่",4,4,"ก้าวเข้า, เข้าสู่",
水壶,shuǐ hú,kettle; canteen,กระติกน้ำ,4,5,กระติกน้ำ,
汉字,hàn zì,Chinese character,ตัวอักษรจีน,4,2,ตัวอักษรจีน,
池子,chí zi,pond; bathhouse pool,บ่อเก็บน้ำ,4,5,"สระน้ำ, บ่อ",บ่อเก็บน้ำ (reservoir) too narrow; 池子=pool/pond
泪水,lèi shuǐ,teardrop; tears,น้ำตา,4,6,น้ำตา,
活力,huó lì,energy; vitality,พลังชีวิต,4,5,พลังชีวิต,
洽谈,qià tán,to discuss,อภิปราย,4,6,"เจรจา, พูดคุย",current อภิปราย=debate; 洽谈=negotiate/talk (business)
浮,fú,to float; superficial,ลอย,4,6,ลอย,
海外,hǎi wài,overseas; abroad,ต่างประเทศ,4,6,ต่างประเทศ,
消化,xiāo huà,to digest,ย่อยอาหาร,4,5,ย่อยอาหาร,
消耗,xiāo hào,to consume; to use up,"สิ้นเปลือง, ใช้ไป",4,5,"สิ้นเปลือง, ใช้ไป",
深受,shēn shòu,to receive in no small measure,ได้รับ...อย่างลึกซึ้ง,4,4,ได้รับ...อย่างลึกซึ้ง,
渔民,yú mín,fisherman; fisher folk,ชาวประมง,4,6,ชาวประมง,
演,yǎn,to perform; to stage,"พัฒนา, วิวัฒน์",4,4,แสดง,current พัฒนา/วิวัฒน์=evolve (wrong sense); gloss is 'to perform/stage'
激励,jī lì,to encourage; to urge,"กระตุ้น, ให้กำลังใจ",4,5,"กระตุ้น, ให้กำลังใจ",
火山,huǒ shān,volcano,ภูเขาไฟ,4,6,ภูเขาไฟ,
灯光,dēng guāng,stage lighting; light,แสงสว่าง,4,5,แสงไฟ,灯光=lamplight/lighting; แสงสว่าง=brightness
灰心,huī xīn,to lose heart; to be discouraged,"ท้อแท้, หมดกำลังใจ",4,5,"ท้อแท้, หมดกำลังใจ",
灵感,líng gǎn,creative inspiration,แรงบันดาลใจ,4,6,แรงบันดาลใจ,
照样,zhào yàng,as before; same as usual,"เหมือนเดิม, ตามเคย",4,6,"เหมือนเดิม, ตามเคย",
照片,zhào piān,photograph,"รูปถ่าย, ภาพถ่าย",4,3,"รูปถ่าย, ภาพถ่าย",
照相,zhào xiàng,to take a photograph,ถ่ายรูป,4,4,ถ่ายรูป,
爬,pá,to crawl; to climb,คลาน; ปีน,4,3,คลาน; ปีน,
牌,pái,signboard; plaque,"ป้าย, แผ่นป้าย",4,5,"ป้าย, แผ่นป้าย",
特,tè,special; unique,พิเศษ,4,3,พิเศษ,
特意,tè yì,specially; intentionally,ตั้งใจเป็นพิเศษ,4,5,ตั้งใจเป็นพิเศษ,
犹如,yóu rú,similar to; like,เหมือน,4,6,เหมือน,
玩具,wán jù,plaything; toy,ของเล่น,4,5,ของเล่น,
环保,huán bǎo,environmental protection,การปกป้องสิ่งแวดล้อม,4,4,การปกป้องสิ่งแวดล้อม,
珍贵,zhēn guì,precious,มีค่า,4,6,มีค่า,
班,bān,class (in school),ชั้นเรียน,4,3,ชั้นเรียน,
瓦,wǎ,roof tile,กระเบื้อง,4,5,กระเบื้อง,
用处,yòng chǔ,usefulness,ประโยชน์,4,4,ประโยชน์,
用来,yòng lái,to be used for,ใช้สำหรับ,4,3,ใช้สำหรับ,
用途,yòng tú,use; application,การใช้งาน,4,5,การใช้งาน,
电子邮件,diàn zi yóu jiàn,email,อีเมล,4,3,อีเมล,
男女,nán nǚ,male-female; male and female,ชายหญิง,4,5,ชายหญิง,
男子,nán zi,a man; a male,ชายชน,4,6,"ผู้ชาย, ชาย",current ชายชน is not a word
男性,nán xìng,the male sex; a male,เพศชาย,4,5,เพศชาย,
界,jiè,boundary; border,พรมแดน,4,6,พรมแดน,
登山,dēng shān,to climb a mountain; climbing,ปีนเขา,4,6,ปีนเขา,
的确,dí què,really; indeed,"แน่แท้, จริงๆ",4,6,"แน่แท้, จริงๆ",
皇上,huáng shàng,the emperor; Your Majesty,พระจักรพรรดิ,4,6,พระจักรพรรดิ,
皮,pí,skin; leather; peel,หนังสัตว์,4,4,หนัง; เปลือก,covers both skin/leather and peel
目的地,mù dì dì,destination,จุดหมายปลายทาง,4,4,จุดหมายปลายทาง,
相比,xiāng bǐ,to compare,เมื่อเทียบกับ,4,4,เมื่อเทียบกับ,
看上去,kàn shàng qù,it would appear; it seems,ดูเหมือนว่า,4,3,ดูเหมือนว่า,
看待,kàn dài,to look upon; to regard,"มองว่า, ปฏิบัติต่อ",4,5,"มองว่า, ปฏิบัติต่อ",
看起来,kàn qǐ lái,seemingly,ดูเหมือน,4,3,ดูเหมือน,
眨眼,zhǎ yǎn,to blink; to wink,กระพริบตา,4,6,กระพริบตา,
矿泉水,kuàng quán shuǐ,mineral water,"น้ำแร่, น้ำแร่ธรรมชาติ",4,4,"น้ำแร่, น้ำแร่ธรรมชาติ",
碗,wǎn,bowl,"ชาม, ถ้วย",4,3,"ชาม, ถ้วย",
碰,pèng,to touch; to meet with,ชน,4,6,"ชน, แตะ; เจอ",adds the 'meet with / run into' sense
神话,shén huà,legend; fairy tale,"เทพนิยาย, ตำนาน",4,5,"เทพนิยาย, ตำนาน",
秋季,qiū jì,autumn; fall,ฤดูใบไม้ร่วง,4,3,ฤดูใบไม้ร่วง,
租,zū,to hire; to rent,เช่า,4,4,เช่า,
空白,kòng bái,blank space,ช่องว่าง,4,6,ช่องว่าง,
立即,lì jí,immediately,ทันที,4,5,ทันที,
笑容,xiào róng,smile; smiling expression,ยิ้ม,4,5,รอยยิ้ม,"noun: smile = รอยยิ้ม, not the verb ยิ้ม"
笔,bǐ,pen; writing brush,ปากกา,4,5,ปากกา,
笔记,bǐ jì,to take down; notes,"บันทึก, โน้ต",4,4,"บันทึก, โน้ต",
笔记本,bǐ jì běn,notebook; computing laptop,สมุดจด,4,3,สมุดจด; โน้ตบุ๊ก,adds the distinct 'laptop' sense
等于,děng yú,to equal; to be tantamount to,เท่ากับ,4,5,เท่ากับ,
等候,děng hòu,to wait; to wait for,รออยู่,4,6,รออยู่,
等到,děng dào,to wait until; by the time when,"รอจนกระทั่ง, พอถึงตอนที่",4,3,"รอจนกระทั่ง, พอถึงตอนที่",
答应,dā yìng,to answer; to respond,ตอบสนอง,4,5,ตอบรับ; รับปาก,EN-GLOSS-BUG: gloss 'to answer; to respond' omits the primary sense 'to agree/consent/promise' (รับปาก/ตกลง)
算,suàn,to calculate; to count as,"นับ, ถือว่า",4,4,"นับ, ถือว่า",
精华,jīng huá,essence; the best part,"แก่นสาร, หัวกะทิ",4,6,"แก่นสาร, หัวกะทิ",
精英,jīng yīng,cream; elite,บุคลากรชั้นแนว,4,6,"หัวกะทิ, ชนชั้นนำ",current บุคลากรชั้นแนว is truncated/odd
糊涂,hú tú,muddled; silly,"งงงวย, สับสน",4,5,"งงงวย, สับสน",
糟糕,zāo gāo,too bad; how terrible,"แย่, ยุ่งแล้ว",4,5,"แย่, ยุ่งแล้ว",
紧,jǐn,tight; urgent,แน่น,4,5,แน่น; เร่งด่วน,adds the distinct 'urgent' sense
纬度,wěi dù,latitude,เส้นรุ้ง,4,6,เส้นรุ้ง,
组织,zǔ zhī,to organize; organization,จัดตั้ง; องค์กร,4,4,จัดตั้ง; องค์กร,
细,xì,thin; fine,เล็ก,4,4,เล็ก; ละเอียด,adds the 'fine/detailed' sense
细节,xì jié,details; particulars,รายละเอียด,4,5,รายละเอียด,
细菌,xì jūn,bacterium; germ,เชื้อโรค,4,6,เชื้อโรค,
终究,zhōng jiū,in the end; after all,"ในที่สุด, ท้ายที่สุด",4,6,"ในที่สุด, ท้ายที่สุด",
给予,jǐ yǔ,literary to give; to accord,"มอบให้, ให้",4,5,"มอบให้, ให้",
绝对,jué duì,absolute; unconditional,"อย่างเด็ดขาด, สัมบูรณ์",4,5,"อย่างเด็ดขาด, สัมบูรณ์",
继承,jì chéng,to inherit; to succeed to,สืบทอด,4,6,สืบทอด,
综合,zōng hé,comprehensive; composite,รวมเอา,4,6,"ครอบคลุม, โดยรวม",gloss is adjectival 'comprehensive/composite'; รวมเอา is a verb
绿,lǜ,green,สีเขียว,4,3,สีเขียว,
绿色,lǜ sè,green,สีเขียว,4,3,สีเขียว,
绿茶,lǜ chá,green tea,ชาเขียว,4,3,ชาเขียว,
缆车,lǎn chē,cable car,รถไฟเคเบิล,4,6,กระเช้าไฟฟ้า,cable car = กระเช้าไฟฟ้า; รถไฟเคเบิล = funicular
网球,wǎng qiú,tennis; tennis ball,เทนนิส,4,4,เทนนิส,
美食,měi shí,culinary delicacy; fine food,"อาหารอร่อย, ของดี",4,4,"อาหารอร่อย, อาหารรสเลิศ",'ของดี' is vague; รสเลิศ clearer for 'delicacy'
