hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
相互,xiāng hù,each other; mutual,ซึ่งกันและกัน,3,4,ซึ่งกันและกัน,
相应,xiāng yìng,to correspond; answering,สอดคล้อง,3,5,สอดคล้อง,
相机,xiàng jī,camera; at the opportune moment,กล้องถ่ายรูป,3,3,กล้องถ่ายรูป,
相等,xiāng děng,equal; equally,เท่ากัน,3,6,เท่ากัน,
相连,xiāng lián,to link; to join,เชื่อมต่อ,3,6,เชื่อมต่อ,
省,shěng,to save; to economize,ประหยัด,3,4,ประหยัด,
看望,kàn wàng,to pay a visit to; to see,เยี่ยม,3,5,เยี่ยม,
看重,kàn zhòng,to regard as important; to value,เห็นความสำคัญ,3,5,เห็นความสำคัญ,
真心,zhēn xīn,wholeheartedness; sincerity,จริงใจ,3,4,จริงใจ,
真相,zhēn xiàng,the truth about something,ความจริง,3,5,ความจริง,
眼光,yǎn guāng,gaze; insight,สายตา,3,6,สายตา; วิสัยทัศน์,
眼看,yǎn kàn,soon; in a moment,ใกล้จะ,3,5,ใกล้จะ,
瞬间,shùn jiān,in an instant; in a flash,ชั่วขณะ,3,6,ชั่วขณะ,
知名,zhī míng,well-known; famous,มีชื่อเสียง,3,5,มีชื่อเสียง,
短信,duǎn xìn,text message; SMS,ข้อความสั้น,3,4,ข้อความสั้น,
短暂,duǎn zàn,of short duration; brief,สั้นนาน,3,5,ชั่วครู่; สั้นๆ,
石油,shí yóu,oil; petroleum,น้ำมันดิบ,3,6,ปิโตรเลียม; น้ำมัน,
砸,zá,to smash; to pound,บดขยี้,3,6,ทุบ; ทำให้แตก,
确认,què rèn,to confirm; to verify,ยืนยัน,3,5,ยืนยัน,
祝贺,zhù hè,to congratulate; congratulations,"ยินดี, แสดงความยินดี",3,4,"ยินดี, แสดงความยินดี",
神秘,shén mì,mysterious; mystery,ลึกลับ,3,5,ลึกลับ,
票,piào,ticket; ballot,ตั๋ว,3,2,ตั๋ว; บัตรลงคะแนน,
穷,qióng,poor; destitute,ยากจน,3,4,ยากจน,
空儿,kòng ér,spare time; free time,เวลาว่าง,3,5,เวลาว่าง,
空虚,kōng xū,hollow; emptiness,ว่างเปล่า,3,6,ว่างเปล่า,
穿着,chuān zhuó,attire; clothes,เสื้อผ้า,3,3,การแต่งกาย; เครื่องแต่งกาย,
窗帘,chuāng lián,window curtains,ผ้าม่านหน้าต่าง,3,5,ผ้าม่านหน้าต่าง,
竞赛,jìng sài,to compete; to race,การแข่งขัน,3,5,การแข่งขัน,
笼子,lóng zi,cage; basket,กรง,3,6,กรง,
简直,jiǎn zhí,simply; really,แทบจะ,3,5,แทบจะ,
类型,lèi xíng,type; kind,ประเภท,3,6,ประเภท,
精心,jīng xīn,with utmost care; fine,อย่างระมัดระวัง,3,6,อย่างพิถีพิถัน; อย่างตั้งใจ,
