hanzi,pinyin,english,thai_current,freq,level
悠闲,yōu xián,leisurely,ใจเยื้อ,2,5
悲哀,bēi āi,grieved; sorrowful,"เศร้า, อาลัย",2,5
悲痛,bēi tòng,grieved; sorrowful,เศร้าโศก,2,5
情不自禁,qíng bù zì jīn,idiom cannot refrain from,ไม่สามารถอดใจได้,2,6
情愿,qíng yuàn,willingness; would rather,"ยินดี, อยากหรือต้องการ, เต็มใจ",2,5
想不到,xiǎng bú dào,unexpected; hard to imagine,ไม่คาดคิด,2,5
愈合,yù hé,of a wound to heal,"แผลหาย, สมานแผล",2,6
感人,gǎn rén,touching; moving,ยิ่งใจ,2,4
感叹,gǎn tàn,to sigh; to lament,"ถอนหายใจ, ไว้อาลัย, เพ่นพ่อน",2,6
感性,gǎn xìng,perception; perceptual,"การรับรู้, ความรู้สึก, ความเข้าใจ",2,6
感想,gǎn xiǎng,impressions; reflections,"ความรู้สึก, ความคิดเห็น",2,5
感触,gǎn chù,feelings; emotional response,"ความรู้สึก, ความเข้าใจ, การกระทบใจ",2,6
成本,chéng běn,"manufacturing, production etc costs",ต้นทุน,2,5
或许,huò xǔ,perhaps; maybe,"บางที, อาจจะ, หรือ",2,6
战争,zhàn zhēng,war; conflict,สงคราม,2,5
战场,zhàn chǎng,battlefield,สนามรบ,2,6
手套,shǒu tào,glove; mitten,ถุงมือ,2,5
手工,shǒu gōng,handwork; manual,"งานมือ, ผลงานด้วยมือ, งานฝีมือ",2,6
手帕,shǒu pà,handkerchief,ผ้าเช็ดหน้า,2,6
手术,shǒu shù,surgical operation; surgery,ผ่าตัด,2,5
手续,shǒu xù,procedure; formalities,ขั้นตอน,2,5
扎,zhā,to prick; to run or stick into,แทง,2,5
扎根,zhā gēn,to take root,หยั่งรากเข้า,2,6
扑,pū,to throw oneself at; to pounce on,"ขึ้นไป, พุ่งเข้า, กระโดดเข้า",2,5
打击,dǎ jī,to hit; to strike,"ตบ, ทำลาย, การโจมตี",2,6
打动,dǎ dòng,to move; arousing,"กระทบใจ, ทำให้เสียใจ, สัมผัสใจ",2,5
打印机,dǎ yìn jī,printer,เครื่องพิมพ์,2,5
打架,dǎ jià,to fight; to scuffle,ชกต่อย,2,5
打球,dǎ qiú,to play ball; to play with a ball,เล่นลูกบอล,2,4
执行,zhí xíng,to implement; to carry out,ปฏิบัติ,2,5
扶,fú,to support with the hand; to help someone up,ช่วยพยุง,2,5
批判,pī pàn,to criticize; critique,"วิจารณ์, ตำหนิ",2,6
技艺,jì yì,skill; art,"ทักษะ, ศิลปะ, ศิลปะฝีมือ",2,5
投入,tóu rù,to throw into; to put into,หลั่งเข้าไป,2,5
抗争,kàng zhēng,to resist; to make a stand and fight,"ต่อต้าน, ต่อสู้",2,6
折叠,zhé dié,to fold; collapsible,"พับ, พับเก็บ, พับซ้อน",2,6
抛,pāo,to throw; to toss,ปัดขว้าง,2,6
抢,qiǎng,to grab; to snatch,"ชิง, รีบเร่ง",2,5
抢救,qiǎng jiù,to rescue,"ช่วยชีวิต, ปกป้อง, ช่วยเหลือด่วน",2,6
报废,bào fèi,to scrap; to dispose of,บอกว่าใช้ไม่ได้,2,6
报社,bào shè,newspaper,สำนักพิมพ์,2,5
抬头,tái tóu,to raise one's head; to look up,ยกหัวขึ้น,2,4
抱负,bào fù,aspiration; ambition,"ความมีเป้าหมาย, ความปรารถนา, ความเสียสละ",2,6
抽,chōu,to draw out; to pull out from in between,"ดึง, ดึงออก",2,4
抽象,chōu xiàng,abstract; abstraction,นามธรรม,2,5
拆,chāi,to tear open; to tear down,ปลดปล่อย,2,5
拐杖,guǎi zhàng,crutches; crutch,ไม้ที่อ้อม,2,6
拓展,tuò zhǎn,to expand; to extend,"ขยาย, ขยายออกไป, ทำให้กว้าง",2,6
招待,zhāo dài,to hold a reception,ต้อนรับ,2,5
拜访,bài fǎng,to pay a visit; to call on,"ไปเยี่ยม, ไปหา, ไปพบปะ",2,5
拧,níng,to pinch; wring,บิด,2,5
持,chí,to hold; to grasp,"ถือ, ยึด, รักษา",2,4
挂号,guà hào,to register; to send by registered mail,ลงทะเบียน,2,5
指挥,zhǐ huī,to conduct; to command,นำการ,2,5
挑选,tiāo xuǎn,to choose; to select,เลือก,2,5
挖掘,wā jué,to excavate; to unearth,"ขุด, ขุดเก็บ",2,6
挥,huī,to wave; to brandish,โบก,2,5
挨,āi,in order; in sequence,"ตามลำดับ, ตามเนื่อง, ต่อเนื่อง",2,5
捏,niē,to pinch; to knead,"ม้วน, ปัญจา, บีบ",2,6
据悉,jù xī,according to reports; it is reported,"ตามรายงาน, ฉันได้ยิน, อ้างว่า",2,6
排,pái,to arrange in order; to line up,แถว,2,4
接待,jiē dài,to receive; to entertain,ต้อนรับ,2,5
推广,tuī guǎng,to extend; to spread,"ขยาย, ขยายออก, ทำให้เป็นที่นิยม",2,6
推测,tuī cè,speculation; to conjecture,คาดเดา,2,5
推辞,tuī cí,to decline,ปฏิเสธสุภาพ,2,5
掩盖,yǎn gài,to conceal; to hide behind,ปิดบังซ่อน,2,6
描述,miáo shù,to describe; description,"บรรยาย, อธิบาย, บอกถึง",2,6
插,chā,to insert; stick in,แทรก,2,5
搜寻,sōu xún,to search; to look for,"สืบค้น, หา, มองหา",2,6
摄影师,shè yǐng shī,photographer; cinematographer,"ช่างภาพ, นักถ่ายภาพ",2,6
摆动,bǎi dòng,to sway; to swing,เหวี่ยงแกว่ง,2,6
摇头,yáo tóu,to shake one's head,โยกหัว,2,5
摔倒,shuāi dǎo,to fall down; to slip and fall,ล้มลง,2,5
支,zhī,to support; to prop up,"ค้ำ, ค้ำสนับสนุน, ช่วย",2,5
收藏,shōu cáng,to collect; a collection,"เก็บสะสม, เก็บไว้, สะสม",2,6
改造,gǎi zào,to transform; to reform,"เปลี่ยนแปลง, ปรับปรุง, ปฏิรูป",2,5
改革,gǎi gé,reform; to reform,"ปฏิรูป, ปรับปรุง, เปลี่ยนแปลง",2,5
放假,fàng jià,to have a holiday or vacation,"หยุดพัก, ปิดเทอม",2,4
政治,zhèng zhì,politics; political,การเมือง,2,5
效益,xiào yì,benefit; effectiveness,"ประโยชน์, ประสิทธิภาพ, ผลประโยชน์",2,5
敬,jìng,respectful; to respect,"เคารพ, ให้ความสำคัญ, เทิดทูน",2,6
敬业,jìng yè,dedicated to one's work,"หมั่นหมาย, ทำงานให้ถูกต้อง, หมั่นชำนาญ",2,6
敬请,jìng qǐng,please,"กรุณา, โปรด",2,6
敬酒,jìng jiǔ,to toast; to propose a toast,เชิญชวนการดื่ม,2,6
数目,shù mù,amount; number,"จำนวน, ปริมาณ, จำนวนเงิน",2,6
整齐,zhěng qí,orderly; neat,"เรียบร้อย, ตัดตรง, เรียงเรียบ",2,4
文人,wén rén,cultivated individual; scholar,"นักวรรณกรรม, อักษรศาสตร์, นักเขียน",2,6
斗,dòu,to fight; to struggle,ต่อสู้; ดิ้นรน,2,6
新人,xīn rén,newcomer; new recruit,"คนใหม่, สมาชิกใหม่",2,4
新年,xīn nián,New Year,ปีใหม่,2,2
新陈代谢,xīn chén dài xiè,metabolism; the new replaces the old,"การออกและเข้า, แลกเปลี่ยนแนว, หรือการเปลี่ยนแปลง",2,6
无不,wú bù,none lacking; none missing,ไม่มีใครขาด,2,5
无偿,wú cháng,free; no charge,"ไม่มีค่าใช้จ่าย, ฟรี, ไม่มีค่าแรง",2,6
无恶不作,wú è bù zuò,not to shrink from any crime,ทำชั่วร้าย,2,6
无所谓,wú suǒ wèi,to be indifferent; not to matter,ไม่สนใจ,2,5
无比,wú bǐ,incomparable; matchless,"ไม่เปรียบเทียบ, ดีเยี่ยม, ยอดเยี่ยม",2,6
无能为力,wú néng wéi lì,idiom powerless to do anything about it,"ไม่มีประสิทธิภาพ, ไม่มีอำนาจ, ขาดความสามารถ",2,6
日前,rì qián,the other day; a few days ago,เมื่อวันก่อน,2,5
日常,rì cháng,day-to-day; daily,ประจำวัน,2,5
日期,rì qī,date,วันที่,2,5
早就,zǎo jiù,already at an earlier time,"นานแล้ว, ตั้งแต่เนิ่นๆ",2,5
早年,zǎo nián,many years ago; in the past,"ปีแรก, ตอนเด็ก, เมื่อวัยเยาว์",2,6
早晚,zǎo wǎn,morning and evening; sooner or later,"เช้าและเย็น, ไม่ช้านัก",2,4
早晨,zǎo chén,early morning,"เช้าตรู่, เช้า, ตอนเช้ากำลังสาง",2,4
早餐,zǎo cān,breakfast,อาหารเช้า,2,6
旱,hàn,drought,"แห้ง, ความแห้ง, ไม่มีน้ำ",2,6
时常,shí cháng,often; frequently,"บ่อยครั้ง, บ่อย ๆ, เป็นประจำ",2,5
时空,shí kōng,time and space,เวลาและอวกาศ,2,6
昂贵,áng guì,expensive; costly,"แพง, ราคาสูง, มีราคาแพง",2,6
昆虫,kūn chóng,insect,แมลง,2,6
明亮,míng liàng,bright; shining,"สว่าง, ส่องแสง, ส่องสว่าง",2,6
明年,míng nián,next year,ปีหน้า,2,2
昏迷,hūn mí,to lose consciousness; to be in a coma,"หมดสติ, โคม่า",2,6
显而易见,xiǎn ér yì jiàn,clearly and easy to see; obviously,"ชัดแจ้ง, เห็นชัดว่า, ง่ายที่จะเห็น",2,6
显著,xiǎn zhù,outstanding; notable,"โดดเด่น, ประเด็น, สำคัญ",2,6
晚会,wǎn huì,evening party,งานเลี้ยงค่ำ,2,4
晚报,wǎn bào,evening newspaper,หนังสือพิมพ์เย็น,2,5
晚点,wǎn diǎn,of trains etc late; delayed,ล่าช้า,2,4
景观,jǐng guān,landscape,"ทัศนียภาพ, ภูมิทัศน์, วิถีการมองเห็น",2,6
替换,tì huàn,to exchange,แทนที่,2,5
有力,yǒu lì,powerful; forceful,มีความแข็งแรง,2,6
有毒,yǒu dú,poisonous,มีพิษ,2,5
服从,fú cóng,to obey; to comply,"เชื่อฟัง, เชื่อฟังคำสั่ง, ปฏิบัติตามคำสั่ง",2,5
朝气蓬勃,zhāo qì péng bó,full of youthful energy; vigorous,"เต็มไปด้วยความสดชื่น, มีพลังชีวิต, เต็มเรี่ยวแรง",2,6
期待,qī dài,to look forward to; to await,"รอคอย, ตั้งหน้าตั้งตารอ",2,5
期望,qī wàng,to have expectations; to earnestly hope,คาดหวัง,2,5
末,mò,tip; end,ปลายสุด,2,6
朴素,pǔ sù,plain and simple; unadorned,ธรรมชาติ,2,5
朵,duǒ,flower; earlobe,ดอก,2,4
束,shù,bundle; bunch (of flowers),"มัด, ช่อ",2,6
来临,lái lín,to approach; to come closer,"มาถึง, เข้ามา, เข้ามายังตรงนี้",2,6
来往,lái wǎng,to come and go; to have dealings with,มาไปมา,2,5
松,sōng,pine tree; relaxed,ต้นสน,2,6
果园,guǒ yuán,orchard,สวนผลไม้,2,5
枪,qiāng,gun; spear,ปืน,2,5
柔软,róu ruǎn,soft,นุ่ม,2,5
标志,biāo zhì,sign; mark,"เครื่องหมาย, สัญลักษณ์, มีหมายเลขกำกับ",2,6
校园,xiào yuán,campus,ลานวิทยาลัย,2,4
格局,gé jú,structure; pattern,"โครงสร้าง, ลักษณะ, การจัดแบ่ง",2,6
格式,gé shì,form; specification,"รูปแบบ, ลักษณะ, แบบฟอร์ม",2,6
栽,zāi,to plant; to grow,ปลูก,2,6
梦想,mèng xiǎng,dream,"ฝันถึง, ความฝัน, ปรารถนา",2,5
检验,jiǎn yàn,to inspect; to examine,"ตรวจสอบ, ตรวจสอบผ่าน, ทดลอง",2,6
棉花,mián huā,cotton,สำไหร,2,5
椰子,yē zi,a coconut palm; a coconut,มะพร้าว,2,5
楼,lóu,building; floor (story),"อาคาร, ตึกสูง, บ้านสูงชั้น",2,5
楼梯,lóu tī,stair; staircase,บันได,2,3
榜样,bǎng yàng,model; example,"ตัวอย่าง, ผู้ที่เป็นแบบอย่าง, บุคคลดี",2,6
次数,cì shù,number of times; frequency,"จำนวนครั้ง, ความถี่, หลายครั้ง",2,5
欲望,yù wàng,desire; longing,"ความปรารถนา, ความต้องการ, ความอยากได้",2,6
歌曲,gē qǔ,song,เพลง,2,5
歌舞,gē wǔ,singing and dancing,เพลงและการเต้น,2,3
歌词,gē cí,song lyric; lyrics,บทเพลง,2,4
正如,zhèng rú,just as; precisely as,"เช่นเดียวกับ, เหมือนเดิม, ตรงไปตรงมา",2,5
此次,cǐ cì,this time,ครั้งนี้,2,4
步骤,bù zhòu,procedure; step,"ขั้นตอน, การขั้นตอน, ก้าว",2,5
武术,wǔ shù,martial arts,ศิลปะการต่อสู้,2,5
歪,wāi,askew; at a crooked angle,"อ้วก, เบี่ยง, เบี่ยงไปข้างหนึ่ง",2,5
死亡,sǐ wáng,to die; death,"ตาย, ความตาย, เสียชีวิต",2,6
毁,huǐ,to destroy; to ruin,"ทำลาย, บ้านพังลง, ทำให้ถูกทำลาย",2,6
比如说,bǐ rú shuō,for example,เช่น,2,4
毫不犹豫,háo bù yóu yù,without the slightest hesitation,"ไม่มีการลังเล, ตัดสินใจแน่นอน, ไม่ย้อนไม่ลังเล",2,5
毫升,háo shēng,milliliter,มิลลิลิตร,2,6
毫米,háo mǐ,millimeter,มิลลิเมตร,2,6
民歌,mín gē,folk song,เพลงชาวบ้าน,2,5
气体,qì tǐ,gas,"แก๊ส, อากาศ, สารเป็นไอ",2,6
气象,qì xiàng,meteorological condition; weather,"ปรากฏการณ์อากาศ, สภาพอากาศ, ลักษณ์อากาศ",2,6
水手,shuǐ shǒu,mariner; sailor,"กะลาสีเรือ, ลูกเรือ",2,5
水面,shuǐ miàn,water surface,"ผิวน้ำ, พื้นผิวน้ำ, ผิวน้ำ",2,6
永不,yǒng bù,never; will never,"ไม่เคยอย่างไร, ไม่มีวันจะ, นิรันดร์",2,4
求,qiú,to seek; to look for,"ขอ, หา",2,5
求助,qiú zhù,to request help; to appeal,"ขอความช่วยเหลือ, ขอปรึกษา, ขอความสงวนนอก",2,6
求职,qiú zhí,to seek employment,"มองหาการจ้างงาน, มองหาท่าที่ทำงาน, สมัครงาน",2,6
