hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
误,wù,mistake; error,"ความผิดพลาด, ข้อผิดพลาด",2,6,"ความผิดพลาด, ข้อผิดพลาด",
诱人,yòu rén,attractive; alluring,"น่าดึงดูด, น่าอกหัก",2,6,"น่าดึงดูด, น่าหลงใหล",ต้นฉบับ 'น่าอกหัก' = heartbreaking ผิดความหมาย
诱惑,yòu huò,to entice; to lure,"ล่อ, ยั่วยวน",2,6,"ล่อ, ยั่วยวน",
课堂,kè táng,classroom; class session,ห้องเรียน,2,5,ห้องเรียน,
课程,kè chéng,course; academic program,"หลักสูตร, วิชา",2,6,"หลักสูตร, วิชา",
调皮,tiáo pí,naughty; mischievous,"ซ่าบ, ขี้เล่น",2,5,"ซุกซน, ขี้เล่น",
调解,tiáo jiě,to mediate; to bring parties to an agreement,ไกล่เกลี่ย,2,6,ไกล่เกลี่ย,
负面,fù miàn,negative; the negative side,เชิงลบ,2,6,เชิงลบ,
财产,cái chǎn,property; assets,ทรัพย์สิน,2,5,ทรัพย์สิน,
败,bài,to lose; to defeat,พ่าย,2,5,พ่ายแพ้; เอาชนะ,
货物,huò wù,goods; commodity,"สินค้า, สิ่งของ",2,6,"สินค้า, สิ่งของ",
贪,tān,greedy; to covet,โลภ,2,5,โลภ,
贯彻,guàn chè,to implement; to put into practice,"นำมาปฏิบัติ, ดำเนินการจนสิ้นสุด",2,6,"นำมาปฏิบัติ, ดำเนินการจนสิ้นสุด",
贴近,tiē jìn,to press close to; to snuggle close,"ยึดติด, ติดกัน",2,6,"แนบชิด, เข้าใกล้",
贵宾,guì bīn,honored guest; distinguished guest,แขกรูปใหญ่,2,6,"แขกผู้มีเกียรติ, แขกคนสำคัญ",
赋予,fù yǔ,to assign; to entrust,"มอบหมาย, ให้กำลัง",2,6,"มอบให้, มอบหมาย",
赛场,sài chǎng,racetrack; field,สนามแข่งขัน,2,5,สนามแข่งขัน,
赛跑,sài pǎo,race; to race,การวิ่งแข่ง,2,6,การวิ่งแข่ง,
赛车,sài chē,auto race; cycle race,การแข่งรถ,2,4,การแข่งรถ,
赞叹,zàn tàn,to exclaim in admiration,"ชื่นชม, อุทิศความชื่นชม",2,6,"ชื่นชม, ยกย่อง",
赞同,zàn tóng,to approve of; to agree with,"เห็นด้วย, สนับสนุน",2,6,"เห็นด้วย, สนับสนุน",
赞扬,zàn yáng,to praise; to approve of,"สรรเสริญ, ชื่นชม",2,6,"สรรเสริญ, ชื่นชม",
走过,zǒu guò,to walk past; to pass by,เดินผ่าน,2,4,เดินผ่าน,
赶紧,gǎn jǐn,hurriedly; without delay,"เร็วๆ, โดยด่วน",2,5,"รีบๆ, โดยด่วน",
起初,qǐ chū,originally; at first,"ตั้งแต่แรก, เริ่มแรก",2,6,"ตอนแรก, แรกเริ่ม",
跑道,pǎo dào,athletic track; track,ทางวิ่ง,2,5,ทางวิ่ง,
距,jù,distance; apart,ระยะห่าง,2,6,ระยะห่าง,
跨越,kuà yuè,to step across; step over,ก้าวข้ามไป,2,6,ก้าวข้ามไป,
踏实,tà shí,firmly-based; steady,"มั่นคง, เชื่อถือได้",2,6,"มั่นคง, เชื่อถือได้",
身影,shēn yǐng,silhouette; figure,"เงาตัว, รูปร่าง",2,6,"เงาร่าง, รูปร่าง",
车站,chē zhàn,rail station; bus stop,สถานีรถ,2,3,สถานีรถไฟ; ป้ายรถเมล์,
车轮,chē lún,wheel,"ล้อ, วงล้อ",2,6,"ล้อ, วงล้อ",
车辆,chē liàng,vehicle,ยานพาหนะ,2,5,ยานพาหนะ,
转变,zhuǎn biàn,to change; to transform,เปลี่ยนแปลง,2,5,เปลี่ยนแปลง,
轮,lún,wheel; disk,"ล้อ, วงล้อ",2,6,"ล้อ, วงล้อ",
辆,liàng,classifier for vehicles,คัน (ลักษณนามยานพาหนะ),2,3,คัน (ลักษณนามยานพาหนะ),
辞,cí,to resign; to dismiss,"ลาออก, ปลดออก",2,5,ลาออก; ปลดออก,
辨别,biàn bié,to distinguish,"แยกแยะ, เปรียบเทียบ",2,6,"แยกแยะ, จำแนก",
辨认,biàn rèn,to recognize; to identify,"รู้จำ, ระบุตัวตน",2,6,"จำได้, ระบุตัว",
达成,dá chéng,to reach; to accomplish,"ทำให้สำเร็จ, บรรลุ",2,6,"ทำให้สำเร็จ, บรรลุ",
过分,guò fèn,excessive; undue,เกินไป,2,5,มากเกินไป,
过年,guò nián,to celebrate the Chinese New Year,ฉลองปีใหม่จีน,2,4,ฉลองปีใหม่จีน,
过时,guò shí,old-fashioned; out of date,ล้าสมัย,2,5,ล้าสมัย,
迎,yíng,to welcome; to meet,ต้อนรับ,2,6,ต้อนรับ,
迎接,yíng jiē,to welcome; to greet,ต้อนรับ,2,5,ต้อนรับ,
运行,yùn xíng,to operate; to run,ดำเนินการ,2,5,"ทำงาน, เดินเครื่อง",
运输,yùn shū,to transport; to carry,ขนส่ง,2,5,ขนส่ง,
近期,jìn qī,near in time; in the near future,ในอนาคตอันใกล้,2,6,ในอนาคตอันใกล้,
这时候,zhè shí hòu,at this moment,ในขณะนี้,2,4,ในขณะนี้,
这样一来,zhè yàng yī lái,thus; if this happens then,แบบนี้ก็เลย,2,4,"พอเป็นแบบนี้, ดังนั้น",
这边,zhè biān,this side; here,ทางนี้,2,2,ทางนี้,
进攻,jìn gōng,to attack; to assault,โจมตีหรือรุกราน,2,6,"โจมตี, บุก",
进来,jìn lái,to come in,เข้ามา,2,6,เข้ามา,
远离,yuǎn lí,to be far from; to keep away from,"ห่างไกล, อยู่ห่างจาก",2,4,"ห่างไกล, อยู่ห่างจาก",
连接,lián jiē,to link; to join,เชื่อมต่อ,2,5,เชื่อมต่อ,
迷惑不解,mí huò bù jiě,to feel puzzled,"งุนงงสงสัย, สับสนไม่เข้าใจ",2,5,"งุนงงสงสัย, สับสนไม่เข้าใจ",
退役,tuì yì,of military personnel or athletes to retire,"เกษียณ, ออกจากงาน",2,6,ปลดประจำการ; เลิกเล่นอาชีพ,"สองความหมาย: ทหาร=ปลดประจำการ, นักกีฬา=เลิกเล่น"
适宜,shì yí,suitable; appropriate,"เหมาะสม, สมควร",2,5,"เหมาะสม, สมควร",
适量,shì liàng,appropriate amount,จำนวนที่เหมาะสม,2,6,ปริมาณที่เหมาะสม,
选用,xuǎn yòng,to choose for some purpose; to select and use,เลือกใช้,2,6,เลือกใช้,
途径,tú jìng,way; means,"เส้นทาง, ช่องทาง",2,6,"เส้นทาง, ช่องทาง",
通往,tōng wǎng,to lead to,นำถึง,2,4,นำไปสู่,
通风,tōng fēng,airy; ventilation,การปล่อยอากาศ,2,5,"การระบายอากาศ, อากาศถ่ายเท",
逛,guàng,to stroll; to visit,เดินเที่ยว,2,4,เดินเที่ยว,
逻辑,luó jí,loanword logic,ตรรกศาสตร์,2,5,ตรรกะ,
逼真,bī zhēn,lifelike; true to life,ดูเหมือนจริง,2,6,ดูเหมือนจริง,
遇见,yù jiàn,to meet,พบเจอ,2,3,พบเจอ,
遍,biàn,everywhere; all over,"ทั่ว, ทั่วไป",2,4,"ทั่ว, ทั่วไป",
遵守,zūn shǒu,to comply with; to abide by,ปฏิบัติตาม,2,5,ปฏิบัติตาม,
遵循,zūn xún,to follow; to abide by,"ปฏิบัติตาม, ทำตาม",2,5,"ปฏิบัติตาม, ทำตาม",
遵照,zūn zhào,in accordance with; to follow,"ตามสัญญา, ตามข้อกำหนด",2,6,"ปฏิบัติตาม, ทำตาม",
酒楼,jiǔ lóu,restaurant,ภัตตาคาร,2,6,ภัตตาคาร,
酒水,jiǔ shuǐ,alcoholic and non-alcoholic beverages,เครื่องดื่ม,2,6,เครื่องดื่ม,
酒精,jiǔ jīng,ethanol; ethyl alcohol,แอลกอฮอล์,2,6,แอลกอฮอล์,
醒,xǐng,to wake up; to be awake,ตื่น,2,4,ตื่น,
醒来,xǐng lái,to waken,ตื่น,2,5,ตื่น,
采纳,cǎi nà,to accept; to adopt,"ยอมรับ, นำมาใช้",2,6,"ยอมรับ, นำมาใช้",
重复,chóng fù,to repeat; to duplicate,ซ้ำ,2,5,ซ้ำ,
重心,zhòng xīn,center of gravity; central core,จุดศูนย์ถ่วง,2,6,จุดศูนย์ถ่วง,
野外,yě wài,countryside; areas outside the city,"ชนบท, เขตนอกเมือง",2,6,"ชนบท, เขตนอกเมือง",
金子,jīn zi,gold,ทองคำ,2,5,ทองคำ,
金属,jīn shǔ,metal,โลหะ,2,6,โลหะ,
针,zhēn,needle; pin,"เข็ม, เข็มหมุด",2,5,"เข็ม, เข็มหมุด",
钟,zhōng,clock; bell; o'clock,"นาฬิกา, ระฆัง",2,5,"นาฬิกา, ระฆัง",
长处,cháng chù,good aspects; strong points,"จุดแข็ง, ข้อดี",2,6,"จุดแข็ง, ข้อดี",
门铃,mén líng,doorbell,กระดิ่งประตู,2,5,กระดิ่งประตู,
闪,shǎn,to dodge; to flash (light),หลบเลี่ยง,2,6,หลบ; แวบ (แสง),เพิ่มความหมาย flash ที่ต้นฉบับตกไป
闪烁,shǎn shuò,to glisten; to be evasive,"กระพริบ, เงาระยิบ",2,6,วิบวับ; พูดเลี่ยงๆ,ความหมายที่สอง evasive = พูดเลี่ยง
闭幕,bì mù,the curtain falls; lower the curtain,"ลดจอ, ปิดหมาก",2,6,"ปิดม่าน, พิธีปิด","ต้นฉบับ 'ลดจอ, ปิดหมาก' ไม่มีความหมาย"
闯,chuǎng,to rush; to charge,พุ่งไป,2,6,พุ่งไป,
闹,nào,noisy; cacophonous,เสียงดัง,2,5,เสียงดัง,
队伍,duì wǔ,ranks; troops,"กองทัพ, กลุ่ม",2,6,"กองทัพ, กลุ่ม",
防御,fáng yù,defense; to defend,การป้องกัน,2,6,การป้องกัน,
阻拦,zǔ lán,to stop; to obstruct,"ขวางกั้น, อุดตัน",2,6,"ขัดขวาง, กีดกั้น",
阻挡,zǔ dǎng,to stop; to resist,"ขวาง, ต้านทาน",2,6,"ขวาง, ต้านทาน",
降落,jiàng luò,to descend; to land,ลงจอด,2,4,ลงจอด,
院子,yuàn zi,courtyard; garden,บ้านสน,2,4,ลานบ้าน,
院长,yuàn zhǎng,dean; head of an institute; director,ผู้อำนวยการ,2,4,ผู้อำนวยการ,
除非,chú fēi,only if; only when,"เว้นแต่, มิฉะนั้น",2,6,"เว้นแต่, มิฉะนั้น",
险,xiǎn,danger; dangerous,อันตราย,2,6,อันตราย,
陪伴,péi bàn,to accompany,มาพร้อมกับ,2,5,อยู่เป็นเพื่อน,
隆重,lóng zhòng,grand; prosperous,"อย่างอาวุโส, สำคัญ",2,6,"ยิ่งใหญ่, เอิกเกริก",EN-GLOSS-BUG: 隆重 = grand/ceremonious/solemn ไม่ใช่ 'prosperous' (สับสนกับ 兴隆); แปลตามความหมายจริง
随心所欲,suí xīn suǒ yù,idiom to follow one's heart's desires,ตามใจชอบ,2,6,ตามใจชอบ,
集,jí,to gather; to collect,รวม,2,4,รวม,
集合,jí hé,to gather; to assemble,รวมกลุ่ม,2,4,รวมกลุ่ม,
雇,gù,to employ; to hire,ว่าจ้าง,2,5,ว่าจ้าง,
雪山,xuě shān,snow-capped mountain,ภูเขาหิมะ,2,4,ภูเขาหิมะ,
零下,líng xià,below zero,ต่ำกว่าศูนย์,2,5,ต่ำกว่าศูนย์,
零件,líng jiàn,part; component,ชิ้นส่วน,2,5,ชิ้นส่วน,
零钱,líng qián,change; small change,เหรียญสด,2,3,"เศษเงิน, เงินทอน",ต้นฉบับ 'เหรียญสด' ไม่มีความหมาย
震动,zhèn dòng,to shake; to vibrate,สั่นไหว,2,5,สั่นไหว,
霜,shuāng,"frost; powder, cream","น้ำค้างแข็ง, ครีม",2,6,"น้ำค้างแข็ง, ครีม",
露,lù,"dew; to reveal, expose",เปิดเผย,2,5,น้ำค้าง; เปิดเผย,เพิ่มความหมาย dew ที่ต้นฉบับตกไป
青,qīng,blue-green; young,"เขียว, สีน้ำเงิน",2,5,"เขียว, สีน้ำเงิน",
青少年,qīng shào nián,adolescent; youth,"วัยหนุ่มสาว, เยาวชน",2,5,"วัยหนุ่มสาว, เยาวชน",
青春,qīng chūn,youth; youthfulness,วัยหนุ่มสาว,2,5,วัยหนุ่มสาว,
青春期,qīng chūn qī,puberty; adolescence,วัยรุ่นและเยาวชน,2,6,วัยแรกรุ่น,
面貌,miàn mào,face; features,"ลักษณะ, หน้าตา",2,6,"ลักษณะ, หน้าตา",
革新,gé xīn,to innovate; innovation,ทำให้ทันสมัยและปรับปรุง,2,6,"สร้างสรรค์สิ่งใหม่, ปฏิรูป",
鞭策,biān cè,to spur on; to urge on,"กระตุ้น, ปลุกใจ",2,6,"กระตุ้น, ปลุกใจ",
顺理成章,shùn lǐ chéng zhāng,logical; only to be expected,ตามลำดับตรรกะ,2,6,"เป็นไปตามเหตุผล, สมเหตุสมผล",
顺畅,shùn chàng,smooth and unhindered; fluent,ลื่นไหล,2,5,ลื่นไหล,
顺着,shùn zhe,to follow; following,ตามลำดับ,2,5,"ไปตาม, ตามแนว",
领,lǐng,neck; collar,คอ,2,5,"คอเสื้อ, ปกเสื้อ",
领袖,lǐng xiù,leader,ผู้นำ,2,6,ผู้นำ,
频率,pín lǜ,frequency,ความถี่,2,6,ความถี่,
风力,fēng lì,wind force; wind power,"กำลังลม, แรงลม",2,6,"กำลังลม, แรงลม",
风味,fēng wèi,distinctive flavor; distinctive style,"รสชาติพิเศษ, ลักษณะพิเศษ",2,6,"รสชาติพิเศษ, ลักษณะพิเศษ",
风浪,fēng làng,wind and waves; rough waters,คลื่นลม,2,5,คลื่นลม,
飞往,fēi wǎng,to fly to,บินไปยัง,2,4,บินไปยัง,
食用,shí yòng,to eat; to consume,"สำหรับบริโภค, ใช้เป็นอาหาร",2,5,"สำหรับบริโภค, ใช้เป็นอาหาร",
饱,bǎo,to eat till full; satisfied,อิ่มอยากกว่า,2,3,"อิ่ม, อิ่มท้อง",ต้นฉบับ 'อิ่มอยากกว่า' ไม่มีความหมาย
饶恕,ráo shù,to forgive; to pardon,ให้อภัย,2,6,ให้อภัย,
驾,jià,to drive (a vehicle),ขับ,2,5,ขับ,
驾照,jià zhào,driver's license,ใบอนุญาตขับรถ,2,5,ใบขับขี่,
驾车,jià chē,to drive a vehicle,ขับรถ,2,6,ขับรถ,
骏马,jùn mǎ,fine horse; steed,ม้าแข่งดี,2,6,"ม้าฝีเท้าดี, ม้าพันธุ์ดี",
高中,gāo zhōng,senior high school,โรงเรียนมัธยมปลาย,2,4,โรงเรียนมัธยมปลาย,
高层,gāo céng,high-rise; high level,ระดับสูง,2,5,อาคารสูง; ระดับสูง,
高山,gāo shān,high mountain; alpine mountain,ภูเขาสูง,2,5,ภูเขาสูง,
高档,gāo dàng,superior quality; high grade,คุณภาพสูง,2,5,คุณภาพสูง,
高温,gāo wēn,high temperature,อุณหภูมิสูง,2,4,อุณหภูมิสูง,
鲜艳,xiān yàn,bright-colored; gaily-colored,"สีสดใส, สีสันสวยงาม",2,5,"สีสดใส, สีสันสวยงาม",
鹰,yīng,eagle; hawk,นกอินทรีย์,2,5,นกอินทรี; เหยี่ยว,ต้นฉบับสะกด 'นกอินทรีย์' ผิด (อินทรีย์=organic)
麻,má,hemp,กัญชา,2,5,"ป่าน, ปอ",ต้นฉบับ 'กัญชา' = cannabis (大麻) ผิด; 麻 = hemp/flax
黑夜,hēi yè,night,ค่ำคืน,2,6,ค่ำคืน,
鼓,gǔ,drum; to drum,กลอง,2,5,กลอง,
鼓舞,gǔ wǔ,to inspire,ให้กำลังใจ,2,5,ให้กำลังใจ,
鼻涕,bí tì,nasal mucus; snivel,ของไหลจากจมูกคน,2,6,น้ำมูก,
齐全,qí quán,complete; comprehensive,"ครบสมบูรณ์, สมบูรณ์",2,6,"ครบสมบูรณ์, สมบูรณ์",
一一,yī yī,one by one; one after another,ทีละตัว,1,6,ทีละตัว,
一举,yī jǔ,a move; an action,การกระทำ,1,6,การกระทำ,
一动不动,yī dòng bù dòng,motionless,นิ่งเฉยไม่ขยับ,1,5,นิ่งเฉยไม่ขยับ,
一同,yī tóng,together,"ร่วมกัน, พร้อมกัน",1,6,"ร่วมกัน, พร้อมกัน",
一向,yí xiàng,always; all along; consistently,"เสมอ, เป็นปกติ",1,6,"เสมอ, เป็นปกติ",
一天到晚,yī tiān dào wǎn,all day long; the whole day,ตั้งแต่เช้าจนเย็น,1,6,ตั้งแต่เช้าจนเย็น,
一如既往,yì rú jì wǎng,idiom just as in the past,เหมือนเดิม,1,6,เหมือนเดิม,
一手,yī shǒu,a skill; mastery of a trade,ฝีมือ,1,6,ฝีมือ,
一技之长,yī jì zhī cháng,a particular skill; expertise,ความชำนาญ,1,6,ความชำนาญ,
