hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
墓,mù,grave; tomb,"สุสาน, หลุมศพ",1,6,"สุสาน, หลุมศพ",
增多,zēng duō,to increase; to grow in number,เพิ่มขึ้น,1,4,เพิ่มขึ้น,
增大,zēng dà,to enlarge; to amplify,"ขยาย, เพิ่ม",1,6,"ขยาย, เพิ่ม",
壁画,bì huà,mural; fresco,ภาพจิตรกรรม,1,6,ภาพจิตรกรรมฝาผนัง,
声明,shēng míng,to state; to declare,"ประกาศ, ประกาศ",1,6,"แถลง, ประกาศ",
声望,shēng wàng,reputation; prestige,คุณเสียง,1,5,"ชื่อเสียง, บารมี",
处在,chù zài,to be situated at; to find oneself at,"อยู่ในสภาพ, พบเจออยู่",1,6,"อยู่ในสภาพ, ตกอยู่ใน",
备受,bèi shòu,to receive a great deal of,ประสบอย่างเต็มที่,1,6,ได้รับอย่างมาก,
复活,fù huó,to revive,"ฟื้นขึ้น, คืนชีวิต",1,6,"ฟื้นขึ้น, คืนชีวิต",
外交,wài jiāo,diplomacy; diplomatic,"นโยบายต่างประเทศ, สัมพันธ์",1,6,"การทูต, การต่างประเทศ",
外形,wài xíng,figure; shape,"รูปร่าง, ลักษณะนอก",1,6,"รูปร่าง, ลักษณะนอก",
外衣,wài yī,outer clothing; semblance,"เสื้อนอก, ตัวอักษร",1,6,เสื้อคลุม; เปลือกนอก,
外观,wài guān,outward appearance,รูปลักษณ์ภายนอก,1,6,รูปลักษณ์ภายนอก,
外部,wài bù,the outside; external,ส่วนนอก,1,5,ส่วนนอก,
多久,duō jiǔ,of time how long?; not a long time,นานเท่าไร,1,3,นานเท่าไร,
多云,duō yún,meteorology cloudy,มีเมฆ,1,5,มีเมฆมาก,
多余,duō yú,superfluous; unnecessary,ส่วนเกิน,1,5,"เกินความจำเป็น, ส่วนเกิน",
多功能,duō gōng néng,multifunctional; multifunction,"หลายหน้าที่, เอนกประสงค์",1,6,อเนกประสงค์,
大众,dà zhòng,the masses; the public,ประชาชน,1,6,ประชาชน,
大体上,dà tǐ shàng,overall; in general terms,โดยทั่วไป,1,5,โดยทั่วไป,
大厦,dà shà,large building; mansion; tower,อาคารใหญ่,1,5,อาคารใหญ่,
大吃一惊,dà chī yī jīng,idiom astounded,ตกใจ,1,4,ตกใจมาก,
大名鼎鼎,dà míng dǐng dǐng,grand reputation; renowned,มีชื่อเสียง,1,6,โด่งดังเลื่องลือ,
大大,dà dà,greatly; enormously,มากมาย,1,6,อย่างมาก,
大意,dà yì,general idea; main idea,ใจความสำคัญ,1,4,ใจความสำคัญ,
大方,dà fāng,generous; poised; tasteful,ผู้ชำนาญ,1,5,ใจกว้าง; มีรสนิยม,
大楼,dà lóu,building,อาคาร,1,6,อาคาร,
大片,dà piàn,wide expanse; large area,พื้นที่กว้างใหญ่,1,5,พื้นที่กว้างใหญ่,EN-GLOSS-BUG: dominant modern sense 'blockbuster (film)' missing
大致,dà zhì,more or less; roughly,ประมาณนั้น,1,5,"โดยประมาณ, คร่าวๆ",
大街,dà jiē,street; main street,ถนนหลัก,1,6,ถนนใหญ่,
大象,dà xiàng,elephant,ช้าง,1,6,ช้าง,
大赛,dà sài,grand contest,การแข่งขันใหญ่,1,4,การแข่งขันใหญ่,
大门,dà mén,gate; front door; entrance,เดอะดอร์ส (วงร็อกอเมริกัน),1,4,"ประตูใหญ่, ประตูรั้ว",thai_current was garbage ('The Doors' band); English gloss fine
天性,tiān xìng,nature; innate tendency,ธรรมชาติ,1,6,"นิสัยแต่กำเนิด, ธรรมชาติของคน",
天文,tiān wén,astronomy,ศาสตร์ดาราศาสตร์,1,6,ดาราศาสตร์,
天桥,tiān qiáo,overpass; pedestrian bridge,สะพานฟ้า,1,4,สะพานลอย,
天然气,tiān rán qì,natural gas,ก๊าซธรรมชาติ,1,6,ก๊าซธรรมชาติ,
天真,tiān zhēn,naive; innocent,ไร้เดียงสา,1,5,ไร้เดียงสา,
天赋,tiān fù,gift; innate skill,พรสวรรค์,1,6,พรสวรรค์,
太阳能,tài yáng néng,solar energy,พลังงานแสงอาทิตย์,1,5,พลังงานแสงอาทิตย์,
夫妇,fū fù,a couple; husband and wife,ชายหญิงสมรส,1,5,"สามีภรรยา, คู่สมรส",
失传,shī chuán,of skills etc to die out; lost,สูญหาย,1,6,สูญหาย,
失利,shī lì,to lose; to suffer defeat,แพ้,1,6,แพ้,
失控,shī kòng,to go out of control,หลุดออกจากการควบคุม,1,6,ควบคุมไม่อยู่,
失误,shī wù,lapse; mistake,ข้อผิดพลาด,1,6,ข้อผิดพลาด,
头晕,tóu yūn,dizzy,เวียนศีรษะ,1,5,"เวียนหัว, เวียนศีรษะ",
夸,kuā,to praise; to boast; to exaggerate,พูดเกินจริง,1,6,ชม; พูดเกินจริง,
夸大,kuā dà,to exaggerate,ขยายโตได้,1,5,"พูดเกินจริง, ทำให้เกินจริง",
夺,duó,to seize; to take away forcibly,ยึด,1,6,"แย่งชิง, ยึด",
奇特,qí tè,peculiar; unusual,ประหลาด,1,6,ประหลาด,
奋力,fèn lì,to do everything one can; to spare no effort,พยายามอย่างแรง,1,6,"สุดกำลัง, ทุ่มเทเต็มที่",
奏效,zòu xiào,to show results; to be effective,มีผล,1,6,"ได้ผล, เห็นผล",
奔,bēn,to hurry; to rush,วิ่ง,1,6,"วิ่ง, รีบไป",
奖项,jiǎng xiàng,award; prize,รางวัล,1,6,รางวัล,
好人,hǎo rén,good person; healthy person,คนดี,1,5,คนดี,kept lead 'good person'; rare 'healthy person' sense dropped
好似,hǎo sì,to seem; to be like,ดูเหมือนว่า,1,6,ดูเหมือนว่า,
好坏,hǎo huài,good or bad; good and bad,ดี-เลว,1,6,ดีหรือเลว,
好意,hǎo yì,good intention; kindness,ความใจดี,1,5,"ความหวังดี, น้ำใจดี",
好笑,hǎo xiào,laughable; funny,ตลก,1,2,ตลก,
如愿以偿,rú yuàn yǐ cháng,to have one's wish fulfilled,สมปรารถนา,1,5,สมปรารถนา,
妇女,fù nǚ,woman,ผู้หญิง,1,6,"สตรี, ผู้หญิง",
妙,miào,clever; wonderful,วิจิตร,1,6,"ยอดเยี่ยม, ชาญฉลาด",
妨碍,fáng ài,to hinder; to obstruct,เป็นอุปสรรค,1,5,"ขัดขวาง, เป็นอุปสรรคต่อ",
妹,mèi,younger sister,น้องสาว,1,2,น้องสาว,
姑娘,gū niáng,girl; young woman,เด็กหญิง,1,5,"หญิงสาว, สาว",
娶,qǔ,to take a wife; to marry,แต่งงาน,1,6,แต่งเมีย,
嫩,nèn,young and tender; of food tender,อ่อนนุ่ม,1,5,อ่อนนุ่ม,
孕育,yùn yù,to be pregnant; to produce offspring,ตั้งครรภ์,1,6,ตั้งครรภ์; บ่มเพาะ,
字体,zì tǐ,calligraphic style; typeface,ลักษณ์ตัวอักษร,1,6,"แบบอักษร, ฟอนต์",
存款,cún kuǎn,to deposit money; bank savings,เงินสะสม,1,5,เงินฝาก; ฝากเงิน,
季,jì,season,ฤดู,1,3,ฤดู,
季度,jì dù,quarter of a year; season,ฤดูกาล,1,6,ไตรมาส,
学艺,xué yì,to learn a skill or art,เรียนศิลป์,1,5,"ฝึกวิชา, เรียนศิลปวิทยา",
学说,xué shuō,theory; doctrine,ทฤษฎี,1,6,ทฤษฎี,
宁愿,nìng yuàn,would rather ...,ชอบมากกว่า,1,6,ยอมดีกว่า,
宇航员,yǔ háng yuán,astronaut,นักบินอวกาศ,1,6,นักบินอวกาศ,
守,shǒu,to guard; to defend,พิทักษ์,1,6,"เฝ้า, ปกป้อง",
安检,ān jiǎn,security check; to do a security check,ตรวจสอบความปลอดภัย,1,4,ตรวจสอบความปลอดภัย,
安逸,ān yì,easy and comfortable; easy,สบาย,1,5,สบาย,
完好,wán hǎo,intact; in good condition,สมบูรณ์,1,6,"อยู่ในสภาพดี, สมบูรณ์",
宏伟,hóng wěi,grand; imposing,ยิ่งใหญ่,1,6,ยิ่งใหญ่,
宏观,hóng guān,macro-; macroscopic,ลักษณะกว้าง,1,6,"ระดับมหภาค, ภาพรวม",
宗教,zōng jiào,religion,ศาสนา,1,5,ศาสนา,
官,guān,official; government officer,เจ้าหน้าที่,1,6,"ข้าราชการ, ขุนนาง",
定义,dìng yì,definition; to define,นิยาม,1,5,นิยาม,
定居,dìng jū,to settle; to take up residence,ตั้งรกรากอยู่,1,6,ตั้งรกรากอยู่,
定期,dìng qī,at set dates; at regular intervals,ตามกำหนดเวลา,1,5,ตามกำหนดเวลา,
定论,dìng lùn,final conclusion; accepted argument,บทสรุป,1,5,บทสรุป,
定金,dìng jīn,down payment; advance payment,เงินมัดจำ,1,5,เงินมัดจำ,
宝,bǎo,jewel; gem,อัญมณี,1,5,อัญมณี,
宝宝,bǎo bǎo,darling; baby,ลูกน้อย,1,6,ลูกน้อย,
宝藏,bǎo zàng,precious mineral deposits; hidden treasure,สมบัติที่ซ่อนอยู่,1,6,"ขุมทรัพย์, สมบัติล้ำค่า",
