hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
凭借,píng jiè,to rely on; to depend on,"อาศัย, พึ่งพา",1,6,"อาศัย, พึ่งพา",
凭着,píng zhe,relying on; on the basis of,อาศัยตัว,1,5,"อาศัย, ด้วย",
凶,xiōng,terrible; fearful,น่ากลัว,1,5,น่ากลัว,
凶手,xiōng shǒu,murderer; assassin,"อาชญากร, ผู้ร้ายฆาตกรรม",1,6,"ฆาตกร, มือสังหาร",
凶猛,xiōng měng,fierce; violent,ดุร้าย,1,5,ดุร้าย,
出人意料,chū rén yì liào,unexpected; surprising,"คาดไม่ถึง, น่าประหลาดใจ",1,6,"คาดไม่ถึง, น่าประหลาดใจ",
出入,chū rù,to go out and come in; entrance and exit,"เข้าและออก, ทางเข้าออก",1,6,"เข้าและออก, ทางเข้าออก",
出厂,chū chǎng,to leave the factory,ออกจากโรงงาน,1,5,ออกจากโรงงาน,
出口,chū kǒu,an exit; to speak,ทางออก,1,4,ทางออก,
出土,chū tǔ,to dig up; to appear in an excavation,ขุดพบ,1,5,ขุดพบ,
出息,chū xī,prospects; promise,"ให้ผลตอบแทน, หายใจออก",1,6,"อนาคตที่ดี, ความก้าวหน้า",
出手,chū shǒu,to dispose of; to spend,"นำออกจำหน่าย, ใช้เงิน",1,6,"นำออกจำหน่าย, ใช้เงิน",
出游,chū yóu,to go on a tour; to have an outing,"ไปเที่ยว, ออกจาก",1,6,"ไปเที่ยว, ออกไปท่องเที่ยว",
出血,chū xiě,to bleed; bleeding,ออกเลือด,1,4,เลือดออก,
出行,chū xíng,to go out somewhere; to set off on a journey,เดินทาง,1,4,เดินทาง,
出身,chū shēn,to be born of; to come from,"เกิดจาก, มาจาก",1,6,"เกิดจาก, มาจาก",
分外,fèn wài,especially; outside one's duty,อย่างไม่คาดหมายอย่างมาก,1,6,"เป็นพิเศษ, อย่างยิ่ง",
分寸,fēn cùn,propriety; appropriate behavior,"ความเหมาะสม, การรู้จักขอบเขต",1,6,"ความเหมาะสม, การรู้จักขอบเขต",
分成,fēn chéng,to divide; to split a bonus,แบ่งเป็น,1,5,แบ่งเป็น,
分数,fēn shù,exam grade; mark,คะแนน,1,4,คะแนน,
分配,fēn pèi,to distribute; to assign,แจกจ่าย,1,5,แจกจ่าย,
分量,fèn liàng,weight; heft; importance,"ส่วนประกอบ, ปริมาณ",1,6,"น้ำหนัก, ความสำคัญ",
切割,qiē gē,to cut,ตัดแยก,1,5,ตัดแยก,
切实,qiè shí,feasible; realistic,"เป็นไปได้, มีเหตุผล",1,6,"เป็นไปได้, มีเหตุผล",
切断,qiē duàn,to cut off; to sever,ตัดขาด,1,5,ตัดขาด,
刊登,kān dēng,to carry a story; to publish,ตีพิมพ์,1,5,ตีพิมพ์,
列入,liè rù,to include on a list,เพิ่มเข้าในรายการ,1,6,เพิ่มเข้าในรายการ,
创伤,chuāng shāng,wound; injury,"บาดแผล, อาการเจ็บปวด",1,6,บาดแผล; ความบอบช้ำทางใจ,
初期,chū qī,initial stage; beginning period,"ขั้นเริ่มต้น, ช่วงต้น",1,6,"ขั้นเริ่มต้น, ช่วงต้น",
初级,chū jí,junior; primary,ระดับพื้นฐาน,1,5,ระดับพื้นฐาน,
删,shān,to delete,ลบ,1,5,ลบ,
判,pàn,to judge; to sentence,พิพากษา,1,5,พิพากษา,
利息,lì xī,interest,ดอกเบี้ย,1,5,ดอกเบี้ย,
别致,bié zhì,unusual; unique,"แปลกใจ, พิเศษ",1,6,"แปลกตา, มีเอกลักษณ์",
到期,dào qī,to fall due; to expire,ครบกำหนด,1,5,ครบกำหนด,
制品,zhì pǐn,products; goods,ผลิตภัณฑ์,1,6,ผลิตภัณฑ์,
制止,zhì zhǐ,to curb; to put a stop to,"ยับยั้ง, ห้ามปราม",1,6,"ยับยั้ง, ห้ามปราม",
制约,zhì yuē,to restrict; condition,"ควบคุม, เงื่อนไข",1,6,"ควบคุม, เงื่อนไข",
刷,shuā,a brush; to paint,แปรง,1,3,แปรง; ทา(สี),
刻意,kè yì,intentionally; deliberately,ตั้งใจ,1,5,ตั้งใจ,
剂,jì,dose; preparation (medicine),"ค่ายา, หน่วยการแบ่ง",1,6,"ขนาดยา (โดส), ตัวยา",
前年,qián nián,the year before last,ปีที่แล้ว,1,3,เมื่อสองปีก่อน,
前者,qián zhě,the former,ผู้ก่อนหน้า,1,5,"อย่างแรก, สิ่งที่กล่าวถึงก่อน",
前辈,qián bèi,senior; older generation,"รุ่นเก่า, คนที่มีวุฒิกว่า",1,6,"รุ่นพี่, ผู้อาวุโส",
剧本,jù běn,script; screenplay,"บทละคร, สคริปต์",1,6,"บทละคร, สคริปต์",
剪刀,jiǎn dāo,scissors,กรรไกร,1,5,กรรไกร,
副,fù,secondary; auxiliary,"อย่างพิเศษ, ทุติยภูมิ",1,6,"รอง, สำรอง",
割,gē,to cut; to cut apart,ตัด,1,5,ตัด,
力求,lì qiú,to strive to; try hard,"พยายามสุดความเพียร, ทำให้ดีที่สุด",1,6,"พยายามสุดความเพียร, ทำให้ดีที่สุด",
劝阻,quàn zǔ,to advise against; to dissuade,ห้าม,1,5,"ห้ามปราม, ทัดทาน",
办公,bàn gōng,to handle official business; to do work,ทำงานสำนักงาน,1,4,ทำงานสำนักงาน,
功劳,gōng láo,contribution; meritorious service,"ความสำเร็จ, การมีส่วนสนับสนุน",1,6,"ความดีความชอบ, คุณูปการ",
加热,jiā rè,to heat,ให้ความร้อน,1,5,ให้ความร้อน,
动人,dòng rén,touching; moving,สะเทือนใจ,1,5,สะเทือนใจ,
动向,dòng xiàng,trend; tendency,"แนวโน้ม, การเคลื่อนไหว",1,6,"แนวโน้ม, การเคลื่อนไหว",
动感,dòng gǎn,sense of movement; dynamic,การเคลื่อนไหว,1,5,"ความรู้สึกเคลื่อนไหว, ความมีชีวิตชีวา",
动手,dòng shǒu,to set about; to raise a hand to hit someone,"เริ่มทำ, หน้ามือ",1,6,ลงมือทำ; ลงไม้ลงมือ,
动荡,dòng dàng,unrest; turmoil,"ความวุ่นวาย, การปั่นป่วน",1,6,"ความวุ่นวาย, การปั่นป่วน",
势力,shì lì,power; influence,"พลัง, อิทธิพล",1,6,"พลัง, อิทธิพล",
勇往直前,yǒng wǎng zhí qián,to advance bravely,ก้าวหน้าด้วยความกล้า,1,5,มุ่งไปข้างหน้าอย่างกล้าหาญ,
勤劳,qín láo,hardworking; industrious,"ขยัน, หนักแน่น",1,6,"ขยัน, ขยันขันแข็ง",
包围,bāo wéi,to surround; to encircle,ล้อม,1,5,ล้อม,
包装,bāo zhuāng,to wrap; to package,บรรจุ,1,5,บรรจุ,
匆匆,cōng cōng,hurriedly,เร่งรีบ,1,5,เร่งรีบ,
化解,huà jiě,to dissolve; to resolve,"ละลาย, ยุติข้อพิพาท",1,6,"คลี่คลาย, ขจัด(ความขัดแย้ง)",
化身,huà shēn,incarnation; reincarnation,"ตัวตน, ปรากฏรูป",1,6,"อวตาร, ร่างจำแลง",
医药,yī yào,medical care and medicines; medicine,"การแพทย์และยา, ยา",1,6,"การแพทย์และยา, ยา",
十字路口,shí zì lù kǒu,crossroads; intersection,สี่แยก,1,4,สี่แยก,
十足,shí zú,ample; complete,"เพียงพอ, สมบูรณ์",1,6,"เต็มเปี่ยม, เต็มร้อย",
千,qiān,thousand,พัน,1,2,พัน,
千变万化,qiān biàn wàn huà,countless changes; constant permutation,เปลี่ยนแปลงนับไม่ถ้วน,1,6,เปลี่ยนแปลงนับไม่ถ้วน,
半路,bàn lù,halfway; midway,กึ่งกลางทาง,1,3,กึ่งกลางทาง,
协助,xié zhù,to provide assistance; to aid,"ช่วยเหลือ, ให้ความช่วยเหลือ",1,6,"ช่วยเหลือ, ให้ความช่วยเหลือ",
协同,xié tóng,to cooperate; in coordination with,"ร่วมมือ, ประสานงาน",1,6,"ร่วมมือ, ประสานงาน",
协调,xié tiáo,to coordinate; to harmonize,ประสานงาน,1,5,ประสานงาน,
单,dān,bill; list,"บิล, รายการ",1,6,"บิล, รายการ",
单纯,dān chún,simple; pure,บริสุทธิ์,1,5,บริสุทธิ์,
单薄,dān bó,weak; frail,"อ่อนแอ, ปราศจาก",1,6,"อ่อนแอ, บอบบาง",
南边,nán biān,south; south side,ด้านใต้,1,4,ด้านใต้,
占据,zhàn jù,to occupy; to hold,"ยึดครอง, ครอบครอง",1,6,"ยึดครอง, ครอบครอง",
卫生,wèi shēng,hygienic; sanitary,"อนามัย, สุขาภิบาล",1,6,"อนามัย, สุขาภิบาล",
印刷,yìn shuā,to print; printing,พิมพ์,1,5,พิมพ์,
危急,wēi jí,critical; desperate,"วิกฤต, อันตราย",1,6,"วิกฤต, อันตราย",
即可,jí kě,equivalent to; can then,ก็ได้,1,4,"ก็พอ, ก็ใช้ได้","EN-GLOSS-BUG: ""equivalent to"" is wrong for 即可; means ""...and that will do / then it is fine"""
卵,luǎn,egg; ovum,"ไข่, ไข่เซลล์",1,6,"ไข่, เซลล์ไข่",
厂,chǎng,factory; yard,โรงงาน,1,5,โรงงาน,
厂长,chǎng zhǎng,factory director,ผู้อำนวยการโรงงาน,1,5,ผู้อำนวยการโรงงาน,
历来,lì lái,always; throughout,"เสมอมา, ตลอด",1,6,"เสมอมา, ตลอด",
压制,yā zhì,to suppress; to inhibit,กดดัน,1,5,"กดขี่, ระงับ",
压缩,yā suō,to compress; compression,"บีบอัด, อัด",1,6,"บีบอัด, อัด",
厌倦,yàn juàn,to be weary of,"เบื่อ, หนักใจ",1,6,"เบื่อหน่าย, เอือมระอา",
厚度,hòu dù,thickness,ความหนา,1,6,ความหนา,
原有,yuán yǒu,original; former,เดิม,1,4,เดิม,
原材料,yuán cái liào,raw and semifinished materials,"วัตถุดิบ, วัสดุสด",1,6,"วัตถุดิบ, วัสดุตั้งต้น",
去向,qù xiàng,whereabouts; where one has gone,"ที่ไป, ทิศทางที่ไป",1,5,"ที่ไป, ทิศทางที่ไป",
去处,qù chù,place; destination,"สถานที่, ปลายทาง",1,6,"สถานที่, ปลายทาง",
去除,qù chú,to remove; to dislodge,ลบออก,1,5,"กำจัด, ขจัดออก",
参赛,cān sài,to compete; to take part in a competition,เข้าร่วมการแข่งขัน,1,4,เข้าร่วมการแข่งขัน,
叉,chā,fork; pitchfork,ส้อม,1,5,ส้อม,
叉子,chā zi,fork,ส้อม,1,5,ส้อม,
及其,jí qí,conjunction linking two nouns and its,และสิ่งต่างๆ,1,6,และ...ของมัน; ตลอดจน,grammar connective 及(and)+其(its); no clean standalone gloss
及早,jí zǎo,at the earliest possible time,เร็วๆ,1,5,"แต่เนิ่นๆ, โดยเร็ว",
友人,yǒu rén,friend,เพื่อน,1,6,"เพื่อน, มิตรสหาย",
双手,shuāng shǒu,both hands,มือทั้งสองข้าง,1,5,มือทั้งสองข้าง,
双胞胎,shuāng bāo tāi,twin,ฝาแฝด,1,6,ฝาแฝด,
反倒,fǎn dào,but on the contrary; but instead,แต่กลับ,1,6,แต่กลับ,
反差,fǎn chà,contrast; discrepancy,"ความแตกต่าง, ความเหลื่อม",1,6,"ความแตกต่าง, ความตัดกัน",
反常,fǎn cháng,unusual; abnormal,"ผิดปกติ, ไม่ปกติ",1,6,"ผิดปกติ, ไม่ปกติ",
反过来,fǎn guò lái,conversely; in reverse order,ในทางกลับกัน,1,5,ในทางกลับกัน,
反面,fǎn miàn,reverse side; backside,"ด้านหลัง, ด้านกลับ",1,6,"ด้านหลัง, ด้านกลับ",
发动,fā dòng,to start; to launch,"ริเริ่ม, เริ่มต้น",1,6,"ริเริ่ม, เริ่มต้น",
发怒,fā nù,to get angry,"โกรธ, ฉุนเฉียว",1,6,"โกรธ, ฉุนเฉียว",
发抖,fā dǒu,to tremble; to shake,"สั่น, ตัวสั่น",1,6,"สั่น, ตัวสั่น",
发掘,fā jué,to excavate; to explore,"ขุด, สำรวจ",1,6,"ขุด, สำรวจ",
发放,fā fàng,to provide; to give,แจกจ่าย,1,5,แจกจ่าย,
发电,fā diàn,to generate electricity; to send a telegram,"ผลิตไฟฟ้า, ส่งโทรเลข",1,6,"ผลิตไฟฟ้า, ส่งโทรเลข",
发病,fā bìng,to fall ill; to get sick,"เจ็บป่วย, แสดงอาการ",1,6,"เจ็บป่วย, แสดงอาการ",
发行,fā xíng,to publish,"ออกจำหน่าย, เผยแพร่",1,5,"ออกจำหน่าย, เผยแพร่",
发言,fā yán,to make a speech; statement,พูดสุนทรพจน์,1,5,"กล่าวแสดงความเห็น, พูดในที่ประชุม",
发誓,fā shì,to vow; to pledge,สาบาน,1,5,สาบาน,
发财,fā cái,to get rich,"รวย, ค้าขาย",1,6,"ร่ำรวย, รวย",
发起,fā qǐ,to originate; to initiate,"เริ่มต้น, ริเริ่ม",1,6,"เริ่มต้น, ริเริ่ม",
发酵,fā jiào,to ferment,"หมัก, การหมัก",1,6,"หมัก, การหมัก",
取决于,qǔ jué yú,to hinge on; to be decided by,ขึ้นอยู่กับ,1,5,ขึ้นอยู่กับ,
取经,qǔ jīng,to learn from others' experience,เรียนรู้จากประสบการณ์,1,6,เรียนรู้จากประสบการณ์,
取胜,qǔ shèng,to win; to prevail,ชนะสิ้นสุด,1,5,"เอาชนะ, คว้าชัยชนะ",
受过,shòu guò,to take the blame,รับผิด,1,5,รับผิด,
受骗,shòu piàn,to be cheated; to be taken in,ถูกหลอก,1,5,ถูกหลอก,
变幻莫测,biàn huàn mò cè,to change unpredictably; unpredictable,เปลี่ยนแปลงอย่างคาดไม่ได้,1,6,เปลี่ยนแปลงอย่างคาดไม่ได้,
变革,biàn gé,to transform; to change,"เปลี่ยนแปลง, ปฏิรูป",1,6,"เปลี่ยนแปลง, ปฏิรูป",
口号,kǒu hào,slogan; catchphrase,"คำขวัญ, สโลแกน",1,6,"คำขวัญ, สโลแกน",
口感,kǒu gǎn,mouthfeel; texture,"สัมผัสในปาก, เนื้อสัมผัส",1,6,"สัมผัสในปาก, เนื้อสัมผัส",
口气,kǒu qì,tone of voice; the way one speaks,"น้ำเสียง, วิธีพูด",1,6,"น้ำเสียง, วิธีพูด",
口水,kǒu shuǐ,saliva,น้ำลาย,1,5,น้ำลาย,
古怪,gǔ guài,strange; weird,"แปลกประหลาด, คนแปลก",1,6,"แปลกประหลาด, พิลึกพิลั่น",
古朴,gǔ piáo,simple and unadorned,เรียบง่ายและไม่หรูหรา,1,6,เรียบง่ายและไม่หรูหรา,"pinyin bug: 朴 reads pǔ here (gǔ pǔ), not piáo"
