hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
恐惧,kǒng jù,to be frightened; fear,"กลัว, สยอง",5,6,"กลัว, หวาดกลัว",
悲观,bēi guān,pessimistic,มองโลกในแง่ร้าย,5,5,มองโลกในแง่ร้าย,
情形,qíng xíng,circumstances; situation,"สถานการณ์, ภาวะ",5,5,"สถานการณ์, ภาวะ",
情节,qíng jié,circumstances; plot,"โครงเรื่อง, เนื้อเรื่อง",5,6,"โครงเรื่อง, เนื้อเรื่อง",
意外,yì wài,unexpected; accident,"ไม่คาดคิด, เหตุอุบัติ",5,5,ไม่คาดคิด; อุบัติเหตุ,
愿望,yuàn wàng,desire; wish,"ความปรารถนา, ความหวัง",5,5,"ความปรารถนา, ความหวัง",
慢慢,màn màn,slowly; gradually,"ช้าๆ, ค่อยๆ",5,3,"ช้าๆ, ค่อยๆ",
成立,chéng lì,to establish; to set up,"ก่อตั้ง, จัดตั้ง",5,5,"ก่อตั้ง, จัดตั้ง",
戴,dài,"to wear (hat, glasses, etc.)",สวม(แว่น/หมวก/ถุงมือ),5,4,สวม(แว่น/หมวก/ถุงมือ),
手段,shǒu duàn,method; way,"วิธีการ, กลวิธี",5,5,"วิธีการ, กลวิธี",
打发,dǎ fā,to send away; to dismiss,"ส่งตัว, บังคับออก",5,6,"ไล่ไป, ส่งให้ไปทำธุระ",EN-GLOSS-BUG: EN omits very common 打发时间 = 'to pass/kill time' (ฆ่าเวลา); thai_current ส่งตัว/บังคับออก mis-rendered the sense
扩展,kuò zhǎn,to extend; to expand,"ขยาย, แผ่ขยาย",5,6,"ขยาย, แผ่ขยาย",
批准,pī zhǔn,to approve; to ratify,อนุมัติ,5,5,อนุมัติ,
承担,chéng dān,to undertake; to assume,"รับผิดชอบ, แบกรับ",5,5,"รับผิดชอบ, แบกรับ",
抑制,yì zhì,to inhibit; to keep down,"กดดัน, ยับยั้ง",5,6,"ยับยั้ง, ระงับ",กดดัน (to pressure) is the wrong sense for inhibit/suppress
抓,zhuā,to grab; to catch,"คว้า, จับ",5,5,"คว้า, จับ",
抬,tái,to lift; to raise,"ยก, หาม",5,4,"ยก, หาม",
持续,chí xù,to continue; to persist,"ต่อเนื่อง, ดำเนินต่อไป",5,5,"ต่อเนื่อง, ดำเนินต่อไป",
指导,zhǐ dǎo,to guide; to direct,"แนะนำ, ชี้แนะ",5,5,"แนะนำ, ชี้แนะ",
挖,wā,to dig; to excavate,ขุด,5,5,ขุด,
捕,bǔ,to catch; to seize,จับ,5,5,จับ,
损害,sǔn hài,harm; to damage,"ทำลาย, ก่อความเสียหาย",5,5,"ทำลาย, ก่อความเสียหาย",
据说,jù shuō,it is said that; reportedly,"เล่าว่า, ว่ากันว่า",5,5,"เล่าว่า, ว่ากันว่า",
措施,cuò shī,measure; step,มาตรการ,5,5,มาตรการ,
撞,zhuàng,to knock against; to bump into,"ชน, กระแทก",5,5,"ชน, กระแทก",
播放,bō fàng,to broadcast; to transmit,ออกอากาศ,5,5,ออกอากาศ,
收益,shōu yì,earnings; profit,"รายได้, ผลกำไร",5,6,"รายได้, ผลกำไร",
故,gù,happening; instance,"เหตุการณ์, ความ",5,5,"สาเหตุ, เหตุ",EN-GLOSS-BUG: EN 'happening; instance' does not match 故 (reason/cause 缘故; therefore; former/old; deliberately)
效率,xiào lǜ,efficiency,ประสิทธิภาพ,5,5,ประสิทธิภาพ,
教训,jiào xùn,to provide guidance; a talking-to,"บทเรียน, ข้อเตือน",5,5,บทเรียน; ดุด่าสั่งสอน,EN-GLOSS-BUG: 教训 is usually negative (to teach a harsh lesson / scold); EN 'to provide guidance' softens it
数,shù,number; figure,"จำนวน, ตัวเลข",5,4,"จำนวน, ตัวเลข",
文明,wén míng,civilized; civilization,"วัฒนธรรม, อารยะ",5,5,"อารยธรรม, มีอารยะ",วัฒนธรรม = culture; 文明 = civilization/civilized
无奈,wú nài,to have no alternative; frustrated,"จำใจ, ไม่มีทางเลือก",5,5,"จำใจ, ไม่มีทางเลือก",
星星,xīng xīng,a star; the stars in the sky,ดาว,5,4,ดาว,
景色,jǐng sè,scenery; landscape,"ทิวทัศน์, ทัศนียภาพ",5,4,"ทิวทัศน์, ทัศนียภาพ",
晴,qíng,clear; fine,(ท้องฟ้า)แจ่มใส,5,2,(ท้องฟ้า)แจ่มใส,
晴天,qíng tiān,clear sky; sunny day,วันที่อากาศแจ่มใส,5,2,วันที่อากาศแจ่มใส,
智力,zhì lì,intelligence; intellect,สติปัญญา,5,6,สติปัญญา,
替,tì,to substitute for; to take the place of,"แทน, ทดแทน",5,4,"แทน, ทดแทน",
最初,zuì chū,first; primary,"เริ่มแรก, ตอนแรก",5,6,"เริ่มแรก, ตอนแรก",
月底,yuè dǐ,end of the month,สิ้นเดือน,5,4,สิ้นเดือน,
有害,yǒu hài,destructive; harmful,"เป็นอันตราย, มีโทษ",5,5,"เป็นอันตราย, มีโทษ",
有意思,yǒu yì si,interesting; meaningful,น่าสนใจ,5,2,น่าสนใจ,
有所,yǒu suǒ,somewhat; to some extent,"ค่อนข้าง, บ้าง",5,5,"ค่อนข้าง, บ้าง",
朝着,cháo zhe,towards,"หันไป, มุ่งสู่",5,5,"หันไป, มุ่งสู่",
期,qī,period; cycle,"งวด, ช่วง",5,6,"งวด, ช่วง",
期间,qī jiān,period of time; time,"ช่วงเวลา, ระหว่าง",5,5,"ช่วงเวลา, ระหว่าง",
机制,jī zhì,mechanism,กลไก,5,6,กลไก,
机械,jī xiè,machine; machinery,"เครื่องจักร, เครื่องกล",5,6,"เครื่องจักร, เครื่องกล",
杯,bēi,cup; trophy cup,ลักษณนาม(แก้ว/ถ้วย),5,2,แก้ว; ถ้วยรางวัล,thai_current gave only the classifier; EN 'cup; trophy cup' are the noun senses
某,mǒu,some; a certain,"บาง..., ...หนึ่ง",5,5,"บาง..., ...หนึ่ง",
根,gēn,root; basis,"รากฐาน, ต้น",5,5,"รากฐาน, ต้น",
桥梁,qiáo liáng,bridge,สะพาน,5,6,สะพาน,
检查,jiǎn chá,inspection; to examine,"ตรวจสอบ, ตรวจ",5,3,"ตรวจสอบ, ตรวจ",
此外,cǐ wài,besides,นอกจากนี้,5,5,นอกจากนี้,
比例,bǐ lì,proportion; scale,"สัดส่วน, อัตราส่วน",5,5,"สัดส่วน, อัตราส่วน",
比喻,bǐ yù,to compare; to liken to,"อุปมา, เปรียบเปรย",5,5,"อุปมา, เปรียบเปรย",
水利,shuǐ lì,water conservancy; irrigation works,วิศวกรรมน้ำ,5,6,"ชลประทาน, การชลประทาน",
水源,shuǐ yuán,water source; water supply,"แหล่งน้ำ, น้ำบาดาล",5,5,"แหล่งน้ำ, ต้นน้ำ","น้ำบาดาล = groundwater, too specific"
求学,qiú xué,to pursue one's studies; to attend school,เรียนหนังสือ,5,6,เรียนหนังสือ,
池塘,chí táng,pool; pond,"สระน้ำ, บ่อน้ำ",5,5,"สระน้ำ, บ่อน้ำ",
沉,chén,to sink; heavy,จม; หนัก,5,6,จม; หนัก,
沙漠,shā mò,desert,ทะเลทราย,5,5,ทะเลทราย,
没什么,méi shén me,it doesn't matter; think nothing of it,"ไม่มีอะไร, ไม่เป็นไร",5,3,"ไม่มีอะไร, ไม่เป็นไร",
没关系,méi guān xì,it doesn't matter,ไม่เป็นไร,5,1,ไม่เป็นไร,
洞,dòng,cave; hole,"ถ้ำ, หลุม",5,5,ถ้ำ; รู,
派,pài,group; to send,"สถาบัน, นิกาย",5,5,ฝ่าย(กลุ่ม); ส่งไป,thai_current สถาบัน/นิกาย missed the 'to send/dispatch' sense (ส่ง)
流传,liú chuán,to spread; to circulate,"เผยแพร่, สืบทอดกันมา",5,5,"เผยแพร่, สืบทอดกันมา",
海底,hǎi dǐ,seabed; seafloor,ก้นทะเล,5,4,ก้นทะเล,
深处,shēn chù,abyss; depths,"ที่ลึก, สระลึก",5,5,"ส่วนลึก, ที่ลึก",thai_current สระลึก is not correct Thai
深深,shēn shēn,deep; profound,อย่างลึกซึ้ง,5,6,อย่างลึกซึ้ง,
温室,wēn shì,greenhouse,เรือนกระจก,5,6,เรือนกระจก,
源泉,yuán quán,fountainhead; well-spring,"แหล่งกำเนิด, บ่อเกิด",5,6,"แหล่งกำเนิด, บ่อเกิด",
灯,dēng,lamp; light,"โคม, ไฟ",5,4,"โคม, ไฟ",
灿烂,càn làn,to glitter; brilliant,สวยงามเจิดจ้า,5,6,สวยงามเจิดจ้า,
烧,shāo,to burn; to set on fire,"เผา, ไหม้, ต้ม",5,5,"เผา, ไหม้; ต้ม",
热量,rè liàng,heat; quantity of heat,"ความร้อน, แคลอรี",5,4,ความร้อน; แคลอรี,
牙,yá,tooth; ivory,ฟัน,5,3,ฟัน; งาช้าง,EN 'ivory' sense (象牙) was missing
状况,zhuàng kuàng,condition; state,"สภาพ, สถานการณ์",5,5,"สภาพ, สถานการณ์",
