hanzi,pinyin,english,thai_current,freq,level
不相上下,bù xiāng shàng xià,equally matched; about the same,"เทียมกัน, คล้อยคลึง",1,6
不算,bù suàn,to not calculate; to not count,ไม่นับ,1,4
不约而同,bù yuē ér tóng,to coincidentally act the same,บังเอิญตรงกัน,1,6
不至于,bù zhì yú,unlikely to go so far as to; not as bad as,"ไม่น่าจะ, ไม่ถึง",1,6
不起眼,bù qǐ yǎn,unremarkable; nothing out of the ordinary,ไม่น่าสนใจ,1,5
不顾,bù gù,in spite of; regardless of,"ไม่สนใจ, ละเลิง",1,6
与众不同,yǔ zhòng bù tóng,idiom to stand out from the crowd,แตกต่างจากคนอื่น,1,6
与否,yǔ fǒu,whether or not,หรือไม่,1,6
丑,chǒu,ugly,หน้าตาไม่ดี,1,6
丑闻,chǒu wén,scandal,เรื่องอื้อฉาว,1,5
专人,zhuān rén,specially assigned person,"ผู้เชี่ยวชาญ, บุคลากรพิเศษ",1,6
专长,zhuān cháng,specialty; special knowledge or ability,ความเชี่ยวชาญเฉพาะด้าน,1,5
世界杯,shì jiè bēi,World Cup,สนามโลก,1,4
业余,yè yú,in one's spare time; outside working hours,"ในเวลาว่าง, นอกเวลา",1,6
业绩,yè jì,achievement; accomplishment,"ผลการปฏิบัติ, ความสำเร็จ",1,6
丛林,cóng lín,jungle; thicket,"ป่า, ป่าไม้หนาแน่น",1,6
东北,dōng běi,northeast; Northeast China,ตะวันออกเฉียงเหนือ,1,4
东部,dōng bù,the east; eastern part,ส่วนตะวันออก,1,4
丝毫,sī háo,the slightest amount or degree; a bit,สักเล็กน้อย,1,5
丝绸,sī chóu,silk,ผ้าไหม,1,5
丢脸,diū liǎn,to lose face; humiliation,เสียหน้า,1,5
严密,yán mì,tight,"เข้มงวด, ไม่มีช่องว่าง",1,6
丧失,sàng shī,to lose; to forfeit,สูญเสีย,1,6
个儿,gè ér,size; height,สูง ส่วนสูง,1,4
中医,zhōng yī,Chinese medicine; TCM doctor,การแพทย์จีน,1,5
中学,zhōng xué,middle school,โรงเรียนมัธยมศึกษา,1,2
中断,zhōng duàn,to cut short; to break off,หยุดพูดกลางคัน,1,5
中药,zhōng yào,traditional Chinese medicine,ยาจีน,1,4
中餐,zhōng cān,Chinese food; Chinese meal,อาหารจีน,1,5
丰厚,fēng hòu,generous; ample,"ค่อนข้างมาก, หนา",1,6
丰富多彩,fēng fù duō cǎi,richly colorful,หลากหลายและสมบูรณ์,1,5
丰满,fēng mǎn,ample; well developed,"อวบอิ่ม, สมบูรณ์",1,6
串,chuàn,to string together; to skewer,โยงถ้อยความเข้าด้วยกัน,1,5
临,lín,to face; to overlook,"หันไป, มองเห็น",1,6
丸,wán,ball; pellet,"ลูกกลม, เม็ด",1,6
为期,wéi qī,to be done by; lasting,ใช้เวลาไป,1,5
为止,wéi zhǐ,until,จนกว่า,1,5
为难,wéi nán,awkward; to put in a bind,อึดอัดใจหรือสร้างปัญหา,1,5
主导,zhǔ dǎo,leading; dominant,"นำ, เป็นอันดับแรก",1,6
主流,zhǔ liú,main stream,"กระแสหลัก, ทางมาตรฐาน",1,6
主演,zhǔ yǎn,to play the leading role; to star,เล่นบทนำ,1,4
主管,zhǔ guǎn,in charge; responsible for,หัวหน้า,1,4
主角,zhǔ jué,leading role; lead,บทบาทหลัก,1,5
举动,jǔ dòng,act; action,การกระทำ,1,5
举手,jǔ shǒu,to raise a hand; to put up one's hand,ยกมือขึ้น,1,5
义务,yì wù,duty; obligation,หน้าที่,1,5
之类,zhī lèi,and so on; and such,และสิ่งอื่นๆ,1,6
乐器,yuè qì,musical instrument,เครื่องดนตรี,1,6
乐意,lè yì,willing; happy to do,เต็มใจยินดี,1,5
乖,guāi,obedient; well-behaved,เชื่องหรือฉลาด,1,5
九,jiǔ,nine; 9,เก้า,1,1
书桌,shū zhuō,desk,โต๊ะเรียน,1,5
买卖,mǎi mài,to buy and sell,ซื้อขาย,1,3
争先恐后,zhēng xiān kǒng hòu,idiom to compete to be first,แข่งขันและกระตุ้นใจ,1,5
争分夺秒,zhēng fēn duó miǎo,lit; making every second count,"แข่งกับเวลา, ฉวยทุกวินาที",1,5
争夺,zhēng duó,to fight over; to contest,แย่งชิง,1,5
争气,zhēng qì,to strive to excel; to try hard,"พยายามให้ดีขึ้น, มีจิตสำนึก",1,6
争议,zhēng yì,controversy; dispute,"ข้อโต้แย้ง, วิวาท",1,6
事后,shì hòu,after the event; in hindsight,หลังเรื่องจบ,1,3
事迹,shì jì,notable deeds; exploits,"ผลงาน, วีรกรรม",1,6
互信,hù xìn,mutual trust,ความเชื่อถือซึ่งกันและกัน,1,6
互补,hù bǔ,complementary; to complement each other,เสริมเติมเช่นกัน,1,5
五,wǔ,five; 5,ห้า,1,5
五花八门,wǔ huā bā mén,myriad; all kinds of,"หลากหลายชนิด, มีหลายชนิด",1,6
五颜六色,wǔ yán liù sè,multicolored; every color under the sun,เรียงสี,1,3
交界,jiāo jiè,common boundary; common border,ชายแดน,1,5
产物,chǎn wù,product; result,"ผลผลิต, ผลลัพธ์",1,6
产量,chǎn liàng,output,ผลผลิต,1,5
亲,qīn,parent; one's own,"ผู้ปกครอง, ตัวเองในที่นี้",1,4
亲爱,qīn ài,dear; beloved,ที่รัก,1,5
亲近,qīn jìn,of people or relationships close; intimate,"ใกล้ชิด, เข้าใจเป็นอย่างดี",1,6
人力,rén lì,manpower; labor power,กำลังแรงงาน,1,5
人性,rén xìng,human nature; humanity,"ลักษณะนิสัยมนุษย์, มนุษยธรรม",1,6
人民,rén mín,the people,ประชาชน,1,6
人选,rén xuǎn,choice of person; candidate,ผู้ที่ได้รับการเลือก,1,5
仍旧,réng jiù,still; to remain,ยังคงเป็นเช่นเดิม,1,5
从早到晚,cóng zǎo dào wǎn,from morning till night; from dawn to dusk,ตั้งแต่เช้าถึงเย็น,1,6
以内,yǐ nèi,within; less than,"ภายใน, น้อยกว่า",1,6
以往,yǐ wǎng,in the past; formerly,"ในอดีต, สมัยก่อน",1,6
以至于,yǐ zhì yú,down to; up to,จนกระทั่ง,1,5
以致,yǐ zhì,to such an extent as to; down to,ถึงจุดที่,1,5
仪器,yí qì,instrument; apparatus,เครื่องมือ,1,5
休想,xiū xiǎng,don't think; don't imagine,อย่าคิดสักนิดหน่อย,1,6
休眠,xiū mián,biology dormant; of a volcano dormant,"สงบนิ่ง (ภูเขาไฟ), จำศีล (สิ่งมีชีวิต)",1,5
优质,yōu zhì,excellent quality,คุณภาพดี,1,5
优越,yōu yuè,superior; superiority,"ชั้นดี, ความโดดเด่น",1,6
会场,huì chǎng,meeting place; place where people gather,สถานที่ประชุม,1,4
会诊,huì zhěn,consultation; to meet for diagnosis,"ปรึกษากับแพทย์อื่น, พูดคุยเพื่อหาข้อสรุป",1,6
传承,chuán chéng,to pass on; passed on,"ส่งต่อให้คนรุ่นต่อไป, สืบทอด",1,6
传染病,chuán rǎn bìng,infectious disease,โรคติดต่อ,1,5
传记,zhuàn jì,biography,"ประวัติย่าว, ชีวประวัติ",1,6
伪装,wěi zhuāng,to pretend to be; to disguise oneself as,"แอบปกปิด, ตัวตนเท็จ",1,6
伯父,bó fù,father's elder brother,พี่ชายของพ่อ,1,5
伴,bàn,partner; companion,เพื่อน,1,5
位子,wèi zi,place; seat,ที่นั่ง,1,5
低下,dī xià,low status; lowly,สถานะต่ำ,1,5
低价,dī jià,low price,ราคาต่ำ,1,6
低估,dī gū,to underestimate; to underrate,ประเมินต่ำเกินไป,1,6
低温,dī wēn,low temperature,อุณหภูมิต่ำ,1,6
住宅,zhù zhái,residence; dwelling,ที่อยู่อาศัย,1,5
住房,zhù fáng,housing,ที่อยู่อาศัย,1,6
体操,tǐ cāo,gymnastic; gymnastics,การออกกำลังร่างกาย,1,6
体能,tǐ néng,physical capability; stamina,ความสามารถทางกายภาพ,1,6
体谅,tǐ liàng,to empathize; to allow,เข้าใจและอดทน,1,5
体面,tǐ miàn,dignity; prestige,"มีเกียรติ, หน้า",1,6
何必,hé bì,there is no need; why should,ทำไมต้อง,1,5
作文,zuò wén,to write an essay; composition,"เขียนบทความ, การเขียน",1,6
作风,zuò fēng,style; style of work,ลักษณะการปฏิบัติ,1,6
佳节,jiā jié,festive day; holiday,วันพิเศษที่สำคัญ,1,6
使劲,shǐ jìn,to exert all one's strength,ใช้กำลังทั้งหมด,1,6
使者,shǐ zhě,emissary; envoy,ทูต,1,5
例外,lì wài,exception; to be an exception,ยกเว้น,1,6
供不应求,gōng bù yìng qiú,supply does not meet demand,อุปทานน้อยกว่าอุปสงค์,1,5
供求,gōng qiú,supply and demand,อุปสงค์อุปทาน,1,6
供给,gōng jǐ,to furnish; to provide,"จัดหา, ให้",1,6
依依不舍,yī yī bù shě,reluctant to part,"ไม่อยากจากไป, หัวใจตรึงเตือน",1,6
依托,yī tuō,to rely on; to depend on,"พึ่งพา, อาศัย",1,6
依据,yī jù,according to; basis,"ตามที่, พื้นฐาน",1,6
依旧,yī jiù,as before; still,"เช่นเดิม, ยังคง",1,6
依照,yī zhào,according to; in light of,ตามที่,1,5
侧面,cè miàn,lateral side; side,"ด้านข้าง, มุมมองอื่น",1,6
侵占,qīn zhàn,to invade and occupy,"บุกรุก, ยึดครอง",1,6
便捷,biàn jié,convenient and fast,สะดวกเร็ว,1,6
促销,cù xiāo,to promote sales,"โปรโมชั่น, ส่งเสริมการขาย",1,6
俗,sú,custom; convention,"ธรรมเนียมประเพณี, นิยม",1,6
俗话,sú huà,common saying; proverb,"สำนวนสมัยนิยม, คำพูดทั่วไป",1,6
俗话说,sú huà shuō,as the proverb says; as they say...,อย่างที่กล่าวกันทั่วไป,1,6
俗语,sú yǔ,common saying; proverb,"สำนวนธรรมชาติ, คำพูดทั่วไป",1,6
保守,bǎo shǒu,conservative; to guard,"อนุรักษ์นิยม, เก็บไว้",1,6
信号,xìn hào,signal,สัญญาณ,1,5
信念,xìn niàn,faith; belief,"ความเชื่อ, ศรัทธา",1,6
信用,xìn yòng,trustworthiness; commerce credit,ความเชื่อถือ,1,4
信誉,xìn yù,prestige; distinction,"ชื่อเสียง, เครดิต",1,6
修养,xiū yǎng,accomplishment; training,การฝึกฝนจิตใจ,1,5
修复,xiū fù,to restore; to renovate,ซ่อมแซม,1,5
修路,xiū lù,to repair a road,ซ่อมถนน,1,5
倒下,dǎo xià,to collapse; to topple over,"หล่นล้ม, ล้มสลาย",1,6
候选人,hòu xuǎn rén,candidate,ผู้สมัครหรือตัวเลือก,1,5
倚,yǐ,to lean on; to rely upon,พิง,1,5
借用,jiè yòng,to borrow (for another use),"ยืมมา, นำมาใช้เพื่อใช้ประโยชน์",1,6
值班,zhí bān,to work a shift; on duty,"ยึดหลัง, ระหว่างเวรยาม",1,6
值钱,zhí qián,valuable; costly,"มีค่า, แพง",1,6
倾向,qīng xiàng,trend; tendency,"แนวโน้ม, ความมีแนวโน้ม",1,6
倾斜,qīng xié,to incline; to lean,เอียง,1,5
假定,jiǎ dìng,to assume; to suppose,"สมมติ, เดาว่า",1,6
假设,jiǎ shè,to suppose; to presume,สมมติ,1,5
偏偏,piān piān,contrary to expectations; just,โดยไม่ตั้งใจ,1,5
偏见,piān jiàn,prejudice; bias,"อคติ, ความเห็นไม่เป็นธรรม",1,6
偏远,piān yuǎn,remote; far from civilization,"ห่างไกล, ห้วน",1,6
停下,tíng xià,to stop,หยุด,1,4
健全,jiàn quán,robust; sound,"สมบูรณ์, แข็งแรง",1,6
健壮,jiàn zhuàng,robust; healthy,"มีสุขภาพดี, แข็งแรง",1,6
偶像,ǒu xiàng,idol,"รูปปั้น, ดาวคนดัง",1,6
偷偷,tōu tōu,stealthily; secretly,ลับๆ,1,5
储存,chǔ cún,stockpile; to store,สะสมเก็บ,1,5
催,cuī,to urge; to press,เร่ง,1,5
催促,cuī cù,to urge,ผลักดัน,1,5
催眠,cuī mián,to lull to sleep; to hypnotize,"นอนลึก, สะบายใจ",1,6
傲慢,ào màn,arrogant; haughty,"หยิ่ง, จองหอง",1,6
