hanzi,pinyin,english,thai_current,freq,level
噪音,zào yīn,rumble; noise,เสียงรบกวน,3,5
四周,sì zhōu,all around,รอบๆ,3,5
四季,sì jì,the four seasons,สี่ฤดู,3,4
回报,huí bào,in return; reciprocation,ตอบแทน,3,5
团体,tuán tǐ,group; organization,กลุ่ม,3,6
围,wéi,to surround; to enclose,ล้อม,3,5
固定,gù dìng,to fix; to fasten,ติดตั้ง,3,5
固然,gù rán,admittedly,จริงอยู่,3,6
国外,guó wài,abroad; external,ต่างประเทศ,3,3
圆,yuán,circle; round,วงกลม,3,4
地域,dì yù,area; district,พื้นที่,3,5
地形,dì xíng,topography; terrain,ภูมิประเทศ,3,6
地理,dì lǐ,geography,ภูมิศาสตร์,3,6
场,chǎng,site; (classifier for an event),พื้นที่,3,4
坐下,zuò xià,to sit down,นั่งลง,3,2
坚硬,jiān yìng,hard; solid,แข็งแรง,3,6
坟墓,fén mù,grave; tomb,สุสาน,3,6
坦然,tǎn rán,calm; undisturbed,สงบ,3,6
埋怨,mán yuàn,to complain; to grumble,บ่นเบื่อ,3,5
基因,jī yīn,gene,ยีน,3,6
基本上,jī běn shàng,basically; on the whole,พื้นฐาน,3,5
堂,táng,main hall; large room for a specific purpose,ห้องโถง,3,6
填,tián,to fill or stuff; of a form etc to fill in,ยัด,3,4
增进,zēng jìn,to promote; to enhance,"ส่งเสริม, เพิ่มพูน",3,6
壮观,zhuàng guān,spectacular; magnificent sight,ยิ่งใหญ่,3,6
壳,ké,shell; case,เปลือก,3,5
夏令营,xià lìng yíng,summer camp,ค่ายฤดูร้อน,3,5
外婆,wài pó,mother's mother; maternal grandmother,ยายทางแม่,3,6
夜里,yè lǐ,during the night; at night,ยามค่ำคืน,3,5
大批,dà pī,large quantities of,จำนวนมาก,3,6
大海,dà hǎi,sea; ocean,ทะเล,3,5
天分,tiān fèn,natural gift; talent,พรสวรรค์,3,6
天地,tiān dì,heaven and earth; world,ท้องฟ้าและแผ่นดิน,3,6
太太,tài tài,married woman; Mrs.,ผู้หญิงแต่งงาน,3,5
头发,tóu fà,hair,ผม,3,3
夸奖,kuā jiǎng,to praise; to applaud,ยกย่อง,3,5
奉献,fèng xiàn,to offer respectfully; to consecrate,อุทิศ,3,6
奋斗,fèn dòu,to strive; to struggle,พยายาม,3,5
奖励,jiǎng lì,to reward; reward,รางวัล,3,5
奥运会,ào yùn huì,Olympic Games; the Olympics,โอลิมปิก,3,6
奶,nǎi,breast; milk,นม,3,5
好事,hǎo shì,"good action, deed, thing or work; charity",สิ่งดี,3,4
好心人,hǎo xīn rén,kindhearted person; good Samaritan,คนหนใจดี,3,6
好比,hǎo bǐ,to be just like; can be compared to,เปรียบได้เหมือน,3,6
如同,rú tóng,like; as,เช่น,3,5
姐,jiě,older sister,พี่สาว,3,2
孝顺,xiào shùn,filial; dutiful,กตัญญู,3,5
孤独,gū dú,lonely; solitary,เดียวดาย,3,6
学历,xué lì,educational background,ระดับการศึกษา,3,5
学术,xué shù,learning; science,การศึกษา,3,5
学问,xué wèn,learning; knowledge,ความรู้,3,5
宁可,nìng kě,preferably; one would prefer to...,"ยอมที่จะ, ขอเลือก",3,5
宁静,níng jìng,tranquil; tranquility,เงียบสงบ,3,6
完整,wán zhěng,complete; intact,สมบูรณ์,3,5
实事求是,shí shì qiú shì,to seek truth from facts,สืบค้นความจริง,3,6
实力,shí lì,strength,กำลัง,3,6
实施,shí shī,to implement; to carry out,ปฏิบัติ,3,5
客厅,kè tīng,living room; sitting room,ห้องรับแขก,3,4
宣布,xuān bù,to declare; to announce,ประกาศ,3,5
宫,gōng,palace,พระราชวัง,3,6
害,hài,to do harm to; to cause trouble to,เสียหาย,3,5
宴会,yàn huì,banquet; feast,งานเลี้ยง,3,5
家乡,jiā xiāng,hometown; native place,บ้านเกิด,3,5
家务,jiā wù,household duties; housework,งานบ้าน,3,5
家长,jiā zhǎng,head of a household; family head,เจ้าบ้าน,3,5
宽,kuān,wide; broad,กว้าง,3,4
宽阔,kuān kuò,expansive; wide,กว้างมาก,3,6
宿舍,sù shè,dormitory; dorm room,หอพัก,3,5
密度,mì dù,density; concentration,ความหนาแน่น,3,6
富含,fù hán,to contain in great quantities; rich in,มีอย่างมากมาย,3,6
对比,duì bǐ,to contrast; contrast,เปรียบเทียบ,3,6
射,shè,to shoot; to launch,ยิง,3,6
尊敬,zūn jìng,to respect; to revere,เคารพ,3,5
小伙子,xiǎo huǒ zi,young man; young fellow,หนุ่ม,3,4
少年,shào nián,early youth; youngster,เด็กวัยรุ่น,3,5
尚未,shàng wèi,not yet; still not,ยังไม่,3,6
尝,cháng,to taste; to try,ลิ้มรส,3,4
尴尬,gān gà,awkward; embarrassed,อึดอัด,3,5
尽可能,jǐn kě néng,as far as possible,เต็มที่,3,6
层次,céng cì,layer; level,ระดับ,3,5
屋,wū,house; room,บ้าน,3,5
屋顶,wū dǐng,roof,หลังคา,3,5
展示,zhǎn shì,to reveal; to display,แสดง,3,5
展览,zhǎn lǎn,to put on display; to exhibit,นิทรรศการ,3,5
崇尚,chóng shàng,to hold up; to hold in esteem,ยกย่อง,3,6
左,zuǒ,left; left side,ซ้าย,3,3
巧,qiǎo,opportunely; coincidentally,บังเอิญ,3,6
巧妙,qiǎo miào,ingenious; clever,ฉลาด,3,5
市民,shì mín,city resident; townspeople,ชาวเมือง,3,5
师父,shī fù,master (teacher or craftsman),ครูอาจารย์,3,5
帐篷,zhàng péng,tent,เต็นท์,3,6
带有,dài yǒu,to have as a feature or characteristic,มี,3,5
干什么,gàn shén me,what are you doing?; what's he up to?,ทำอะไร,3,4
干旱,gān hàn,"drought; of land, climate etc arid",แห้งแล้ง,3,5
平凡,píng fán,commonplace; ordinary,ธรรมดา,3,5
平常,píng cháng,ordinary; common,"ธรรมดา, ปกติ",3,6
平稳,píng wěn,smooth; steady,ราบเรียบ,3,6
年前,nián qián,... years ago,ปีที่แล้ว,3,4
年底,nián dǐ,the end of the year; year-end,ท้ายปี,3,4
广大,guǎng dà,of an area vast or extensive; large-scale,กว้างใหญ่,3,5
应付,yìng fù,to deal with; to cope,จัดการ,3,5
应聘,yìng pìn,to apply for a job,สมัครงาน,3,4
延伸,yán shēn,to extend,ขยายออก,3,6
开花,kāi huā,to bloom; to blossom,บานดอก,3,5
异常,yì cháng,unusual; abnormal,ผิดปกติ,3,6
引发,yǐn fā,to lead to; to trigger,นำไปสู่,3,5
引用,yǐn yòng,to quote; to cite,อ้างอิง,3,6
弟子,dì zǐ,disciple; follower,"สาวก, ลูกศิษย์",3,6
弥补,mí bǔ,to complement; to make up for a deficiency,ชดเชย,3,5
弱点,ruò diǎn,weak point; failing,จุดอ่อน,3,6
弹,dàn,bullet; bomb,กระสุน,3,4
强制,qiáng zhì,to force; to compel,บังคับใช้,3,5
强调,qiáng diào,to emphasize; to stress,เน้น,3,5
当初,dāng chū,at that time; originally,ตอนแรก,3,5
形势,xíng shì,circumstances; situation,สถานการณ์,3,5
影子,yǐng zi,shadow; reflection,เงา,3,5
往事,wǎng shì,past events; former happenings,เหตุการณ์ในอดีต,3,6
待,dài,to stay; to remain,อยู่,3,6
忽然,hū rán,suddenly; all of a sudden,อย่างกะทันหัน,3,5
思路,sī lù,line of thought; way of thinking,แนวคิด,3,5
总共,zǒng gòng,altogether; in sum,รวม,3,5
总算,zǒng suàn,at long last; finally,ก็สำเร็จแล้วที่สุด,3,5
悠久,yōu jiǔ,long,ยาวนาน,3,5
惊奇,jīng qí,to be amazed; to be surprised,ประหลาดใจ,3,5
惩罚,chéng fá,penalty; punishment,ลงโทษ,3,6
惭愧,cán kuì,ashamed,อาย,3,5
想起,xiǎng qǐ,to recall; to think of,นึกขึ้นมา,3,3
感恩,gǎn ēn,to be grateful,ขอบคุณ,3,5
感慨,gǎn kǎi,"to sigh with sorrow, regret etc; rueful","ถอนใจ, สะเทือนใจ",3,6
感染,gǎn rǎn,to infect; infection,ติดเชื้อ,3,6
愣,lèng,to look distracted; to stare blankly,งง,3,5
成千上万,chéng qiān shàng wàn,thousands upon thousands; countless,"นับไม่ถ้วน, มากมายนัก",3,4
成年,chéng nián,to grow to adulthood; fully grown,เป็นผู้ใหญ่,3,6
成果,chéng guǒ,result; achievement,ผลลัพธ์,3,5
或是,huò shì,or; either one or the other,หรือ,3,5
所在,suǒ zài,place; location,สถานที่,3,6
扇,shàn,to fan; to slap someone on the face,พัด,3,6
手指,shǒu zhǐ,finger,นิ้วมือ,3,5
才华,cái huá,talent,พรสวรรค์,3,6
