hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
讲课,jiǎng kè,to give a lecture; to teach a class,บรรยายชั้น,3,5,สอนหนังสือ,
设,shè,to set up; to put in place,ตั้ง,3,5,ตั้ง,
设备,shè bèi,equipment; facilities,เครื่องมือ,3,5,อุปกรณ์,
设计师,shè jì shī,designer; architect,นักออกแบบ,3,5,นักออกแบบ,
访问,fǎng wèn,to visit; to call on,เยี่ยมชม,3,4,เยี่ยมชม,
识,shí,to know; knowledge,รู้จัก,3,6,รู้จัก,
识别,shí bié,to distinguish,จำแนก,3,6,แยกแยะ,
诗人,shī rén,bard; poet,กวี,3,5,กวี,
话题,huà tí,subject; topic,หัวข้อ,3,5,หัวข้อ,
说服,shuō fú,to persuade; to convince,ชักชวน,3,5,โน้มน้าว,
说道,shuō dào,to state; to say,กล่าว,3,5,กล่าว,
谅解,liàng jiě,to understand; to make allowances for,เข้าใจ,3,6,เข้าอกเข้าใจ,
豪华,háo huá,luxurious,หรู,3,5,หรู,
货,huò,goods; merchandise,สินค้า,3,4,สินค้า,
货币,huò bì,currency; monetary,เงินตรา,3,5,เงินตรา,
质疑,zhì yí,to call into question; to challenge,สงสัย,3,6,ตั้งข้อสงสัย,
费,fèi,fee; to waste,ค่าใช้จ่าย,3,5,ค่าใช้จ่าย; สิ้นเปลือง,
赞赏,zàn shǎng,to admire; to praise,ชื่นชม,3,5,ชื่นชม,
走廊,zǒu láng,corridor,ทางเดิน,3,6,ทางเดิน,
赶上,gǎn shàng,to keep up with; to catch up with,ทันตัว,3,5,ตามทัน,
起源,qǐ yuán,origin; to originate,ที่มา,3,5,ที่มา,
超越,chāo yuè,to surpass; to exceed,เกินกว่า,3,6,ก้าวข้าม,
足,zú,foot; enough,มาก,3,5,เท้า; เพียงพอ,
跨,kuà,to step across; to stride over,"ก้าวข้าม, คร่อม",3,6,"ก้าวข้าม, คร่อม",
路口,lù kǒu,crossing; intersection,ทางแยก,3,5,ทางแยก,
路边,lù biān,curb; roadside,ริมทาง,3,4,ริมทาง,
跳动,tiào dòng,to throb; to pulse,เต้น,3,6,เต้น,
身份证,shēn fèn zhèng,identity card; ID,บัตรประชาชน,3,5,บัตรประชาชน,
身材,shēn cái,stature; build,สัดส่วนตัว,3,5,รูปร่าง,
躲,duǒ,to hide; to dodge,ซ่อน,3,5,หลบ; ซ่อนตัว,
转移,zhuǎn yí,to shift; to relocate,เปลี่ยนแปลง,3,5,"ย้าย, โยกย้าย",
辛勤,xīn qín,hardworking; industrious,ขยัน,3,6,ขยัน,
辞退,cí tuì,to dismiss; to discharge,ให้ออก,3,5,ให้ออก,
过度,guò dù,excessive; over-,เกินหนึ่ง,3,6,มากเกินไป,
近年来,jìn nián lái,for the past few years,ในปีสุดท้าย,3,5,ในช่วงไม่กี่ปีมานี้,
返回,fǎn huí,to return to; to come back,"กลับ, กลับมา",3,5,"กลับ, กลับมา",
进而,jìn ér,and then; and thereby,จากนั้นจึง (คำช่วย),3,6,แล้วจึง,
远远,yuǎn yuǎn,distant; by far,ไกล,3,4,ไกล,
连忙,lián máng,promptly; at once,เร็วๆนี้,3,5,รีบ,
迷人,mí rén,fascinating; enchanting,เสน่ห์,3,5,น่าหลงใหล,
迷惑,mí huò,to puzzle; to confuse,สับสน,3,6,ทำให้สับสน,
退,tuì,to retreat; to withdraw,ถอย,3,5,ถอย,
逃跑,táo pǎo,to flee from something; to run away,หนีไป,3,5,หนีไป,
选项,xuǎn xiàng,option; alternative,ตัวเลือก,3,6,ตัวเลือก,
透彻,tòu chè,penetrating; thorough,ทะลุลึก,3,6,ถ่องแท้,
通用,tōng yòng,universal; commonly used,ใช้ได้ทั่วไป,3,6,ใช้ได้ทั่วไป,
造型,zào xíng,to model; to shape,รูปแบบ,3,6,"รูปทรง, รูปลักษณ์",
造就,zào jiù,to bring up; to train,สร้าง,3,6,สร้าง,
遗址,yí zhǐ,ruins; historic relics,สถานที่โบราณ,3,6,โบราณสถาน,
遗忘,yí wàng,to forget; to cease to think about anymore,ลืมเสียไป,3,5,ลืมเลือน,
遭受,zāo shòu,to suffer; to sustain,ประสบ,3,6,ประสบ,
那时,nà shí,then; at that time,ตอนนั้น,3,3,ตอนนั้น,
那边,nà biān,over there; yonder,ทางนั้น,3,2,ทางนั้น,
部队,bù duì,army; armed forces,กองทัพ,3,6,กองทัพ,
配,pèi,to join; to fit,เข้ากับ,3,5,เข้ากับ,
配合,pèi hé,matching; fitting in with,ประสานงาน,3,5,ประสานงาน,
酒吧,jiǔ bā,bar,บาร์,3,5,บาร์,
重大,zhòng dà,great; important,สำคัญ,3,6,สำคัญ,
重量级,zhòng liàng jí,sports heavyweight class; major; influential,"รุ่นเฮฟวี่เวท, ระดับหนัก (เปรียบเทียบ)",3,5,รุ่นเฮฟวี่เวท; ระดับบิ๊ก (เชิงเปรียบเทียบ),
钙,gài,calcium,แคลเซียม,3,5,แคลเซียม,
销量,xiāo liàng,sales volume,ปริมาณขาย,3,5,ยอดขาย,
错过,cuò guò,to miss,พลาด,3,3,พลาด,
键,jiàn,key; button,ปุ่ม,3,6,ปุ่ม,
问路,wèn lù,to ask for directions; to ask the way,ถามทาง,3,3,ถามทาง,
阵,zhèn,burst; wave,แถว,3,5,ระลอก,
陌生,mò shēng,strange; unfamiliar,แปลกใหม่,3,5,ไม่คุ้นเคย,
除,chú,to get rid of; to remove,กำจัด,3,5,กำจัด,
难度,nán dù,degree of difficulty,ความยาก,3,5,ความยาก,
难道,nán dào,don't tell me ...; could it be that...?,ใช่หรือ,3,4,อย่าบอกนะว่า,
集体,jí tǐ,collective; joint,ร่วมกัน,3,5,ร่วมกัน,
零,líng,zero,ศูนย์,3,1,ศูนย์,
面条儿,miàn tiáo ér,noodles,"ก๋วยเตี๋ยว, บะหมี่",3,2,"ก๋วยเตี๋ยว, บะหมี่",
面部,miàn bù,face,หน้า,3,6,ใบหน้า,
页,yè,page,หน้า,3,4,หน้า,
项,xiàng,item; (classifier for items),"ข้อ, รายการ",3,6,"ข้อ, รายการ",
顿,dùn,to stop; to pause,หยุด,3,6,หยุด,
顿时,dùn shí,immediately; suddenly,ทันที,3,5,ทันที,
预测,yù cè,to forecast; to predict,คาดการณ์,3,5,คาดการณ์,
领带,lǐng dài,necktie,เนคไท,3,5,เนคไท,
频繁,pín fán,frequently; often,บ่อย,3,6,บ่อย,
颗,kē,classifier: small round items,เม็ด,3,5,เม็ด,
风沙,fēng shā,sand blown by wind; sandstorm,ลมทราย,3,6,ลมทราย,
飘,piāo,to float; to flutter,ลอย,3,6,"ลอย, ปลิว",
饥饿,jī è,hunger; starvation,หิว,3,6,หิวโหย,
饼,bǐng,flatbread; cake,ขนมปัง,3,6,แป้งแผ่นกลม,饼 = round flat cake/bread; hard to gloss precisely — second opinion
首次,shǒu cì,first; first time,ครั้งแรก,3,6,ครั้งแรก,
香味,xiāng wèi,fragrance; bouquet,กลิ่นหอม,3,4,กลิ่นหอม,
香蕉,xiāng jiāo,banana,กล้วย,3,3,กล้วย,
驾驶,jià shǐ,to drive; to pilot,ขับ,3,5,ขับ,
骂,mà,to scold; to abuse,"ด่า, ว่ากล่าว",3,5,"ด่า, ว่ากล่าว",
骑车,qí chē,to ride a bike,ขี่จักรยาน,3,3,ขี่จักรยาน,
骨头,gǔ tou,bone; moral character,กระดูก,3,6,กระดูก,
高价,gāo jià,high price,ราคาสูง,3,4,ราคาสูง,
高低,gāo dī,height; level,"ความสูง, ความต่ำ",3,5,ความสูงต่ำ,
高雅,gāo yǎ,elegant; refined,สง่างาม,3,6,สง่างาม,
鬼,guǐ,ghost; spirit,ผี,3,6,ผี,
鲜,xiān,fresh; bright,"สดใจ, สดชื่น",3,4,สด; สดใส,
鲜明,xiān míng,of colors bright; fresh and clear,สว่าง,3,6,สดใส,
齐,qí,neat; tidy; together,เรียบร้อย,3,5,เรียบร้อย,
一不小心,yí bù xiǎo xīn,to be a little bit careless,โดยไม่ระวัง,2,5,โดยไม่ระวัง,
一个劲儿,yí gè jìn ér,"continuously, persistently",ต่อเนื่อง,2,6,ต่อเนื่อง,
一代,yí dài,an era; an age,รุ่น,2,5,รุ่น,"EN-GLOSS-BUG: 一代 = 'a generation' (รุ่น), not 'an era/age'; Thai keeps the real sense"
一大早,yī dà zǎo,at dawn; at first light,ตั้งแต่เช้า,2,6,แต่เช้าตรู่,
一头,yī tóu,one head; a head full of something,ศีรษะเต็ม,2,4,เต็มหัวไปหมด,一头 'a head full of'; rendering approximate — second opinion
一家人,yī jiā rén,one family; family members,ครอบครัว,2,5,ครอบครัว,
一帆风顺,yī fān fēng shùn,smooth sailing; go smoothly,เรียบร้อยสะดวก,2,6,ราบรื่น,
一带,yī dài,region; area,เขตหนึ่ง,2,6,แถบ,
一律,yī lǜ,same; identical,เหมือนกันหมด,2,5,เหมือนกันหมด,
一心,yī xīn,wholeheartedly; heart and soul,เต็มใจ,2,6,มุ่งมั่นเต็มที่,
一旁,yī páng,aside; to the side of,ข้างเคียง,2,5,ข้างๆ,
一番,yī fān,a round of; quite some,"ครั้งหนึ่ง, พอสมควร",2,5,ครั้งหนึ่ง; พอสมควร,
一眼,yī yǎn,a glance; a quick look,มองแวบเดียว,2,4,มองแวบเดียว,
一贯,yí guàn,consistent; constant,สม่ำเสมอ,2,6,สม่ำเสมอ,
一阵,yī zhèn,a burst; a fit,ช่วงเวลา,2,5,ชั่วครู่,
一面,yí miàn,one side; one aspect,ด้านหนึ่ง,2,4,ด้านหนึ่ง,
七,qī,seven; 7,เจ็ด,2,1,เจ็ด,
万分,wàn fēn,very much; extremely,มากมายนัก,2,6,อย่างยิ่ง,
万能,wàn néng,omnipotent; all-purpose,ซ่อมแซมได้ทุกอย่าง,2,6,อเนกประสงค์,
上台,shàng tái,to rise to power; to go on stage,ขึ้นเวที,2,4,ขึ้นเวที; ขึ้นสู่อำนาจ,
上学,shàng xué,to go to school; to attend school,ไปโรงเรียน,2,6,ไปโรงเรียน,
上来,shàng lái,to come up; to approach,ขึ้นมา,2,5,ขึ้นมา,
上车,shàng chē,to get on or into,ขึ้นรถ,2,5,ขึ้นรถ,
下周,xià zhōu,next week,สัปดาห์หน้า,2,3,สัปดาห์หน้า,
下次,xià cì,next time,คราวหน้า,2,3,คราวหน้า,
不值,bù zhí,not worth,ไม่คุ้มค่า,2,6,ไม่คุ้มค่า,
不光,bù guāng,not the only one; not only,ไม่ใช่แค่,2,4,ไม่ใช่แค่,
不准,bù zhǔn,not to allow; to forbid,ห้าม,2,4,ห้าม,
不利,bù lì,unfavorable; disadvantageous,ไม่เป็นประโยชน์,2,5,ไม่เป็นผลดี,
不可思议,bù kě sī yì,inconceivable; unimaginable,ไม่น่าเชื่อ,2,5,ไม่น่าเชื่อ,
不妨,bù fáng,there is no harm in; might as well,ไม่เป็นไร,2,5,ลองดูก็ไม่เสียหาย,
不屑,bù xiè,to disdain; to think unworthy,ดูถูก,2,5,ดูถูก,
不怎么样,bù zěn me yàng,not up to much; very indifferent,ไม่ค่อย,2,4,"งั้นๆ, ไม่เท่าไหร่",
不时,bù shí,from time to time; now and then,เป็นครั้งคราว,2,6,เป็นครั้งคราว,
不止,bù zhǐ,incessantly; without end,ไม่หยุด,2,6,ไม่หยุด,EN-GLOSS-BUG: 不止 more commonly = 'more than / not only' (ไม่เพียงแค่); gloss only gives the 'incessant' sense
不禁,bù jīn,can't help; can't refrain from,อดไม่ได้,2,5,อดไม่ได้,
不通,bù tōng,to be obstructed; to be blocked up,อุดตัน,2,4,อุดตัน,
不难,bù nán,not difficult,ไม่ยาก,2,3,ไม่ยาก,
与其,yǔ qí,rather than...,แทนที่จะ,2,5,แทนที่จะ,
与日俱增,yǔ rì jù zēng,to grow with each passing day,เพิ่มขึ้นทีละวัน,2,6,เพิ่มขึ้นทุกวัน,
专注,zhuān zhù,to focus,มุ่งเน้น,2,6,"จดจ่อ, มีสมาธิ",
世故,shì gù,the ways of the world,รู้เรื่องหลายๆ ด้าน,2,6,"เจนโลก, รู้ประสีประสา",世故 worldly-wise; noun/adj nuance — second opinion
业务,yè wù,business; professional work,"ธุรกิจ, งานวิชาชีพ",2,5,"ธุรกิจ, งานวิชาชีพ",
东南,dōng nán,southeast,ตะวันออกเฉียงใต้,2,6,ตะวันออกเฉียงใต้,
