hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
嘲笑,cháo xiào,to jeer at; to deride,เยาะหยัง,2,5,หัวเราะเยาะ; เยาะเย้ย,
嘴巴,zuǐ bā,mouth; slap in the face,ปาก,2,6,ปาก,
器械,qì xiè,apparatus; instrument,เครื่องมือ,2,6,อุปกรณ์; เครื่องมือ,
四合院,sì hé yuàn,traditional courtyard house,บ้านลานประตู,2,6,บ้านจีนโบราณล้อมลานกลาง,
四面八方,sì miàn bā fāng,idiom all directions; all around,ทั่วทุกทิศ,2,6,ทั่วทุกทิศ,
回收,huí shōu,to recycle; to reclaim,นำกลับมาใช้ใหม่,2,6,นำกลับมาใช้ใหม่,
国内,guó nèi,domestic; internal,ในประเทศ,2,4,ในประเทศ,
图片,tú piàn,picture; photograph,ภาพ,2,4,รูปภาพ,
图纸,tú zhǐ,blueprint; drawing,ภาพวาด,2,5,พิมพ์เขียว; แบบแปลน,
土,tǔ,soil; earth,ดิน,2,5,ดิน,
在场,zài chǎng,to be present; to be on the scene,อยู่ที่จุดนั้น,2,5,อยู่ในเหตุการณ์; อยู่ ณ ที่นั้น,
在家,zài jiā,to be at home; at a workplace to be in,อยู่บ้าน,2,3,อยู่บ้าน,
在线,zài xiàn,online; connected to the Internet,ออนไลน์,2,6,ออนไลน์,
地下水,dì xià shuǐ,groundwater,น้ำบาดาล,2,5,น้ำบาดาล,
地名,dì míng,place name; toponym,ชื่อสถานที่,2,6,ชื่อสถานที่,
地毯,dì tǎn,carpet; rug,พรมปูพื้น,2,5,พรมปูพื้น,
地狱,dì yù,hell; underworld,นรก,2,6,นรก,
地铁站,dì tiě zhàn,subway station,สถานีรถไฟใต้ดิน,2,3,สถานีรถไฟใต้ดิน,
坏事,huài shì,bad thing; misdeed,เรื่องชั่ว,2,4,เรื่องร้าย; เรื่องไม่ดี,
坏处,huài chù,harm; troubles,ผลเสีย,2,5,ผลเสีย,
坚固,jiān gù,firm; firmly,มั่นคง,2,6,แข็งแรง; แน่นหนา,
坚韧,jiān rèn,tough and durable; tenacious,แข็งแรงทนทาน,2,6,แข็งแรงทนทาน,
坦率,tǎn shuài,frank; candid,ตรงไป,2,5,ตรงไปตรงมา; เปิดเผย,
垂,chuí,to hang; droop,ห้อยลง,2,6,ห้อยลง,
垂头丧气,chuí tóu sàng qì,hanging one's head dispiritedly; dejected,หมดกำลังใจ,2,5,หมดกำลังใจ,
埋,mái,to bury,ฝัง,2,5,ฝัง,
培育,péi yù,to train; to breed,ปลูกฝัง,2,6,บ่มเพาะ; เพาะเลี้ยง,
基于,jī yú,because of; on the basis of,บนพื้นฐานของ,2,5,บนพื้นฐานของ,
基金,jī jīn,fund,กองทุน,2,6,กองทุน,
堆,duī,to pile up; to heap up,กองขึ้น,2,6,กองขึ้น,
堕落,duò luò,to degrade; to degenerate,เสื่อมสลาย,2,5,เสื่อมทราม; ตกต่ำ,
堵,dǔ,to block up; to stop up,อุดตัน,2,4,อุดตัน,
塑料,sù liào,plastic; plastics,พลาสติก,2,4,พลาสติก,
塑造,sù zào,to model; to mold,สร้างรูป,2,6,ปั้น; หล่อหลอม,
境内,jìng nèi,within the borders; internal,ภายในแดนดิน,2,6,ภายในเขตแดน; ในอาณาเขต,
墙,qiáng,wall,ผนัง,2,5,กำแพง; ผนัง,
增添,zēng tiān,to add; to increase,เพิ่มเติม,2,6,เพิ่มเติม,
墨水,mò shuǐ,ink,หมึก,2,6,หมึก,
声誉,shēng yù,reputation; fame,ชื่อเสียง,2,6,ชื่อเสียง,
外国,wài guó,foreign country,ต่างประเทศ,2,4,ต่างประเทศ,
外地,wài dì,parts of the country other than where one is,สถานที่อื่น,2,4,ต่างถิ่น; ที่อื่นในประเทศ,
外表,wài biǎo,external; outside,หน้าตา,2,5,รูปลักษณ์ภายนอก; ภายนอก,
外语,wài yǔ,foreign language,ภาษาต่างประเทศ,2,4,ภาษาต่างประเทศ,
外貌,wài mào,profile; appearance,ลักษณะภายนอก,2,6,ลักษณะภายนอก,
外边,wài biān,outside; outer surface,ด้านนอก,2,4,ด้านนอก,
多元,duō yuán,poly-; multi-,หลายมิติ,2,6,หลากหลาย; หลายองค์ประกอบ,
多样,duō yàng,diverse; diversity,หลายชนิด,2,4,หลากหลาย,
夜,yè,night,กลางคืน,2,6,กลางคืน,
夜班,yè bān,night shift,เวรกลางคืน,2,6,กะกลางคืน,
大事,dà shì,major event; major political event,เหตุการณ์สำคัญ,2,4,เหตุการณ์สำคัญ,
大于,dà yú,greater than; bigger than,มากกว่า,2,6,มากกว่า,
大人,dà rén,adult; grownup,ผู้ใหญ่,2,2,ผู้ใหญ่,
大多,dà duō,for the most part; many,สำหรับส่วนใหญ่,2,4,ส่วนใหญ่; ส่วนมาก,
大胆,dà dǎn,brazen; audacious,กล้า,2,6,กล้า; ใจกล้า,
大衣,dà yī,overcoat; topcoat,เสื้อคลุมหนา,2,4,เสื้อคลุมหนา,
大规模,dà guī mó,large scale; extensive,ขนาดใหญ่,2,5,ขนาดใหญ่,
天上,tiān shàng,the sky; the heavens,บนท้องฟ้า,2,4,บนท้องฟ้า,
天堂,tiān táng,paradise; heaven,สวรรค์,2,6,สวรรค์,
失业,shī yè,unemployment; to lose one's job,ว่างงาน,2,5,ว่างงาน,
失落,shī luò,to lose; to drop,สูญหาย,2,5,รู้สึกใจหาย (ผิดหวัง); สูญเสีย,EN-GLOSS-BUG: gloss 'to lose; to drop' omits dominant sense 'feel a sense of loss / dejected'; led with the real sense
头顶,tóu dǐng,top of the head,ยอดศรีษะ,2,5,กลางกระหม่อม; บนศีรษะ,
夸张,kuā zhāng,to exaggerate; overstated,เกินจริง,2,5,เกินจริง,
夹,jiā,to squeeze between; to clip,หนีบ,2,6,หนีบ,
契机,qì jī,opportunity; turning point,โอกาส,2,6,จุดเปลี่ยน; จังหวะสำคัญ,
奖品,jiǎng pǐn,award; prize,รางวัล,2,5,รางวัล,
奖学金,jiǎng xué jīn,scholarship,ทุนการศึกษา,2,4,ทุนการศึกษา,
奠定,diàn dìng,to establish; to fix,สร้างฐานมูลนิธิ,2,6,วางรากฐาน; วางพื้นฐาน,current used มูลนิธิ (charity org); 奠定 = lay a foundation/basis
奢侈,shē chǐ,luxurious; extravagant,หรูหรา,2,6,ฟุ่มเฟือย; หรูหรา,
好学,hào xué,fond of learning; studious,ชอบการศึกษา,2,5,ใฝ่เรียนรู้; ใฝ่รู้,
好心,hǎo xīn,kindness; good intentions,ใจดี,2,4,หวังดี; ใจดี,
好感,hǎo gǎn,good opinion; favorable impression,ประทับใจ,2,5,ความประทับใจ; ความรู้สึกชอบ,
好玩儿,hǎo wán ér,amusing; fun,สนุก,2,2,สนุก,
好转,hǎo zhuǎn,to improve; to take a turn for the better,ดีขึ้น,2,5,ดีขึ้น,
好运,hǎo yùn,good luck,โชคดี,2,6,โชคดี,
如今,rú jīn,nowadays; now,ปัจจุบัน,2,5,ปัจจุบัน,
姓氏,xìng shì,family name,นามสกุล,2,5,นามสกุล,
姿态,zī tài,attitude; posture,ท่าทาง,2,6,ท่าทาง; ท่าที,
威信,wēi xìn,prestige; reputation,ชื่อเสียง,2,6,บารมี; ความน่าเชื่อถือ,
嫌,xián,to dislike; suspicion,"รังเกียจ, ระแวงสงสัย",2,6,รังเกียจ; ความสงสัย,
子女,zǐ nǚ,children; sons and daughters,บุตรหลาน,2,4,ลูกๆ; บุตรธิดา,
字迹,zì jì,handwriting,ลายเขียนมือ,2,6,ลายมือ,
存,cún,to exist; to deposit,"มีอยู่, เก็บ",2,4,มีอยู่; ฝาก,
存放,cún fàng,to deposit; to store,เก็บไว้,2,5,เก็บไว้,
孤立,gū lì,to isolate; isolated,แยกออกจากกัน,2,6,โดดเดี่ยว; แยกให้อยู่ลำพัง,
学期,xué qī,term; semester,ภาคเรียน,2,4,ภาคเรียน,
学科,xué kē,subject; branch of learning,วิชา,2,6,วิชา,
孵化,fū huà,breeding; to incubate,ฟักไข่,2,6,ฟักไข่,
宇宙,yǔ zhòu,universe; cosmos,จักรวาล,2,5,จักรวาล,
定位,dìng wèi,to orientate; to position,กำหนดตำแหน่ง,2,6,กำหนดตำแหน่ง,
宝贵,bǎo guì,valuable; precious,มีค่า,2,5,มีค่า,
实用,shí yòng,to apply in practice; practical,เป็นประโยชน์,2,6,ใช้ได้จริง; ใช้งานได้จริง,
宠,chǒng,to love; to pamper,ชื่นชมเห่ย,2,6,เอ็นดู; ตามใจ,
宫廷,gōng tíng,court,ราชสำนัก,2,5,ราชสำนัก,
宫殿,gōng diàn,palace,พระราชวัง,2,5,พระราชวัง,
宽广,kuān guǎng,wide; broad,กว้างใหญ่,2,6,กว้างใหญ่,
富裕,fù yù,prosperous; well-to-do,ร่ำรวย,2,6,ร่ำรวย,
对准,duì zhǔn,to aim at; to target,เล็ง,2,5,เล็ง,
对称,duì chèn,symmetry; symmetrical,สมมาตร,2,6,สมมาตร,
对话,duì huà,to talk; dialogue,บทสนทนา,2,4,บทสนทนา,
尊严,zūn yán,dignity; sanctity,ศักดิ์ศรี,2,6,ศักดิ์ศรี,
小吃,xiǎo chī,street food; snack,ขนมเบา ๆ,2,4,ของกินเล่น; อาหารริมทาง,
小品,xiǎo pǐn,comic sketch; short essay,วรรณกรรมเล็กน้อย,2,6,ละครสั้นตลก; บทความสั้น,
小提琴,xiǎo tí qín,fiddle; violin,ไวโอลิน,2,6,ไวโอลิน,
小气,xiǎo qì,stingy; miserly,ขี้เหนี่ยว,2,5,ขี้เหนี่ยว,
少有,shǎo yǒu,rare; infrequent,หายาก,2,5,หายาก,
尤为,yóu wèi,especially,โดยเฉพาะ,2,6,โดยเฉพาะ,
尺,chǐ,Chinese foot (unit),หน่วยวัด,2,6,ฉื่อ (มาตราวัดความยาวจีน),uncertain: unit transliterated as ฉื่อ; alt หน่วยวัดความยาวจีน
尺子,chǐ zi,ruler,ไม้บรรทัด,2,5,ไม้บรรทัด,
尽情,jìn qíng,as much as one likes,ด้วยความพอใจอย่างเต็มที่,2,5,อย่างเต็มที่; ให้สุดเหวี่ยง,
屋子,wū zi,house; room,บ้าน,2,5,ห้อง; บ้าน,
展出,zhǎn chū,to put on display; to be on show,"นำออกแสดง, จัดแสดง",2,5,"นำออกแสดง, จัดแสดง",
展现,zhǎn xiàn,to unfold before one's eyes,"ปรากฏหน้าออกมา, แสดงออก",2,5,แสดงให้เห็น; เผยออกมา,
山区,shān qū,mountain area,"เขตเขา, พื้นที่เขาภูเขา",2,4,เขตภูเขา; พื้นที่ภูเขา,
山峰,shān fēng,mountain peak,"ยอดเขา, ยอดภูเขา",2,5,ยอดเขา,
山顶,shān dǐng,hilltop,ยอดเขา,2,5,ยอดเขา,
峡谷,xiá gǔ,canyon; gill,"ห้วยลึก, ร่องลึกระหว่างภูเขา",2,6,หุบเขาลึก; หุบผา,
巅峰,diān fēng,summit; apex,"ยอดสูงสุด, จุดสูงสุด",2,5,"ยอดสูงสุด, จุดสูงสุด",
工艺,gōng yì,arts and crafts; industrial arts,ศิลปกรรม,2,6,งานฝีมือ; กรรมวิธีการผลิต,
巨星,jù xīng,astronomy giant star,"ดาวยักษ์, ดาราชั้นนำ",2,6,ดาวยักษ์; ซูเปอร์สตาร์,
巩固,gǒng gù,to consolidate; to strengthen,ยึดแน่น,2,5,ทำให้มั่นคง; เสริมให้แข็งแกร่ง,
差别,chā bié,difference; distinction,"ความแตกต่าง, ความแตกแยก",2,5,ความแตกต่าง; ข้อแตกต่าง,
巴士,bā shì,bus; motor coach,"รถบัส, รถโดยสาร",2,6,"รถบัส, รถโดยสาร",
市,shì,market; city,"ตลาด, เมือง",2,3,ตลาด; เมือง,
师生,shī shēng,teachers and students,ครูและนักเรียน,2,3,ครูและนักเรียน,
常年,cháng nián,all year round; for years on end,"ตลอดทั้งปี, ปีต่อปี",2,6,"ตลอดทั้งปี, ปีต่อปี",
幅度,fú dù,width; extent,"ความกว้าง, ระดับ, ขนาด",2,6,ขอบเขต; ระดับ,
干扰,gān rǎo,to disturb; to interfere,"รบกวน, ขัดขวาง, ทำให้รบกวน",2,5,รบกวน; แทรกแซง,
干杯,gān bēi,to drink a toast; Cheers!,ชนแก้ว,2,4,ชนแก้ว,
干活儿,gàn huó ér,to work,ทำงาน,2,5,ทำงาน,
平,píng,flat; level,"เรียบ, ระดับ",2,4,"เรียบ, ระดับ",
平均,píng jūn,average; on average,"เฉลี่ย, โดยเฉลี่ย",2,5,"เฉลี่ย, โดยเฉลี่ย",
年级,nián jí,grade; year,ชั้นปี,2,3,ชั้นปี,
幻觉,huàn jué,illusion; hallucination,ภาพหลอน,2,6,ภาพหลอน; ภาพลวงตา,
幼儿园,yòu ér yuán,kindergarten; nursery school,โรงเรียนอนุบาล,2,5,โรงเรียนอนุบาล,
广阔,guǎng kuò,wide; vast,กว้างใหญ่ไพศาล,2,6,กว้างใหญ่ไพศาล,
庆祝,qìng zhù,to celebrate,"เฉลิมฉลอง, ฉลองแล้ว",2,5,เฉลิมฉลอง; ฉลอง,
床,chuáng,bed; couch,เตียง,2,2,เตียง,
应对,yìng duì,to answer; to reply,"ตอบสนอง, รับมือ",2,5,"ตอบสนอง, รับมือ",
应当,yīng dāng,should; ought to,ควร,2,5,ควร,
底,dǐ,bottom; base,"พื้นหลัง, ด้านล่าง, ใต้",2,6,ด้านล่าง; ฐาน,
庙,miào,temple; ancestral shrine,"วัด, ศาลเจ้า, มูลนิธิศาสนา",2,6,ศาลเจ้า; วัด,
庙会,miào huì,temple fair,สวนเทพ,2,6,งานวัด,current สวนเทพ is wrong; 庙会 = temple fair
延缓,yán huǎn,to defer; to postpone,"ยืดเยื้อ, ชะลอ, ถ่วงเวลา",2,6,ชะลอ; เลื่อนออกไป,
延长,yán cháng,to prolong; to extend,"ยืดยาว, ขยายเวลา",2,5,ยืดออกไป; ขยายเวลา,
建筑师,jiàn zhù shī,architect,"สถาปนิก, ผู้ออกแบบสถาปัตยกรรม",2,5,สถาปนิก,
建筑物,jiàn zhù wù,building; structure,"อาคาร, โครงสร้าง, สิ่งปลูกสร้าง",2,5,อาคาร; สิ่งปลูกสร้าง,
开口,kāi kǒu,to open one's mouth; to start to talk,"เปิดปาก, เริ่มพูด",2,5,"เปิดปาก, เริ่มพูด",
开启,kāi qǐ,to start; to begin,เปิด,2,6,เปิด; เริ่มต้น,
开拓,kāi tuò,to break new ground; to open up,"เปิดใหม่, ขยายใหม่, เปิดดินแดน",2,6,บุกเบิก; ขยาย,
开朗,kāi lǎng,spacious and well-lit; open and clear,"สว่าง, กว้างขว้าง, ใจกว้าง",2,5,ร่าเริงแจ่มใส; โปร่งโล่งสว่าง,EN-GLOSS-BUG: gloss gives only spatial 'spacious/well-lit'; 开朗 usually = cheerful/optimistic (personality); led with the real sense
开辟,kāi pì,to open up; to set up,"เปิด, สร้างขึ้น, เปิดทางใหม่",2,6,เปิดทางใหม่; บุกเบิก,
开通,kāi tōng,to open,เปิด,2,5,เปิดใช้งาน; เปิดให้บริการ,
式,shì,type; form,"ประเภท, รูปแบบ, วิธี",2,5,รูปแบบ; ประเภท,
引,yǐn,to draw; to pull,"ดึง, นำ, ดึงดูดเข้า",2,4,ดึง; นำพา,
