hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
礼,lǐ,gift; courtesy,ของขวัญ,2,4,ของขวัญ; มารยาท,
祖先,zǔ xiān,ancestors; forebears,บรรพบุรุษ,2,5,บรรพบุรุษ,
祝福,zhù fú,blessings; to wish someone well,ความเป็นสิริมงคล,2,5,"อวยพร, คำอวยพร",
神经,shén jīng,nerve; mental state,เส้นประสาท,2,5,เส้นประสาท,
福利,fú lì,material benefit; benefit in kind,สวัสดิการ,2,5,สวัสดิการ,
离婚,lí hūn,to divorce,หย่า,2,5,หย่า,
种种,zhǒng zhǒng,all kinds of,"หลายชนิด, ประเภทต่างๆ",2,5,สารพัด,
租金,zū jīn,rent,ค่าเช่า,2,4,ค่าเช่า,
秩序,zhì xù,order; orderliness,"ระเบียบ, ลำดับ",2,5,ระเบียบ,
积,jī,to amass; to accumulate,"สะสม, เก็บ",2,5,สะสม,
积蓄,jī xù,to save; to put aside,"เก็บสะสม, ออม",2,6,เก็บออม,
稀少,xī shǎo,sparse; rare,หาได้ยาก,2,5,"เบาบาง, หายาก",
稍,shāo,somewhat; a little,เล็กน้อย,2,4,เล็กน้อย,
空隙,kòng xì,crack; gap between two objects,ช่องว่างระหว่างวัตถุ,2,6,ช่องว่าง,
穿过,chuān guò,to pass through,ผ่านไป,2,5,ผ่านทะลุ,
窝,wō,nest; hollow,รัง,2,5,รัง; โพรง,
立场,lì chǎng,position; standpoint,"ตำแหน่ง, จุดยืน",2,6,"จุดยืน, ท่าที",
站立,zhàn lì,to stand; standing,ยืนตัวตั้ง,2,5,ยืน,
童话,tóng huà,children's fairy tales,"นิทานเด็ก, นิทานพ้อ",2,6,เทพนิยาย,
端,duān,tip; end,"ปลาย, ขอบ",2,6,ปลาย,
端午节,duān wǔ jié,Dragon Boat Festival,เทศกาลเรือมังกร,2,5,เทศกาลเรือมังกร,
答,dá,to answer; to reply,ตอบ,2,5,ตอบ,
筛选,shāi xuǎn,to filter,"กลั่นกรอง, เลือก",2,6,"กลั่นกรอง, เลือก",
简历,jiǎn lì,curriculum vitae; résumé,เอกสารประวัติ,2,5,"ประวัติย่อ, เรซูเม่",
简洁,jiǎn jié,concise; succinct,"สั้นกระชับ, กระชับ",2,6,"กระชับ, รัดกุม",
算是,suàn shì,considered to be; at last,ถือว่า,2,4,ถือว่า,
箭,jiàn,arrow,ลูกศร,2,5,ลูกศร,
粒,lì,grain; granule,"เม็ด, ละเม็ด",2,6,เม็ด,
精,jīng,essence; extract,"สาระสำคัญ, สกัด",2,6,สาระสำคัญ; หัวเชื้อ,
精品,jīng pǐn,quality goods; premium product,"สินค้าคุณภาพ, ผลิตภัณฑ์ระดับพรีเมียม",2,6,สินค้าคุณภาพ,
素材,sù cái,source material,"วัสดุดิบ, ข้อมูลต้นฉบับ",2,6,วัตถุดิบ; แหล่งข้อมูล,
紧密,jǐn mì,inseparably close,ยึดติดกันแน่นแฟ้น,2,5,แน่นแฟ้น,
紧急,jǐn jí,urgent; emergency,เร่งด่วน,2,5,"เร่งด่วน, ฉุกเฉิน",
紧紧,jǐn jǐn,closely; tightly,"แน่นหนา, มิดชิด",2,5,"แน่น, กระชับ",
繁忙,fán máng,busy; bustling,"ยุ่งเหลือเฟือ, หนาแน่น",2,6,"ยุ่ง, วุ่นวาย",
繁荣,fán róng,prosperous; booming,เจริญรุ่งเรือง,2,5,เจริญรุ่งเรือง,
红茶,hóng chá,black tea,ชาดำ,2,3,ชาดำ,
约束,yuē shù,to restrict; to limit to,"จำกัด, บังคับ",2,6,"ควบคุม, จำกัด",
纪念,jì niàn,to commemorate; to honor the memory of,ระลึกถึง,2,5,ระลึกถึง,
纯,chún,pure; simple,"บริสุทธิ์, เรียบง่าย",2,6,บริสุทธิ์,
纯洁,chún jié,pure; clean and honest,"บริสุทธิ์, สะอาด",2,6,บริสุทธิ์,
组合,zǔ hé,to assemble; to combine,"รวมเข้าด้วยกัน, การรวมกัน",2,6,ประกอบเข้าด้วยกัน,
细微,xì wēi,tiny; minute,ละเอียดอ่อน,2,6,"เล็กน้อย, ละเอียดอ่อน",
细心,xì xīn,meticulous; careful,ระมัดระวัง,2,5,ละเอียดรอบคอบ,
细腻,xì nì,of skin etc smooth; satiny,"ละเอียดอ่อน, ประณีต",2,6,"ละเอียดอ่อน, ประณีต",
终生,zhōng shēng,throughout one's life; lifetime,"ตลอดชีวิต, ทั้งชีวิต",2,6,"ตลอดชีวิต, ทั้งชีวิต",
经商,jīng shāng,to trade; to carry out commercial activities,ทำการค้า,2,5,"ค้าขาย, ทำธุรกิจ",
结冰,jié bīng,to freeze,เยือกแข็ง,2,5,จับตัวเป็นน้ำแข็ง,
结合,jié hé,to combine; to link,รวมกัน,2,5,รวมกัน,
绝,jué,to cut short; extinct,"ขาด, สูญหาย",2,6,ขาดสิ้น; สูญสิ้น,
统计,tǒng jì,statistics; to count,"สถิติ, นับหลาย",2,5,สถิติ; นับรวม,
继,jì,to continue; to follow after,"ทำต่อ, ติดตามหลัง",2,6,"สืบต่อ, ต่อจาก",
续,xù,to continue; to replenish,ดำเนินต่อไป,2,6,ต่อ; เติม,
维护,wéi hù,to defend; to safeguard,ปกป้อง,2,5,ปกป้อง,
缘故,yuán gù,reason; cause,เหตุผล,2,5,สาเหตุ,
缩小,suō xiǎo,to reduce; to decrease,ลดขนาด,2,5,ลดขนาด,
缩短,suō duǎn,to shorten; to reduce,ลดให้สั้นลง,2,6,ลดให้สั้นลง,
罚款,fá kuǎn,to fine; penalty,"ปรับเงิน, โทษเงิน",2,6,ปรับเงิน; ค่าปรับ,
美容,měi róng,beauty treatment,สมุนไพรความสวย,2,5,เสริมความงาม,
美满,měi mǎn,happy; blissful,"สุขสม, พอใจ",2,6,"อิ่มเอมเป็นสุข, สมบูรณ์พร้อม",
群体,qún tǐ,community; colony,กลุ่มสัตว์,2,5,"กลุ่ม, หมู่คณะ",
翻,fān,to turn over; to flip over,พลิก,2,5,พลิก,
老实,lǎo shí,honest; sincere,"สัจจะ, ตรงไปตรงมา",2,5,"ซื่อสัตย์, ตรงไปตรงมา",
考量,kǎo liáng,to consider carefully,พิจารณาอย่างรอบคอบ,2,6,พิจารณาอย่างรอบคอบ,
考验,kǎo yàn,to test; to put to the test,"ทดสอบ, ทำให้สัมผัสการทดสอบ",2,5,"ทดสอบ, พิสูจน์",
耍,shuǎ,to play,เล่น,2,5,เล่น,
职责,zhí zé,duty; responsibility,หน้าที่,2,6,หน้าที่,
聘用,pìn yòng,to employ; to hire,ว่าจ้าง,2,5,ว่าจ้าง,
聚集,jù jí,to assemble; to gather,"รวมตัว, ชุมนุม",2,5,"รวมตัว, ชุมนุม",
肉,ròu,meat; flesh,เนื้อสัตว์,2,2,เนื้อสัตว์,
胃口,wèi kǒu,appetite; liking,"ความอยากอาหาร, รสนิยม",2,5,ความอยากอาหาร; ความชอบ,
胆子,dǎn zi,courage; nerve,"ความกล้า, ใจกล้า",2,5,ความกล้า,
胜,shèng,victory; success,"ชัยชนะ, ความสำเร็จ",2,6,ชัยชนะ; เอาชนะ,
胳膊,gē bó,arm,แขน,2,4,แขน,
脚步,jiǎo bù,footstep; step,การเดินเท้า,2,5,"ฝีเท้า, ก้าวเดิน",
脱身,tuō shēn,to get away; to escape,หนีออก,2,6,"ปลีกตัว, หลุดพ้น",
腐蚀,fǔ shí,corrosion; to corrode,"ผุกร่อน, เน่าเสีย",2,6,"กัดกร่อน, ผุกร่อน",
膜,mó,membrane; film,เยื่อบาง,2,5,เยื่อ; แผ่นฟิล์ม,
自从,zì cóng,since; ever since,ตั้งแต่,2,5,ตั้งแต่,
自信心,zì xìn xīn,self-confidence,ความเชื่อมั่นในตนเอง,2,6,ความเชื่อมั่นในตนเอง,
自学,zì xué,self-study; to study on one's own,เรียนด้วยตนเอง,2,6,เรียนด้วยตนเอง,
自私,zì sī,selfish; selfishness,เห็นแก่ตัว,2,5,เห็นแก่ตัว,
致富,zhì fù,to become rich,ให้รวยมั่งคั่ง,2,5,ทำให้ร่ำรวย,
舌头,shé tou,tongue,ลิ้น,2,6,ลิ้น,
航运,háng yùn,shipping; transport,การขนส่งทางเรือ,2,6,การขนส่งทางเรือ,
良性,liáng xìng,positive; leading to good consequences,"เชิงบวก, ดี",2,6,"เชิงบวก, ดี",
艰辛,jiān xīn,hardships; arduous,ความยากลำบาก,2,6,ความยากลำบาก,
色,sè,color; look,"สี, รูปลักษณ์",2,3,สี; สีหน้า,
芬芳,fēn fāng,perfume; fragrant,หอม,2,5,หอม,
芭蕾,bā lěi,ballet,บัลเล่ต์,2,6,บัลเล่ต์,
花园,huā yuán,garden; park,สวนดอกไม้,2,3,สวนดอกไม้,
花样,huā yàng,pattern; way of doing something,"รูปแบบ, วิธีการ",2,6,รูปแบบ; วิธีการ,
花纹,huā wén,decorative design,ลวดลายตกแต่ง,2,6,ลวดลายตกแต่ง,
苗条,miáo tiáo,of a woman slim; slender,สูงผอม,2,5,เพรียวบาง,
