hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
提问,tí wèn,to question; to quiz,ถามคำถาม,1,6,ถามคำถาม,
插嘴,chā zuǐ,to interrupt; to butt in,แทรกความ,1,6,พูดแทรก; แทรกบทสนทนา,
插图,chā tú,illustration,ภาพประกอบ,1,5,ภาพประกอบ,
握,wò,to hold; to grasp,"กำ, จับ",1,4,"กำ, จับ",
揣摩,chuǎi mó,to analyze; to try to figure out,พิจารณา,1,6,ตรึกตรอง; คาดเดา,
揭露,jiē lù,to expose; to unmask,เปิดเผย,1,6,เปิดโปง; แฉ,
搜集,sōu jí,to gather; to collect,สะสมรวบรวม,1,6,สะสมรวบรวม,
搞,gǎo,to do; to make,ทำ,1,5,ทำ,
搞鬼,gǎo guǐ,to make mischief; to play tricks,ลวงลวน,1,6,เล่นตุกติก; มีเล่ห์เหลี่ยม,
搬迁,bān qiān,to move; to relocate,ย้ายที่อยู่,1,6,ย้ายที่อยู่,
搭,dā,to put up; to build,สร้างคณะ,1,6,สร้าง; กาง,
搭配,dā pèi,to pair up; to match,จับคู่,1,5,จับคู่,
摄像机,shè xiàng jī,video camera,กล้องวิดีโอ,1,6,กล้องวิดีโอ,
摆,bǎi,to arrange; to exhibit,"จัดวาง, ตั้ง",1,5,"จัดวาง, ตั้ง",
摆脱,bǎi tuō,to break away from; to cast off,"สลัดพ้น, หลุดพ้น",1,5,"สลัดพ้น, หลุดพ้น",
摇晃,yáo huàng,to rock; to shake,"โยกคลอน, สั่นไหว",1,5,"โยกคลอน, สั่นไหว",
摇滚,yáo gǔn,rock 'n' roll; to rock,เพลงร็อก,1,6,เพลงร็อก,
摇篮,yáo lán,cradle,เปลสั่น,1,6,เปล,
摘,zhāi,to take; to select,เก็บ,1,6,เก็บ,
摩擦,mó cā,friction; rubbing,การเสียดสี,1,5,การเสียดสี,
摸索,mō suǒ,to feel about; to grope about,สำรวจด้วยการสัมผัส,1,6,คลำหา; งมหา,
撒,sā,to let go; to cast,ปล่อย,1,5,ปล่อย; โปรย,
撕,sī,to tear,ฉีก,1,5,ฉีก,
撰写,zhuàn xiě,to write; to compose,เขียน,1,6,เรียบเรียง; ประพันธ์,
操纵,cāo zòng,to operate; to control,จัดการ,1,6,ควบคุม; บงการ,
攀,pān,to climb; to implicate,ปีนขึ้น,1,5,ปีนขึ้น,
支付,zhī fù,to pay,จ่ายเงิน,1,5,จ่ายเงิน,
支票,zhī piào,check; cheque,เช็ค,1,5,เช็ค,
收回,shōu huí,to regain; to retake,นำกลับ,1,6,เรียกคืน; นำกลับ,
收看,shōu kàn,to watch,ชม,1,4,ชม,
收视率,shōu shì lǜ,ratings,อัตราการดู,1,6,อัตราการดู,
收费,shōu fèi,to charge a fee,เก็บค่าธรรมเนียม,1,4,เก็บค่าธรรมเนียม,
改动,gǎi dòng,to alter; to modify,เปลี่ยนแปลง,1,6,เปลี่ยนแปลง,
改编,gǎi biān,to adapt; to rearrange,ดัดแปลง,1,6,ดัดแปลง,
攻,gōng,to attack; to accuse,โจมตี,1,6,โจมตี,
攻击,gōng jī,to attack; to accuse,โจมตี,1,5,โจมตี,
放大,fàng dà,to enlarge; to magnify,ขยายใหญ่,1,6,ขยายใหญ่,
政府,zhèng fǔ,government,รัฐบาล,1,5,รัฐบาล,
政策,zhèng cè,policy,นโยบาย,1,5,นโยบาย,
敏锐,mǐn ruì,keen; sharp,"เฉียบแหลม, ไวต่อการรับรู้",1,6,"เฉียบแหลม, ไวต่อการรับรู้",
救援,jiù yuán,to save; to support,ช่วยเหลือ,1,5,กู้ภัย; ช่วยเหลือ,
教养,jiào yǎng,to educate; to bring up,"อบรมเลี้ยงดู, การมีมารยาทดี",1,5,อบรมเลี้ยงดู; การมีมารยาทดี,
散布,sàn bù,to disseminate,ระบาย,1,5,แพร่กระจาย; เผยแพร่,
敬礼,jìng lǐ,to salute; salute,"ทำความเคารพ, วันทยหัตถ์",1,5,"ทำความเคารพ, วันทยหัตถ์",
敬而远之,jìng ér yuǎn zhī,to keep a respectful distance,เคารพจากไกล,1,6,เคารพแต่อยู่ห่างๆ,
敬重,jìng zhòng,to respect deeply; to revere,"เคารพนับถือ, เคารพยำเกรง",1,6,"เคารพนับถือ, เคารพยำเกรง",
敲门,qiāo mén,to knock on a door,เคาะประตู,1,4,เคาะประตู,
整合,zhěng hé,to conform; to integrate,บูรณาการ,1,5,บูรณาการ,
整天,zhěng tiān,all day long; whole day,ทั้งวัน,1,6,ทั้งวัน,
整洁,zhěng jié,neatly; tidy,เรียบร้อย,1,6,เรียบร้อย,
整顿,zhěng dùn,to tidy up; to reorganize,ปรับปรุง,1,6,จัดระเบียบ; สะสาง,
文献,wén xiàn,reference material,เอกสารอ้างอิง,1,5,เอกสารอ้างอิง,
断定,duàn dìng,to conclude; to determine,"สรุปชี้ขาด, ฟันธง",1,5,"สรุปชี้ขาด, ฟันธง",
断断续续,duàn duàn xù xù,intermittent; off and on,"ขาด ๆ หาย ๆ, เป็นพัก ๆ",1,5,"ขาด ๆ หาย ๆ, เป็นพัก ๆ",
断裂,duàn liè,fracture; rupture,แตกหัก,1,6,แตกหัก,
新型,xīn xíng,new type; new kind,ประเภทใหม่,1,6,ประเภทใหม่,
新房,xīn fáng,brand new house; bridal chamber,บ้านใหม่,1,6,บ้านใหม่; ห้องหอ,
新款,xīn kuǎn,new style; latest fashion,แบบใหม่,1,5,แบบใหม่,
新生,xīn shēng,new; newborn,นักเรียนใหม่,1,4,แรกเกิด; นักเรียนใหม่,"EN-GLOSS-BUG: 新生 also means new student/freshman, omitted from English gloss; kept both senses"
方向盘,fāng xiàng pán,steering wheel,พวงมาลัย,1,6,พวงมาลัย,
施行,shī xíng,to put in place; to put into practice,ใช้บังคับ,1,5,ใช้บังคับ,
旅客,lǚ kè,traveler; tourist,นักท่องเที่ยว,1,6,ผู้โดยสาร; นักเดินทาง,
旅程,lǚ chéng,journey; trip,การเดินทาง,1,5,การเดินทาง,
旅行社,lǚ xíng shè,travel agency,บริษัทท่องเที่ยว,1,5,บริษัทท่องเที่ยว,
旋律,xuán lǜ,melody,ทำนอง,1,6,ทำนอง,
旗帜,qí zhì,ensign; flag,ธง,1,6,ธง,
无关紧要,wú guān jǐn yào,indifferent; insignificant,ไม่สำคัญ,1,5,ไม่สำคัญ,
无形,wú xíng,incorporeal; virtual,ไร้ตัวตน,1,5,จับต้องไม่ได้; ไร้รูปร่าง,
无形中,wú xíng zhōng,imperceptibly; virtually,โดยไม่รู้ตัว,1,5,โดยไม่รู้ตัว,
无忧无虑,wú yōu wú lǜ,idiom carefree; without worries,ไม่มีความกังวล,1,6,ไม่มีความกังวล,
无意,wú yì,inadvertent; accidental,โดยไม่ตั้งใจ,1,5,โดยไม่ตั้งใจ,
无所作为,wú suǒ zuò wéi,to achieve nothing; ineffective,ไม่มีความพยายาม,1,6,ทำอะไรไม่เป็นชิ้นเป็นอัน; อยู่ไปวันๆ,
