hanzi,pinyin,english,thai_current,freq,level
新颖,xīn yǐng,new and original; novel,"แปลกใหม่, ริเริ่ม",4,6
无数,wú shù,countless; numberless,นับไม่ถ้วน,4,4
既然,jì rán,since; as,ในเมื่อ,4,4
日记,rì jì,diary,"ไดอารี่, บันทึกประจำวัน",4,4
时光,shí guāng,time; era,เวลา,4,6
时刻,shí kè,time; juncture,"ช่วงเวลา, ขณะ",4,5
时髦,shí máo,in vogue; fashionable,ทันสมัย,4,5
旺,wàng,prosperous; flourishing,เจริญรุ่งเรือง,4,6
明确,míng què,clear-cut; definite,"ชัดเจน, แน่ชัด",4,5
星期,xīng qī,week; day of the week,สัปดาห์,4,1
景象,jǐng xiàng,scene; sight,ทัศนียวิทยา,4,5
望,wàng,to hope; to expect,หวัง; มองไกล,4,4
未必,wèi bì,not necessarily; maybe not,ไม่จำเป็นเสมอไป,4,5
本领,běn lǐng,skill; ability,"ความสามารถ, ฝีมือ",4,5
权力,quán lì,power; authority,อำนาจ,4,5
枚,méi,(classifier for small objects),ตัวนับเหรียญ,4,5
果实,guǒ shí,fruit,ผลไม้,4,6
查,chá,to research; to check,"ตรวจสอบ, ค้นหา",4,3
树林,shù lín,woods; forest; grove,ซู่หลิน (เขตในนิวไทเป),4,4
树枝,shù zhī,branch; twig,กิ่งไม้,4,5
格外,gé wài,especially; extra,"เป็นพิเศษ, อย่างยิ่ง",4,5
梨,lí,pear,ลูกแพร์,4,5
欺骗,qī piàn,to deceive; to cheat,หลอกลวง,4,5
歌,gē,song; to sing,เพลง,4,2
步入,bù rù,to step into; to enter,"ก้าวเข้า, เข้าสู่",4,4
水壶,shuǐ hú,kettle; canteen,กระติกน้ำ,4,5
汉字,hàn zì,Chinese character,ตัวอักษรจีน,4,2
池子,chí zi,pond; bathhouse pool,บ่อเก็บน้ำ,4,5
泪水,lèi shuǐ,teardrop; tears,น้ำตา,4,6
活力,huó lì,energy; vitality,พลังชีวิต,4,5
洽谈,qià tán,to discuss,อภิปราย,4,6
浮,fú,to float; superficial,ลอย,4,6
海外,hǎi wài,overseas; abroad,ต่างประเทศ,4,6
消化,xiāo huà,to digest,ย่อยอาหาร,4,5
消耗,xiāo hào,to consume; to use up,"สิ้นเปลือง, ใช้ไป",4,5
深受,shēn shòu,to receive in no small measure,ได้รับ...อย่างลึกซึ้ง,4,4
渔民,yú mín,fisherman; fisher folk,ชาวประมง,4,6
演,yǎn,to perform; to stage,"พัฒนา, วิวัฒน์",4,4
激励,jī lì,to encourage; to urge,"กระตุ้น, ให้กำลังใจ",4,5
火山,huǒ shān,volcano,ภูเขาไฟ,4,6
灯光,dēng guāng,stage lighting; light,แสงสว่าง,4,5
灰心,huī xīn,to lose heart; to be discouraged,"ท้อแท้, หมดกำลังใจ",4,5
灵感,líng gǎn,creative inspiration,แรงบันดาลใจ,4,6
照样,zhào yàng,as before; same as usual,"เหมือนเดิม, ตามเคย",4,6
照片,zhào piān,photograph,"รูปถ่าย, ภาพถ่าย",4,3
照相,zhào xiàng,to take a photograph,ถ่ายรูป,4,4
爬,pá,to crawl; to climb,คลาน; ปีน,4,3
牌,pái,signboard; plaque,"ป้าย, แผ่นป้าย",4,5
特,tè,special; unique,พิเศษ,4,3
特意,tè yì,specially; intentionally,ตั้งใจเป็นพิเศษ,4,5
犹如,yóu rú,similar to; like,เหมือน,4,6
玩具,wán jù,plaything; toy,ของเล่น,4,5
环保,huán bǎo,environmental protection,การปกป้องสิ่งแวดล้อม,4,4
珍贵,zhēn guì,precious,มีค่า,4,6
班,bān,class (in school),ชั้นเรียน,4,3
瓦,wǎ,roof tile,กระเบื้อง,4,5
用处,yòng chǔ,usefulness,ประโยชน์,4,4
用来,yòng lái,to be used for,ใช้สำหรับ,4,3
用途,yòng tú,use; application,การใช้งาน,4,5
电子邮件,diàn zi yóu jiàn,email,อีเมล,4,3
男女,nán nǚ,male-female; male and female,ชายหญิง,4,5
男子,nán zi,a man; a male,ชายชน,4,6
男性,nán xìng,the male sex; a male,เพศชาย,4,5
界,jiè,boundary; border,พรมแดน,4,6
登山,dēng shān,to climb a mountain; climbing,ปีนเขา,4,6
的确,dí què,really; indeed,"แน่แท้, จริงๆ",4,6
皇上,huáng shàng,the emperor; Your Majesty,พระจักรพรรดิ,4,6
皮,pí,skin; leather; peel,หนังสัตว์,4,4
目的地,mù dì dì,destination,จุดหมายปลายทาง,4,4
相比,xiāng bǐ,to compare,เมื่อเทียบกับ,4,4
看上去,kàn shàng qù,it would appear; it seems,ดูเหมือนว่า,4,3
看待,kàn dài,to look upon; to regard,"มองว่า, ปฏิบัติต่อ",4,5
看起来,kàn qǐ lái,seemingly,ดูเหมือน,4,3
眨眼,zhǎ yǎn,to blink; to wink,กระพริบตา,4,6
矿泉水,kuàng quán shuǐ,mineral water,"น้ำแร่, น้ำแร่ธรรมชาติ",4,4
碗,wǎn,bowl,"ชาม, ถ้วย",4,3
碰,pèng,to touch; to meet with,ชน,4,6
神话,shén huà,legend; fairy tale,"เทพนิยาย, ตำนาน",4,5
秋季,qiū jì,autumn; fall,ฤดูใบไม้ร่วง,4,3
租,zū,to hire; to rent,เช่า,4,4
空白,kòng bái,blank space,ช่องว่าง,4,6
立即,lì jí,immediately,ทันที,4,5
笑容,xiào róng,smile; smiling expression,ยิ้ม,4,5
笔,bǐ,pen; writing brush,ปากกา,4,5
笔记,bǐ jì,to take down; notes,"บันทึก, โน้ต",4,4
笔记本,bǐ jì běn,notebook; computing laptop,สมุดจด,4,3
等于,děng yú,to equal; to be tantamount to,เท่ากับ,4,5
等候,děng hòu,to wait; to wait for,รออยู่,4,6
等到,děng dào,to wait until; by the time when,"รอจนกระทั่ง, พอถึงตอนที่",4,3
答应,dā yìng,to answer; to respond,ตอบสนอง,4,5
算,suàn,to calculate; to count as,"นับ, ถือว่า",4,4
精华,jīng huá,essence; the best part,"แก่นสาร, หัวกะทิ",4,6
精英,jīng yīng,cream; elite,บุคลากรชั้นแนว,4,6
糊涂,hú tú,muddled; silly,"งงงวย, สับสน",4,5
糟糕,zāo gāo,too bad; how terrible,"แย่, ยุ่งแล้ว",4,5
紧,jǐn,tight; urgent,แน่น,4,5
纬度,wěi dù,latitude,เส้นรุ้ง,4,6
组织,zǔ zhī,to organize; organization,จัดตั้ง; องค์กร,4,4
细,xì,thin; fine,เล็ก,4,4
细节,xì jié,details; particulars,รายละเอียด,4,5
细菌,xì jūn,bacterium; germ,เชื้อโรค,4,6
终究,zhōng jiū,in the end; after all,"ในที่สุด, ท้ายที่สุด",4,6
给予,jǐ yǔ,literary to give; to accord,"มอบให้, ให้",4,5
绝对,jué duì,absolute; unconditional,"อย่างเด็ดขาด, สัมบูรณ์",4,5
继承,jì chéng,to inherit; to succeed to,สืบทอด,4,6
综合,zōng hé,comprehensive; composite,รวมเอา,4,6
绿,lǜ,green,สีเขียว,4,3
绿色,lǜ sè,green,สีเขียว,4,3
绿茶,lǜ chá,green tea,ชาเขียว,4,3
缆车,lǎn chē,cable car,รถไฟเคเบิล,4,6
网球,wǎng qiú,tennis; tennis ball,เทนนิส,4,4
美食,měi shí,culinary delicacy; fine food,"อาหารอร่อย, ของดี",4,4
