hanzi,pinyin,english,thai_current,freq,level
中国画,zhōng guó huà,Chinese painting,จิตรกรรมจีน,4,5
主持人,zhǔ chí rén,host; presenter,ผู้ดำเนินรายการ,4,5
主题,zhǔ tí,theme; subject,หัวข้อ,4,6
争取,zhēng qǔ,to fight for; to strive for,"มุ่งมั่นให้ได้มา, ขวนขวาย",4,5
交给,jiāo gěi,to give; to deliver,"ส่งมอบ, ให้",4,4
今后,jīn hòu,hereafter; henceforth,"ต่อจากนี้, ในภายหน้า",4,4
介于,jiè yú,between; intermediate,ระหว่าง,4,6
从此,cóng cǐ,from now on; since then,"นับแต่นั้น, ตั้งแต่นั้นมา",4,5
代价,dài jià,price; cost,ค่าใช้จ่าย,4,6
众多,zhòng duō,numerous,มากมาย,4,4
优势,yōu shì,superiority; dominance,ความเหนือกว่า,4,5
传说,chuán shuō,legend; folk tale,"ตำนาน, เรื่องเล่า",4,5
传递,chuán dì,to transmit; to pass on to someone else,ส่งต่อ,4,6
伤,shāng,to injure; injury,บาดเจ็บ,4,5
似的,shì de,seems as if; rather like,เหมือนว่า,4,6
体会,tǐ huì,to realize through experience,ความสัมผัส,4,5
依赖,yī lài,to depend on; to be dependent on,"พึ่งพา, อาศัย",4,5
倍,bèi,"two, three etc -fold; times",เท่า,4,5
倘若,tǎng ruò,if; supposing,"ถ้าหาก, สมมติว่า",4,6
借助,jiè zhù,to draw support from; with the help of,ด้วยความช่วยเหลือ,4,5
假,jiǎ,fake; false,"ปลอม, เท็จ",4,4
假如,jiǎ rú,if,"ถ้าหาก, สมมติว่า",4,5
停止,tíng zhǐ,to stop; to halt,"หยุด, ยับยั้ง",4,4
停车,tíng chē,to pull up; to park,จอดรถ,4,4
停车场,tíng chē chǎng,parking lot; car park,ที่จอดรถ,4,4
充实,chōng shí,rich; full,อุดมไปด้วย,4,6
克服,kè fú,try to overcome; to conquer,"เอาชนะ, ฟันฝ่า",4,5
全世界,quán shì jiè,worldwide; entire world,ทั่วโลก,4,4
全新,quán xīn,all new; completely new,ใหม่เอี่ยม,4,6
全面,quán miàn,all-around; comprehensive,"ครอบคลุม, ครบถ้วน",4,5
其次,qí cì,next; secondly,"ลำดับถัดมา, รองลงมา",4,4
具备,jù bèi,to possess; to have,มี,4,5
再次,zài cì,once more; once again,อีกครั้ง,4,4
凉,liáng,cool; cold,"เย็น, ไม่ร้อน",4,4
凸显,tū xiǎn,to stand out clearly; to make prominent,"เน้นให้เด่นชัด, ทำให้โดดเด่น",4,6
出任,chū rèn,to take up a post; to start in a new job,บรรจุแต่งตั้ง,4,5
出席,chū xí,to attend; to participate,เข้าร่วม (ประชุม/งาน),4,5
出门,chū mén,to go out; to leave home,"ออกจากบ้าน, ออกไปข้างนอก",4,3
分享,fēn xiǎng,to share,แบ่งปัน,4,5
分解,fēn jiě,to resolve; to decompose,"แยกสลาย, ย่อยสลาย",4,5
创,chuàng,to create; to initiate,"สร้าง, ริเริ่ม",4,6
创意,chuàng yì,creative; creativity,ความคิดสร้างสรรค์,4,6
创新,chuàng xīn,to bring forth new ideas; innovation,นวัตกรรม,4,6
初,chū,at first; initially,"เริ่มต้น, ในตอนแรก",4,5
刮风,guā fēng,to be windy,ลมพัด,4,3
制成,zhì chéng,to manufacture; to turn out,ผลิตออกมา,4,6
刻苦,kè kǔ,hardworking; assiduous,"ขยันขันแข็ง, มานะ",4,5
剩,shèng,to remain; to be left,เหลือ,4,4
加以,jiā yǐ,formal to apply; literary moreover,นอกจากนี้,4,5
动机,dòng jī,motive; motivation,แรงจูงใจ,4,6
助理,zhù lǐ,assistant,ผู้ช่วย,4,5
包裹,bāo guǒ,to wrap up; to bind up,"พัสดุ, ห่อ",4,5
化石,huà shí,fossil,ฟอสซิล,4,6
区,qū,area; region,พื้นที่,4,4
半天,bàn tiān,half of the day; a long time,ครึ่งวัน,4,3
半途而废,bàn tú ér fèi,to give up halfway,ล้มเลิกกลางคัน,4,5
华丽,huá lì,gorgeous,"หรูหรา, งดงามอลังการ",4,6
南北,nán běi,north and south; north to south,เหนือใต้,4,4
占有,zhàn yǒu,to have; to own,ครอบครอง,4,6
原本,yuán běn,originally; the original,ดั้งเดิม,4,5
去世,qù shì,to pass away; to die,เสียชีวิต,4,5
参与,cān yù,to participate,"มีส่วนร่วม, เข้าร่วม",4,5
双方,shuāng fāng,bilateral; both sides,ทั้งสองฝ่าย,4,5
发达,fā dá,well-developed; flourishing,พัฒนา,4,5
受不了,shòu bù liǎo,unbearable; unable to endure,ทนไม่ไหว,4,4
口袋,kǒu dài,pocket; bag,กระเป๋า,4,5
各个,gè gè,every; various,แต่ละ,4,6
各位,gè wèi,everybody; all,ทุกท่าน,4,4
后者,hòu zhě,the latter,ผู้หลัง,4,5
后面,hòu miàn,the back; the rear,"ข้างหลัง, ด้านหลัง",4,1
启发,qǐ fā,to enlighten; to explain,"จุดประกาย, อธิบาย",4,5
启示,qǐ shì,to reveal; to enlighten,เปิดเผย,4,6
呼吸,hū xī,to breathe,หายใจ,4,6
咬,yǎo,to bite; to nip,กัด,4,5
售价,shòu jià,selling price,ราคาขาย,4,6
商业,shāng yè,business; trade,"ธุรกิจ, การค้า",4,5
喜悦,xǐ yuè,happy; joyous,ความปีติยินดี,4,6
嗓子,sǎng zi,throat; voice,"ลำคอ, เสียง",4,5
嘴,zuǐ,mouth; beak,ปาก,4,3
器官,qì guān,physiology organ; apparatus,อวัยวะ,4,6
四,sì,four; 4,สี่,4,1
围墙,wéi qiáng,perimeter wall; fence,กำแพง,4,5
图画,tú huà,drawing; picture,"ภาพวาด, รูปภาพ",4,5
在乎,zài hū,to care about; to mind,สนใจ,4,5
在意,zài yì,to care about; to mind,ใจใส่,4,6
场合,chǎng hé,situation; occasion,"โอกาส, สถานการณ์",4,5
场所,chǎng suǒ,location; place,สถานที่,4,5
场面,chǎng miàn,scene; spectacle,"ฉาก, บรรยากาศ (ของงาน)",4,6
坑,kēng,pit; hollow,หลุม,4,5
坚定,jiān dìng,firm; steady,แข็งแกร่ง,4,6
境界,jìng jiè,boundary; state,"ขอบเขต, ระดับขั้น",4,6
墙壁,qiáng bì,wall,ผนัง,4,5
壶,hú,pot; classifier for bottled liquid,หม้อ,4,5
处境,chǔ jìng,situation,สถานการณ์,4,6
夜晚,yè wǎn,night,กลางคืน,4,6
大地,dà dì,earth; mother earth,พื้นโลก,4,6
大学生,dà xué shēng,university student; college student,นักศึกษา,4,4
大面积,dà miàn jī,large area,พื้นที่กว้างใหญ่,4,6
夫妻,fū qī,husband and wife; married couple,"สามีภรรยา, คู่สมรส",4,3
头部,tóu bù,head,ส่วนหัว,4,5
