hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
漫画,màn huà,caricature; cartoon,"การ์ตูน, ลายเส้น",6,6,การ์ตูน; ภาพล้อ,Replaced ลายเส้น (linework) with ภาพล้อ (caricature) to match the EN 'caricature; cartoon'.
激发,jī fā,to arouse; to stimulate,"กระตุ้น, ปลุกให้ตื่น",6,5,"กระตุ้น, ปลุกให้ตื่น",
灵敏,líng mǐn,smart; clever,"ว่องไว, ไว",6,6,"ว่องไว, ไว","EN-GLOSS-BUG: 灵敏 = sensitive/responsive/agile (ว่องไว/ไว), not 'smart; clever' (that's 聪明). Thai follows the real sense."
热心,rè xīn,enthusiastic; ardent,"กระตือรือร้น, ใจดี",6,5,"กระตือรือร้น, มีน้ำใจ",热心 carries a warm-hearted/eager-to-help nuance; มีน้ำใจ fits better than ใจดี.
热爱,rè ài,to love ardently; to adore,รักอย่างแรงกล้า,6,5,รักอย่างแรงกล้า,
燃烧,rán shāo,to ignite; to combust,"เผาไหม้, ลุกไหม้",6,6,"เผาไหม้, ลุกไหม้",
爸,bà,father; dad,พ่อ,6,3,พ่อ,
独,dú,alone; independent,"ลำพัง, เป็นอิสระ",6,6,"ลำพัง, เป็นอิสระ",
独特,dú tè,unique; distinctive,"มีเอกลักษณ์, โดดเด่นเฉพาะตัว",6,5,"มีเอกลักษณ์, โดดเด่นเฉพาะตัว",
玉米,yù mǐ,corn; maize,ข้าวโพด,6,5,ข้าวโพด,
现代,xiàn dài,modern; contemporary,ทันสมัย; สมัยใหม่,6,4,ทันสมัย; สมัยใหม่,
理,lǐ,reason; to manage,เหตุผล; จัดการ; ลายเนื้อ(ไม้),6,4,เหตุผล; จัดการ,"Trimmed third sense ลายเนื้อไม้ (wood grain), out of the reason;manage gloss."
瓶子,píng zi,bottle,ขวด,6,4,ขวด,
生理,shēng lǐ,physiology,สรีรวิทยา,6,6,สรีรวิทยา,
用于,yòng yú,to use in; to use on,ใช้สำหรับ,6,5,ใช้สำหรับ,
用力,yòng lì,to exert oneself physically,ออกแรง,6,4,ออกแรง,
电,diàn,electricity,ไฟฟ้า,6,2,ไฟฟ้า,
留,liú,to leave; to retain,"เก็บไว้, ทิ้งไว้",6,4,"เก็บไว้, ทิ้งไว้",
疲劳,pí láo,fatigue; wearily,"เหนื่อยล้า, อ่อนเพลีย",6,5,"เหนื่อยล้า, อ่อนเพลีย",
疼,téng,it hurts; sore,"เจ็บ, ปวด",6,3,"เจ็บ, ปวด",
疼痛,téng tòng,pain; of a body part to be painful,"ปวด, เจ็บ",6,6,"ปวด, เจ็บ",
病毒,bìng dú,virus,ไวรัส,6,5,ไวรัส,
白,bái,white; in vain,"สีขาว; เปล่าๆ, ฟรี",6,2,"สีขาว; เปล่าๆ, ฟรี",
眼前,yǎn qián,before one's eyes; now,ตรงหน้า; ขณะนี้,6,4,ตรงหน้า; ขณะนี้,
着急,zháo jí,to worry; to feel anxious,"ร้อนใจ, กังวล, รีบร้อน",6,3,"ร้อนใจ, กังวล, รีบร้อน",
矛盾,máo dùn,contradiction; conflicting views,ความขัดแย้ง; ขัดแย้งกัน,6,5,ความขัดแย้ง; ขัดแย้งกัน,
短,duǎn,short; brief,สั้น,6,3,สั้น,
破坏,pò huài,destruction; damage,ทำลาย; การทำลาย,6,5,ทำลาย; การทำลาย,
硬盘,yìng pán,hard disk,ฮาร์ดดิสก์,6,5,ฮาร์ดดิสก์,
确定,què dìng,definite; certain,"กำหนดแน่นอน, ยืนยัน; แน่ใจ",6,5,"กำหนดแน่นอน, ยืนยัน; แน่ใจ",
碎,suì,broken; to break into pieces,"แตกสลาย, ชิ้นส่วน",6,5,"แตก, แตกละเอียด","Replaced ชิ้นส่วน (=parts, a noun) with แตกละเอียด; 碎 = shattered/smashed to bits."
种植,zhòng zhí,to plant; to grow,"ปลูก, เพาะปลูก",6,5,"ปลูก, เพาะปลูก",
科技,kē jì,science and technology,วิทยาศาสตร์และเทคโนโลยี,6,4,วิทยาศาสตร์และเทคโนโลยี,
稍微,shāo wēi,a little bit,"เล็กน้อย, นิดหน่อย",6,4,"เล็กน้อย, นิดหน่อย",
立,lì,to stand; to establish,"ยืน, ตั้ง",6,6,"ยืน, ตั้ง",
笨,bèn,stupid; foolish,"โง่, เซ่อ",6,4,"โง่, เซ่อ",
策略,cè lüè,strategy; tactics,"ยุทธศาสตร์, กลวิธี",6,6,"ยุทธศาสตร์, กลวิธี",
米饭,mǐ fàn,cooked rice,ข้าวสวย,6,1,ข้าวสวย,
粮食,liáng shí,foodstuff; cereals,"ธัญพืช, เสบียงอาหาร",6,5,"ธัญพืช, เสบียงอาหาร",
精美,jīng měi,exquisite; elegant,ประณีตงดงาม,6,5,ประณีตงดงาม,
精通,jīng tōng,to be proficient in; to master,"เชี่ยวชาญ, ชำนาญ",6,6,"เชี่ยวชาญ, ชำนาญ",
素,sù,plain; element,เรียบง่าย; ธาตุ,6,6,เรียบง่าย; ธาตุ,
素质,sù zhì,inner quality; basic essence,"คุณภาพ, ธรรมชาติ",6,5,"คุณภาพ, คุณสมบัติ",ธรรมชาติ (nature) imprecise; 素质 = quality/caliber of a person (คุณภาพ/คุณสมบัติ).
绝望,jué wàng,to despair; to give up all hope,สิ้นหวัง,6,5,สิ้นหวัง,
统一,tǒng yī,to unify; to integrate,"รวมเป็นหนึ่ง, รวมชาติ; เป็นเอกภาพ",6,5,"รวมเป็นหนึ่ง, รวมชาติ; เป็นเอกภาพ",
网上,wǎng shàng,online,"บนอินเทอร์เน็ต, ออนไลน์",6,3,"บนอินเทอร์เน็ต, ออนไลน์",
自动,zì dòng,automatic; voluntarily,อัตโนมัติ; โดยสมัครใจ,6,5,อัตโนมัติ; โดยสมัครใจ,
至今,zhì jīn,so far; to this day,จนถึงปัจจุบัน,6,5,จนถึงปัจจุบัน,
至少,zhì shǎo,at least; to say the least,อย่างน้อย,6,4,อย่างน้อย,
艰难,jiān nán,difficult; hard,ยากลำบาก,6,5,ยากลำบาก,
花卉,huā huì,flowers and plants,"ดอกไม้, พืชดอก",6,6,"ดอกไม้, พืชดอก",
苦,kǔ,bitter; hardship,ขม; ลำบาก,6,4,ขม; ลำบาก,
草,cǎo,grass; straw,"หญ้า, ฟาง",6,3,หญ้า; ฟาง,grass and straw are distinct referents -> '; '.
萝卜,luó bo,"radish, esp. daikon",หัวไชเท้า,6,6,หัวไชเท้า,
虚心,xū xīn,open-minded; humble,"ถ่อมตน, เปิดใจรับฟัง",6,5,"ถ่อมตน, เปิดใจรับฟัง",
虽,suī,although; even though,ถึงแม้ว่า,6,5,ถึงแม้ว่า,
血液,xuè yè,blood,เลือด,6,6,เลือด,
装修,zhuāng xiū,to decorate; interior decoration,"ตกแต่งภายใน, รีโนเวท",6,5,"ตกแต่งภายใน, รีโนเวท",
观点,guān diǎn,point of view; viewpoint,"มุมมอง, ความคิดเห็น",6,5,"มุมมอง, ความคิดเห็น",
规范,guī fàn,norm; standard,"มาตรฐาน, บรรทัดฐาน",6,6,"มาตรฐาน, บรรทัดฐาน",
解,jiě,to divide; to break up,"แตก, แยก",6,3,"แตก, แยก",
记住,jì zhù,to remember; to bear in mind,"จำไว้, จดจำ",6,3,"จำไว้, จดจำ",
记载,jì zǎi,to write down; to record,"บันทึก, จดบันทึก",6,5,"บันทึก, จดบันทึก",
评价,píng jià,to evaluate; to assess,"ประเมิน, การประเมินค่า",6,5,"ประเมิน, การประเมินค่า",
询问,xún wèn,to inquire,สอบถาม,6,5,สอบถาม,
说法,shuō fa,way of saying something; statement,"วิธีการพูด, ความเห็น",6,4,"วิธีการพูด, ความเห็น",
课,kè,subject; course,"วิชา, บทเรียน, คาบเรียน",6,2,"วิชา, บทเรียน, คาบเรียน",
象征,xiàng zhēng,symbol; emblem,"สัญลักษณ์, เป็นสัญลักษณ์ของ",6,6,"สัญลักษณ์, เป็นสัญลักษณ์ของ",
购买,gòu mǎi,to purchase; to buy,"ซื้อ, จัดซื้อ",6,4,"ซื้อ, จัดซื้อ",
资金,zī jīn,funds; capital,เงินทุน,6,5,เงินทุน,
赚钱,zhuàn qián,to earn money; moneymaking,หาเงิน,6,4,หาเงิน,
走进,zǒu jìn,to enter; to step into,เดินเข้าไป,6,5,เดินเข้าไป,
足够,zú gòu,enough; sufficient,เพียงพอ,6,5,เพียงพอ,
足迹,zú jì,footprint; track,"รอยเท้า, ร่องรอย",6,6,"รอยเท้า, ร่องรอย",
躺,tǎng,to recline; to lie down,"นอนลง, เอนตัว",6,4,"นอนลง, เอนตัว",
轻,qīng,light; easy,เบา; ง่าย,6,4,เบา; ง่าย,
过于,guò yú,excessively; too,มากเกินไป,6,5,มากเกินไป,
过来,guò lái,to come over; to manage,"เข้ามา, ผ่านมา(ทางนี้)",6,3,"เข้ามา, ผ่านมา(ทางนี้)",
运气,yùn qì,luck,โชค,6,5,โชค,
运河,yùn hé,canal,คลองขนส่ง,6,6,คลองขนส่ง,
运用,yùn yòng,to use; to put to use,"นำมาใช้, ประยุกต์ใช้",6,6,"นำมาใช้, ประยุกต์ใช้",
迷路,mí lù,to lose the way; lost,หลงทาง,6,4,หลงทาง,
退休,tuì xiū,to retire; to go into retirement,เกษียณ,6,5,เกษียณ,
逃避,táo bì,to escape; to evade,"หลบหนี, หลีกเลี่ยง",6,5,"หลบหนี, หลีกเลี่ยง",
道德,dào dé,virtue; morality,"ศีลธรรม, จริยธรรม",6,6,"ศีลธรรม, จริยธรรม",
道路,dào lù,road; path,"ถนนหนทาง, เส้นทาง",6,4,"ถนนหนทาง, เส้นทาง",
部,bù,ministry; department,"กระทรวง, แผนก",6,4,"กระทรวง, แผนก",
重,zhòng,heavy; serious,"หนัก; สำคัญ; (chóng) ซ้ำ, อีกครั้ง",6,4,หนัก; สำคัญ,"Trimmed the chóng reading (ซ้ำ/again) — a different pronunciation, out of the zhòng 'heavy; serious' gloss."
钢琴,gāng qín,piano,เปียโน,6,4,เปียโน,
阻止,zǔ zhǐ,to prevent; to block,"ขัดขวาง, ยับยั้ง",6,5,"ขัดขวาง, ยับยั้ง",
阿姨,ā yí,maternal aunt; step-mother,"ป้า, น้า(หญิง); พี่เลี้ยงเด็ก",6,3,"ป้า, น้า(หญิง); พี่เลี้ยงเด็ก","EN-GLOSS-BUG: 阿姨 = auntie / nanny-helper, not 'step-mother' (that's 继母). Thai keeps the real senses (aunt; nanny)."
非,fēi,not; non-,"ไม่ใช่, มิ",6,5,"ไม่ใช่, มิ",
鞋,xié,shoe,รองเท้า,6,3,รองเท้า,
预习,yù xí,to prepare a lesson,เตรียมบทเรียนล่วงหน้า,6,4,เตรียมบทเรียนล่วงหน้า,
餐厅,cān tīng,dining hall; dining room,"ห้องอาหาร, ภัตตาคาร",6,4,"ห้องอาหาร, ภัตตาคาร",
饼干,bǐng gān,biscuit; cracker,"ขนมปังกรอบ, คุกกี้",6,4,"ขนมปังกรอบ, คุกกี้",
高级,gāo jí,high level; high grade,"ระดับสูง, ชั้นสูง",6,4,"ระดับสูง, ชั้นสูง",
黄色,huáng sè,yellow; vulgar,สีเหลือง,6,2,สีเหลือง; ลามก,Added the distinct figurative sense the EN lists (vulgar/pornographic).
鼻子,bí zi,nose,จมูก,6,3,จมูก,
一道,yī dào,together,"ด้วยกัน, พร้อมกัน",5,5,"ด้วยกัน, พร้อมกัน",
万,wàn,ten thousand,หมื่น,5,3,หมื่น,
上次,shàng cì,last time,"คราวที่แล้ว, ครั้งก่อน",5,3,"คราวที่แล้ว, ครั้งก่อน",
上涨,shàng zhǎng,to rise; to go up,"เพิ่มขึ้น, สูงขึ้น",5,5,"เพิ่มขึ้น, สูงขึ้น",
下属,xià shǔ,subordinate; underling,ผู้ใต้บังคับบัญชา,5,6,ผู้ใต้บังคับบัญชา,
下面,xià miàn,below; under,"ข้างล่าง, ด้านล่าง",5,1,"ข้างล่าง, ด้านล่าง",
不如,bù rú,not equal to; not as good as,"สู้...ไม่ได้, ไม่เท่า",5,5,"สู้...ไม่ได้, ไม่เท่า",
不宜,bù yí,not suitable; inadvisable,"ไม่เหมาะที่จะ, ไม่ควร",5,5,"ไม่เหมาะที่จะ, ไม่ควร",
不解,bù jiě,to not understand; to be puzzled by,"ไม่เข้าใจ, งง",5,5,"ไม่เข้าใจ, งง",
不论,bù lùn,whatever; no matter what,ไม่ว่าจะ...,5,5,ไม่ว่าจะ...,
中心,zhōng xīn,center; heart,"ศูนย์กลาง, ใจกลาง",5,5,"ศูนย์กลาง, ใจกลาง",
中间,zhōng jiān,the middle; the inside,ตรงกลาง; ระหว่าง,5,3,ตรงกลาง; ระหว่าง,
临时,lín shí,as the time draws near; at the last moment,"ชั่วคราว, กะทันหัน",5,5,"ชั่วคราว, กะทันหัน",
举,jǔ,to lift; to hold up,"ยก, ชู",5,5,"ยก, ชู",
举行,jǔ xíng,to hold,"จัด(งาน/พิธี), จัดขึ้น",5,3,"จัด(งาน/พิธี), จัดขึ้น",
之外,zhī wài,outside; excluding,"นอกจาก, ภายนอก",5,4,"นอกจาก, ภายนอก",
乘客,chéng kè,passenger,ผู้โดยสาร,5,4,ผู้โดยสาร,
乙,yǐ,second in order (like grade B),ลำดับที่สอง (ในระบบสิบก้านฟ้า),5,6,ลำดับที่สอง (ในระบบสิบก้านฟ้า),
书法,shū fǎ,calligraphy; handwriting,ศิลปะตัวอักษร,5,6,ศิลปะตัวอักษร,
二氧化碳,èr yǎng huà tàn,carbon dioxide CO2,คาร์บอนไดออกไซด์,5,6,คาร์บอนไดออกไซด์,
交,jiāo,to hand over; to make friends,"ส่งมอบ, ยื่น; คบหา",5,4,"ส่งมอบ, ยื่น; คบหา",
交朋友,jiāo péng yǒu,to make friends,คบเพื่อน,5,4,คบเพื่อน,
交际,jiāo jì,communication; social intercourse,"การสื่อสาร, ความสัมพันธ์ระหว่างคน",5,5,"การสื่อสาร, ความสัมพันธ์ระหว่างคน",
