hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
宠物,chǒng wù,house pet,สัตว์เลี้ยง,15,5,สัตว์เลี้ยง,
家庭,jiā tíng,family; household,ครอบครัว,15,5,ครอบครัว,
座位,zuò wèi,seat,ที่นั่ง,15,4,ที่นั่ง,
得意,dé yì,proud of oneself; pleased with oneself,"ภาคภูมิใจ, ลำพองใจ",15,4,"ภาคภูมิใจ, ลำพองใจ",
必须,bì xū,to have to; must,"ต้อง, จำเป็นต้อง",15,3,"ต้อง, จำเป็นต้อง",
想法,xiǎng fǎ,way of thinking; opinion,"ความคิด, มุมมอง",15,4,"ความคิด, มุมมอง",
感动,gǎn dòng,to move; to touch,"ซาบซึ้ง, ประทับใจ",15,4,"ซาบซึ้ง, ประทับใจ",
抽烟,chōu yān,to smoke,สูบบุหรี่,15,4,สูบบุหรี่,
掌握,zhǎng wò,to grasp; to control,"เชี่ยวชาญ, ควบคุม, จับใจความ",15,5,เชี่ยวชาญ; ควบคุม,
接受,jiē shòu,to accept; to acquiesce,"ยอมรับ, รับ",15,4,"ยอมรับ, รับ",
提醒,tí xǐng,to remind; to call attention to,"เตือน, เตือนให้นึกถึง",15,4,"เตือน, เตือนให้นึกถึง",
效果,xiào guǒ,result; effect,"ผล, ประสิทธิผล",15,4,"ผล, ประสิทธิผล",
方面,fāng miàn,respect; aspect,"ด้าน, แง่มุม",15,4,"ด้าน, แง่มุม",
既,jì,already; since; (既…又 both…and),ทั้ง...; ในเมื่อ,15,4,ทั้ง...; ในเมื่อ,
时尚,shí shàng,fashion; fad,"แฟชั่น, ทันสมัย",15,5,"แฟชั่น, ทันสมัย",
最近,zuì jìn,recently; soon,"เร็วๆ นี้, เมื่อเร็วๆ นี้",15,3,"เร็วๆ นี้, เมื่อเร็วๆ นี้",
沟通,gōu tōng,to communicate; to link up,"สื่อสาร, ทำความเข้าใจกัน",15,5,"สื่อสาร, ทำความเข้าใจกัน",
清楚,qīng chǔ,clear; distinct,ชัดเจน,15,3,ชัดเจน,
爸爸,bà bà,father; dad,พ่อ,15,1,พ่อ,
相信,xiāng xìn,to believe,"เชื่อ, เชื่อมั่น",15,3,"เชื่อ, เชื่อมั่น",
看病,kàn bìng,to visit a doctor; to see a patient,ไปหาหมอ; ตรวจรักษา(คนไข้),15,4,ไปหาหมอ; ตรวจรักษา(คนไข้),
看见,kàn jiàn,to see; to catch sight of,"เห็น, มองเห็น",15,1,"เห็น, มองเห็น",
积累,jī lěi,to accumulate; accumulation,สะสม; การสะสม,15,4,สะสม; การสะสม,
空气,kōng qì,air; atmosphere,อากาศ,15,4,อากาศ,
突然,tū rán,sudden; abrupt,"ทันใดนั้น, กะทันหัน",15,3,"ทันใดนั้น, กะทันหัน",
篮球,lán qiú,basketball,บาสเกตบอล,15,2,บาสเกตบอล,
约会,yuē huì,appointment; engagement,"นัดหมาย, เดต",15,4,"นัดหมาย, เดต",
结婚,jié hūn,to marry; to get married,แต่งงาน,15,3,แต่งงาน,
考虑,kǎo lǜ,to think over; to consider,"พิจารณา, คิดทบทวน",15,4,"พิจารณา, คิดทบทวน",
职业,zhí yè,occupation; profession,อาชีพ,15,4,อาชีพ,
联系,lián xì,connection; contact,ติดต่อ; การติดต่อ,15,4,ติดต่อ; การติดต่อ,
航班,háng bān,scheduled flight; sailing,เที่ยวบิน,15,4,เที่ยวบิน,
葡萄,pú táo,grape,องุ่น,15,3,องุ่น,
记者,jì zhě,reporter; journalist,นักข่าว,15,4,นักข่าว,
足球,zú qiú,soccer; football,ฟุตบอล,15,2,ฟุตบอล,
送给,sòng gěi,to send; to give as a present,"มอบให้, ส่งให้",15,3,"มอบให้, ส่งให้",
钥匙,yào shi,key,กุญแจ,15,4,กุญแจ,
青年,qīng nián,youth; youthful years,"คนหนุ่มสาว, เยาวชน",15,5,"คนหนุ่มสาว, เยาวชน",
马上,mǎ shàng,at once; right away,"ทันที, เดี๋ยวนี้",15,3,"ทันที, เดี๋ยวนี้",
丈夫,zhàng fū,husband,สามี,14,2,สามี,
不再,bù zài,no more; no longer,ไม่...อีกต่อไป,14,4,ไม่...อีกต่อไป,
不够,bù gòu,not enough; insufficient,"ไม่พอ, ไม่เพียงพอ",14,4,"ไม่พอ, ไม่เพียงพอ",
专业,zhuān yè,specialty; specialized field,สาขาวิชา; เชี่ยวชาญเฉพาะทาง,14,4,สาขาวิชา; เชี่ยวชาญเฉพาะทาง,
两,liǎng,two; both,สอง,14,2,สอง,
书店,shū diàn,bookstore,ร้านหนังสือ,14,1,ร้านหนังสือ,
些,xiē,some; a few,"บ้าง, จำนวนหนึ่ง",14,1,"บ้าง, จำนวนหนึ่ง",
免费,miǎn fèi,free,"ฟรี, ไม่คิดเงิน",14,4,"ฟรี, ไม่คิดเงิน",
兴奋,xīng fèn,excited; excitement,"ตื่นเต้น, เร้าใจ",14,4,"ตื่นเต้น, เร้าใจ",
农业,nóng yè,agriculture; farming,เกษตรกรรม,14,5,เกษตรกรรม,
刺激,cì jī,to provoke; irritant,"กระตุ้น, เร้า; ตื่นเต้น",14,5,"กระตุ้น, เร้า; ตื่นเต้น",
办公室,bàn gōng shì,office; business premises,"สำนักงาน, ออฟฟิศ",14,3,"สำนักงาน, ออฟฟิศ",
医院,yī yuàn,hospital,โรงพยาบาล,14,1,โรงพยาบาล,
即使,jí shǐ,even if; even though,"ถึงแม้ว่า, แม้ว่า",14,4,"ถึงแม้ว่า, แม้ว่า",
原来,yuán lái,original; former,"เดิมที, ที่แท้; ดั้งเดิม",14,4,เดิมที; ที่แท้,EN-GLOSS-BUG: 'original; former' misses common realization sense 'it turns out'; added ที่แท้
厨师,chú shī,cook; chef,"พ่อครัว, เชฟ",14,6,"พ่อครัว, เชฟ",
取消,qǔ xiāo,to cancel,ยกเลิก,14,5,ยกเลิก,
受,shòu,to receive; to accept,รับ; ได้รับ; ทน,14,4,รับ; ทน,
听到,tīng dào,to hear,ได้ยิน,14,2,ได้ยิน,
吸收,xī shōu,to absorb; to assimilate,"ดูดซับ, ซึมซับ",14,5,"ดูดซับ, ซึมซับ",
哪儿,nǎ ér,where?; wherever,ที่ไหน,14,1,ที่ไหน,
哭,kū,to cry; to weep,ร้องไห้,14,3,ร้องไห้,
商品,shāng pǐn,commodity; goods,สินค้า,14,5,สินค้า,
回忆,huí yì,to recall; memories,"รำลึก, หวนนึก; ความทรงจำ",14,4,"รำลึก, หวนนึก; ความทรงจำ",
大气,dà qì,atmosphere; imposing,บรรยากาศ(โลก); สง่าผ่าเผย,14,6,บรรยากาศ(โลก); สง่าผ่าเผย,
天气,tiān qì,weather,อากาศ,14,1,อากาศ,
如此,rú cǐ,like this; so,"เช่นนี้, ขนาดนี้",14,5,"เช่นนี้, ขนาดนี้",
实现,shí xiàn,to achieve,"ทำให้เป็นจริง, บรรลุ",14,5,"ทำให้เป็นจริง, บรรลุ",
尤其,yóu qí,especially; particularly,โดยเฉพาะอย่างยิ่ง,14,4,โดยเฉพาะอย่างยิ่ง,
常见,cháng jiàn,commonly seen; common,"พบเห็นบ่อย, ที่พบทั่วไป",14,4,"พบเห็นบ่อย, ที่พบทั่วไป",
开车,kāi chē,to drive (a car),ขับรถ,14,3,ขับรถ,
心态,xīn tài,attitude; state of one's psyche,"สภาพจิตใจ, ทัศนคติ",14,5,"สภาพจิตใจ, ทัศนคติ",
志愿者,zhì yuàn zhě,volunteer,อาสาสมัคร,14,5,อาสาสมัคร,
态度,tài dù,manner; bearing,"ท่าที, ทัศนคติ",14,4,"ท่าที, ทัศนคติ",
意义,yì yì,sense; meaning,"ความหมาย, ความสำคัญ",14,5,"ความหมาย, ความสำคัญ",
感到,gǎn dào,to feel; to sense,รู้สึก,14,4,รู้สึก,
拍摄,pāi shè,to take; to shoot,"ถ่ายภาพ, ถ่ายทำ",14,6,"ถ่ายภาพ, ถ่ายทำ",
无聊,wú liáo,bored; boring,น่าเบื่อ; เบื่อ,14,4,น่าเบื่อ; เบื่อ,
明显,míng xiǎn,clear; distinct,"ชัดเจน, เห็นได้ชัด",14,5,"ชัดเจน, เห็นได้ชัด",
有关,yǒu guān,to have something to do with; to relate to,เกี่ยวข้องกับ,14,3,เกี่ยวข้องกับ,
条,tiáo,strip; item,"ลักษณนาม(สิ่งยาวเรียว); ข้อ, รายการ",14,3,"ลักษณนาม(สิ่งยาวเรียว); ข้อ, รายการ",
来到,lái dào,to arrive; to come,มาถึง,14,4,มาถึง,
极,jí,extremely; pole,อย่างยิ่ง; ขั้ว(โลก/ไฟฟ้า),14,4,อย่างยิ่ง; ขั้ว(โลก/ไฟฟ้า),
气候,qì hòu,climate,ภูมิอากาศ,14,4,ภูมิอากาศ,
水果,shuǐ guǒ,fruit,ผลไม้,14,1,ผลไม้,
爱情,ài qíng,romance; love,ความรัก (เชิงชู้สาว),14,4,ความรัก (เชิงชู้สาว),
状态,zhuàng tài,condition; state,"สภาพ, สภาวะ",14,5,"สภาพ, สภาวะ",
理财,lǐ cái,to manage wealth,การบริหารการเงิน,14,5,บริหารการเงิน,
电梯,diàn tī,elevator; escalator,"ลิฟต์, บันไดเลื่อน",14,3,ลิฟต์; บันไดเลื่อน,
留学,liú xué,to study abroad,เรียนต่อต่างประเทศ,14,3,เรียนต่อต่างประเทศ,
眼泪,yǎn lèi,tear; teardrop,น้ำตา,14,6,น้ำตา,
竞争,jìng zhēng,to compete; competition,แข่งขัน; การแข่งขัน,14,4,แข่งขัน; การแข่งขัน,
筷子,kuài zi,chopsticks,ตะเกียบ,14,3,ตะเกียบ,
管理,guǎn lǐ,to supervise; to manage,"บริหาร, จัดการ",14,4,"บริหาร, จัดการ",
类,lèi,kind; type,"ประเภท, ชนิด",14,5,"ประเภท, ชนิด",
聊天儿,liáo tiān ér,to chat; to gossip,"คุยเล่น, แชต",14,3,"คุยเล่น, แชต",
至,zhì,to arrive; most,ถึง; ที่สุด,14,4,ถึง; ที่สุด,
节约,jié yuē,to economize; to conserve,ประหยัด,14,4,ประหยัด,
茶,chá,tea; tea plant,ชา,14,1,ชา,
表达,biǎo dá,to express; to convey,"แสดงออก, สื่อความ",14,4,"แสดงออก, สื่อความ",
诚实,chéng shí,honest,ซื่อสัตย์,14,4,ซื่อสัตย์,
财务,cái wù,financial affairs; finance,"การเงิน, งานการเงิน",14,6,"การเงิน, งานการเงิน",
龙,lóng,dragon,มังกร,14,5,มังกร,
一边,yī biān,one side; either side,ด้านหนึ่ง; ...ไปด้วย,13,3,ด้านหนึ่ง; ...ไปด้วย,
个子,gè zi,stature; height,"ความสูง, รูปร่าง",13,3,"ความสูง, รูปร่าง",
