hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
变成,biàn chéng,to change into; to turn into,กลายเป็น,13,3,กลายเป็น,
只能,zhǐ néng,can only; obliged to do something,"ได้แต่, ทำได้เพียง",13,3,"ได้แต่, ทำได้เพียง",
叶子,yè zi,leaf,ใบไม้,13,4,ใบไม้,
合,hé,to close; to join,"ปิด; รวม, ประกบ; เหมาะ",13,4,ปิด; รวม,Trimmed 3->2 per 'never three'; dropped เหมาะ (not in EN).
员工,yuán gōng,staff; personnel,พนักงาน,13,5,พนักงาน,
哪,nǎ,how; which,"ไหน, อันไหน",13,1,"ไหน, อันไหน",
堵车,dǔ chē,traffic jam; of traffic to get congested,รถติด,13,4,รถติด,
塑料袋,sù liào dài,plastic bag,ถุงพลาสติก,13,4,ถุงพลาสติก,
大使馆,dà shǐ guǎn,embassy,สถานทูต,13,4,สถานทูต,
家具,jiā jù,furniture,เฟอร์นิเจอร์,13,4,เฟอร์นิเจอร์,
导致,dǎo zhì,to lead to,"นำไปสู่, ทำให้เกิด",13,5,"นำไปสู่, ทำให้เกิด",
并且,bìng qiě,and,"อีกทั้ง, และ",13,4,"อีกทั้ง, และ",
忙,máng,busy; hurriedly,ยุ่ง,13,2,ยุ่ง,
思维,sī wéi,line of thought; thinking,"ความคิด, การคิด",13,5,"ความคิด, การคิด",
感谢,gǎn xiè,to thank; to be grateful,"ขอบคุณ, สำนึกในบุญคุณ",13,4,"ขอบคุณ, สำนึกในบุญคุณ",
打扮,dǎ bàn,to decorate; to dress,"แต่งตัว, แต่งหน้าแต่งตา",13,4,"แต่งตัว, แต่งหน้าแต่งตา",
护士,hù shì,nurse,พยาบาล,13,4,พยาบาล,
担心,dān xīn,anxious; worried,"เป็นห่วง, กังวล",13,3,"เป็นห่วง, กังวล",
收入,shōu rù,to take in; income,รายได้,13,4,รายได้,
改善,gǎi shàn,to make better; to improve,"ปรับปรุง, ทำให้ดีขึ้น",13,5,"ปรับปรุง, ทำให้ดีขึ้น",
放,fàng,to put; to place,วาง; ใส่; ปล่อย,13,3,วาง; ปล่อย,EN-GLOSS-BUG: 'to put; place' omits very common sense 'to release/let go'(ปล่อย); added as 2nd. Trimmed 3->2.
早上,zǎo shàng,early morning,ตอนเช้า,13,2,ตอนเช้า,
有助于,yǒu zhù yú,to contribute to; to promote,"ช่วยให้, มีส่วนช่วย",13,5,"ช่วยให้, มีส่วนช่วย",
有名,yǒu míng,famous; well-known,"มีชื่อเสียง, โด่งดัง",13,3,"มีชื่อเสียง, โด่งดัง",
树,shù,tree; to cultivate,ต้นไม้,13,3,ต้นไม้,
毕业,bì yè,graduation; to graduate,"จบการศึกษา, สำเร็จการศึกษา",13,4,"จบการศึกษา, สำเร็จการศึกษา",
氧气,yǎng qì,oxygen,ออกซิเจน,13,5,ออกซิเจน,
海水,hǎi shuǐ,seawater,น้ำทะเล,13,4,น้ำทะเล,
激动,jī dòng,to move emotionally; to stir up,"ตื่นเต้น, ตื้นตันใจ",13,4,"ตื่นเต้น, ตื้นตันใจ",
爱好,ài hào,to like; interest,"งานอดิเรก, ความชอบ",13,3,"งานอดิเรก, ความชอบ",
现象,xiàn xiàng,phenomenon; appearance,ปรากฏการณ์,13,5,ปรากฏการณ์,
生病,shēng bìng,to fall ill,"ป่วย, ล้มป่วย",13,2,"ป่วย, ล้มป่วย",
电脑,diàn nǎo,computer,คอมพิวเตอร์,13,1,คอมพิวเตอร์,
痛苦,tòng kǔ,pain; suffering,"ความเจ็บปวด, ความทุกข์ทรมาน",13,5,"ความเจ็บปวด, ความทุกข์ทรมาน",
白色,bái sè,white,สีขาว,13,2,สีขาว,
直接,zhí jiē,direct; immediate,"โดยตรง, ทันที",13,4,"โดยตรง, ทันที",
神,shén,god; deity; spirit,"พระเจ้า, เทพ; จิตใจ",13,5,"พระเจ้า, เทพ; จิตใจ",
离,lí,from; away from,"ห่างจาก, จาก",13,2,"ห่างจาก, จาก",
离开,lí kāi,to depart; to leave,"จากไป, ออกจาก",13,3,"จากไป, ออกจาก",
空间,kōng jiān,space; room,"พื้นที่, ที่ว่าง",13,5,"พื้นที่, ที่ว่าง",
窗户,chuāng hù,window,หน้าต่าง,13,4,หน้าต่าง,
竟然,jìng rán,unexpectedly; to one's surprise,กลับ...(อย่างคาดไม่ถึง),13,4,กลับ...(อย่างคาดไม่ถึง),
签证,qiān zhèng,visa; to issue a visa,วีซ่า,13,4,วีซ่า,
米,mǐ,rice; meter (unit),ข้าว(สาร); เมตร,13,3,ข้าว(สาร); เมตร,
缺乏,quē fá,to lack; to be short of,"ขาดแคลน, ขาด",13,5,"ขาดแคลน, ขาด",
羡慕,xiàn mù,to envy; to admire,"อิจฉา, ชื่นชม",13,4,"อิจฉา, ชื่นชม",
考试,kǎo shì,to take an exam; exam,สอบ; การสอบ,13,2,สอบ; การสอบ,
舒服,shū fú,comfortable; feeling well,สบาย,13,3,สบาย,
设计,shè jì,to design; to plan,ออกแบบ; การออกแบบ,13,5,ออกแบบ; การออกแบบ,
详细,xiáng xì,detailed; in detail,"ละเอียด, โดยละเอียด",13,4,"ละเอียด, โดยละเอียด",
读书,dú shū,to read a book; to study,"อ่านหนังสือ, เรียนหนังสือ",13,3,"อ่านหนังสือ, เรียนหนังสือ",
调查,diào chá,investigation; inquiry,"สำรวจ, สอบสวน; การสำรวจ",13,4,"สำรวจ, สอบสวน; การสำรวจ",
调节,tiáo jié,to adjust; to regulate,"ปรับ, ควบคุม(ให้พอเหมาะ)",13,5,"ปรับ, ควบคุม(ให้พอเหมาะ)",
购物,gòu wù,shopping,"ซื้อของ, ช้อปปิ้ง",13,4,"ซื้อของ, ช้อปปิ้ง",
起飞,qǐ fēi,to take off; to develop rapidly,"(เครื่องบิน) บินขึ้น, ทะยานขึ้น",13,3,"(เครื่องบิน) บินขึ้น, ทะยานขึ้น",
超过,chāo guò,to surpass; to exceed,"เกินกว่า, แซง",13,4,"เกินกว่า, แซง",
距离,jù lí,distance; to be apart from,"ระยะทาง, ระยะห่าง",13,4,"ระยะทาง, ระยะห่าง",
辛苦,xīn kǔ,exhausting; hard,"เหน็ดเหนื่อย, ลำบาก",13,4,"เหน็ดเหนื่อย, ลำบาก",
辣,là,hot; pungent,เผ็ด,13,4,เผ็ด,
远,yuǎn,far; distant,ไกล,13,2,ไกล,
重点,zhòng diǎn,important point; main point,"จุดสำคัญ, จุดเน้น",13,4,"จุดสำคัญ, จุดเน้น",
除了,chú le,apart from,นอกจาก,13,3,นอกจาก,
面对,miàn duì,to face; to confront,"เผชิญหน้า, เผชิญกับ",13,5,"เผชิญหน้า, เผชิญกับ",
饮料,yǐn liào,drink; beverage,เครื่องดื่ม,13,3,เครื่องดื่ม,
饿,è,hungry; to starve,หิว,13,3,หิว,
首先,shǒu xiān,first of all; in the first place,"ก่อนอื่น, อันดับแรก",13,4,"ก่อนอื่น, อันดับแรก",
鸡蛋,jī dàn,chicken egg; hen's egg,ไข่ไก่,13,2,ไข่ไก่,
麻烦,má fán,trouble; inconvenience,"ยุ่งยาก, ลำบาก; รบกวน",13,4,"ยุ่งยาก, ลำบาก; รบกวน",
黑色,hēi sè,black,สีดำ,13,2,สีดำ,
严重,yán zhòng,grave; serious,"ร้ายแรง, รุนแรง",12,4,"ร้ายแรง, รุนแรง",
主任,zhǔ rèn,director; head,"ผู้อำนวยการ, หัวหน้า",12,5,"ผู้อำนวยการ, หัวหน้า",
人体,rén tǐ,human body,ร่างกายมนุษย์,12,4,ร่างกายมนุษย์,
人员,rén yuán,staff; crew,"เจ้าหน้าที่, บุคลากร",12,5,"เจ้าหน้าที่, บุคลากร",
以为,yǐ wéi,to think; to believe,"คิดว่า (เข้าใจผิด), นึกว่า",12,3,"คิดว่า (เข้าใจผิด), นึกว่า",
以前,yǐ qián,before; formerly,"เมื่อก่อน, ก่อนหน้านี้",12,3,"เมื่อก่อน, ก่อนหน้านี้",
价格,jià gé,price,ราคา,12,4,ราคา,
企业,qǐ yè,company; firm,"องค์กร, บริษัท, วิสาหกิจ",12,5,"องค์กร, บริษัท, วิสาหกิจ",
优秀,yōu xiù,outstanding; excellent,"ยอดเยี่ยม, ดีเด่น",12,4,"ยอดเยี่ยม, ดีเด่น",
伤害,shāng hài,to injure; to harm,"ทำร้าย, ทำให้บาดเจ็บ",12,5,"ทำร้าย, ทำให้บาดเจ็บ",
位,wèi,position; location,ลักษณนาม(ท่าน/คน สุภาพ); ตำแหน่ง,12,3,ลักษณนาม(ท่าน/คน สุภาพ); ตำแหน่ง,EN-GLOSS-BUG: EN omits 位's primary use = classifier for people (polite); Thai keeps it as lead.
你们,nǐ men,you,พวกคุณ,12,1,พวกคุณ,
俩,liǎ,two; both,"สองคน, ทั้งคู่",12,4,"สองคน, ทั้งคู่",
做生意,zuò shēng yì,to do business,"ทำธุรกิจ, ค้าขาย",12,4,"ทำธุรกิจ, ค้าขาย",
允许,yǔn xǔ,to permit; to allow,"อนุญาต, ยอมให้",12,4,"อนุญาต, ยอมให้",
光,guāng,light; ray,แสง; (หมด)เกลี้ยง,12,4,แสง; (หมด)เกลี้ยง,
关心,guān xīn,to be concerned about; to care about,"ใส่ใจ, ห่วงใย",12,3,"ใส่ใจ, ห่วงใย",
出差,chū chāi,to go on an official or business trip,"ไปทำงานต่างถิ่น, ไปธุระงาน",12,4,"ไปทำงานต่างถิ่น, ไปธุระงาน",
制,zhì,system; to control,ทำ; ระบบ; ควบคุม,12,6,ระบบ; ควบคุม,"Aligned to EN 'system; control'; dropped ทำ(make), not in EN gloss."
力气,lì qì,physical strength,"แรง, กำลังวังชา",12,4,"แรง, กำลังวังชา",
动作,dòng zuò,movement; motion,"ท่าทาง, การเคลื่อนไหว",12,4,"ท่าทาง, การเคลื่อนไหว",
危险,wēi xiǎn,danger; dangerous,อันตราย,12,4,อันตราย,
发烧,fā shāo,to have a fever; to be a fan (of),"เป็นไข้, ตัวร้อน",12,3,"เป็นไข้, ตัวร้อน",
各种,gè zhǒng,every kind of; all kinds of,"ต่างๆ นานา, ทุกชนิด",12,4,"ต่างๆ นานา, ทุกชนิด",
同学,tóng xué,to study at the same school; fellow student,เพื่อนร่วมชั้น,12,1,เพื่อนร่วมชั้น,
售货员,shòu huò yuán,sales clerk,พนักงานขาย,12,4,พนักงานขาย,
回家,huí jiā,to return home,กลับบ้าน,12,3,กลับบ้าน,
回答,huí dá,to reply; to answer,ตอบ; คำตอบ,12,2,ตอบ; คำตอบ,
园林,yuán lín,gardens; park,"สวน, อุทยาน",12,6,"สวน, อุทยาน",
国际,guó jì,international,"ระหว่างประเทศ, นานาชาติ",12,4,"ระหว่างประเทศ, นานาชาติ",
地区,dì qū,region; area,"พื้นที่, เขต, ภูมิภาค",12,5,"พื้นที่, เขต, ภูมิภาค",
增长,zēng zhǎng,to grow; to increase,"เติบโต, เพิ่มขึ้น",12,4,"เติบโต, เพิ่มขึ้น",
大雁,dà yàn,wild goose,ห่านป่า,12,5,ห่านป่า,
妈妈,mā mā,mama; mommy,แม่,12,1,แม่,
婴儿,yīng ér,infant; baby,ทารก,12,5,ทารก,
安静,ān jìng,quiet; peaceful,"เงียบ, สงบ",12,3,"เงียบ, สงบ",
宾馆,bīn guǎn,guesthouse; lodge,โรงแรม,12,2,โรงแรม,
富翁,fù wēng,rich person; millionaire,"เศรษฐี, มหาเศรษฐี",12,5,"เศรษฐี, มหาเศรษฐี",
对于,duì yú,regarding,"สำหรับ, เกี่ยวกับ",12,4,"สำหรับ, เกี่ยวกับ",
将来,jiāng lái,in the future; future,"อนาคต, ในอนาคต",12,4,"อนาคต, ในอนาคต",
小时候,xiǎo shí hòu,in one's childhood,ตอนเด็กๆ,12,3,ตอนเด็กๆ,
工资,gōng zī,wages; pay,"เงินเดือน, ค่าจ้าง",12,4,"เงินเดือน, ค่าจ้าง",
巧克力,qiǎo kè lì,loanword chocolate,ช็อกโกแลต,12,4,ช็อกโกแลต,EN-GLOSS-BUG: 'loanword chocolate' — 'loanword' is a meta tag; sense is just 'chocolate'.
建筑,jiàn zhù,to construct; building,"ก่อสร้าง; อาคาร, สิ่งก่อสร้าง",12,5,"ก่อสร้าง; อาคาร, สิ่งก่อสร้าง",
开玩笑,kāi wán xiào,to play a joke; to make fun of,"ล้อเล่น, พูดเล่น",12,4,"ล้อเล่น, พูดเล่น",
弟弟,dì di,younger brother,น้องชาย,12,2,น้องชาย,
忘记,wàng jì,to forget,ลืม,12,3,ลืม,
怀疑,huái yí,to doubt; to be skeptical of,"สงสัย, เคลือบแคลง",12,4,"สงสัย, เคลือบแคลง",
思考,sī kǎo,to reflect on; to ponder over,"คิด, ขบคิด, ไตร่ตรอง",12,5,"คิด, ขบคิด, ไตร่ตรอง",
情感,qíng gǎn,feeling; emotion,"ความรู้สึก, อารมณ์",12,4,"ความรู้สึก, อารมณ์",
抱歉,bào qiàn,to be sorry; to feel apologetic,"ขอโทษ, รู้สึกผิด",12,4,"ขอโทษ, รู้สึกผิด",
按照,àn zhào,according to,"ตามที่, ตาม",12,4,"ตามที่, ตาม",
数字,shù zì,numeral; digit,"ตัวเลข, จำนวน",12,4,"ตัวเลข, จำนวน",
数量,shù liàng,amount; quantity,"จำนวน, ปริมาณ",12,4,"จำนวน, ปริมาณ",
方向,fāng xiàng,direction; orientation,ทิศทาง,12,4,ทิศทาง,
智慧,zhì huì,wisdom; intelligence,"ปัญญา, สติปัญญา",12,5,"ปัญญา, สติปัญญา",
暂时,zàn shí,temporary; provisional,ชั่วคราว,12,4,ชั่วคราว,
有时候,yǒu shí hòu,sometimes,บางครั้ง,12,3,บางครั้ง,
条件,tiáo jiàn,condition; circumstance,เงื่อนไข; สภาพ,12,4,เงื่อนไข; สภาพ,
污染,wū rǎn,to pollute; to contaminate,มลพิษ; ปนเปื้อน,12,4,มลพิษ; ปนเปื้อน,
汽水,qì shuǐ,soda pop; carbonated soft drink,น้ำอัดลม,12,5,น้ำอัดลม,
活,huó,to live; alive,มีชีวิต; อยู่,12,4,มีชีวิต; อยู่,
演出,yǎn chū,to act; to perform,การแสดง; แสดง,12,4,การแสดง; แสดง,
玩耍,wán shuǎ,to play; to amuse oneself,เล่นสนุก,12,5,เล่นสนุก,
甜,tián,sweet,หวาน,12,3,หวาน,
画家,huà jiā,painter,"จิตรกร, ศิลปิน(วาดภาพ)",12,5,"จิตรกร, ศิลปิน(วาดภาพ)",
盐,yán,salt,เกลือ,12,4,เกลือ,
真正,zhēn zhèng,genuine; real,"แท้จริง, อย่างแท้จริง",12,4,"แท้จริง, อย่างแท้จริง",
破,pò,broken; damaged,"แตก, ชำรุด, เสียหาย",12,4,"แตก, ชำรุด, เสียหาย",
科学,kē xué,science; scientific knowledge,วิทยาศาสตร์,12,4,วิทยาศาสตร์,
移动,yí dòng,to move; movement,"เคลื่อนที่, ย้าย",12,5,"เคลื่อนที่, ย้าย",
笑话,xiào huà,joke; jest,"เรื่องตลก, มุก",12,4,"เรื่องตลก, มุก",
糖,táng,sugar; sweets,น้ำตาล; ลูกอม,12,3,น้ำตาล; ลูกอม,
累,lèi,tired; exhausted,เหนื่อย,12,2,เหนื่อย,
结束,jié shù,to end; to finish,"จบ, สิ้นสุด",12,3,"จบ, สิ้นสุด",
绘画,huì huà,to draw; to paint,การวาดภาพ; วาดภาพ,12,5,การวาดภาพ; วาดภาพ,
继续,jì xù,to continue,"ดำเนินต่อ, ทำต่อไป",12,4,"ดำเนินต่อ, ทำต่อไป",
自信,zì xìn,confident; self-confidence,มั่นใจในตัวเอง; ความมั่นใจ,12,4,มั่นใจในตัวเอง; ความมั่นใจ,
自我,zì wǒ,the self; oneself,"ตัวตน, อัตตา",12,5,"ตัวตน, อัตตา",
色彩,sè cǎi,tint; coloring,"สีสัน, สี",12,6,"สีสัน, สี",
著名,zhù míng,famous; noted,มีชื่อเสียง,12,4,มีชื่อเสียง,
虾,xiā,shrimp; prawn,กุ้ง,12,6,กุ้ง,
蛇,shé,snake; serpent,งู,12,5,งู,
行为,xíng wéi,action; conduct,"พฤติกรรม, การกระทำ",12,5,"พฤติกรรม, การกระทำ",
表示,biǎo shì,of someone to express; to state,"แสดง, แสดงออก, สื่อถึง",12,3,"แสดง, แสดงออก, สื่อถึง",EN-GLOSS-BUG: 'of someone to express' is malformed EN; sense = to express/indicate. Thai kept.
解决,jiě jué,to solve; to resolve,"แก้ไข, แก้ปัญหา",12,3,"แก้ไข, แก้ปัญหา",
认真,rèn zhēn,conscientious; earnest,"จริงจัง, ตั้งใจ",12,3,"จริงจัง, ตั้งใจ",
请假,qǐng jià,to request leave of absence,"ลา, ขอลา(หยุด)",12,3,"ลา, ขอลา(หยุด)",
输,shū,to lose; to transport,"แพ้; ลำเลียง, ขนส่ง",12,4,"แพ้; ลำเลียง, ขนส่ง",
近,jìn,near; close to,ใกล้,12,2,ใกล้,
进,jìn,to go forward; to advance,เข้า,12,2,เข้า,
进入,jìn rù,to enter; to join,"เข้าสู่, เข้าไป",12,4,"เข้าสู่, เข้าไป",
追求,zhuī qiú,to pursue stubbornly; to seek after,"ไล่ตาม, แสวงหา; จีบ",12,5,"ไล่ตาม, แสวงหา; จีบ",
重量,zhòng liàng,weight,น้ำหนัก,12,5,น้ำหนัก,
难过,nán guò,to feel sad; to feel unwell,"เศร้า, ไม่สบายใจ",12,3,"เศร้า, ไม่สบายใจ",
面前,miàn qián,in front of; facing,"ตรงหน้า, เบื้องหน้า",12,3,"ตรงหน้า, เบื้องหน้า",
风景,fēng jǐng,scenery; landscape,"ทิวทัศน์, วิว",12,4,"ทิวทัศน์, วิว",
飞,fēi,to fly,บิน,12,3,บิน,
食品,shí pǐn,foodstuff; food,"ผลิตภัณฑ์อาหาร, อาหาร",12,4,"ผลิตภัณฑ์อาหาร, อาหาร",
骗,piàn,to cheat; to swindle,"หลอก, โกง",12,4,"หลอก, โกง",
一生,yī shēng,all one's life; throughout one's life,"ทั้งชีวิต, ตลอดชีวิต",11,4,"ทั้งชีวิต, ตลอดชีวิต",
上午,shàng wǔ,morning,"ตอนสาย, ช่วงเช้า",11,1,"ตอนสาย, ช่วงเช้า",
上网,shàng wǎng,to go online; to connect to the Internet,"เล่นอินเทอร์เน็ต, ออนไลน์",11,3,"เล่นอินเทอร์เน็ต, ออนไลน์",
下来,xià lái,to come down; completed action marker,ลงมา; (คำบอกการเสร็จสิ้น),11,3,ลงมา; (คำบอกการเสร็จสิ้น),
下雨,xià yǔ,to rain,ฝนตก,11,1,ฝนตก,
不少,bù shǎo,many; quite a few,"ไม่น้อย, มากมาย",11,3,"ไม่น้อย, มากมาย",
专家,zhuān jiā,expert; specialist,ผู้เชี่ยวชาญ,11,5,ผู้เชี่ยวชาญ,
乐观,lè guān,optimistic; hopeful,มองโลกในแง่ดี,11,5,มองโลกในแง่ดี,
乘坐,chéng zuò,to take; to ride,"โดยสาร, นั่ง(ยานพาหนะ)",11,4,"โดยสาร, นั่ง(ยานพาหนะ)",
人才,rén cái,talent; talented person,"คนเก่ง, บุคลากรที่มีความสามารถ",11,4,"คนเก่ง, บุคลากรที่มีความสามารถ",
今年,jīn nián,this year,ปีนี้,11,1,ปีนี้,
