hanzi,sentence,en,th_final
宫殿,这座宫殿非常古老。,This palace is very ancient.,พระราชวังแห่งนี้เก่าแก่มาก
害虫,农民正在田里消灭害虫。,Farmers are eliminating pests in the fields.,ชาวนากำลังกำจัดแมลงศัตรูพืชอยู่ในนา
宴会,他们参加了一场宴会。,They attended a banquet.,พวกเขาไปร่วมงานเลี้ยงมา
家乡,我很想念我的家乡。,I miss my hometown a lot.,ฉันคิดถึงบ้านเกิดมาก
家园,战争摧毁了他们的家园。,The war destroyed their homeland.,สงครามทำลายบ้านเรือนของพวกเขาจนหมด
家长,家长会明天下午举行。,The parent-teacher meeting is tomorrow afternoon.,ประชุมผู้ปกครองจะจัดขึ้นบ่ายพรุ่งนี้
宽厚,他为人宽厚。,He is generous and tolerant.,เขาเป็นคนใจกว้างและเมตตา
宽广,大海显得十分宽广。,The sea appears extremely wide and vast.,ทะเลดูกว้างใหญ่ไพศาลมาก
宽敞,他们的新房子非常宽敞。,Their new house is very spacious.,บ้านใหม่ของพวกเขากว้างขวางมาก
宽阔,这条马路十分宽阔。,This road is very wide.,ถนนสายนี้กว้างมาก
寂静,深夜的街道十分寂静。,The street is very quiet late at night.,ถนนยามดึกเงียบสงัดมาก
寄托,这幅画寄托了他的思念。,This painting embodies his longing.,ภาพนี้ฝากความคิดถึงของเขาเอาไว้
密,这是一份密件。,This is a confidential document.,นี่คือเอกสารลับ
密度,这个城市人口密度很高。,This city has a high population density.,เมืองนี้มีความหนาแน่นของประชากรสูงมาก
密集,这里的人口十分密集。,The population here is very dense.,ประชากรที่นี่หนาแน่นมาก
富含,鸡蛋富含蛋白质。,Eggs are rich in protein.,ไข่อุดมไปด้วยโปรตีน
富裕,他们家生活很富裕。,Their family lives a prosperous life.,ครอบครัวเขาอยู่กันอย่างมั่งมี
寓意,这个故事寓意深刻。,This story has a profound moral.,เรื่องนี้มีความหมายแฝงที่ลึกซึ้ง
寓言,这是一则有名的寓言。,This is a famous fable.,นี่คือนิทานสอนใจที่มีชื่อเสียงเรื่องหนึ่ง
察看,警察下车察看事故现场。,The police got out to examine the accident scene.,ตำรวจลงจากรถไปตรวจดูที่เกิดเหตุ
对准,请把镜头对准目标。,Please aim the lens at the target.,ช่วยเล็งเลนส์ให้ตรงเป้าหมายหน่อย
对外,公司对外发布了消息。,The company released the news to the public.,บริษัทเผยแพร่ข่าวสู่ภายนอก
对应,每个问题都有对应的答案。,Every question has a corresponding answer.,ทุกคำถามมีคำตอบที่สอดคล้องกัน
对比,两张照片形成鲜明对比。,The two photos form a striking contrast.,ภาพสองภาพนี้ตัดกันอย่างชัดเจน
对白,这部电影的对白很精彩。,This movie's dialogue is wonderful.,บทสนทนาในหนังเรื่องนี้ยอดเยี่ยมมาก
对称,这幅图案左右对称。,This pattern is symmetrical left and right.,ลวดลายนี้สมมาตรซ้ายขวา
对联,春节家家户户都贴对联。,During Spring Festival every household puts up couplets.,ช่วงตรุษจีนทุกบ้านจะติดกลอนคู่
寻求,他决定寻求律师的帮助。,He decided to seek a lawyer's help.,เขาตัดสินใจไปขอความช่วยเหลือจากทนาย
导向,广告往往导向消费。,Advertising often steers people towards spending.,โฆษณามักชักนำไปสู่การจับจ่าย
导师,他是我读研究生的导师。,He is my mentor during my graduate studies.,เขาเป็นอาจารย์ที่ปรึกษาตอนฉันเรียนปริญญาโท
封闭,这条山路已经封闭了。,This mountain road has already been closed off.,ทางบนภูเขาเส้นนี้ถูกปิดไปแล้ว
射,阳光射进了房间。,Sunlight streamed into the room.,แสงแดดสาดเข้ามาในห้อง
射击,士兵在靶场练习射击。,Soldiers practice shooting at the firing range.,ทหารฝึกยิงปืนที่สนามยิงเป้า
将要,我们将要出发了。,We are about to set off.,เรากำลังจะออกเดินทางแล้ว
将近,这本书将近五百页。,This book is nearly five hundred pages long.,หนังสือเล่มนี้หนาเกือบห้าร้อยหน้า
尊严,每个人都应该有尊严。,Everyone should have dignity.,ทุกคนควรมีศักดิ์ศรี
尊贵,客人受到了尊贵的礼遇。,The guest received honored treatment.,เขาต้อนรับแขกอย่างสมเกียรติ
小品,晚会上有一个精彩的小品。,There was a wonderful comic sketch at the party.,ในงานมีละครสั้นตลกที่สนุกมากเรื่องหนึ่ง
小心翼翼,他小心翼翼地端着汤碗。,He carried the soup bowl very carefully.,เขาถือชามซุปอย่างระมัดระวังสุดๆ
小提琴,她每天练习拉小提琴。,She practices playing the violin every day.,เธอฝึกสีไวโอลินทุกวัน
小气,他对朋友很小气。,He is stingy with his friends.,เขางกกับเพื่อนมาก
小看,别小看这个问题。,Don't underestimate this problem.,อย่าดูถูกปัญหานี้
小贩,街边的小贩在叫卖水果。,A street peddler is hawking fruit.,พ่อค้าแผงลอยข้างถนนกำลังร้องขายผลไม้
小路,这条小路通往山顶。,This narrow path leads to the mountaintop.,ทางเล็กๆ เส้นนี้นำไปสู่ยอดเขา
小麦,这片田里种的是小麦。,Wheat is grown in this field.,ที่นาผืนนี้ปลูกข้าวสาลี
少女,那位少女爱唱歌跳舞。,That young girl loves singing and dancing.,หญิงสาวคนนั้นชอบร้องเพลงเต้นรำ
少有,这种情况十分少有。,This kind of situation is very rare.,สถานการณ์แบบนี้เกิดขึ้นได้ยากมาก
少量,汤里只需加少量的盐。,Only a small amount of salt needs to be added to the soup.,ในซุปแค่เติมเกลือนิดหน่อยก็พอ
尖,这把刀非常尖。,This knife is very sharp.,มีดเล่มนี้ปลายแหลมมาก
尖端,这是一项尖端科技。,This is a cutting-edge technology.,นี่คือเทคโนโลยีล้ำสมัย
尚,这项计划尚未完成。,This plan has not yet been completed.,แผนนี้ยังไม่เสร็จ
尚未,这个问题尚未解决。,This problem has not yet been resolved.,ปัญหานี้ยังไม่ได้แก้ไข
尤为,这个问题尤为重要。,This issue is especially important.,ปัญหานี้สำคัญเป็นพิเศษ
就医,他因病去医院就医。,He went to the hospital for medical treatment because of illness.,เขาไปหาหมอที่โรงพยาบาลเพราะป่วย
就是说,"也就是说,他不会来了。","In other words, he won't be coming.",พูดอีกอย่างก็คือ เขาจะไม่มาแล้ว
尴尬,他的问题让我很尴尬。,His question made me very embarrassed.,คำถามของเขาทำให้ฉันอึดอัดใจมาก
尺,他用尺量了桌子的长度。,He used a ruler to measure the table's length.,เขาใช้ไม้บรรทัดวัดความยาวของโต๊ะ
尺子,请把尺子借我用一下。,Please lend me the ruler for a moment.,ขอยืมไม้บรรทัดหน่อยนะ
尽力,我们一定尽力帮忙。,We will do our best to help.,เราจะช่วยอย่างเต็มที่แน่นอน
尽可能,请尽可能早点到达。,Please arrive as early as possible.,ช่วยมาให้เร็วที่สุดเท่าที่จะทำได้
尽头,他们走到了小路的尽头。,They walked to the end of the path.,พวกเขาเดินไปจนสุดทาง
尽情,大家在派对上尽情跳舞。,Everyone danced to their heart's content at the party.,ทุกคนเต้นรำกันอย่างสุดเหวี่ยงในงานปาร์ตี้
尽早,请大家尽早提交报告。,Please submit the report as early as possible.,ขอให้ทุกคนส่งรายงานให้เร็วที่สุด
局限,他的想法局限于经验。,His thinking is limited by his experience.,ความคิดของเขาถูกจำกัดอยู่แค่ประสบการณ์
局面,目前局面十分复杂。,The current situation is very complicated.,สถานการณ์ตอนนี้ซับซ้อนมาก
层出不穷,新的科技产品层出不穷。,New tech products keep emerging one after another.,สินค้าเทคโนโลยีใหม่ๆ ออกมาไม่หยุดหย่อน
屋子,这间屋子很干净。,This room is very clean.,ห้องนี้สะอาดมาก
屏幕,他的手机屏幕碎了。,His phone screen is cracked.,หน้าจอมือถือของเขาแตก
展出,这些作品正在展出。,These works are currently on display.,ผลงานเหล่านี้กำลังจัดแสดงอยู่
展开,他把地图展开看。,He unfolded the map to look at it.,เขากางแผนที่ออกดู
展现,美丽的风景展现在眼前。,A beautiful scene unfolded before our eyes.,ทิวทัศน์ที่สวยงามปรากฏอยู่ตรงหน้า
展示,他向大家展示了作品。,He showed his work to everyone.,เขาแสดงผลงานให้ทุกคนดู
展览会,这次展览会吸引了很多人。,This exhibition attracted many people.,งานนิทรรศการครั้งนี้ดึงดูดผู้คนมากมาย
属,老虎属于猫科动物。,Tigers belong to the cat family.,เสือจัดอยู่ในสัตว์ตระกูลแมว
屡次,他屡次提醒我注意安全。,He repeatedly reminded me to be safe.,เขาเตือนฉันให้ระวังความปลอดภัยอยู่หลายครั้ง
山区,他出生在山区。,He was born in a mountainous area.,เขาเกิดในเขตภูเขา
山峰,远处矗立着一座山峰。,A mountain peak stands in the distance.,ยอดเขาลูกหนึ่งตั้งตระหง่านอยู่ไกลๆ
山谷,河流穿过这片山谷。,The river flows through this valley.,แม่น้ำไหลผ่านหุบเขาแห่งนี้
山顶,我们终于爬到山顶。,We finally climbed to the mountaintop.,ในที่สุดเราก็ปีนขึ้นถึงยอดเขา
岁月,岁月改变了这座城市。,Time has changed this city.,กาลเวลาเปลี่ยนแปลงเมืองนี้ไป
岗位,他坚守在工作岗位上。,He stays firmly at his work post.,เขายืนหยัดอยู่ในตำแหน่งงานของตัวเอง
岛屿,这片海域有许多岛屿。,There are many islands in this sea area.,ทะเลบริเวณนี้มีเกาะแก่งอยู่มากมาย
岩石,山上到处都是岩石。,There are rocks everywhere on the mountain.,บนภูเขาเต็มไปด้วยหินผา
岸,船慢慢靠近岸边。,The boat slowly approached the shore.,เรือค่อยๆ เข้าใกล้ฝั่ง
峡谷,这条峡谷十分壮观。,This canyon is truly spectacular.,หุบเขาลึกแห่งนี้งดงามตระการตามาก
崇尚,这个民族崇尚勇敢。,This people esteem bravery.,ชนชาตินี้ยกย่องความกล้าหาญ
崇拜,孩子们崇拜自己的父母。,Children admire their own parents.,เด็กๆ ชื่นชมบูชาพ่อแม่ของตัวเอง
崛起,这座城市近年迅速崛起。,This city has risen rapidly in recent years.,เมืองนี้เติบโตรุ่งเรืองอย่างรวดเร็วในช่วงไม่กี่ปีนี้
崭新,他穿着一身崭新的西装。,He is wearing a brand-new suit.,เขาสวมสูทใหม่เอี่ยมทั้งชุด
巅峰,他的事业正处于巅峰。,His career is currently at its peak.,อาชีพการงานของเขากำลังอยู่ในจุดสูงสุด
川流不息,街上的车辆川流不息。,The traffic on the street flows without stopping.,รถราบนถนนวิ่งกันไม่ขาดสาย
工业,这座城市工业发达。,This city's industry is highly developed.,เมืองนี้มีอุตสาหกรรมเจริญก้าวหน้า
工作日,明天是工作日。,Tomorrow is a workday.,พรุ่งนี้เป็นวันทำงาน
工序,这道工序十分复杂。,This working procedure is very complicated.,ขั้นตอนการผลิตนี้ซับซ้อนมาก
工整,他的字写得十分工整。,His handwriting is very neat.,เขาเขียนตัวหนังสือเป็นระเบียบเรียบร้อยมาก
工艺,这件工艺品做得很精细。,This piece of craftwork is made very finely.,งานฝีมือชิ้นนี้ทำได้ประณีตมาก
巧,我们俩今天真巧遇见了。,What a coincidence that we ran into each other today.,วันนี้เราสองคนบังเอิญเจอกันจริงๆ
巨星,他是国际知名的巨星。,He is an internationally renowned superstar.,เขาเป็นซูเปอร์สตาร์ที่โด่งดังระดับโลก
巩固,我们要巩固学习成果。,We should consolidate our learning achievements.,เราต้องเสริมผลการเรียนให้มั่นคง
差别,两者之间差别不大。,There is not much difference between the two.,ทั้งสองอย่างแตกต่างกันไม่มาก
差距,城乡之间差距很大。,The gap between urban and rural areas is large.,ช่องว่างระหว่างเมืองกับชนบทห่างกันมาก
巴士,我们坐巴士去机场。,We're taking the bus to the airport.,เรานั่งรถบัสไปสนามบิน
市民,市民纷纷参与活动。,City residents actively took part in the event.,ชาวเมืองพากันเข้าร่วมกิจกรรม
布,政府对外公布了消息。,The government announced the news publicly.,รัฐบาลประกาศข่าวสู่สาธารณะ
布满,天空中布满了乌云。,The sky is covered with dark clouds.,ท้องฟ้าเต็มไปด้วยเมฆดำ
布置,她把房间布置得很温馨。,She decorated the room to be very cozy.,เธอจัดห้องได้อบอุ่นน่าอยู่มาก
师傅,这位师傅手艺很好。,This craftsman has excellent skills.,ช่างคนนี้ฝีมือดีมาก
师父,徒弟每天向师父学艺。,The apprentice learns skills from the master every day.,ลูกศิษย์เรียนวิชากับอาจารย์ทุกวัน
帐篷,我们在山上搭了帐篷。,We set up a tent on the mountain.,เรากางเต็นท์บนภูเขา
带动,新政策带动了经济发展。,The new policy has spurred economic development.,นโยบายใหม่ช่วยกระตุ้นการพัฒนาเศรษฐกิจ
带有,他的话带有讽刺意味。,His words carried a hint of sarcasm.,คำพูดของเขามีนัยเสียดสีอยู่
常人,他的力气超过常人。,His strength exceeds that of an ordinary person.,เขามีแรงมากกว่าคนธรรมดา
常年,他常年在外地工作。,He has worked away from home for years.,เขาทำงานอยู่ต่างถิ่นตลอดทั้งปี
常理,这件事完全不合常理。,This matter completely defies common sense.,เรื่องนี้ผิดหลักเหตุผลโดยสิ้นเชิง
常识,这是基本的生活常识。,This is basic common sense for daily life.,นี่คือความรู้พื้นฐานในการใช้ชีวิต
幅度,价格上涨的幅度很大。,The extent of the price increase is large.,ราคาขึ้นในระดับที่สูงมาก
幢,山坡上有一幢别墅。,There is a villa on the hillside.,บนเนินเขามีบ้านพักตากอากาศหลังหนึ่ง
干扰,手机信号受到干扰。,The phone signal was interfered with.,สัญญาณมือถือถูกรบกวน
干旱,今年这里发生了干旱。,There was a drought here this year.,ปีนี้ที่นี่เกิดภัยแล้ง
干活儿,工人正在地里干活儿。,The workers are working in the field.,คนงานกำลังทำงานอยู่ในไร่
平,这条路很平。,This road is very flat.,ถนนเส้นนี้ราบเรียบมาก
平凡,他过着平凡的生活。,He lives an ordinary life.,เขาใช้ชีวิตอย่างเรียบง่ายธรรมดา
平和,他说话的语气很平和。,His tone of voice is very gentle.,น้ำเสียงที่เขาพูดนุ่มนวลอ่อนโยนมาก
平均,他每天平均睡八小时。,He sleeps an average of eight hours a day.,เขานอนเฉลี่ยวันละแปดชั่วโมง
平坦,这条路很平坦好走。,This road is flat and easy to walk on.,ถนนเส้นนี้ราบเรียบเดินสบาย
平常,今天他表现得很平常。,Today he seemed quite ordinary.,วันนี้เขาทำตัวเหมือนปกติทั่วไป
平常心,比赛时要保持平常心。,One should stay calm during a competition.,เวลาแข่งต้องรักษาใจให้เป็นปกติ
平方米,这套房子九十平方米。,This apartment is ninety square meters.,บ้านหลังนี้เก้าสิบตารางเมตร
平民,战争让许多平民受苦。,War made many ordinary people suffer.,สงครามทำให้ประชาชนธรรมดาต้องทุกข์ทรมานมากมาย
平稳,飞机平稳地降落了。,The plane landed smoothly.,เครื่องบินร่อนลงจอดอย่างนุ่มนวลราบรื่น
平等,人人都应享有平等权利。,Everyone should enjoy equal rights.,ทุกคนควรมีสิทธิ์เท่าเทียมกัน
年度,这是公司的年度报告。,This is the company's annual report.,นี่คือรายงานประจำปีของบริษัท
年画,奶奶家墙上贴着年画。,New Year pictures are pasted on grandma's wall.,ที่ผนังบ้านคุณย่าติดภาพปีใหม่จีนไว้
幸亏,幸亏你及时提醒了我。,"Fortunately, you reminded me in time.",โชคดีที่เธอเตือนฉันได้ทันเวลา
幸好,幸好雨没有下大。,"Fortunately, the rain wasn't heavy.",โชคดีที่ฝนไม่ตกหนัก
幻觉,他产生了一种奇怪的幻觉。,He experienced a strange hallucination.,เขาเกิดภาพหลอนแปลกๆ ขึ้นมา
幼儿园,妹妹在幼儿园上学。,My younger sister attends kindergarten.,น้องสาวเรียนอยู่ที่โรงเรียนอนุบาล
幼稚,这种想法未免太幼稚。,This idea is really too childish.,ความคิดแบบนี้ออกจะเด็กเกินไป
广场,很多人在广场上跳舞。,Many people are dancing in the square.,มีคนมากมายเต้นรำอยู่ที่ลานกว้าง
广阔,未来的发展前景广阔。,The prospects for future development are vast.,อนาคตของการพัฒนานั้นกว้างไกล
庆幸,他庆幸自己没有迟到。,He is glad that he did not arrive late.,เขาดีใจที่ตัวเองมาไม่สาย
庆祝,大家一起庆祝生日。,Everyone celebrated the birthday together.,ทุกคนฉลองวันเกิดด้วยกัน
序,请按顺序排好队。,Please line up in order.,ช่วยเข้าแถวให้เป็นระเบียบตามลำดับหน่อย
应对,我们要冷静应对困难。,We need to calmly deal with the difficulty.,เราต้องรับมือกับความยากลำบากอย่างใจเย็น
应当,学生应当尊敬老师。,Students should respect their teachers.,นักเรียนควรเคารพครู
应有尽有,超市里的商品应有尽有。,The supermarket has everything one could need.,สินค้าในซูเปอร์มาร์เก็ตมีครบทุกอย่าง
应邀,歌手应邀参加了晚会。,The singer attended the evening party by invitation.,นักร้องได้รับเชิญมาร่วมงานเลี้ยง
应酬,他晚上常常出去应酬。,He often goes out for social engagements at night.,ตอนกลางคืนเขามักออกไปสังสรรค์เข้าสังคมบ่อยๆ
底,钥匙掉在箱子底下了。,The key fell to the bottom of the box.,กุญแจตกลงไปอยู่ก้นกล่อง
底下,猫躲在桌子底下。,The cat is hiding under the table.,แมวซ่อนอยู่ใต้โต๊ะ
庙,村子附近有一座庙。,There is a temple near the village.,ใกล้ๆ หมู่บ้านมีวัดอยู่แห่งหนึ่ง
庙会,春节期间村里有庙会。,There's a temple fair in the village during Spring Festival.,ช่วงตรุษจีนในหมู่บ้านมีงานวัด
庞大,这是一支庞大的军队。,This is a huge army.,นี่คือกองทัพขนาดมหึมา
废墟,地震过后只剩下废墟。,"After the earthquake, only ruins remained.",หลังแผ่นดินไหวเหลือแต่ซากปรักหักพัง
废物,别把废物乱扔在路边。,Don't throw waste around by the roadside.,อย่าทิ้งขยะเกลื่อนกลาดข้างทาง
度假,他们去海边度假一周。,They went to the seaside for a week's vacation.,พวกเขาไปพักผ่อนที่ชายทะเลหนึ่งสัปดาห์
庸俗,这部电影的情节很庸俗。,The plot of this movie is very vulgar.,เนื้อเรื่องของหนังเรื่องนี้หยาบคายไร้รสนิยม
延伸,这条路一直延伸到海边。,This road extends all the way to the seaside.,ถนนเส้นนี้ทอดยาวไปจนถึงชายทะเล
延缓,这种药能延缓衰老。,This medicine can slow down aging.,ยาชนิดนี้ช่วยชะลอความแก่ได้
延长,会议延长了半小时。,The meeting was extended by half an hour.,การประชุมยืดเวลาออกไปอีกครึ่งชั่วโมง
建成,这座桥去年建成。,This bridge was completed last year.,สะพานแห่งนี้สร้างเสร็จเมื่อปีที่แล้ว
建筑师,他梦想成为建筑师。,He dreams of becoming an architect.,เขาฝันอยากเป็นสถาปนิก
建筑物,这座建筑物历史悠久。,This building has a long history.,อาคารหลังนี้มีประวัติศาสตร์ยาวนาน
开业,这家餐厅下周开业。,This restaurant opens for business next week.,ร้านอาหารร้านนี้จะเปิดกิจการสัปดาห์หน้า
开创,他为公司开创了新局面。,He opened up a new situation for the company.,เขาบุกเบิกสถานการณ์ใหม่ๆ ให้กับบริษัท
开口,他半天没开口说话。,He didn't open his mouth to speak for a long time.,เขาไม่ยอมเอ่ยปากพูดอยู่นาน
开启,这把钥匙能开启大门。,This key can open the gate.,กุญแจดอกนี้เปิดประตูใหญ่ได้
开头,故事的开头十分吸引人。,The beginning of the story is very engaging.,ตอนเปิดเรื่องของเรื่องนี้น่าสนใจมาก
开学,下周就要开学了。,School starts next week.,สัปดาห์หน้าก็จะเปิดเทอมแล้ว
开展,学校开展了阅读活动。,The school launched a reading activity.,โรงเรียนจัดกิจกรรมการอ่านขึ้น
开张,新店今天正式开张。,The new store officially opened today.,ร้านใหม่เปิดร้านอย่างเป็นทางการวันนี้
开拓,公司正在开拓新市场。,The company is opening up a new market.,บริษัทกำลังบุกเบิกตลาดใหม่
开支,这个月家里开支很大。,The household expenses this month are very large.,เดือนนี้ค่าใช้จ่ายในบ้านสูงมาก
开朗,她性格非常开朗。,She has a very cheerful personality.,เธอเป็นคนนิสัยร่าเริงแจ่มใสมาก
开水,请给我一杯开水。,Please give me a cup of boiled water.,ขอน้ำต้มสุกให้ฉันแก้วหนึ่ง
