hanzi,sentence,en,th_final
气愤,大家对此感到气愤。,Everyone felt indignant about this.,ทุกคนรู้สึกโกรธแค้นกับเรื่องนี้
气象,气象部门发布了预警。,The meteorological department issued a warning.,กรมอุตุนิยมวิทยาออกประกาศเตือนภัย
气馁,失败了也不要气馁。,Don't get discouraged even after failing.,ถึงจะล้มเหลวก็อย่าท้อแท้
氛围,教室里的氛围很轻松。,The atmosphere in the classroom is relaxed.,บรรยากาศในห้องเรียนผ่อนคลายมาก
水域,这片水域禁止游泳。,Swimming is prohibited in this body of water.,ห้ามว่ายน้ำในบริเวณน้ำแห่งนี้
水手,他年轻时当过水手。,He was a sailor when he was young.,ตอนหนุ่มๆ เขาเคยเป็นกะลาสีเรือ
水面,树叶漂浮在水面上。,Leaves float on the surface of the water.,ใบไม้ลอยอยู่บนผิวน้ำ
永不,我们永不放弃。,We will never give up.,พวกเราจะไม่มีวันยอมแพ้
永久,他们许下了永久的诺言。,They made an everlasting promise.,พวกเขาให้คำมั่นสัญญาที่ยืนยาวชั่วนิรันดร์
求,他求我帮他一个忙。,He asked me for a favor.,เขาขอให้ฉันช่วยเขาหน่อย
求助,他向朋友求助。,He asked a friend for help.,เขาขอความช่วยเหลือจากเพื่อน
求婚,他向她求婚了。,He proposed to her.,เขาขอเธอแต่งงาน
求救,他大声呼喊求救。,He shouted loudly for help.,เขาตะโกนขอความช่วยเหลือเสียงดัง
求职,他正在网上求职。,He is job hunting online.,เขากำลังหางานอยู่ทางออนไลน์
汇合,两条河流在此汇合。,The two rivers converge here.,แม่น้ำสองสายมาบรรจบกันที่นี่
汗,他跑得满头是汗。,He ran until his head was covered in sweat.,เขาวิ่งจนเหงื่อท่วมหัว
汗水,他的额头上满是汗水。,His forehead was covered in sweat.,หน้าผากของเขาเต็มไปด้วยเหงื่อ
江,长江是中国最长的河流。,The Yangtze is the longest river in China.,แม่น้ำแยงซีเป็นแม่น้ำที่ยาวที่สุดในจีน
汹涌,海浪汹涌，十分危险。,The waves surge violently and are very dangerous.,คลื่นทะเลเชี่ยวกรากรุนแรง อันตรายมาก
汽油,汽车没油了要加汽油。,"The car is out of fuel, needs gasoline.",รถหมดน้ำมันแล้วต้องเติมน้ำมันเบนซิน
沉思,他坐在窗前沉思。,"He sat by the window, deep in thought.",เขานั่งครุ่นคิดอยู่หน้าต่าง
沉甸甸,这个包裹沉甸甸的。,This package is quite heavy.,พัสดุห่อนี้หนักอึ้ง
沉着,遇到危险要保持沉着。,"When facing danger, stay calm.",เมื่อเจออันตรายต้องสงบนิ่งใจเย็น
沉重,他的心情十分沉重。,His mood was very heavy.,จิตใจของเขาหนักอึ้ง
沉闷,会议的气氛十分沉闷。,The atmosphere of the meeting was very oppressive.,บรรยากาศของการประชุมอึดอัดมาก
沉默,他一直保持沉默。,He kept silent the whole time.,เขาเงียบเฉยมาตลอด
沙滩,孩子们在沙滩上玩耍。,The children are playing on the beach.,เด็กๆ เล่นกันอยู่บนหาดทราย
沟,路边有一条水沟。,There is a ditch by the roadside.,ริมถนนมีร่องน้ำอยู่ร่องหนึ่ง
没意思,这部电影真没意思。,This movie is really boring.,หนังเรื่องนี้น่าเบื่อจริงๆ
没收,老师没收了他的手机。,The teacher confiscated his phone.,คุณครูยึดโทรศัพท์ของเขาไป
没用,这个工具一点没用。,This tool is completely useless.,เครื่องมือชิ้นนี้ไม่มีประโยชน์เลย
沮丧,考试失利让他很沮丧。,Doing poorly on the exam made him feel dejected.,การทำข้อสอบได้ไม่ดีทำให้เขารู้สึกหดหู่
河流,这条河流很长。,This river is very long.,แม่น้ำสายนี้ยาวมาก
沸腾,锅里的水已经沸腾了。,The water in the pot is already boiling.,น้ำในหม้อเดือดแล้ว
治,地方官员负责治理此地。,Local officials are responsible for governing this area.,เจ้าหน้าที่ท้องถิ่นรับผิดชอบปกครองดูแลพื้นที่นี้
治愈,这种病可以完全治愈。,This disease can be completely cured.,โรคนี้สามารถรักษาให้หายขาดได้
治理,政府正在治理污染。,The government is tackling pollution.,รัฐบาลกำลังจัดการแก้ไขปัญหามลพิษ
沾,他的衣服沾了油漆。,His clothes got stained with paint.,เสื้อของเขาเปื้อนสี
沿,我们沿着河边散步。,We walked along the riverside.,พวกเราเดินเล่นไปตามริมแม่น้ำ
沿途,沿途的风景十分美丽。,The scenery along the way is very beautiful.,วิวทิวทัศน์ตลอดทางสวยงามมาก
泉,山上有一眼清泉。,There is a clear spring on the mountain.,บนภูเขามีน้ำพุใสอยู่แห่งหนึ่ง
法规,公司必须遵守法规。,The company must comply with regulations.,บริษัทต้องปฏิบัติตามกฎระเบียบ
法院,他明天要去法院。,He has to go to court tomorrow.,พรุ่งนี้เขาต้องไปศาล
泡,他的脚上起了一个泡。,He got a blister on his foot.,เท้าของเขาเป็นตุ่มพองขึ้นมาเม็ดหนึ่ง
泡沫,杯子里冒出许多泡沫。,Lots of foam rose up in the cup.,ในแก้วมีฟองปุดขึ้นมาเยอะแยะ
波澜,他的话激起了波澜。,His words stirred up quite a commotion.,คำพูดของเขาก่อให้เกิดกระแสฮือฮา
泥,他的鞋上沾满了泥。,His shoes were covered in mud.,รองเท้าของเขาเปื้อนโคลนไปหมด
泥土,他的鞋子沾满了泥土。,His shoes were covered in mud.,รองเท้าของเขาเปื้อนดินโคลนไปหมด
注,大家都很关注此事。,Everyone is paying close attention to this matter.,ทุกคนต่างให้ความสนใจเรื่องนี้เป็นอย่างมาก
注册,新生需要在网上注册。,New students need to register online.,นักศึกษาใหม่ต้องลงทะเบียนทางออนไลน์
注定,这段感情注定失败。,This relationship was destined to fail.,ความรักครั้งนี้ถูกลิขิตให้ล้มเหลว
注视,他静静地注视着远方。,He gazed quietly into the distance.,เขาจ้องมองไปยังที่ไกลๆ อย่างเงียบๆ
泪,她忍不住流下了泪。,She couldn't help shedding tears.,เธอกลั้นไม่อยู่จนน้ำตาไหลออกมา
泻,洪水从山上倾泻而下。,The floodwater poured down from the mountain.,น้ำท่วมไหลบ่าลงมาจากภูเขา
泼,小心别把水泼出来。,Be careful not to spill the water.,ระวังอย่าทำน้ำสาดออกมา
津津有味,他吃得津津有味。,He is eating with great relish.,เขากินอย่างเอร็ดอร่อย
活儿,今天的活儿还没干完。,Today's work isn't finished yet.,งานของวันนี้ยังทำไม่เสร็จเลย
活跃,她在班里表现很活跃。,She is very active in class.,เธอกระตือรือร้นมากในห้องเรียน
派出,公司派出代表参加会议。,The company sent a representative to the meeting.,บริษัทส่งตัวแทนไปร่วมประชุม
流,河水缓缓向东流去。,The river flows slowly toward the east.,น้ำในแม่น้ำค่อยๆ ไหลไปทางทิศตะวันออก
流动,河水缓缓流动。,The river flows slowly.,น้ำในแม่น้ำค่อยๆ ไหลเอื่อย
流向,河水流向大海。,The river flows towards the sea.,น้ำในแม่น้ำไหลลงสู่ทะเล
流域,长江流域雨水充沛。,The Yangtze River basin has abundant rainfall.,ลุ่มแม่น้ำแยงซีมีฝนตกชุก
流失,过度砍伐导致水土流失。,Excessive logging caused soil erosion.,การตัดไม้มากเกินไปทำให้หน้าดินถูกชะล้างพังทลาย
流水,门前有一条流水。,There is a stream of flowing water in front of the door.,หน้าประตูมีธารน้ำไหลอยู่สายหนึ่ง
流泪,她感动得流泪了。,She was moved to tears.,เธอซาบซึ้งจนน้ำตาไหล
流畅,他的英语说得很流畅。,He speaks English very fluently.,เขาพูดภาษาอังกฤษได้อย่างคล่องแคล่ว
流程,请按照流程办理手续。,Please handle the procedure according to the process.,กรุณาดำเนินการตามขั้นตอน
流血,他的伤口一直流血。,His wound keeps bleeding.,บาดแผลของเขาเลือดไหลไม่หยุด
流通,这种货币在市场上流通。,This currency circulates in the market.,เงินสกุลนี้หมุนเวียนอยู่ในตลาด
浅,这条小河水很浅。,This small river is shallow.,แม่น้ำสายเล็กสายนี้น้ำตื้นมาก
测定,科学家测定了岩石的年龄。,Scientists determined the age of the rock.,นักวิทยาศาสตร์ตรวจวัดหาอายุของหิน
测试,明天要进行一次测试。,There will be a test tomorrow.,พรุ่งนี้จะมีการทดสอบครั้งหนึ่ง
测量,工人正在测量土地。,Workers are surveying the land.,คนงานกำลังรังวัดที่ดิน
浑身,他跑完步后浑身都是汗。,After running,หลังวิ่งเสร็จ ตัวเขาเปียกเหงื่อไปทั้งตัว
浓,妈妈煮的汤味道很浓。,The soup mom cooked has a strong flavor.,ซุปที่แม่ต้มรสชาติเข้มข้นมาก
浓缩,这瓶果汁是浓缩的。,This bottle of juice is concentrated.,น้ำผลไม้ขวดนี้เป็นแบบเข้มข้น
浓郁,咖啡的香味十分浓郁。,The coffee's aroma is very rich.,กลิ่นหอมของกาแฟหอมกรุ่นเข้มข้นมาก
浪,海边的浪很大。,The waves at the seaside are big.,คลื่นริมทะเลลูกใหญ่มาก
浮力,木头在水中受到浮力。,Wood experiences buoyancy in water.,ไม้ได้รับแรงพยุงเมื่ออยู่ในน้ำ
海关,他在海关被检查了行李。,His luggage was checked at customs.,สัมภาระของเขาถูกตรวจที่ด่านศุลกากร
海拔,这座山的海拔很高。,This mountain's elevation is very high.,ภูเขาลูกนี้สูงจากระดับน้ำทะเลมาก
海浪,海浪拍打着礁石。,The sea waves crash against the rocks.,คลื่นทะเลซัดเข้าใส่โขดหิน
海绵,她用海绵擦洗桌子。,She used a sponge to wipe the table.,เธอใช้ฟองน้ำเช็ดถูโต๊ะ
海面,海面上漂着一艘船。,A ship floats on the sea surface.,มีเรือลำหนึ่งลอยอยู่บนผิวทะเล
涂,她在脸上涂了防晒霜。,She applied sunscreen on her face.,เธอทาครีมกันแดดที่ใบหน้า
消,他的怒气渐渐消了。,His anger gradually subsided.,ความโกรธของเขาค่อยๆ จางหายไป
消灭,士兵们决心消灭敌人。,The soldiers were determined to wipe out the enemy.,เหล่าทหารมุ่งมั่นที่จะกำจัดศัตรูให้สิ้น
消防,消防员及时赶到现场。,The firefighters arrived at the scene in time.,นักดับเพลิงมาถึงที่เกิดเหตุได้ทันเวลา
涉及,这个问题涉及很多方面。,This issue involves many aspects.,ปัญหานี้เกี่ยวข้องกับหลายด้าน
涌,人群涌向了出口。,The crowd rushed toward the exit.,ฝูงชนหลั่งไหลไปยังทางออก
涨,最近物价一直在涨。,Prices have been rising recently.,ช่วงนี้ราคาสินค้าขึ้นมาตลอด
淘,妈妈正在淘米做饭。,Mom is rinsing rice to cook.,แม่กำลังซาวข้าวเพื่อหุงข้าว
淘气,这个孩子特别淘气。,This child is especially naughty.,เด็กคนนี้ซนเป็นพิเศษ
淘汰,他在比赛中被淘汰了。,He was eliminated in the competition.,เขาถูกคัดออกจากการแข่งขัน
淡,这杯茶味道太淡了。,This cup of tea tastes too weak.,ชาถ้วยนี้รสจืดเกินไป
深入,他深入研究这个课题。,He studied this topic in depth.,เขาศึกษาหัวข้อนี้อย่างลึกซึ้ง
深入人心,这个观念已经深入人心。,This idea has already won people's hearts.,แนวคิดนี้ซึมลึกเข้าไปในใจผู้คนแล้ว
深厚,他们感情深厚。,Their feelings for each other run deep.,ความผูกพันของพวกเขาลึกซึ้งแน่นแฟ้น
深夜,他工作到深夜才睡。,He worked until late at night before sleeping.,เขาทำงานจนดึกดื่นถึงค่อยไปนอน
深度,这篇文章缺乏思考的深度。,This article lacks depth of thought.,บทความนี้ขาดความลึกซึ้งทางความคิด
深思,这个问题值得深思。,This question is worth pondering deeply.,ปัญหานี้ควรค่าแก่การครุ่นคิดให้ลึกซึ้ง
深远,这项决定影响深远。,This decision has far-reaching effects.,การตัดสินใจครั้งนี้ส่งผลกระทบอย่างลึกซึ้งกว้างไกล
混乱,会场秩序一片混乱。,The venue was in complete chaos.,ระเบียบในที่ประชุมวุ่นวายไปหมด
混合,把两种颜色混合起来。,Mix the two colors together.,เอาสองสีนี้ผสมเข้าด้วยกัน
混淆,这两个概念很容易被混淆。,These two concepts are easily confused.,สองแนวคิดนี้สับสนปนเปกันได้ง่าย
添,请给我添点米饭。,Please add a bit more rice for me.,ช่วยเติมข้าวให้ฉันหน่อย
添加,这道菜可以添加一些盐。,You can add a bit of salt to this dish.,อาหารจานนี้เติมเกลือเพิ่มได้อีกนิดหน่อย
清明,清明节人们扫墓祭祖。,"On Qingming Festival, people sweep tombs and honor ancestors.",วันเช็งเม้งผู้คนไปกวาดสุสานไหว้บรรพบุรุษ
清晨,他习惯清晨跑步。,He is used to running in the early morning.,เขาชอบวิ่งตอนเช้าตรู่จนเป็นนิสัย
清晰,照片拍得非常清晰。,The photo was taken very clearly.,รูปถ่ายออกมาชัดเจนมาก
清洁,请保持环境清洁。,Please keep the environment clean.,กรุณารักษาสิ่งแวดล้อมให้สะอาด
清洗,他仔细清洗了蔬菜。,He carefully washed the vegetables.,เขาล้างผักอย่างพิถีพิถัน
清理,请帮忙清理房间。,Please help clean up the room.,ช่วยจัดการทำความสะอาดห้องหน่อย
清醒,喝了咖啡他变得清醒。,"After drinking coffee, he became more alert.",พอดื่มกาแฟเข้าไปเขาก็รู้สึกตื่นตัวขึ้น
清除,工人清除了路上的积雪。,Workers cleared the snow from the road.,คนงานกำจัดหิมะที่ทับถมบนถนนออกไป
