hanzi,sentence,en,th_final
上台,歌手上台开始唱歌。,The singer went on stage and started singing.,นักร้องขึ้นเวทีแล้วเริ่มร้องเพลง
不光,"不光是我,大家都同意。","Not only me, everyone agrees.",ไม่ใช่แค่ฉัน ทุกคนก็เห็นด้วย
不再,他不再相信谎言了。,He no longer believes lies.,เขาไม่เชื่อคำโกหกอีกต่อไปแล้ว
不敢,他不敢一个人睡觉。,He doesn't dare sleep alone.,เขาไม่กล้านอนคนเดียว
不行,这样做不行。,Doing it this way won't work.,ทำแบบนี้ไม่ได้
两棵,院子里种着两棵树。,Two trees are planted in the yard.,ในสนามปลูกต้นไม้ไว้สองต้น
两瓶,他买了两瓶水。,He bought two bottles of water.,เขาซื้อน้ำมาสองขวด
两种,这里有两种颜色。,There are two colors here.,ที่นี่มีสองสี
中秋节,中秋节我们一起赏月。,On Mid-Autumn Festival we watch the moon together.,วันไหว้พระจันทร์เราชมจันทร์ด้วยกัน
之一,他是最好的学生之一。,He is one of the best students.,เขาเป็นหนึ่งในนักเรียนที่เก่งที่สุด
书包,他背着书包上学。,He carries his schoolbag to school.,เขาสะพายกระเป๋านักเรียนไปโรงเรียน
买不到,这里买不到新鲜水果。,You can't buy fresh fruit here.,ที่นี่หาซื้อผลไม้สดไม่ได้
互联网,现在人人都用互联网。,Nowadays everyone uses the Internet.,เดี๋ยวนี้ใครๆ ก็ใช้อินเทอร์เน็ต
交通不便,这个村子交通不便。,This village has inconvenient transportation.,หมู่บ้านนี้การเดินทางไม่สะดวก
亲戚家,周末我们去亲戚家。,We're going to a relative's house this weekend.,สุดสัปดาห์นี้เราจะไปบ้านญาติ
人民币,请用人民币付款。,Please pay in Renminbi.,ช่วยจ่ายเป็นเงินหยวนด้วย
今天上午,今天上午我去医院了。,I went to the hospital this morning.,เช้านี้ฉันไปโรงพยาบาลมา
他俩,他俩是好朋友。,The two of them are good friends.,สองคนนั้นเป็นเพื่อนสนิทกัน
代替,谁都不能代替你。,No one can replace you.,ไม่มีใครแทนที่เธอได้
传真,请把文件传真给我。,Please fax the document to me.,ช่วยแฟกซ์เอกสารมาให้ฉันหน่อย
住院,他因为生病住院了。,He was hospitalized because he was sick.,เขาป่วยจนต้องนอนโรงพยาบาล
保暖,冬天要注意保暖。,You should keep warm in winter.,หน้าหนาวต้องดูแลร่างกายให้อบอุ่น
信箱,邮件放在信箱里。,The mail is in the mailbox.,จดหมายอยู่ในตู้ไปรษณีย์
修好,师傅把车修好了。,The mechanic fixed the car.,ช่างซ่อมรถเสร็จแล้ว
修理,他会修理自行车。,He knows how to repair bicycles.,เขาซ่อมจักรยานเป็น
倒,大树被风吹倒了。,The big tree was blown down by the wind.,ต้นไม้ใหญ่ถูกลมพัดล้ม
做成,这件事终于做成了。,This matter was finally accomplished.,เรื่องนี้ในที่สุดก็ทำสำเร็จ
做起,我们从小事做起。,We start by doing small things.,เราเริ่มจากเรื่องเล็กๆ ก่อน
停电,昨晚突然停电了。,There was a sudden power outage last night.,เมื่อคืนไฟดับกะทันหัน
儿童节,儿童节孩子们很开心。,The children are very happy on Children's Day.,วันเด็กเด็กๆ มีความสุขกันมาก
入口处,请在入口处排队。,Please line up at the entrance.,กรุณาต่อแถวตรงทางเข้า
公共,请爱护公共设施。,Please take care of public facilities.,ช่วยกันดูแลสิ่งอำนวยความสะดวกสาธารณะด้วย
共同努力,大家共同努力完成任务。,Everyone worked together to complete the task.,ทุกคนร่วมแรงร่วมใจกันทำงานจนสำเร็จ
关不上,这扇门关不上了。,This door won't close.,ประตูบานนี้ปิดไม่ลงแล้ว
养家,他努力工作养家。,He works hard to support his family.,เขาทำงานหนักเพื่อเลี้ยงครอบครัว
内容丰富,这本书内容丰富。,This book is rich in content.,หนังสือเล่มนี้มีเนื้อหาหลากหลาย
冷空气,冷空气就要来了。,A cold air mass is coming.,มวลอากาศเย็นกำลังจะมาแล้ว
凉,今天天气很凉。,The weather is quite cool today.,วันนี้อากาศเย็นสบาย
几份,请复印几份文件。,Please copy a few documents.,ช่วยถ่ายเอกสารสักสองสามชุดหน่อย
几分钟,请等我几分钟。,Please wait for me a few minutes.,รอฉันสักสองสามนาทีนะ
刀子,用刀子切苹果。,Cut the apple with a knife.,ใช้มีดหั่นแอปเปิล
别忘了,别忘了带雨伞。,Don't forget to bring an umbrella.,อย่าลืมเอาร่มไปด้วยนะ
别生气,你别生气了。,Don't be angry.,อย่าโกรธเลยนะ
前去,他前去参加会议。,He went there to attend the meeting.,เขาเดินทางไปเข้าร่วมประชุม
剩下,剩下的钱不多了。,There isn't much money left.,เงินที่เหลือไม่มากแล้ว
办好,他把手续办好了。,He got the paperwork taken care of.,เขาจัดการเรื่องเอกสารเรียบร้อยแล้ว
功,他为国家立了功。,He achieved merit for the country.,เขาสร้างคุณงามความดีให้ประเทศชาติ
包子,我喜欢吃包子。,I like eating baozi.,ฉันชอบกินซาลาเปา
北边,学校在北边。,The school is to the north.,โรงเรียนอยู่ทางเหนือ
卖房,他打算卖房。,He plans to sell the house.,เขาวางแผนจะขายบ้าน
南下,他决定南下工作。,He decided to go south for work.,เขาตัดสินใจไปทำงานทางใต้
卡,鱼刺卡在喉咙里。,A fish bone got stuck in his throat.,ก้างปลาติดคอ
卡里,卡里没钱了。,There's no money on the card.,ในบัตรไม่มีเงินแล้ว
原,这依然是原计划。,This is still the original plan.,นี่ยังเป็นแผนเดิมอยู่
反,他把衣服穿反了。,He put his clothes on backwards.,เขาใส่เสื้อกลับด้าน
发光,星星在发光。,The stars are shining.,ดวงดาวกำลังส่องแสง
发到,把邮件发到我的邮箱。,Send the email to my mailbox.,ส่งอีเมลมาที่กล่องเมลของฉัน
发工资,公司今天发工资。,The company pays wages today.,วันนี้บริษัทจ่ายเงินเดือน
发短信,我给他发短信。,I sent him a text message.,ฉันส่งข้อความหาเขา
变绿,树叶都变绿了。,The leaves have all turned green.,ใบไม้เปลี่ยนเป็นสีเขียวหมดแล้ว
另,这是另一个问题。,This is another problem.,นี่เป็นอีกปัญหาหนึ่ง
右手,他用右手写字。,He writes with his right hand.,เขาเขียนหนังสือด้วยมือขวา
吃晚饭,我们一起吃晚饭。,We eat dinner together.,เรากินข้าวเย็นด้วยกัน
各有特点,这些产品各有特点。,These products each have their own features.,สินค้าแต่ละอย่างมีจุดเด่นของตัวเอง
各种各样,商店里有各种各样的水果。,The store has all sorts of fruit.,ในร้านมีผลไม้หลากหลายชนิด
同,我和她同岁。,I am the same age as her.,ฉันอายุเท่ากับเธอ
同龄人,他喜欢和同龄人玩。,He likes playing with his peers.,เขาชอบเล่นกับเพื่อนวัยเดียวกัน
吵醒,噪音把我吵醒了。,The noise woke me up.,เสียงดังปลุกฉันให้ตื่น
响声,外面传来响声。,A noise came from outside.,มีเสียงดังมาจากข้างนอก
图片,这张图片很漂亮。,This picture is very pretty.,รูปภาพนี้สวยมาก
圆圆的,月亮圆圆的。,The moon is perfectly round.,พระจันทร์กลมๆ
坏习惯,抽烟是坏习惯。,Smoking is a bad habit.,การสูบบุหรี่เป็นนิสัยที่ไม่ดี
坚持下去,我们要坚持下去。,We must keep pressing on.,เราต้องพยายามต่อไป
堵,路被车堵住了。,The road was blocked by cars.,รถติดจนถนนตัน
墙上,墙上挂着照片。,Photos are hanging on the wall.,บนกำแพงมีรูปถ่ายแขวนอยู่
外国,他来自外国。,He is from a foreign country.,เขามาจากต่างประเทศ
外地,很多人来自外地。,Many people come from other parts of the country.,หลายคนมาจากต่างถิ่น
外边,外边下雨了。,It's raining outside.,ข้างนอกฝนตกแล้ว
多个,他去过多个国家。,He has been to many countries.,เขาไปมาหลายประเทศแล้ว
多场,他参加了多场比赛。,He took part in many matches.,เขาเข้าร่วมการแข่งขันมาหลายนัด
多种,这里有多种水果。,There are many kinds of fruit here.,ที่นี่มีผลไม้หลายชนิด
多长时间,去那里要多长时间？,How long does it take to get there?,ไปที่นั่นใช้เวลานานแค่ไหน?
大房子,他们住在大房子里。,They live in a big house.,พวกเขาอยู่ในบ้านหลังใหญ่
大河,村边有一条大河。,There's a big river by the village.,ข้างหมู่บ้านมีแม่น้ำสายใหญ่
大笑,他哈哈大笑。,He laughed heartily.,เขาหัวเราะเสียงดัง
大自然,我们要保护大自然。,We must protect nature.,เราต้องปกป้องธรรมชาติ
大衣,他穿着一件大衣。,He is wearing an overcoat.,เขาสวมเสื้อโค้ทตัวหนึ่ง
大量,他喝了大量的水。,He drank a large amount of water.,เขาดื่มน้ำไปเป็นจำนวนมาก
天晴,雨后天晴了。,The sky cleared up after the rain.,หลังฝนหยุด ท้องฟ้าก็แจ่มใส
太冷,今天太冷了。,It's too cold today.,วันนี้หนาวเกินไป
太慢,这个网速太慢。,This internet speed is too slow.,เน็ตช้าเกินไป
太紧张,他考试太紧张。,He's too nervous about the exam.,เขาตื่นเต้นกับการสอบมากเกินไป
太贵,这件衣服太贵了。,This piece of clothing is too expensive.,เสื้อผ้าชิ้นนี้แพงเกินไป
失败者,没人愿意做失败者。,No one wants to be a loser.,ไม่มีใครอยากเป็นผู้แพ้
奖学金,她获得了奖学金。,She won a scholarship.,เธอได้รับทุนการศึกษา
好书,这是一本好书。,This is a good book.,นี่เป็นหนังสือดีเล่มหนึ่ง
如,生活如一场旅行。,Life is like a journey.,ชีวิตเหมือนการเดินทาง
姓李,我的老师姓李。,My teacher's surname is Li.,คุณครูของฉันแซ่หลี่
字数,这篇作文字数不够。,This essay doesn't have enough characters.,เรียงความนี้จำนวนตัวอักษรไม่พอ
存,他去银行存钱。,He goes to the bank to deposit money.,เขาไปฝากเงินที่ธนาคาร
学期,这个学期很忙。,This semester is very busy.,เทอมนี้ยุ่งมาก
室内,室内不能吸烟。,Smoking is not allowed indoors.,ในอาคารห้ามสูบบุหรี่
宽,这条路很宽。,This road is very wide.,ถนนเส้นนี้กว้างมาก
寒冷,冬天非常寒冷。,Winter is extremely cold.,ฤดูหนาวหนาวเหน็บมาก
对话,他们用中文对话。,They converse in Chinese.,พวกเขาคุยกันเป็นภาษาจีน
小吃,夜市有很多小吃。,There are many snacks at the night market.,ตลาดกลางคืนมีของกินเล่นเยอะแยะ
尝尝,你尝尝这道菜。,Try this dish.,ลองชิมอาหารจานนี้ดูสิ
就算,就算下雨，我也要去。,"Even if it rains, I still want to go.",ต่อให้ฝนตก ฉันก็จะไป
工具书,词典是一种工具书。,A dictionary is a kind of reference book.,พจนานุกรมเป็นหนังสืออ้างอิงชนิดหนึ่ง
常见,感冒是常见的病。,A cold is a common illness.,หวัดเป็นโรคที่พบได้ทั่วไป
干杯,为友谊干杯！,Cheers to friendship!,ดื่มให้กับมิตรภาพ!
并不一定,有钱并不一定快乐。,Having money doesn't necessarily mean happiness.,มีเงินไม่จำเป็นว่าจะมีความสุขเสมอไป
弄乱,他把房间弄乱了。,He messed up the room.,เขาทำห้องรกไปหมด
弄错,他把名字弄错了。,He got the name wrong.,เขาจำชื่อผิด
当地人,当地人很热情。,Local people are very friendly.,คนท้องถิ่นมีน้ำใจมาก
往前走,请你一直往前走。,Please keep walking forward.,เดินตรงไปเรื่อยๆ นะ
很窄,这条路很窄。,This road is very narrow.,ถนนเส้นนี้แคบมาก
快要,火车快要到了。,The train is about to arrive.,รถไฟใกล้จะมาถึงแล้ว
感人,这个故事很感人。,This story is very touching.,เรื่องราวนี้ซึ้งใจมาก
成群,鸟儿成群飞过。,Birds flew past in groups.,ฝูงนกบินผ่านไปเป็นฝูง
戴帽子,他喜欢戴帽子。,He likes wearing a hat.,เขาชอบสวมหมวก
手忙脚乱,他考试时手忙脚乱。,He was flustered during the exam.,ตอนสอบเขาลนลานไปหมด
扔进,他把垃圾扔进垃圾桶。,He threw the trash into the trash can.,เขาทิ้งขยะลงถังขยะ
报纸杂志,书店里有报纸杂志。,The bookstore has newspapers and magazines.,ในร้านหนังสือมีหนังสือพิมพ์และนิตยสาร
抬头,他抬头看着天空。,He raised his head and looked at the sky.,เขาเงยหน้ามองท้องฟ้า
抽,他从口袋里抽出一张纸。,He pulled a piece of paper out of his pocket.,เขาดึงกระดาษแผ่นหนึ่งออกมาจากกระเป๋า
提前完成,他提前完成了任务。,He finished the task ahead of schedule.,เขาทำงานเสร็จก่อนกำหนด
收,我收到了一份礼物。,I received a gift.,ฉันได้รับของขวัญชิ้นหนึ่ง
改掉,他改掉了迟到的坏习惯。,He corrected his bad habit of being late.,เขาแก้นิสัยชอบมาสายได้แล้ว
改改,这篇文章你再改改吧。,Please revise this article a bit more.,บทความนี้เธอลองแก้อีกสักหน่อยนะ
放下,请把手机放下吧。,Please put down your phone.,วางมือถือลงเถอะ
放假,下星期我们放假了。,We'll be on holiday next week.,สัปดาห์หน้าเราจะได้หยุดแล้ว
教师,我妈妈是一名教师。,My mother is a teacher.,แม่ของฉันเป็นครู
数,请写出这个数。,Please write down this number.,ช่วยเขียนตัวเลขนี้ออกมา
无处不在,危险无处不在。,Danger is everywhere.,อันตรายมีอยู่ทุกที่
是否,我不知道他是否来。,I don't know whether he's coming.,ฉันไม่รู้ว่าเขาจะมาหรือเปล่า
景色,这里的景色很美。,The scenery here is very beautiful.,ทิวทัศน์ที่นี่สวยมาก
暗,天渐渐暗了下来。,The sky gradually grew dark.,ท้องฟ้าค่อยๆ มืดลง
替,我可以替你去。,I can go in your place.,ฉันไปแทนเธอได้
有着,这座城市有着悠久的历史。,This city has a long history.,เมืองนี้มีประวัติศาสตร์ยาวนาน
有钱,他家很有钱。,His family is very wealthy.,บ้านเขารวยมาก
校园,校园里种满了树。,The campus is full of trees.,ในบริเวณโรงเรียนปลูกต้นไม้เต็มไปหมด
森林公园,我们去森林公园散步。,We went for a walk in the forest park.,เราไปเดินเล่นที่สวนป่า
楼层,这栋楼一共有十个楼层。,This building has ten floors in total.,ตึกนี้มีทั้งหมดสิบชั้น
正确认识,我们要正确认识问题。,We need to correctly understand the problem.,เราต้องเข้าใจปัญหาอย่างถูกต้อง
