hanzi,sentence,en,th_final
项目经理,他是项目经理。,He is the project manager.,เขาเป็นผู้จัดการโครงการ
鳔,鱼鳔可以调节浮力。,The fish swim bladder can adjust buoyancy.,ถุงลมของปลาช่วยปรับการลอยตัวได้
个人,这是我个人的看法。,This is my personal opinion.,นี่เป็นความเห็นส่วนตัวของฉัน
保健,老人很注重保健。,Elderly people place great importance on health care.,ผู้สูงอายุให้ความสำคัญกับการดูแลสุขภาพมาก
可谓,这可谓是个奇迹。,This could be called a miracle.,เรียกได้ว่านี่เป็นปาฏิหาริย์เลยทีเดียว
含义,这个词含义很深。,This word has a deep meaning.,คำนี้มีความหมายลึกซึ้ง
多数,多数人同意这个计划。,The majority of people agree with this plan.,คนส่วนใหญ่เห็นด้วยกับแผนนี้
多次,他多次提醒我。,He reminded me many times.,เขาเตือนฉันหลายครั้ง
头,他的头很疼。,His head hurts a lot.,เขาปวดหัวมาก
奇妙,这是一次奇妙的旅行。,This was a wonderful trip.,นี่เป็นการเดินทางที่น่าอัศจรรย์
好奇心,孩子对世界充满好奇心。,Children are full of curiosity about the world.,เด็กๆ เต็มไปด้วยความอยากรู้อยากเห็นเกี่ยวกับโลก
完善,我们需要完善这个计划。,We need to improve this plan.,เราต้องปรับปรุงแผนนี้ให้สมบูรณ์ขึ้น
影,我们拍了一张合影。,We took a group photo together.,เราถ่ายรูปหมู่ด้วยกัน
情节,这部电影情节很精彩。,This movie's plot is wonderful.,เนื้อเรื่องของหนังเรื่องนี้สนุกมาก
效率,他工作效率很高。,His work efficiency is very high.,เขาทำงานมีประสิทธิภาพสูงมาก
源泉,知识是力量的源泉。,Knowledge is the wellspring of strength.,ความรู้คือบ่อเกิดของพลัง
现实,我们要面对现实。,We must face reality.,เราต้องเผชิญกับความเป็นจริง
突破,他终于突破了纪录。,He finally broke through the record.,ในที่สุดเขาก็ทำลายสถิติได้สำเร็จ
紫外线,紫外线对皮肤有害。,Ultraviolet rays are harmful to the skin.,รังสีอัลตราไวโอเลตเป็นอันตรายต่อผิวหนัง
细致,她的工作非常细致。,Her work is extremely meticulous.,งานของเธอละเอียดรอบคอบมาก
肯,他肯帮助我们。,He is willing to help us.,เขายินดีช่วยเหลือเรา
阶段,这是项目的关键阶段。,This is the critical stage of the project.,นี่คือช่วงสำคัญของโครงการ
领域,他在医学领域很有名。,He is well-known in the medical field.,เขามีชื่อเสียงในวงการแพทย์
不宜,空腹不宜喝咖啡。,It is not advisable to drink coffee on an empty stomach.,ไม่ควรดื่มกาแฟตอนท้องว่าง
不论,不论多难都要坚持。,"No matter how hard it is, we must persevere.",ไม่ว่าจะยากแค่ไหนก็ต้องอดทนไว้
专,这是专门为你设计的。,This was specially designed for you.,อันนี้ออกแบบมาเพื่อคุณโดยเฉพาะ
两片,我吃了两片面包。,I ate two slices of bread.,ฉันกินขนมปังสองแผ่น
之外,除了他之外都来了。,Everyone came except for him.,ทุกคนมากันหมดยกเว้นเขา
充分利用,我们要充分利用时间。,We should make full use of time.,เราควรใช้เวลาให้เกิดประโยชน์สูงสุด
冲动,别冲动，冷静一点。,"Don't be impulsive, calm down a bit.",อย่าหุนหันพลันแล่น ใจเย็นๆ หน่อย
出于,他这样做出于好意。,He did this out of good intentions.,เขาทำแบบนี้ด้วยความหวังดี
创造力,孩子们充满创造力。,Children are full of creativity.,เด็กๆ เต็มไปด้วยความคิดสร้างสรรค์
加上,三加上二等于五。,Three plus two equals five.,สามบวกสองเท่ากับห้า
品种,这里有很多苹果品种。,There are many apple varieties here.,ที่นี่มีแอปเปิลหลายสายพันธุ์
困境,他陷入了困境。,He fell into a predicament.,เขาตกอยู่ในสถานการณ์ลำบาก
增,公司利润逐年增长。,The company's profit increases year by year.,กำไรของบริษัทเพิ่มขึ้นทุกปี
壮,这头牛长得很壮。,This cow has grown very sturdy.,วัวตัวนี้โตขึ้นแข็งแรงมาก
大多数,大多数学生都同意。,The great majority of students agree.,นักเรียนส่วนใหญ่เห็นด้วย
天然,这是天然矿泉水。,This is natural mineral water.,นี่คือน้ำแร่ธรรมชาติ
奥秘,科学家探索宇宙奥秘。,Scientists explore the mysteries of the universe.,นักวิทยาศาสตร์สำรวจความลี้ลับของจักรวาล
实践,理论要结合实践。,Theory must be combined with practice.,ทฤษฎีต้องผสมผสานกับการปฏิบัติ
富有,他家非常富有。,His family is very wealthy.,ครอบครัวของเขาร่ำรวยมาก
工作者,他是一名医务工作者。,He is a medical worker.,เขาเป็นบุคลากรทางการแพทย์
庄稼,农民正在收庄稼。,The farmers are harvesting crops.,ชาวนากำลังเก็บเกี่ยวพืชผล
建设,政府大力建设道路。,The government vigorously builds roads.,รัฐบาลเร่งสร้างถนนอย่างเต็มที่
异,两者之间存在差异。,There is a difference between the two.,มีความแตกต่างระหว่างสองสิ่งนี้
形容,我无法形容这种感觉。,I cannot describe this feeling.,ฉันบรรยายความรู้สึกนี้ไม่ถูกเลย
思想,他的思想很开放。,His thinking is very open-minded.,ความคิดของเขาเปิดกว้างมาก
总面积,这块地总面积很大。,The total area of this land is large.,พื้นที่รวมของที่ดินผืนนี้กว้างมาก
愉悦,音乐让人感到愉悦。,Music makes people feel joyful.,เสียงดนตรีทำให้คนรู้สึกเบิกบานใจ
手段,谈判是解决问题的手段。,Negotiation is a means of solving problems.,การเจรจาเป็นวิธีหนึ่งในการแก้ปัญหา
扩展,公司计划扩展业务。,The company plans to expand its business.,บริษัทวางแผนขยายธุรกิจ
损害,吸烟损害身体健康。,Smoking harms physical health.,การสูบบุหรี่ทำร้ายสุขภาพร่างกาย
措施,政府采取了新措施。,The government adopted new measures.,รัฐบาลนำมาตรการใหม่มาใช้
收益,这笔投资收益不错。,This investment's returns are good.,การลงทุนครั้งนี้ให้ผลตอบแทนที่ดี
智力,阅读有助于智力发展。,Reading helps develop intelligence.,การอ่านช่วยพัฒนาสติปัญญา
最初,最初我并不同意。,At first I did not agree.,ตอนแรกฉันไม่เห็นด้วย
期间,假期期间他去了很多地方。,During the vacation period he went to many places.,ในช่วงวันหยุดเขาไปเที่ยวมาหลายที่
机制,这个机制保证公平竞争。,This mechanism ensures fair competition.,กลไกนี้รับประกันการแข่งขันที่เป็นธรรม
机械,工厂里有很多机械设备。,The factory has lots of machinery equipment.,ในโรงงานมีเครื่องจักรเยอะมาก
某,某人给我打了电话。,A certain person called me.,มีคนคนหนึ่งโทรมาหาฉัน
沉,船慢慢沉入水中。,The boat slowly sank into the water.,เรือค่อยๆ จมลงไปในน้ำ
深深,他深深地爱着这个国家。,He deeply loves this country.,เขารักประเทศนี้อย่างสุดซึ้ง
温室,农民在温室里种蔬菜。,Farmers grow vegetables in the greenhouse.,ชาวสวนปลูกผักในโรงเรือน
由此,由此可见他很努力。,From this we can see he works very hard.,จากตรงนี้เห็นได้ว่าเขาขยันมาก
盯,他盯着电脑屏幕看。,He stared at the computer screen.,เขาจ้องหน้าจอคอมพิวเตอร์
社交,她不喜欢社交活动。,She doesn't like social activities.,เธอไม่ชอบกิจกรรมทางสังคม
神经系统,运动有益于神经系统。,Exercise is good for the nervous system.,การออกกำลังกายดีต่อระบบประสาท
种类,水果的种类很多。,There are many kinds of fruit.,ผลไม้มีหลายชนิด
竟,他竟忘了带钱包。,He unexpectedly forgot to bring his wallet.,เขาถึงกับลืมเอากระเป๋าเงินมา
繁多,商品种类繁多。,The goods come in many varieties.,สินค้ามีให้เลือกหลากหลายมากมาย
覆盖率,这个地区网络覆盖率很高。,The network coverage in this area is very high.,พื้นที่นี้มีอัตราการครอบคลุมของเครือข่ายสูงมาก
认可,老板认可了他的方案。,The boss approved his plan.,เจ้านายเห็นชอบกับแผนของเขา
证实,警方证实了这个消息。,The police confirmed this news.,ตำรวจยืนยันข่าวนี้
财富,健康比财富更重要。,Health is more important than wealth.,สุขภาพสำคัญกว่าความมั่งคั่ง
辉煌,他取得了辉煌的成就。,He achieved glorious success.,เขาประสบความสำเร็จอันรุ่งโรจน์
运,卡车把货物运到城里。,The truck transported the goods into the city.,รถบรรทุกขนส่งสินค้าเข้าไปในเมือง
这项,这项政策很受欢迎。,This policy is very popular.,นโยบายนี้ได้รับความนิยมมาก
透明,这个杯子是透明的。,This cup is transparent.,แก้วใบนี้ใส
随意,你可以随意选择座位。,You can choose a seat as you wish.,คุณเลือกที่นั่งได้ตามใจชอบ
障碍,语言是交流的障碍。,Language is a barrier to communication.,ภาษาเป็นอุปสรรคในการสื่อสาร
靠近,请不要靠近火源。,Please do not approach the fire source.,กรุณาอย่าเข้าใกล้แหล่งไฟ
三天,我打算请假三天。,I plan to take three days off.,ฉันตั้งใจจะลาหยุดสามวัน
二氧化碳,植物吸收二氧化碳。,Plants absorb carbon dioxide.,พืชดูดซับก๊าซคาร์บอนไดออกไซด์
交际,他交际能力很强。,He has strong social skills.,เขามีทักษะการเข้าสังคมที่ดี
亲自,校长亲自参加了会议。,The principal personally attended the meeting.,ผู้อำนวยการมาร่วมประชุมด้วยตัวเอง
停留,我们在北京停留两天。,We stayed in Beijing for two days.,เราแวะพักที่ปักกิ่งสองวัน
剪纸,奶奶擅长剪纸艺术。,Grandma is skilled at the art of papercutting.,คุณยายเก่งเรื่องศิลปะการตัดกระดาษ
功效,这种药功效显著。,This medicine has notable efficacy.,ยาชนิดนี้มีสรรพคุณที่เห็นผลชัดเจน
动画片,孩子们喜欢看动画片。,Children like watching animated films.,เด็กๆ ชอบดูการ์ตูนแอนิเมชัน
危机,公司遇到了财务危机。,The company ran into a financial crisis.,บริษัทประสบวิกฤตทางการเงิน
反而,他不但没生气反而笑了。,Not only did he not get angry he laughed instead.,เขาไม่โกรธเลย กลับหัวเราะเสียอีก
后人,这段历史值得后人铭记。,This history is worth remembering for later generations.,ประวัติศาสตร์ตอนนี้ควรค่าแก่การจดจำของคนรุ่นหลัง
吨,这艘船能装一万吨货物。,This ship can carry ten thousand tons of cargo.,เรือลำนี้บรรทุกสินค้าได้หนึ่งหมื่นตัน
图案,这件衣服图案很漂亮。,This piece of clothing has a beautiful pattern.,เสื้อผ้าชุดนี้มีลวดลายสวยงาม
外出,爸爸外出办事去了。,Dad went out to run errands.,พ่อออกไปข้างนอกไปทำธุระ
展,他把地图展开来看。,He unfolded the map to look at it.,เขากางแผนที่ออกดู
强烈,大家强烈反对这个计划。,Everyone strongly opposed this plan.,ทุกคนคัดค้านแผนนี้อย่างรุนแรง
恐惧,黑暗让孩子感到恐惧。,Darkness makes children feel afraid.,ความมืดทำให้เด็กรู้สึกหวาดกลัว
情形,这种情形从未发生过。,This kind of situation has never happened before.,สถานการณ์แบบนี้ไม่เคยเกิดขึ้นมาก่อน
感知,婴儿能感知父母的情绪。,Babies can sense their parents' emotions.,ทารกสามารถรับรู้อารมณ์ของพ่อแม่ได้
成立,这家公司成立于去年。,This company was established last year.,บริษัทนี้ก่อตั้งขึ้นเมื่อปีที่แล้ว
打发,老板打发他出去办事。,The boss sent him off to run an errand.,เจ้านายใช้เขาออกไปทำธุระ
抑制,他努力抑制自己的愤怒。,He tried hard to suppress his anger.,เขาพยายามข่มความโกรธของตัวเองไว้
文明,人类文明不断发展。,Human civilization keeps developing.,อารยธรรมของมนุษย์พัฒนาไม่หยุดยั้ง
朝着,他朝着终点跑去。,He ran towards the finish line.,เขาวิ่งไปทางเส้นชัย
期,这个项目分三期进行。,This project is carried out in three phases.,โครงการนี้ดำเนินการเป็นสามระยะ
水源,这条河是重要水源。,This river is an important water source.,แม่น้ำสายนี้เป็นแหล่งน้ำสำคัญ
湿地,湿地是许多鸟类的家园。,Wetlands are home to many kinds of birds.,พื้นที่ชุ่มน้ำเป็นบ้านของนกหลายชนิด
灿烂,今天阳光很灿烂。,Today the sunshine is brilliant.,วันนี้แดดสดใสมาก
生存,动物需要水才能生存。,Animals need water in order to survive.,สัตว์ต้องการน้ำเพื่อความอยู่รอด
相关,这个问题与天气相关。,This issue is related to the weather.,เรื่องนี้เกี่ยวข้องกับสภาพอากาศ
硬,这块面包很硬。,This piece of bread is very hard.,ขนมปังก้อนนี้แข็งมาก
脑,多用脑对身体好。,Using your brain more is good for your health.,การใช้สมองบ่อยๆ ดีต่อสุขภาพ
自觉,他学习一直很自觉。,He has always studied on his own initiative.,เขาตั้งใจเรียนด้วยตัวเองมาโดยตลอด
负担,学费成了家庭负担。,Tuition became a burden on the family.,ค่าเล่าเรียนกลายเป็นภาระของครอบครัว
车上,他把包忘在车上了。,He forgot his bag in the car.,เขาลืมกระเป๋าไว้ในรถ
预报,天气预报说明天下雨。,The weather forecast says it will rain tomorrow.,พยากรณ์อากาศบอกว่าพรุ่งนี้ฝนจะตก
饮,医生建议他少饮酒。,The doctor advised him to drink less alcohol.,หมอแนะนำให้เขาดื่มเหล้าให้น้อยลง
馆,这家馆子很有名。,This restaurant is very famous.,ร้านอาหารร้านนี้มีชื่อเสียงมาก
魔术,他会表演魔术。,He can perform magic tricks.,เขาแสดงมายากลได้
上天,上天会保佑好人。,Heaven will bless good people.,ฟ้าจะคุ้มครองคนดี
下属,经理很关心他的下属。,The manager cares a lot about his subordinates.,ผู้จัดการเอาใจใส่ลูกน้องของเขามาก
乐于,他乐于帮助别人。,He is happy to help others.,เขายินดีช่วยเหลือผู้อื่น
乙,他是乙方的代表。,He is the representative of Party B.,เขาเป็นตัวแทนของคู่สัญญาฝ่ายที่สอง
书法,爷爷擅长书法。,Grandpa is skilled at calligraphy.,คุณปู่เก่งเรื่องการเขียนพู่กันจีน
仅,这次仅用了三天。,This time it only took three days.,ครั้งนี้ใช้เวลาแค่สามวัน
依靠,孩子依靠父母生活。,Children depend on their parents to live.,เด็กๆ พึ่งพาพ่อแม่ในการดำรงชีวิต
农作物,干旱损害了农作物。,The drought damaged the crops.,ความแห้งแล้งทำให้พืชผลเสียหาย
动力,兴趣是学习的动力。,Interest is the driving force behind learning.,ความสนใจคือแรงผลักดันในการเรียนรู้
品尝,游客品尝了当地美食。,Tourists tasted the local food.,นักท่องเที่ยวได้ชิมอาหารท้องถิ่น
实行,公司决定实行新制度。,The company decided to implement a new system.,บริษัทตัดสินใจนำระบบใหม่มาใช้
小病,"他得了小病,请假一天。",He had a minor illness and took a day off.,เขาป่วยเล็กน้อยเลยลาหยุดหนึ่งวัน
心脏,他的心脏跳得很快。,His heart is beating very fast.,หัวใจของเขาเต้นเร็วมาก
